,WAT
2023-03-03,19294028470
2023-03-06,18981206570
2023-03-07,18245779990
2023-03-08,18286505860
2023-03-09,18258765050
2023-03-10,17999654080
2023-03-13,18081105820
2023-03-14,18399239790
2023-03-15,17816092550
2023-03-16,18136587440
2023-03-17,17646106310
2023-03-20,17737001730
2023-03-21,18216268490
2023-03-22,17840291980
2023-03-23,17598887910
2023-03-24,17704539080
2023-03-27,17868623020
2023-03-28,17679159190
2023-03-29,17734640810
2023-03-30,17982537410
2023-03-31,18275291490
2023-04-03,18096173220
2023-04-04,17817779610
2023-04-05,17813659620
2023-04-06,17657100000
2023-04-10,17622962940
2023-04-11,17785408260
2023-04-12,17849562390
2023-04-13,18385749660
2023-04-14,18079104690
2023-04-17,18222127200
2023-04-18,18150910230
2023-04-19,18154441650
2023-04-20,17634145770
2023-04-21,18063213300
2023-04-24,18253321410
2023-04-25,17228032470
2023-04-26,17464049040
2023-04-27,17559397380
2023-04-28,17678288520
2023-05-01,17552334540
2023-05-02,17539974570
2023-05-03,17451100500
2023-05-04,17421672000
2023-05-05,17468169030
2023-05-08,17451100500
2023-05-09,16289263320
2023-05-10,16034412510
2023-05-11,15830767290
2023-05-12,15950247000
2023-05-15,16085618100
2023-05-16,15667733400
2023-05-17,15534128010
2023-05-18,15776618850
2023-05-19,15743070360
2023-05-22,15762493170
2023-05-23,15651253440
2023-05-24,15125660430
2023-05-25,15276922920
2023-05-26,15338722770
2023-05-30,15042083490
2023-05-31,14786055540
2023-06-01,15069746280
2023-06-02,15230425889
2023-06-05,15275745780
2023-06-06,15104471910
2023-06-07,15134488980
2023-06-08,14711895720
2023-06-09,14671872960
2023-06-12,15122129010
2023-06-13,15495282389
2023-06-14,15425242560
2023-06-15,15778973129
2023-06-16,15844304400
2023-06-20,15495282389
2023-06-21,15566499360
2023-06-22,15318711389
2023-06-23,15293402879
2023-06-26,15287517180
2023-06-27,15169803180
2023-06-28,15152146080
2023-06-29,15417591150
2023-06-30,15687744780
2023-07-03,15646053609
2023-07-05,15751830080
2023-07-06,15659054070
2023-07-07,15609415949
2023-07-10,15639553380
2023-07-11,15572778289
2023-07-12,15892471420
2023-07-13,15911381180
2023-07-14,16000611609
2023-07-17,15945064190
2023-07-18,16066204840
2023-07-19,16550767440
2023-07-20,16532448609
2023-07-21,17061330960
2023-07-24,16957918210
2023-07-25,16932508220
2023-07-26,17132242560
2023-07-27,16854505460
2023-07-28,16887006609
2023-07-31,16322077529
2023-08-01,16215119199
2023-08-02,17241564610
2023-08-03,17220291130
2023-08-04,17130469770
2023-08-07,17120423960
2023-08-08,17534665890
2023-08-09,17256337860
2023-08-10,17095604900
2023-08-11,17235064380
2023-08-14,17040648410
2023-08-15,16869278710
2023-08-16,16242301980
2023-08-17,16141843880
2023-08-18,15955110000
2023-08-21,15787876810
2023-08-22,15835151210
2023-08-23,16015975789
2023-08-24,16024248810
2023-08-25,16154253410
2023-08-28,16631724850
2023-08-29,17007556330
2023-08-30,16970918670
2023-08-31,16593314400
2023-09-01,16606314859
2023-09-05,16330350550
2023-09-06,16124115980
2023-09-07,15972837900
2023-09-08,15575142010
2023-09-11,15559186900
2023-09-12,15385453480
2023-09-13,15791422390
2023-09-14,16073886930
2023-09-15,16297849400
2023-09-18,16155435270
2023-09-19,16267711970
2023-09-20,16197982230
2023-09-21,15888334910
2023-09-22,15896017000
2023-09-25,16011839279
2023-09-26,15839287720
2023-09-27,16093387619
2023-09-28,16271257550
2023-09-29,16203891529
2023-10-02,15999093839
2023-10-03,15673221420
2023-10-04,15835861920
2023-10-05,15731180580
2023-10-06,15814570799
2023-10-09,15790322580
2023-10-10,15897369600
2023-10-11,15743600400
2023-10-12,14844642000
2023-10-13,14939860620
2023-10-16,15091264140
2023-10-17,15177020040
2023-10-18,14697378420
2023-10-19,14923300860
2023-10-20,15000776880
2023-10-23,15120243720
2023-10-24,14737003560
2023-10-25,14330106600
2023-10-26,14457261900
2023-10-27,14475595920
2023-10-30,13998911400
2023-10-31,14107141260
2023-11-01,14243759280
2023-11-02,14514038220
2023-11-03,15405899580
2023-11-06,14912655300
2023-11-07,15416545140
2023-11-08,15129706440
2023-11-09,14967657360
2023-11-10,15135620640
2023-11-13,14843459160
2023-11-14,15298261140
2023-11-15,15787365480
2023-11-16,15743600400
2023-11-17,15488106960
2023-11-20,15431922060
2023-11-21,16243350299
2023-11-22,16342708860
2023-11-24,16582825380
2023-11-27,16382334000
2023-11-28,16320234900
2023-11-29,16544383080
2023-11-30,16595836620
2023-12-01,17083166700
2023-12-04,17079618180
2023-12-05,16852512900
2023-12-06,17122791839
2023-12-07,17351079960
2023-12-08,17277743880
2023-12-11,17527914540
2023-12-12,17611896180
2023-12-13,18459992460
2023-12-14,19004690280
2023-12-15,18933719880
2023-12-18,19060283760
2023-12-19,19455943740
2023-12-20,19117651500
2023-12-21,19445298180
2023-12-22,19501483080
2023-12-26,19633369740
2023-12-27,19696651680
2023-12-28,19680683340
2023-12-29,19471320660
2024-01-02,19464819840
2024-01-03,18117884160
2024-01-04,18206139840
2024-01-05,18069906240
2024-01-08,18464983680
2024-01-09,17922418560
2024-01-10,18219763200
2024-01-11,18031997760
2024-01-12,18241086720
2024-01-16,18251156160
2024-01-17,17918272320
2024-01-18,18371397120
2024-01-19,18507038400
2024-01-22,18779505600
2024-01-23,18743374080
2024-01-24,18505261440
2024-01-25,18480384000
2024-01-26,18724419840
2024-01-29,19212491520
2024-01-30,19450604160
2024-01-31,18818598720
2024-02-01,19217822400
2024-02-02,18998071680
2024-02-05,19241515200
2024-02-06,19569068160
2024-02-07,19163921280
2024-02-08,19350502080
2024-02-09,19121274240
2024-02-12,18966086400
2024-02-13,18455506560
2024-02-14,18807344640
2024-02-15,19124235840
2024-02-16,19262838720
2024-02-20,19188206400
2024-02-21,19518128640
2024-02-22,19579137600
2024-02-23,19620600000
2024-02-26,19370640960
2024-02-27,19703524800
2024-02-28,20001461760
2024-02-29,19986061440
2024-03-01,20496641280
2024-03-04,20539288320
2024-03-05,20340861120
2024-03-06,20671968000
2024-03-07,21382752000
2024-03-08,21083038080
2024-03-11,20959835520
2024-03-12,20926665600
2024-03-13,20833671360
2024-03-14,20350338240
2024-03-15,20902972800
2024-03-18,20569496640
2024-03-19,20669598720
2024-03-20,20634059520
2024-03-21,20876318400
2024-03-22,20571865920
2024-03-25,20299991040
2024-03-26,20026339200
2024-03-27,20446294080
2024-03-28,20389431360
2024-04-01,20406016320
2024-04-02,20122887360
2024-04-03,20204035200
2024-04-04,19798888320
2024-04-05,19898398080
2024-04-08,20082017280
2024-04-09,20436816960
2024-04-10,19970068800
2024-04-11,20013900480
2024-04-12,19111797120
2024-04-15,18929954880
2024-04-16,18582263040
2024-04-17,18017189760
2024-04-18,17427831360
2024-04-19,17538595200
2024-04-22,17723991360
2024-04-23,18557385600
2024-04-24,18376728000
2024-04-25,18264187200
2024-04-26,18438921600
2024-04-29,18663410880
2024-04-30,18305057280
2024-05-01,18712573440
2024-05-02,18692434560
2024-05-03,19028280000
2024-05-06,18945947520
2024-05-07,19313185920
2024-05-08,19179321600
2024-05-09,19926829440
2024-05-10,20796947520
2024-05-13,20688552960
2024-05-14,21263695680
2024-05-15,21429545280
2024-05-16,21353728320
2024-05-17,21083630400
2024-05-20,20969312640
2024-05-21,20828932800
2024-05-22,20660121600
2024-05-23,19948745280
2024-05-24,19929198720
2024-05-28,19655546880
2024-05-29,19407364800
2024-05-30,18220947840
2024-05-31,18296764800
2024-06-03,18355996800
2024-06-04,18199624320
2024-06-05,18195478080
2024-06-06,17802177600
2024-06-07,17893394880
2024-06-10,17856671040
2024-06-11,17799216000
2024-06-12,17826462720
2024-06-13,17503648320
2024-06-14,17469886080
2024-06-17,17429016000
2024-06-18,17437900800
2024-06-20,17177280000
2024-06-21,17193272640
2024-06-24,17134040639
2024-06-25,16997807040
2024-06-26,17195049600
2024-06-27,16968191040
2024-06-28,17184387840
2024-07-01,16744886400
2024-07-02,16850911680
2024-07-03,17029200000
2024-07-05,16952790719
2024-07-08,16914882240
2024-07-09,16760879040
2024-07-10,17077177920
2024-07-11,17857263360
2024-07-12,17911756800
2024-07-15,17943149760
2024-07-16,18760551360
2024-07-17,18621356160
2024-07-18,18301503360
2024-07-19,17930711040
2024-07-22,18197255040
2024-07-23,17818762560
2024-07-24,18084121920
2024-07-25,18379097280
2024-07-26,18833406720
2024-07-29,19079862060
2024-07-30,19443016740
2024-07-31,19954518920
2024-08-01,20918777670
2024-08-02,20511118740
2024-08-05,19512443370
2024-08-06,19634681710
2024-08-07,19098257150
2024-08-08,19780062260
2024-08-09,19742085300
