,ADI
2023-03-06,93634726800
2023-03-07,93341992100
2023-03-08,94164677550
2023-03-09,92645485400
2023-03-10,91736998400
2023-03-13,92135723250
2023-03-14,94169724700
2023-03-15,92327514950
2023-03-16,94194960450
2023-03-17,93801282750
2023-03-20,94411987900
2023-03-21,95088306000
2023-03-22,94184866150
2023-03-23,95618256750
2023-03-24,94729958350
2023-03-27,93256190550
2023-03-28,92665674000
2023-03-29,95476936550
2023-03-30,98020700150
2023-03-31,99539892300
2023-04-03,99065460200
2023-04-04,98479990800
2023-04-05,96082594550
2023-04-06,94467506550
2023-04-10,96375329250
2023-04-11,95598068150
2023-04-12,94528072350
2023-04-13,95441606500
2023-04-14,95143824650
2023-04-17,95678822550
2023-04-18,95683869700
2023-04-19,95164013250
2023-04-20,94371610700
2023-04-21,94048593100
2023-04-24,94361516400
2023-04-25,91424075100
2023-04-26,91181811900
2023-04-27,89647478300
2023-04-28,90788134200
2023-05-01,91273285720
2023-05-02,91833305880
2023-05-03,91198283020
2023-05-04,90668263940
2023-05-05,91698301020
2023-05-08,92263321360
2023-05-09,89813233160
2023-05-10,90718265740
2023-05-11,90298250620
2023-05-12,90288250260
2023-05-15,92188318660
2023-05-16,91398290220
2023-05-17,93983383280
2023-05-18,96133460680
2023-05-19,95268429540
2023-05-22,95658443580
2023-05-23,93963382560
2023-05-24,86603117600
2023-05-25,86198103020
2023-05-26,88268177540
2023-05-30,88718193740
2023-05-31,88848198420
2023-06-01,90208247380
2023-06-02,89903236400
2023-06-05,87493149640
2023-06-06,88988203460
2023-06-07,90188246660
2023-06-08,90843270240
2023-06-09,91233284280
2023-06-12,93833377880
2023-06-13,96188462660
2023-06-14,95948454020
2023-06-15,94833413880
2023-06-16,94183390480
2023-06-20,93993383640
2023-06-21,92723337920
2023-06-22,93058349980
2023-06-23,92973346920
2023-06-26,93173354120
2023-06-27,96193462840
2023-06-28,94953418200
2023-06-29,94743410640
2023-06-30,97408506580
2023-07-03,97168497940
2023-07-05,95003420000
2023-07-06,93098351420
2023-07-07,92658335580
2023-07-10,95528438900
2023-07-11,95478437100
2023-07-12,97703517200
2023-07-13,99138568860
2023-07-14,95988455460
2023-07-17,98183534480
2023-07-18,98253537000
2023-07-19,97898524220
2023-07-20,94828413700
2023-07-21,95983455280
2023-07-24,96188462660
2023-07-25,97833521880
2023-07-26,95763447360
2023-07-27,97728518100
2023-07-28,99213571560
2023-07-31,99180975690
2023-08-01,99156122040
2023-08-02,95666669580
2023-08-03,95184508770
2023-08-04,93623699550
2023-08-07,94493577300
2023-08-08,92758792530
2023-08-09,91864061130
2023-08-10,91814353830
2023-08-11,91068744330
2023-08-14,92152363470
2023-08-15,90129276360
2023-08-16,88066423410
2023-08-17,87231340770
2023-08-18,87360579750
2023-08-21,88091277060
2023-08-22,87812916180
2023-08-23,88220516040
2023-08-24,86336609370
2023-08-25,88558525680
2023-08-28,89637174090
2023-08-29,90745646880
2023-08-30,90253544610
2023-08-31,90357929940
2023-09-01,90681027390
2023-09-05,90238632420
2023-09-06,90556759140
2023-09-07,88707647580
2023-09-08,88215545310
2023-09-11,88305018450
2023-09-12,87012628650
2023-09-13,87569350410
2023-09-14,89309105910
2023-09-15,88548584220
2023-09-18,89333959560
2023-09-19,88851798750
2023-09-20,87524613840
2023-09-21,86411170320
2023-09-22,87226370040
2023-09-25,87201516390
2023-09-26,85665560820
2023-09-27,85899185130
2023-09-28,87688647930
2023-09-29,87032511570
2023-10-02,87201516390
2023-10-03,85252990230
2023-10-04,86386316670
2023-10-05,85546263300
2023-10-06,86475789810
2023-10-09,86152692360
2023-10-10,87469935810
2023-10-11,86948009160
2023-10-12,86291872800
2023-10-13,85034278110
2023-10-16,85869360750
2023-10-17,85799770530
2023-10-18,85133692710
2023-10-19,83866156560
2023-10-20,82772595960
2023-10-23,81455352510
2023-10-24,81982249890
2023-10-25,79427294670
2023-10-26,79959162780
2023-10-27,79815011610
2023-10-30,77279848200
2023-10-31,77998707450
2023-11-01,78945618600
2023-11-02,81474020100
2023-11-03,83248858800
2023-11-06,83075341050
2023-11-07,83343054150
2023-11-08,83739666150
2023-11-09,82857204450
2023-11-10,85430224800
2023-11-13,84607254900
2023-11-14,88037948700
2023-11-15,89624396700
2023-11-16,89158377600
2023-11-17,90749783250
2023-11-20,91131522300
2023-11-21,89857406250
2023-11-22,90561392550
2023-11-24,90749783250
2023-11-27,91106734050
2023-11-28,90824148000
2023-11-29,90581223150
2023-11-30,90913385700
2023-12-01,90759698550
2023-12-04,90853893900
2023-12-05,89550031950
2023-12-06,89520286050
2023-12-07,91409150700
2023-12-08,91657033200
2023-12-11,94259799450
2023-12-12,94676242050
2023-12-13,95320736550
2023-12-14,99237280050
2023-12-15,99589273200
2023-12-18,97462441350
2023-12-19,98077189950
2023-12-20,95281075350
2023-12-21,97308754200
2023-12-22,97715281500
2023-12-26,98592785550
2023-12-27,98830752750
2023-12-28,99271983600
2023-12-29,98439098400
2024-01-02,95970188700
2024-01-03,93679754400
2024-01-04,92246993550
2024-01-05,92484960750
2024-01-08,93689669700
2024-01-09,94076366400
2024-01-10,93387253050
2024-01-11,93679754400
2024-01-12,93382295400
2024-01-16,93099709350
2024-01-17,91929703950
2024-01-18,94180477050
2024-01-19,96560149050
2024-01-22,97819392150
2024-01-23,99832198050
2024-01-24,98310199500
2024-01-25,97814434500
2024-01-26,96143706450
2024-01-29,97764858000
2024-01-30,96545276100
2024-01-31,95365355400
2024-02-01,95191837650
2024-02-02,95236456500
2024-02-05,95464508400
2024-02-06,94051578150
2024-02-07,95172007050
2024-02-08,96208155900
2024-02-09,96684090300
2024-02-12,96203198250
2024-02-13,91562837850
2024-02-14,92370934800
2024-02-15,92975768100
2024-02-16,93322803600
2024-02-20,93897891000
2024-02-21,96039595800
2024-02-22,95142261150
2024-02-23,94249884150
2024-02-26,93704542650
2024-02-27,93734288550
2024-02-28,93084836400
2024-02-29,95097642300
2024-03-01,97249262400
2024-03-04,96505614900
2024-03-05,94096197000
2024-03-06,95038150500
2024-03-07,98280453600
2024-03-08,97140194100
2024-03-11,98265580650
2024-03-12,98756388000
2024-03-13,98458929000
2024-03-14,96391588950
2024-03-15,96773328000
2024-03-18,94800183300
2024-03-19,94463063100
2024-03-20,96337054800
2024-03-21,96748539750
2024-03-22,95935485150
2024-03-25,94507681950
2024-03-26,93679754400
2024-03-27,95846247450
2024-03-28,98057359350
2024-04-01,97477314300
2024-04-02,96614683200
2024-04-03,96852650400
2024-04-04,95162091750
2024-04-05,96555191400
2024-04-08,97512017850
2024-04-09,101195551800
2024-04-10,97333542450
2024-04-11,98478759600
2024-04-12,95320736550
2024-04-15,94339121850
2024-04-16,94805140950
2024-04-17,93912763950
2024-04-18,92995598700
2024-04-19,90903470400
2024-04-22,92365977150
2024-04-23,94160646450
2024-04-24,97417822500
2024-04-25,98131724100
2024-04-26,100129657050
2024-04-29,101086483500
2024-04-30,99455416650
2024-05-01,96123875850
2024-05-02,97412864850
2024-05-03,98969566950
2024-05-06,100798939800
2024-05-07,100922881050
2024-05-08,101562417900
2024-05-09,101527714350
2024-05-10,102717550350
2024-05-13,103307510700
2024-05-14,105072434100
2024-05-15,106961298750
2024-05-16,106153201800
2024-05-17,106133371200
2024-05-20,107898352400
2024-05-21,107481603200
2024-05-22,119150580800
2024-05-23,116286638400
2024-05-24,115270320150
2024-05-28,115816587200
2024-05-29,113108784750
2024-05-30,114109900000
2024-05-31,116337523700
2024-06-03,115121590650
2024-06-04,114422461900
2024-06-05,116841895200
2024-06-06,117699568650
2024-06-07,116476440100
2024-06-10,116774118100
2024-06-11,117149269500
2024-06-12,118297237200
2024-06-13,116023882950
2024-06-14,114615910350
2024-06-17,115210828350
2024-06-18,116693165700
2024-06-20,113866796300
2024-06-21,114546503250
2024-06-24,113345859800
2024-06-25,114278584200
2024-06-26,112955097600
2024-06-27,112462748400
2024-06-28,113163318900
2024-07-01,111636362700
2024-07-02,113153403600
2024-07-03,114119822600
2024-07-05,114467180850
2024-07-08,115681805100
2024-07-09,115107121300
2024-07-10,118155672450
2024-07-11,115880111100
2024-07-12,118356772800
2024-07-15,117940023600
2024-07-16,120723312900
2024-07-17,116807191650
2024-07-18,118482877350
2024-07-19,114715178600
2024-07-22,119091045200
2024-07-23,114268661600
2024-07-24,111358734300
2024-07-25,109605039600
2024-07-26,112338715900
2024-07-29,112819962000
2024-07-30,111338903700
2024-07-31,114710105700
2024-08-01,108532873800
2024-08-02,103099289400
2024-08-05,99503832800
2024-08-06,101647114400
2024-08-07,99802452150
2024-08-08,105915234600
2024-08-09,104760102150
