,GTE
2022-01-27,315952527.0
2022-01-28,321463327.0
2022-01-31,333550348.0
2022-02-01,352691193.0
2022-02-02,374734393.0
2022-02-03,393103726.0
2022-02-04,389429859.0
2022-02-07,404125326.0
2022-02-08,393103726.0
2022-02-09,393103726.0
2022-02-10,404125326.0
2022-02-11,462907191.0
2022-02-14,477602658.0
2022-02-15,473928791.0
2022-02-16,466581058.0
2022-02-17,481276524.0
2022-02-18,462907191.0
2022-02-22,473928791.0
2022-02-23,484950391.0
2022-02-24,521689057.0
2022-02-25,506993590.0
2022-02-28,514341324.0
2022-03-01,529036790.0
2022-03-02,554753856.0
2022-03-03,518015190.0
2022-03-04,562101589.0
2022-03-07,653948254.0
2022-03-08,661295988.0
2022-03-09,587818656.0
2022-03-10,609861855.0
2022-03-11,580470922.0
2022-03-14,514341324.0
2022-03-15,510667457.0
2022-03-16,510667457.0
2022-03-17,543732256.0
2022-03-18,554753856.0
2022-03-21,591492522.0
2022-03-22,573123189.0
2022-03-23,617209588.0
2022-03-24,602514122.0
2022-03-25,624557322.0
2022-03-28,591492522.0
2022-03-29,580470922.0
2022-03-30,602514122.0
2022-03-31,578657066.0
2022-04-01,578657066.0
2022-04-04,604457063.0
2022-04-05,586028494.0
2022-04-06,574971352.0
2022-04-07,574971352.0
2022-04-08,604457063.0
2022-04-11,560228497.0
2022-04-12,578657066.0
2022-04-13,586028494.0
2022-04-14,633942773.0
2022-04-18,656057056.0
2022-04-19,626571346.0
2022-04-20,696599908.0
2022-04-21,652371342.0
2022-04-22,626571346.0
2022-04-25,593399921.0
2022-04-26,597085635.0
2022-04-27,593399921.0
2022-04-28,619199918.0
2022-04-29,597085635.0
2022-05-02,586028494.0
2022-05-03,637628487.0
2022-05-04,615514204.0
2022-05-05,589714208.0
2022-05-06,597085635.0
2022-05-09,519685645.0
2022-05-10,519685645.0
2022-05-11,538114214.0
2022-05-12,515999932.0
2022-05-13,541799928.0
2022-05-16,574971352.0
2022-05-17,589714208.0
2022-05-18,556542783.0
2022-05-19,556542783.0
2022-05-20,549171356.0
2022-05-23,571285639.0
2022-05-24,571285639.0
2022-05-25,615514204.0
2022-05-26,626571346.0
2022-05-27,619199918.0
2022-05-31,670799911.0
2022-06-01,667114197.0
2022-06-02,670799911.0
2022-06-03,685542766.0
2022-06-06,681857053.0
2022-06-07,744514187.0
2022-06-08,773999898.0
2022-06-09,711342763.0
2022-06-10,681857053.0
2022-06-13,611828490.0
2022-06-14,619199918.0
2022-06-15,615514204.0
2022-06-16,563914211.0
2022-06-17,523371359.0
2022-06-21,486514221.0
2022-06-22,438599942.0
2022-06-23,401742804.0
2022-06-24,416485659.0
2022-06-27,453342797.0
2022-06-28,471771366.0
2022-06-29,445971369.0
2022-06-30,422401244.0
2022-07-01,422401244.0
2022-07-05,404035973.0
2022-07-06,389343755.0
2022-07-07,411382081.0
2022-07-08,415055135.0
2022-07-11,400362918.0
2022-07-12,385670701.0
2022-07-13,400362918.0
2022-07-14,389343755.0
2022-07-15,396689864.0
2022-07-18,422401244.0
2022-07-19,448112624.0
2022-07-20,466477896.0
2022-07-21,440766516.0
2022-07-22,422401244.0
2022-07-25,448112624.0
2022-07-26,444439570.0
2022-07-27,481170113.0
2022-07-28,470150950.0
2022-07-29,492189276.0
2022-08-01,466477896.0
2022-08-02,477497059.0
2022-08-03,462804841.0
2022-08-04,422401244.0
2022-08-05,437093461.0
2022-08-08,462804841.0
2022-08-09,433420407.0
2022-08-10,440766516.0
2022-08-11,459131787.0
2022-08-12,466477896.0
2022-08-15,448112624.0
2022-08-16,444439570.0
2022-08-17,433420407.0
2022-08-18,459131787.0
2022-08-19,444439570.0
2022-08-22,437093461.0
2022-08-23,473824004.0
2022-08-24,484843167.0
2022-08-25,481170113.0
2022-08-26,470150950.0
2022-08-29,506881493.0
2022-08-30,492189276.0
2022-08-31,517900656.0
2022-09-01,488516221.0
2022-09-02,506881493.0
2022-09-06,495862330.0
2022-09-07,481170113.0
2022-09-08,470150950.0
2022-09-09,506881493.0
2022-09-12,517900656.0
2022-09-13,514227602.0
2022-09-14,550958145.0
2022-09-15,532592873.0
2022-09-16,510554547.0
2022-09-19,528919819.0
2022-09-20,499535384.0
2022-09-21,488516221.0
2022-09-22,484843167.0
2022-09-23,422401244.0
2022-09-26,407709027.0
2022-09-27,407709027.0
2022-09-28,455458733.0
2022-09-29,444439570.0
2022-09-30,429147070.0
2022-10-03,439787080.0
2022-10-04,468160440.0
2022-10-05,492987130.0
2022-10-06,500080470.0
2022-10-07,507173810.0
2022-10-10,478800450.0
2022-10-11,464613770.0
2022-10-12,453973760.0
2022-10-13,471707110.0
2022-10-14,443333750.0
2022-10-17,461067100.0
2022-10-18,453973760.0
2022-10-19,475253780.0
2022-10-20,461067100.0
2022-10-21,461067100.0
2022-10-24,446880420.0
2022-10-25,453973760.0
2022-10-26,457520430.0
2022-10-27,464613770.0
2022-10-28,461067100.0
2022-10-31,478800450.0
2022-11-01,496533800.0
2022-11-02,446880420.0
2022-11-03,446880420.0
2022-11-04,468160440.0
2022-11-07,471707110.0
2022-11-08,453973760.0
2022-11-09,422053730.0
2022-11-10,450427090.0
2022-11-11,461067100.0
2022-11-14,446880420.0
2022-11-15,457520430.0
2022-11-16,439787080.0
2022-11-17,436240410.0
2022-11-18,432693740.0
2022-11-21,422053730.0
2022-11-22,436240410.0
2022-11-23,425600400.0
2022-11-25,411413720.0
2022-11-28,407867050.0
2022-11-29,414960390.0
2022-11-30,422053730.0
2022-12-01,407867050.0
2022-12-02,400773710.0
2022-12-05,375947020.0
2022-12-06,375947020.0
2022-12-07,368853680.0
2022-12-08,335160315.0
2022-12-09,337110983.0
2022-12-12,325584306.0
2022-12-13,335266715.0
2022-12-14,329840310.0
2022-12-15,322463236.0
2022-12-16,308028289.0
2022-12-19,304339752.0
2022-12-20,317214164.0
2022-12-21,341686187.0
2022-12-22,330443243.0
2022-12-23,338033117.0
2022-12-27,339522719.0
2022-12-28,340090186.0
2022-12-29,346686992.0
2022-12-30,351120330.0
2023-01-03,307788798.0
2023-01-04,292871342.0
2023-01-05,291114321.0
2023-01-06,293870433.0
2023-01-09,302655540.0
2023-01-10,296626545.0
2023-01-11,314541272.0
2023-01-12,323843150.0
2023-01-13,320398010.0
2023-01-17,316332745.0
2023-01-18,316160488.0
2023-01-19,323360831.0
2023-01-20,334178570.0
2023-01-23,333661799.0
2023-01-24,325324560.0
2023-01-25,322189483.0
2023-01-26,344513990.0
2023-01-27,334178570.0
2023-01-30,326978227.0
2023-01-31,334109667.0
2023-02-01,319364468.0
2023-02-02,306514096.0
2023-02-03,309821431.0
2023-02-06,296282031.0
2023-02-07,316091585.0
2023-02-08,311785160.0
2023-02-09,299899428.0
2023-02-10,318675440.0
2023-02-13,313197668.0
2023-02-14,308787889.0
2023-02-15,303723533.0
2023-02-16,296454288.0
2023-02-17,285946611.0
2023-02-21,282294763.0
2023-02-22,299727171.0
2023-02-23,295248489.0
2023-02-24,297246670.0
2023-02-27,292836891.0
2023-02-28,287428021.0
2023-03-01,287083507.0
2023-03-02,289391751.0
2023-03-03,299727171.0
2023-03-06,301174130.0
2023-03-07,304653721.0
2023-03-08,292836891.0
2023-03-09,284465201.0
2023-03-10,284499652.0
2023-03-13,269547745.0
2023-03-14,267997432.0
2023-03-15,249428128.0
2023-03-16,260452576.0
2023-03-17,253872359.0
2023-03-20,253217782.0
2023-03-21,267515113.0
2023-03-22,263346493.0
2023-03-23,256490665.0
2023-03-24,258661103.0
2023-03-27,271614829.0
2023-03-28,277195956.0
2023-03-29,274164233.0
2023-03-30,301449741.0
2023-03-31,292735948.0
2023-04-03,321340223.0
2023-04-04,313015347.0
2023-04-05,304690470.0
2023-04-06,299695545.0
2023-04-10,299695545.0
2023-04-11,296365594.0
2023-04-12,307920522.0
2023-04-13,311783265.0
2023-04-14,305722755.0
2023-04-17,306521943.0
2023-04-18,304024480.0
2023-04-19,296365594.0
2023-04-20,285343458.0
2023-04-21,286375743.0
2023-04-24,293868131.0
2023-04-25,272623047.0
2023-04-26,259736139.0
2023-04-27,253442532.0
2023-04-28,266862233.0
2023-05-01,266229542.0
2023-05-02,254075223.0
2023-05-03,219776733.0
2023-05-04,201262208.0
2023-05-05,207455916.0
2023-05-08,208787896.0
2023-05-09,207788911.0
2023-05-10,193137129.0
2023-05-11,185478242.0
2023-05-12,186810223.0
2023-05-15,188142203.0
2023-05-16,183147277.0
2023-05-17,193137129.0
2023-05-18,197133069.0
2023-05-19,189141188.0
2023-05-22,189807178.0
2023-05-23,192138143.0
2023-05-24,190140173.0
2023-05-25,176487376.0
2023-05-26,175488391.0
2023-05-30,175155396.0
2023-05-31,170493465.0
2023-06-01,175821386.0
2023-06-02,184479257.0
2023-06-05,181482302.0
2023-06-06,192138143.0
2023-06-07,205457945.0
2023-06-08,206456931.0
2023-06-09,195801089.0
2023-06-12,180483317.0
2023-06-13,182481287.0
2023-06-14,176820371.0
2023-06-15,180150322.0
2023-06-16,182481287.0
2023-06-20,174156411.0
2023-06-21,173823416.0
2023-06-22,164499554.0
2023-06-23,160836609.0
2023-06-26,162168589.0
2023-06-27,158838638.0
2023-06-28,157506658.0
2023-06-29,162168589.0
2023-06-30,163440976.0
2023-07-03,167435461.0
2023-07-05,169432703.0
2023-07-06,162775229.0
2023-07-07,174092934.0
2023-07-10,178753166.0
2023-07-11,189737997.0
2023-07-12,187740755.0
2023-07-13,203385818.0
2023-07-14,190736618.0
2023-07-17,198392713.0
2023-07-18,209710418.0
2023-07-19,214037776.0
2023-07-20,210709039.0
2023-07-21,215369270.0
2023-07-24,227019849.0
2023-07-25,222359618.0
2023-07-26,223025365.0
2023-07-27,222692491.0
2023-07-28,229349965.0
2023-07-31,236007439.0
2023-08-01,232345828.0
2023-08-02,219363755.0
2023-08-03,221693870.0
2023-08-04,227019849.0
2023-08-07,224023986.0
2023-08-08,229349965.0
2023-08-09,230348586.0
2023-08-10,227019849.0
2023-08-11,228018470.0
2023-08-14,222692491.0
2023-08-15,216367892.0
2023-08-16,210376165.0
2023-08-17,217033639.0
2023-08-18,217033639.0
2023-08-21,214037776.0
2023-08-22,210709039.0
2023-08-23,209044671.0
2023-08-24,203385818.0
2023-08-25,202387197.0
2023-08-28,205715934.0
2023-08-29,206381681.0
2023-08-30,211707660.0
2023-08-31,213704902.0
2023-09-01,217699386.0
2023-09-05,219030881.0
2023-09-06,219363755.0
2023-09-07,210709039.0
2023-09-08,210709039.0
2023-09-11,207047428.0
2023-09-12,214037776.0
2023-09-13,210376165.0
2023-09-14,222692491.0
2023-09-15,218698007.0
2023-09-18,223358239.0
2023-09-19,223025365.0
2023-09-20,223358239.0
2023-09-21,215036397.0
2023-09-22,216035018.0
2023-09-25,219363755.0
2023-09-26,214037776.0
2023-09-27,234343070.0
2023-09-28,234675944.0
2023-09-29,231014333.0
2023-10-02,212282053.0
2023-10-03,215239543.0
2023-10-04,198480433.0
2023-10-05,196180164.0
2023-10-06,200123483.0
2023-10-09,212939273.0
2023-10-10,223783403.0
2023-10-11,220497303.0
2023-10-12,215239543.0
2023-10-13,222468963.0
2023-10-16,220497303.0
2023-10-17,226083673.0
2023-10-18,222797573.0
2023-10-19,219840083.0
2023-10-20,215239543.0
2023-10-23,202095143.0
2023-10-24,201766533.0
2023-10-25,206367073.0
2023-10-26,198480433.0
2023-10-27,203080973.0
2023-10-30,199466263.0
2023-10-31,201109313.0
2023-11-01,213925103.0
2023-11-02,231998652.0
2023-11-03,228055333.0
2023-11-06,224440623.0
2023-11-07,207352903.0
2023-11-08,199794873.0
2023-11-09,200123483.0
2023-11-10,204066803.0
2023-11-13,201766533.0
2023-11-14,211953443.0
2023-11-15,204395413.0
2023-11-16,198480433.0
2023-11-17,210310393.0
2023-11-20,208338733.0
2023-11-21,206038463.0
2023-11-22,203738193.0
2023-11-24,210310393.0
2023-11-27,207024293.0
2023-11-28,209981783.0
2023-11-29,207681513.0
2023-11-30,208338733.0
2023-12-01,211296223.0
2023-12-04,203080973.0
2023-12-05,199794873.0
2023-12-06,193222674.0
2023-12-07,190593794.0
2023-12-08,193551284.0
2023-12-11,188950744.0
2023-12-12,181392714.0
2023-12-13,187636304.0
2023-12-14,193222674.0
2023-12-15,189279354.0
2023-12-18,189936574.0
2023-12-19,194208504.0
2023-12-20,188950744.0
2023-12-21,191908234.0
2023-12-22,189607964.0
2023-12-26,192565454.0
2023-12-27,189936574.0
2023-12-28,185993254.0
2023-12-29,185336034.0
2024-01-02,179425726.0
2024-01-03,178789464.0
2024-01-04,172426850.0
2024-01-05,180061987.0
2024-01-08,176562549.0
2024-01-09,167973020.0
2024-01-10,164791712.0
2024-01-11,163201059.0
2024-01-12,162882928.0
2024-01-16,160337882.0
2024-01-17,155247791.0
2024-01-18,153657137.0
2024-01-19,154611529.0
2024-01-22,158110967.0
2024-01-23,157156575.0
2024-01-24,164473582.0
2024-01-25,165746105.0
2024-01-26,171790588.0
2024-01-29,172744980.0
2024-01-30,176244418.0
2024-01-31,177516941.0
2024-02-01,173063111.0
2024-02-02,161928536.0
2024-02-05,154611529.0
2024-02-06,157156575.0
2024-02-07,158429098.0
2024-02-08,165427974.0
2024-02-09,165109843.0
2024-02-12,168291150.0
2024-02-13,160337882.0
2024-02-14,159701621.0
2024-02-15,169881804.0
2024-02-16,167654889.0
2024-02-20,163837320.0
2024-02-21,175608157.0
2024-02-22,179743856.0
2024-02-23,173699373.0
2024-02-26,169245543.0
2024-02-27,171472458.0
2024-02-28,167336758.0
2024-02-29,170199935.0
2024-03-01,177516941.0
2024-03-04,171154327.0
2024-03-05,173063111.0
2024-03-06,177835072.0
2024-03-07,183243294.0
2024-03-08,182288902.0
2024-03-11,185470209.0
2024-03-12,183243294.0
2024-03-13,194059739.0
2024-03-14,195332262.0
2024-03-15,198831700.0
2024-03-18,203921791.0
2024-03-19,207739360.0
2024-03-20,208693752.0
2024-03-21,211556928.0
2024-03-22,210920667.0
2024-03-25,218873935.0
2024-03-26,220782719.0
2024-03-27,223009634.0
2024-03-28,227145334.0
2024-04-01,229054118.0
2024-04-02,250368876.0
2024-04-03,262457844.0
2024-04-04,255458968.0
2024-04-05,258958406.0
2024-04-08,268184196.0
2024-04-09,260230928.0
2024-04-10,260549059.0
2024-04-11,260230928.0
2024-04-12,257367752.0
2024-04-15,257049621.0
2024-04-16,254504576.0
2024-04-17,256095229.0
2024-04-18,254186445.0
2024-04-19,259912798.0
2024-04-22,255140837.0
2024-04-23,259276536.0
2024-04-24,262775974.0
2024-04-25,265639151.0
2024-04-26,266275412.0
2024-04-29,285999517.0
2024-04-30,274864942.0
2024-05-01,260549059.0
2024-05-02,276773726.0
2024-05-03,274864942.0
2024-05-06,282500079.0
2024-05-07,293952785.0
2024-05-08,294907177.0
2024-05-09,292044000.0
2024-05-10,293634654.0
2024-05-13,296497831.0
2024-05-14,293952785.0
2024-05-15,292998393.0
2024-05-16,295225308.0
2024-05-17,294270916.0
2024-05-20,294907177.0
2024-05-21,291725870.0
2024-05-22,277728118.0
2024-05-23,265002889.0
2024-05-24,270092981.0
2024-05-28,292998393.0
2024-05-29,290135216.0
2024-05-30,291407739.0
2024-05-31,295861569.0
2024-06-03,282500079.0
2024-06-04,276455595.0
2024-06-05,282500079.0
2024-06-06,295225308.0
2024-06-07,297134092.0
2024-06-10,314631282.0
2024-06-11,314949412.0
2024-06-12,313358759.0
2024-06-13,309859321.0
2024-06-14,308904929.0
2024-06-17,302860445.0
2024-06-18,316540066.0
2024-06-20,317812589.0
2024-06-21,307314275.0
2024-06-24,325447726.0
2024-06-25,329265295.0
2024-06-26,324175203.0
2024-06-27,327674641.0
2024-06-28,307632406.0
2024-07-01,305723621.0
2024-07-02,313995020.0
2024-07-03,320993896.0
2024-07-05,315903804.0
2024-07-08,318766981.0
2024-07-09,307314275.0
2024-07-10,313676889.0
2024-07-11,318766981.0
2024-07-12,313995020.0
2024-07-15,319721373.0
2024-07-16,316540066.0
2024-07-17,316858197.0
2024-07-18,319721373.0
2024-07-19,306996144.0
2024-07-22,308904929.0
2024-07-23,306041752.0
2024-07-24,299361007.0
2024-07-25,295543438.0
2024-07-26,295543438.0
2024-07-29,287791189.0
2024-07-30,274340079.0
2024-07-31,290293721.0
2024-08-01,268396565.0
2024-08-02,241807162.0
2024-08-05,238991813.0
2024-08-06,235863648.0
2024-08-07,236802098.0
2024-08-08,244935327.0
2024-08-09,246499409.0
