,VTR
2023-06-16,18451860480
2023-06-20,18187576020
2023-06-21,18003377760
2023-06-22,17815175190
2023-06-23,17807166570
2023-06-26,18367769970
2023-06-27,18804239760
2023-06-28,18652075980
2023-06-29,19068524220
2023-06-30,19043144930
2023-07-03,19441975340
2023-07-05,19651462020
2023-07-06,19409746620
2023-07-07,19296946100
2023-07-10,19325146230
2023-07-11,19655490610
2023-07-12,19462118290
2023-07-13,19546718680
2023-07-14,19365432130
2023-07-17,19300974690
2023-07-18,19176088400
2023-07-19,19421832390
2023-07-20,20018063710
2023-07-21,19953606270
2023-07-24,20014035120
2023-07-25,19856920110
2023-07-26,19687719330
2023-07-27,19337232000
2023-07-28,19389603670
2023-07-31,19546718680
2023-08-01,19566861630
2023-08-02,19530604320
2023-08-03,19425860980
2023-08-04,18100454870
2023-08-07,18366341810
2023-08-08,18326055910
2023-08-09,17931254090
2023-08-10,17548538040
2023-08-11,17246393790
2023-08-14,17242365200
2023-08-15,16952306720
2023-08-16,16758934400
2023-08-17,16920078000
2023-08-18,16903963640
2023-08-21,16775048760
2023-08-22,16895906460
2023-08-23,17435737520
2023-08-24,17443794700
2023-08-25,17347108540
2023-08-28,17476023420
2023-08-29,17544509450
2023-08-30,17693567280
2023-08-31,17596881120
2023-09-01,17355165720
2023-09-05,17020792750
2023-09-06,17177907760
2023-09-07,17157764810
2023-09-08,17073164420
2023-09-11,17330994180
2023-09-12,17439766110
2023-09-13,17254450970
2023-09-14,17874853830
2023-09-15,17975568580
2023-09-18,17600909710
2023-09-19,17504223550
2023-09-20,17717738820
2023-09-21,17290708280
2023-09-22,17145679040
2023-09-25,17101364550
2023-09-26,16799220300
2023-09-27,16682391189
2023-09-28,17000649800
2023-09-29,16972449670
2023-10-02,16659813300
2023-10-03,16164129450
2023-10-04,16365626950
2023-10-05,16426076200
2023-10-06,15978751750
2023-10-09,16405926450
2023-10-10,16901610300
2023-10-11,17373114450
2023-10-12,17236096150
2023-10-13,17502072850
2023-10-16,17562522100
2023-10-17,17582671850
2023-10-18,17397294150
2023-10-19,16857280850
2023-10-20,16857280850
2023-10-23,16700112800
2023-10-24,17078928100
2023-10-25,16651753400
2023-10-26,16962059550
2023-10-27,16784741750
2023-10-30,16744442249
2023-10-31,17111167700
2023-11-01,17240126100
2023-11-02,17719690150
2023-11-03,17764019600
2023-11-06,17844618600
2023-11-07,17643121100
2023-11-08,17739839900
2023-11-09,16958029600
2023-11-10,17151467200
2023-11-13,17224006300
2023-11-14,17937307450
2023-11-15,17917157700
2023-11-16,17993726750
2023-11-17,17949397300
2023-11-20,18118655200
2023-11-21,17941337400
2023-11-22,18013876500
2023-11-24,18179104450
2023-11-27,18251643550
2023-11-28,18356422250
2023-11-29,18300002950
2023-11-30,18473290800
2023-12-01,18844046200
2023-12-04,19013304100
2023-12-05,18916585300
2023-12-06,18561949700
2023-12-07,18626428900
2023-12-08,18827926400
2023-12-11,18908525400
2023-12-12,18831956350
2023-12-13,19504958000
2023-12-14,20363337350
2023-12-15,19887803250
2023-12-18,19831383950
2023-12-19,20057061150
2023-12-20,19508987950
2023-12-21,19907953000
2023-12-22,20109450500
2023-12-26,20343187600
2023-12-27,20451996250
2023-12-28,20532595250
2023-12-29,20085270800
2024-01-02,20398168050
2024-01-03,20027072250
2024-01-04,19869759900
2024-01-05,19635808200
2024-01-08,19647909150
2024-01-09,19454293950
2024-01-10,19623707250
2024-01-11,19329250800
2024-01-12,19809255150
2024-01-16,19906062750
2024-01-17,19369587300
2024-01-18,19200174000
2024-01-19,19381688250
2024-01-22,19539000600
2024-01-23,19232443200
2024-01-24,19180005750
2024-01-25,19135635600
2024-01-26,19119501000
2024-01-29,19397822850
2024-01-30,18958155000
2024-01-31,18712102350
2024-02-01,19050928950
2024-02-02,18700001400
2024-02-05,18066718350
2024-02-06,18191761500
2024-02-07,18187727850
2024-02-08,18361174800
2024-02-09,18365208450
2024-02-12,18264367200
2024-02-13,17937641550
2024-02-14,18397477650
2024-02-15,17832766650
2024-02-16,17651252400
2024-02-20,17360829600
2024-02-21,17780329200
2024-02-22,17784362850
2024-02-23,17812598400
2024-02-26,17332594050
2024-02-27,17199483600
2024-02-28,17134945199
2024-02-29,17058305850
2024-03-01,17748060000
2024-03-04,17788396500
2024-03-05,17332594050
2024-03-06,17522175600
2024-03-07,17562512100
2024-03-08,17917473300
2024-03-11,17961843450
2024-03-12,17598814950
2024-03-13,17506041000
2024-03-14,17179315350
2024-03-15,17134945199
2024-03-18,17251921050
2024-03-19,17497973700
2024-03-20,17614949550
2024-03-21,17711757150
2024-03-22,17489906400
2024-03-25,17203517250
2024-03-26,17082507750
2024-03-27,17598814950
2024-03-28,17562512100
2024-04-01,17288223900
2024-04-02,17243853750
2024-04-03,17421334350
2024-04-04,17207550900
2024-04-05,17380997850
2024-04-08,17542343850
2024-04-09,17752093650
2024-04-10,17102676000
2024-04-11,17413267050
2024-04-12,17276122950
2024-04-15,17038137600
2024-04-16,16812253200
2024-04-17,17034103949
2024-04-18,17199483600
2024-04-19,17397132450
2024-04-22,17397132450
2024-04-23,17570579400
2024-04-24,17590747650
2024-04-25,17489906400
2024-04-26,17748060000
2024-04-29,18018314550
2024-04-30,17861002200
2024-05-01,17671420650
2024-05-02,18643530300
2024-05-03,18873448350
2024-05-06,18978323250
2024-05-07,19010592450
2024-05-08,19135635600
2024-05-09,19180005750
2024-05-10,19184039400
2024-05-13,19204207650
2024-05-14,19345385400
2024-05-15,19647909150
2024-05-16,19647909150
2024-05-17,19728582150
2024-05-20,19655976450
2024-05-21,19510765050
2024-05-22,19551101550
2024-05-23,19034794350
2024-05-24,19159837500
2024-05-28,19030760700
2024-05-29,19123534650
2024-05-30,19764885000
2024-05-31,20273124900
2024-06-03,20180350950
2024-06-04,20168250000
2024-06-05,20075476050
2024-06-06,20103711600
2024-06-07,20051274150
2024-06-10,20127913500
2024-06-11,20002870350
2024-06-12,19974634800
2024-06-13,20184384600
2024-06-14,20208586500
2024-06-17,20168250000
2024-06-18,20273124900
2024-06-20,20196485550
2024-06-21,20337663300
2024-06-24,20446571850
2024-06-25,20123879850
2024-06-26,20107745250
2024-06-27,20494975650
2024-06-28,20676489900
2024-07-01,20523211200
2024-07-02,20890273350
2024-07-03,20902374300
2024-07-05,21156494250
2024-07-08,20926576200
2024-07-09,21071787600
2024-07-10,21019350150
2024-07-11,21370277700
2024-07-12,21160527900
2024-07-15,21233133600
2024-07-16,21418681500
2024-07-17,21551791950
2024-07-18,21463051650
2024-07-19,21499354500
2024-07-22,21648599550
2024-07-23,21604229400
2024-07-24,21592128450
2024-07-25,21454984350
2024-07-26,21680868750
2024-07-29,22114776430
2024-07-30,22388201420
2024-07-31,22216800680
2024-08-01,22567764100
2024-08-02,23016670800
2024-08-05,22718759990
2024-08-06,23330905490
2024-08-07,23588006600
2024-08-08,24073642030
2024-08-09,24228718890
