,FCX
2023-03-03,62665089999
2023-03-06,61232089999
2023-03-07,57520620000
2023-03-08,58093820000
2023-03-09,56130610000
2023-03-10,54282040000
2023-03-13,53895130000
2023-03-14,54511320000
2023-03-15,50885830000
2023-03-16,51731300000
2023-03-17,51917589999
2023-03-20,53665850000
2023-03-21,54826580000
2023-03-22,54224720000
2023-03-23,54153070000
2023-03-24,54468330000
2023-03-27,54425339999
2023-03-28,54984210000
2023-03-29,56517520000
2023-03-30,57606600000
2023-03-31,58664939999
2023-04-03,59080800000
2023-04-04,57732840000
2023-04-05,57818880000
2023-04-06,57775860000
2023-04-10,57546420000
2023-04-11,58980420000
2023-04-12,58966080000
2023-04-13,61590300000
2023-04-14,61891439999
2023-04-17,60400080000
2023-04-18,61604640000
2023-04-19,60070260000
2023-04-20,59310240000
2023-04-21,56872439999
2023-04-24,56686020000
2023-04-25,54133500000
2023-04-26,53459520000
2023-04-27,53731980000
2023-04-28,54362939999
2023-05-01,53961420000
2023-05-02,52484400000
2023-05-03,52097220000
2023-05-04,50505480000
2023-05-05,52297980000
2023-05-08,52427040000
2023-05-09,52570439999
2023-05-10,51968160000
2023-05-11,49530360000
2023-05-12,50175660000
2023-05-15,51810420000
2023-05-16,50548500000
2023-05-17,51365880000
2023-05-18,51165120000
2023-05-19,51236819999
2023-05-22,51079080000
2023-05-23,49731120000
2023-05-24,47623140000
2023-05-25,48225420000
2023-05-26,49860180000
2023-05-30,49085819999
2023-05-31,49243560000
2023-06-01,50863980000
2023-06-02,53330460000
2023-06-05,53115360000
2023-06-06,54119160000
2023-06-07,53875380000
2023-06-08,54262560000
2023-06-09,54334260000
2023-06-12,54233880000
2023-06-13,57101880000
2023-06-14,57446040000
2023-06-15,57474720000
2023-06-16,57202260000
2023-06-20,56499600000
2023-06-21,57030180000
2023-06-22,56958480000
2023-06-23,55022580000
2023-06-26,56313180000
2023-06-27,57947939999
2023-06-28,56241480000
2023-06-29,56427900000
2023-06-30,57400000000
2023-07-03,58490600000
2023-07-05,56223300000
2023-07-06,54400849999
2023-07-07,55448400000
2023-07-10,55936299999
2023-07-11,56983850000
2023-07-12,58433200000
2023-07-13,60384800000
2023-07-14,58949800000
2023-07-17,58060100000
2023-07-18,57988349999
2023-07-19,58361450000
2023-07-20,60112150000
2023-07-21,58275350000
2023-07-24,60413500000
2023-07-25,62695150000
2023-07-26,62293349999
2023-07-27,62121150000
2023-07-28,62609050000
2023-07-31,64072750000
2023-08-01,62781250000
2023-08-02,61087950000
2023-08-03,61776749999
2023-08-04,61001850000
2023-08-07,60686150000
2023-08-08,61260150000
2023-08-09,60887050000
2023-08-10,60815300000
2023-08-11,59437700000
2023-08-14,59136350000
2023-08-15,57184750000
2023-08-16,55979350000
2023-08-17,56854700000
2023-08-18,55735400000
2023-08-21,55577549999
2023-08-22,55807150000
2023-08-23,56338100000
2023-08-24,55104000000
2023-08-25,55003550000
2023-08-28,55907600000
2023-08-29,57672650000
2023-08-30,57672650000
2023-08-31,57270849999
2023-09-01,59538150000
2023-09-05,58547999999
2023-09-06,57988349999
2023-09-07,57055600000
2023-09-08,56381150000
2023-09-11,57557850000
2023-09-12,57486100000
2023-09-13,57026900000
2023-09-14,58375800000
2023-09-15,57930950000
2023-09-18,57672650000
2023-09-19,55706700000
2023-09-20,55520150000
2023-09-21,53425049999
2023-09-22,53310250000
2023-09-25,53382000000
2023-09-26,52477950000
2023-09-27,52449249999
2023-09-28,53568550000
2023-09-29,53511150000
2023-10-02,52541760000
2023-10-03,52111560000
2023-10-04,51423240000
2023-10-05,50720580000
2023-10-06,52584780000
2023-10-09,52814220000
2023-10-10,53473860000
2023-10-11,53273100000
2023-10-12,51724380000
2023-10-13,50835300000
2023-10-16,51408900000
2023-10-17,52312319999
2023-10-18,51064740000
2023-10-19,50519819999
2023-10-20,48583920000
2023-10-23,48053340000
2023-10-24,49358280000
2023-10-25,48526560000
2023-10-26,48340140000
2023-10-27,48282780000
2023-10-30,48813360000
2023-10-31,48440520000
2023-11-01,48340140000
2023-11-02,50204340000
2023-11-03,50405100000
2023-11-06,50720580000
2023-11-07,48842040000
2023-11-08,48196740000
2023-11-09,47666160000
2023-11-10,48297120000
2023-11-13,47938620000
2023-11-14,50433780000
2023-11-15,51624000000
2023-11-16,50964360000
2023-11-17,51624000000
2023-11-20,52556100000
2023-11-21,53058000000
2023-11-22,52900260000
2023-11-24,52828560000
2023-11-27,52470060000
2023-11-28,53373480000
2023-11-29,53301780000
2023-11-30,53516880000
2023-12-01,56270160000
2023-12-04,53932740000
2023-12-05,52441380000
2023-12-06,51982500000
2023-12-07,52154580000
2023-12-08,54707100000
2023-12-11,54305580000
2023-12-12,53660280000
2023-12-13,56198460000
2023-12-14,60184980000
2023-12-15,59511000000
2023-12-18,59295900000
2023-12-19,60486120000
2023-12-20,59281560000
2023-12-21,60557819999
2023-12-22,60772920000
2023-12-26,61418220000
2023-12-27,61948800000
2023-12-28,61690680000
2023-12-29,61045380000
2024-01-02,62214281250
2024-01-03,61150031250
2024-01-04,61416093749
2024-01-05,61209156249
2024-01-08,62376875000
2024-01-09,61637812500
2024-01-10,61046562499
2024-01-11,60647468750
2024-01-12,60514437500
2024-01-16,57499062500
2024-01-17,56523500000
2024-01-18,56479156250
2024-01-19,57306906250
2024-01-22,55400124999
2024-01-23,56420031250
2024-01-24,58711125000
2024-01-25,58297250000
2024-01-26,58518968750
2024-01-29,59464968749
2024-01-30,59080656250
2024-01-31,58666781250
2024-02-01,59391062500
2024-02-02,59272812500
2024-02-05,57173875000
2024-02-06,59376281250
2024-02-07,57942500000
2024-02-08,56346125000
2024-02-09,55222750000
2024-02-12,55710531250
2024-02-13,54188062499
2024-02-14,54986250000
2024-02-15,56538281250
2024-02-16,57395593750
2024-02-20,56375687500
2024-02-21,57439937500
2024-02-22,57159093750
2024-02-23,57587750000
2024-02-26,56213093750
2024-02-27,56405249999
2024-02-28,55296656249
2024-02-29,55887906250
2024-03-01,56065281250
2024-03-04,56641750000
2024-03-05,54868000000
2024-03-06,56375687500
2024-03-07,58844156250
2024-03-08,58903281250
2024-03-11,59745812500
2024-03-12,59657125000
2024-03-13,64165406249
2024-03-14,64032375000
2024-03-15,65939156250
2024-03-18,65746999999
2024-03-19,65525281250
2024-03-20,68008531250
2024-03-21,68348500000
2024-03-22,66663437500
2024-03-25,67032968750
2024-03-26,66116531249
2024-03-27,67816375000
2024-03-28,69501437500
2024-04-01,69959656250
2024-04-02,71511687500
2024-04-03,73329781250
2024-04-04,72694187500
2024-04-05,73122843750
2024-04-08,73906250000
2024-04-09,75827812500
2024-04-10,75266125000
2024-04-11,75000062500
2024-04-12,73122843750
2024-04-15,73935812500
2024-04-16,73034156250
2024-04-17,73640187500
2024-04-18,74142750000
2024-04-19,73329781250
2024-04-22,72354218750
2024-04-23,70935218750
2024-04-24,71304750000
2024-04-25,73019375000
2024-04-26,74645312500
2024-04-29,77468531250
2024-04-30,73817562500
2024-05-01,73773218750
2024-05-02,72102937500
2024-05-03,74571406250
2024-05-06,75369593750
2024-05-07,75960843750
2024-05-08,71742560000
2024-05-09,73350880000
2024-05-10,74083240000
2024-05-13,74729440000
2024-05-14,76797280000
2024-05-15,76983960000
2024-05-16,74729440000
2024-05-17,77874280000
2024-05-20,78778960000
2024-05-21,78003520000
2024-05-22,73566280000
2024-05-23,73523200000
2024-05-24,73997080000
2024-05-28,77012680000
2024-05-29,75777720000
2024-05-30,75117160000
2024-05-31,75720280000
2024-06-03,74729440000
2024-06-04,71369200000
2024-06-05,72503640000
2024-06-06,73595000000
2024-06-07,70751720000
2024-06-10,71800000000
2024-06-11,70852240000
2024-06-12,70651200000
2024-06-13,68913640000
2024-06-14,69085960000
2024-06-17,67865360000
2024-06-18,68482840000
2024-06-20,70880960000
2024-06-21,71168160000
2024-06-24,72345680000
2024-06-25,71627680000
2024-06-26,71038920000
2024-06-27,69387520000
2024-06-28,69789600000
2024-07-01,69516760000
2024-07-02,69947560000
2024-07-03,72733400000
2024-07-05,73982720000
2024-07-08,73422680000
2024-07-09,72948800000
2024-07-10,74083240000
2024-07-11,73968360000
2024-07-12,73638080000
2024-07-15,72403120000
2024-07-16,71900520000
2024-07-17,69646000000
2024-07-18,65941120000
2024-07-19,65912400000
2024-07-22,66070360000
2024-07-23,65007720000
2024-07-24,63442480000
2024-07-25,63945080000
2024-07-26,64620000000
2024-07-29,63729680000
2024-07-30,62968600000
2024-07-31,65208759999
2024-08-01,62652680000
2024-08-02,60268920000
2024-08-05,58689320000
2024-08-06,58933440000
2024-08-07,56750720000
2024-08-08,58933440000
2024-08-09,58947799999
