,TXN
2023-03-06,156956350000
2023-03-07,156058420000
2023-03-08,159831540000
2023-03-09,157310080000
2023-03-10,155677480000
2023-03-13,157718230000
2023-03-14,159387110000
2023-03-15,158171730000
2023-03-16,160656910000
2023-03-17,159368970000
2023-03-20,162498120000
2023-03-21,161817870000
2023-03-22,159922240000
2023-03-23,163513960000
2023-03-24,162815570000
2023-03-27,160584350000
2023-03-28,160983430000
2023-03-29,164203280000
2023-03-30,167105680000
2023-03-31,168897080000
2023-04-03,167217280000
2023-04-04,163803200000
2023-04-05,160897600000
2023-04-06,161732960000
2023-04-10,162913360000
2023-04-11,163321960000
2023-04-12,161215400000
2023-04-13,162631880000
2023-04-14,162513840000
2023-04-17,163485400000
2023-04-18,163730560000
2023-04-19,160788640000
2023-04-20,160370960000
2023-04-21,160734160000
2023-04-24,159717200000
2023-04-25,153806120000
2023-04-26,149329680000
2023-04-27,150065160000
2023-04-28,151817600000
2023-05-01,151345440000
2023-05-02,148857520000
2023-05-03,148321800000
2023-05-04,147368400000
2023-05-05,150564560000
2023-05-08,149111760000
2023-05-09,148004000000
2023-05-10,148049400000
2023-05-11,146342360000
2023-05-12,146987040000
2023-05-15,150056080000
2023-05-16,148349040000
2023-05-17,150128720000
2023-05-18,154187480000
2023-05-19,154459880000
2023-05-22,155140880000
2023-05-23,154123920000
2023-05-24,151699560000
2023-05-25,154014960000
2023-05-26,160071320000
2023-05-30,160307400000
2023-05-31,157883040000
2023-06-01,159635480000
2023-06-02,159108840000
2023-06-05,154596080000
2023-06-06,154686880000
2023-06-07,156176000000
2023-06-08,156384840000
2023-06-09,154895720000
2023-06-12,158028320000
2023-06-13,161088280000
2023-06-14,160824960000
2023-06-15,161705720000
2023-06-16,160498080000
2023-06-20,158318880000
2023-06-21,154795840000
2023-06-22,156748040000
2023-06-23,152253440000
2023-06-26,153225000000
2023-06-27,160089480000
2023-06-28,158863680000
2023-06-29,160525320000
2023-06-30,163458160000
2023-07-03,163222080000
2023-07-05,160289240000
2023-07-06,158736560000
2023-07-07,157719600000
2023-07-10,162931520000
2023-07-11,162368560000
2023-07-12,165591960000
2023-07-13,166272960000
2023-07-14,164211800000
2023-07-17,166527200000
2023-07-18,166781440000
2023-07-19,166772360000
2023-07-20,163367360000
2023-07-21,167362560000
2023-07-24,166972120000
2023-07-25,168960640000
2023-07-26,159808000000
2023-07-27,161369760000
2023-07-28,161959960000
2023-07-31,163440000000
2023-08-01,161959960000
2023-08-02,156575520000
2023-08-03,155994400000
2023-08-04,152943520000
2023-08-07,153415680000
2023-08-08,151390840000
2023-08-09,151881160000
2023-08-10,152144480000
2023-08-11,150909600000
2023-08-14,154795840000
2023-08-15,152689280000
2023-08-16,150473760000
2023-08-17,150510080000
2023-08-18,151172920000
2023-08-21,152498600000
2023-08-22,151735880000
2023-08-23,154205640000
2023-08-24,150355720000
2023-08-25,152371480000
2023-08-28,153179600000
2023-08-29,154986520000
2023-08-30,153660840000
2023-08-31,152598480000
2023-09-01,154205640000
2023-09-05,154123920000
2023-09-06,152589400000
2023-09-07,149556680000
2023-09-08,149511280000
2023-09-11,150582720000
2023-09-12,148448920000
2023-09-13,149238880000
2023-09-14,150773400000
2023-09-15,147658960000
2023-09-18,147849640000
2023-09-19,148131120000
2023-09-20,147186800000
2023-09-21,145643200000
2023-09-22,145561480000
2023-09-25,146097200000
2023-09-26,143427680000
2023-09-27,143591120000
2023-09-28,144453720000
2023-09-29,144381080000
2023-10-02,145234600000
2023-10-03,142783000000
2023-10-04,143436760000
2023-10-05,140839880000
2023-10-06,142556000000
2023-10-09,142301760000
2023-10-10,143155280000
2023-10-11,142855640000
2023-10-12,140740000000
2023-10-13,138697000000
2023-10-16,140104400000
2023-10-17,140068080000
2023-10-18,137852560000
2023-10-19,137053520000
2023-10-20,134211480000
2023-10-23,132858560000
2023-10-24,133403359999
2023-10-25,128745320000
2023-10-26,130761079999
2023-10-27,129952960000
2023-10-30,127574000000
2023-10-31,128945079999
2023-11-01,129998359999
2023-11-02,133757480000
2023-11-03,136408839999
2023-11-06,133930000000
2023-11-07,133103720000
2023-11-08,131859760000
2023-11-09,130089160000
2023-11-10,133648520000
2023-11-13,132449960000
2023-11-14,136136440000
2023-11-15,137897960000
2023-11-16,137916120000
2023-11-17,140394960000
2023-11-20,141230320000
2023-11-21,139314440000
2023-11-22,139768440000
2023-11-24,139459720000
2023-11-27,138560800000
2023-11-28,138833200000
2023-11-29,139105600000
2023-11-30,138660680000
2023-12-01,140930680000
2023-12-04,142937360000
2023-12-05,142783000000
2023-12-06,141693400000
2023-12-07,143173440000
2023-12-08,142583240000
2023-12-11,145252760000
2023-12-12,143391360000
2023-12-13,146923480000
2023-12-14,153252240000
2023-12-15,153125120000
2023-12-18,152017360000
2023-12-19,152998000000
2023-12-20,149983440000
2023-12-21,151463480000
2023-12-22,152761920000
2023-12-26,155095480000
2023-12-27,155476840000
2023-12-28,155921760000
2023-12-29,154777680000
2024-01-02,154026600000
2024-01-03,151733400000
2024-01-04,149667700000
2024-01-05,150241000000
2024-01-08,153371400000
2024-01-09,153453300000
2024-01-10,152197500000
2024-01-11,150696000000
2024-01-12,150031700000
2024-01-16,149130800000
2024-01-17,147802200000
2024-01-18,151888100000
2024-01-19,158021500000
2024-01-22,159095300000
2024-01-23,158649400000
2024-01-24,154763700000
2024-01-25,152352200000
2024-01-26,149321900000
2024-01-29,151096400000
2024-01-30,147465500000
2024-01-31,145709200000
2024-02-01,145317900000
2024-02-02,144872000000
2024-02-05,144599000000
2024-02-06,144116700000
2024-02-07,144480700000
2024-02-08,145791100000
2024-02-09,147784000000
2024-02-12,146582800000
2024-02-13,142733500000
2024-02-14,143661700000
2024-02-15,146246100000
2024-02-16,145945800000
2024-02-20,148093400000
2024-02-21,149312800000
2024-02-22,150541300000
2024-02-23,148957900000
2024-02-26,149513000000
2024-02-27,150095400000
2024-02-28,148366400000
2024-02-29,152270300000
2024-03-01,155655500000
2024-03-04,156920400000
2024-03-05,155282400000
2024-03-06,156401700000
2024-03-07,159495700000
2024-03-08,156793000000
2024-03-11,158512900000
2024-03-12,159068000000
2024-03-13,157138800000
2024-03-14,155737400000
2024-03-15,156993200000
2024-03-18,153981100000
2024-03-19,151751600000
2024-03-20,154681800000
2024-03-21,157056900000
2024-03-22,156956800000
2024-03-25,155473500000
2024-03-26,152798100000
2024-03-27,157311700000
2024-03-28,158531100000
2024-04-01,157584700000
2024-04-02,155027600000
2024-04-03,155009400000
2024-04-04,153362300000
2024-04-05,152425000000
2024-04-08,154208600000
2024-04-09,157848600000
2024-04-10,153717200000
2024-04-11,155792000000
2024-04-12,151360300000
2024-04-15,151378500000
2024-04-16,152506900000
2024-04-17,150787000000
2024-04-18,148939700000
2024-04-19,145308800000
2024-04-22,148721300000
2024-04-23,150577700000
2024-04-24,159077100000
2024-04-25,159477500000
2024-04-26,161506800000
2024-04-29,163153900000
2024-04-30,160542200000
2024-05-01,159432000000
2024-05-02,159978000000
2024-05-03,162808100000
2024-05-06,165319700000
2024-05-07,166229700000
2024-05-08,167394500000
2024-05-09,168641200000
2024-05-10,170215500000
2024-05-13,170916200000
2024-05-14,173928300000
2024-05-15,177932300000
2024-05-16,177422700000
2024-05-17,177468200000
2024-05-20,181272000000
2024-05-21,181099100000
2024-05-22,184311400000
2024-05-23,179533900000
2024-05-24,181253800000
2024-05-28,181636000000
2024-05-29,177368100000
2024-05-30,178068800000
2024-05-31,177459100000
2024-06-03,176285200000
2024-06-04,175903000000
2024-06-05,178432800000
2024-06-06,178578400000
2024-06-07,178005100000
2024-06-10,179834200000
2024-06-11,179670400000
2024-06-12,181071800000
2024-06-13,178614800000
2024-06-14,176449000000
2024-06-17,177359000000
2024-06-18,178587500000
2024-06-20,175411600000
2024-06-21,177932300000
2024-06-24,176458100000
2024-06-25,176967700000
2024-06-26,175721000000
2024-06-27,176021300000
2024-06-28,177022300000
2024-07-01,177086000000
2024-07-02,180562200000
2024-07-03,181035400000
2024-07-05,180898900000
2024-07-08,183337700000
2024-07-09,182145600000
2024-07-10,185294200000
2024-07-11,181990900000
2024-07-12,183701700000
2024-07-15,183601600000
2024-07-16,188024200000
2024-07-17,185876600000
2024-07-18,187341700000
2024-07-19,181181000000
2024-07-22,187762560000
2024-07-23,180840480000
2024-07-24,180831360000
2024-07-25,179800800000
2024-07-26,184214880000
2024-07-29,184114560000
2024-07-30,183302880000
2024-07-31,185874720000
2024-08-01,176316960000
2024-08-02,170963520000
2024-08-05,165245280000
2024-08-06,170498400000
2024-08-07,167871840000
2024-08-08,176289600000
2024-08-09,175295520000
