,VLO
2018-07-18,45326250000
2018-07-19,45475000000
2018-07-20,45139250000
2018-07-23,45169000000
2018-07-24,45589750000
2018-07-25,46465250000
2018-07-26,49652750000
2018-07-27,49448750000
2018-07-30,49835500000
2018-07-31,50298750000
2018-08-01,49631500000
2018-08-02,49015250000
2018-08-03,49036500000
2018-08-06,48828250000
2018-08-07,49601750000
2018-08-08,49257500000
2018-08-09,48934500000
2018-08-10,49032250000
2018-08-13,48785750000
2018-08-14,48896250000
2018-08-15,47396000000
2018-08-16,47311000000
2018-08-17,47175000000
2018-08-20,48195000000
2018-08-21,48509500000
2018-08-22,49164000000
2018-08-23,50175500000
2018-08-24,51233750000
2018-08-27,51514250000
2018-08-28,51165750000
2018-08-29,51259250000
2018-08-30,50596250000
2018-08-31,50099000000
2018-09-04,51102000000
2018-09-05,49686750000
2018-09-06,49329750000
2018-09-07,48909000000
2018-09-10,48981250000
2018-09-11,48917500000
2018-09-12,49431750000
2018-09-13,49652750000
2018-09-14,49780250000
2018-09-17,49070500000
2018-09-18,49015250000
2018-09-19,46622500000
2018-09-20,46954000000
2018-09-21,47702000000
2018-09-24,48858000000
2018-09-25,49623000000
2018-09-26,49521000000
2018-09-27,48998250000
2018-09-28,48343750000
2018-10-01,47943480000
2018-10-02,48633920000
2018-10-03,50515790000
2018-10-04,49349620000
2018-10-05,49303310000
2018-10-08,48911780000
2018-10-09,48692860000
2018-10-10,46663640000
2018-10-11,45000690000
2018-10-12,45573250000
2018-10-15,43695590000
2018-10-16,44588110000
2018-10-17,43674540000
2018-10-18,43527190000
2018-10-19,39051960000
2018-10-22,39089850000
2018-10-23,38588860000
2018-10-24,36496490000
2018-10-25,36786980000
2018-10-26,36117590000
2018-10-29,36786980000
2018-10-30,37932100000
2018-10-31,38348890000
2018-11-01,38946710000
2018-11-02,38660430000
2018-11-05,38374150000
2018-11-06,38428880000
2018-11-07,38980390000
2018-11-08,37342700000
2018-11-09,36871180000
2018-11-12,36193370000
2018-11-13,35182970000
2018-11-14,34665140000
2018-11-15,35056670000
2018-11-16,35342950000
2018-11-19,33970490000
2018-11-20,33094810000
2018-11-21,33343200000
2018-11-23,32429630000
2018-11-26,33166380000
2018-11-27,32598030000
2018-11-28,33435820000
2018-11-29,33456870000
2018-11-30,33637900000
2018-12-03,34227300000
2018-12-04,33473710000
2018-12-06,33191640000
2018-12-07,31991789999
2018-12-10,30892979999
2018-12-11,30846670000
2018-12-12,31002440000
2018-12-13,30926659999
2018-12-14,30859300000
2018-12-17,30556180000
2018-12-18,29916260000
2018-12-19,29882580000
2018-12-20,29726810000
2018-12-21,30160440000
2018-12-24,29023740000
2018-12-26,30863510000
2018-12-27,31419229999
2018-12-28,30935080000
2018-12-31,31187520000
2019-01-02,31432960000
2019-01-03,30867200000
2019-01-04,32036160000
2019-01-07,32069440000
2019-01-08,32181760000
2019-01-09,32152640000
2019-01-10,32206720000
2019-01-11,32643520000
2019-01-14,32843200000
2019-01-15,32768320000
2019-01-16,32864000000
2019-01-17,33483839999
2019-01-18,34357440000
2019-01-22,34116160000
2019-01-23,33188480000
2019-01-24,32843200000
2019-01-25,34191040000
2019-01-28,33708480000
2019-01-29,33754240000
2019-01-30,34644480000
2019-01-31,36533120000
2019-02-01,35468160000
2019-02-04,35272640000
2019-02-05,35759360000
2019-02-06,35742720000
2019-02-07,34906560000
2019-02-08,35002240000
2019-02-11,34669440000
2019-02-12,34249280000
2019-02-13,34719360000
2019-02-14,34781760000
2019-02-15,35110400000
2019-02-19,35272640000
2019-02-20,35538880000
2019-02-21,35143680000
2019-02-22,35493120000
2019-02-25,35351680000
2019-02-26,35114560000
2019-02-27,34565440000
2019-02-28,33928960000
2019-03-01,34482240000
2019-03-04,34332480000
2019-03-05,33758400000
2019-03-06,33841599999
2019-03-07,33525440000
2019-03-08,33176000000
2019-03-11,34727680000
2019-03-12,34881600000
2019-03-13,35035520000
2019-03-14,35335040000
2019-03-15,35393280000
2019-03-18,36088000000
2019-03-19,35954880000
2019-03-20,35959040000
2019-03-21,35934080000
2019-03-22,35206080000
2019-03-25,35559680000
2019-03-26,36192000000
2019-03-27,35784320000
2019-03-28,35289280000
2019-03-29,35289280000
2019-04-01,35868450000
2019-04-02,35046750000
2019-04-03,34967900000
2019-04-04,35005250000
2019-04-05,35976350000
2019-04-08,35773000000
2019-04-09,35320650000
2019-04-10,36698450000
2019-04-11,36951600000
2019-04-12,36690150000
2019-04-15,36374750000
2019-04-16,36652800000
2019-04-17,37109300000
2019-04-18,36536600000
2019-04-22,37827250000
2019-04-23,37466200000
2019-04-24,36407950000
2019-04-25,37694450000
2019-04-26,37383200000
2019-04-29,37184000000
2019-04-30,37623900000
2019-05-01,37254550000
2019-05-02,36623750000
2019-05-03,36702600000
2019-05-06,35851850000
2019-05-07,35009400000
2019-05-08,34196000000
2019-05-09,33922099999
2019-05-10,34747950000
2019-05-13,33785150000
2019-05-14,34428400000
2019-05-15,34598550000
2019-05-16,35470050000
2019-05-17,34739650000
2019-05-20,34063200000
2019-05-21,34225050000
2019-05-22,33345249999
2019-05-23,31295150000
2019-05-24,31631300000
2019-05-28,31162350000
2019-05-29,31066900000
2019-05-30,30241050000
2019-05-31,29216000000
2019-06-03,29880000000
2019-06-04,30647749999
2019-06-05,30353100000
2019-06-06,30905050000
2019-06-07,31012950000
2019-06-10,31481900000
2019-06-11,31689400000
2019-06-12,31747500000
2019-06-13,32062900000
2019-06-14,31855400000
2019-06-17,31925950000
2019-06-18,32287000000
2019-06-19,32436400000
2019-06-20,33096250000
2019-06-21,33992650000
2019-06-24,33515400000
2019-06-25,33876450000
2019-06-26,35245950000
2019-06-27,34830950000
2019-06-28,35528150000
2019-07-01,34711000000
2019-07-02,33248400000
2019-07-03,33775760000
2019-07-05,33718080000
2019-07-08,33520320000
2019-07-09,33882879999
2019-07-10,34360800000
2019-07-11,34785160000
2019-07-12,34917000000
2019-07-15,34739840000
2019-07-16,34694520000
2019-07-17,34294879999
2019-07-18,34340199999
2019-07-19,34463800000
2019-07-22,34752200000
2019-07-23,34925240000
2019-07-24,35502040000
2019-07-25,34381400000
2019-07-26,34735720000
2019-07-29,34620360000
2019-07-30,34933480000
2019-07-31,35123000000
2019-08-01,34748080000
2019-08-02,33812839999
2019-08-05,31221360000
2019-08-06,31658080000
2019-08-07,31233720000
2019-08-08,32449120000
2019-08-09,32486199999
2019-08-12,31785800000
2019-08-13,32440879999
2019-08-14,31312000000
2019-08-15,31608640000
2019-08-16,32185440000
2019-08-19,32836400000
2019-08-20,32140120000
2019-08-21,32300800000
2019-08-22,31897040000
2019-08-23,30562160000
2019-08-26,30368519999
2019-08-27,29544519999
2019-08-28,29977120000
2019-08-29,30998879999
2019-08-30,31015360000
2019-09-03,30722839999
2019-09-04,30809360000
2019-09-05,31637480000
2019-09-06,32189560000
2019-09-09,32704560000
2019-09-10,33652160000
2019-09-11,34060040000
2019-09-12,34484400000
2019-09-13,35238360000
2019-09-16,33944680000
2019-09-17,34735720000
2019-09-18,34443200000
2019-09-19,34422600000
2019-09-20,34134199999
2019-09-23,34665680000
2019-09-24,34237199999
2019-09-25,34467920000
2019-09-26,34245440000
2019-09-27,34789280000
2019-09-30,34863160000
2019-10-01,34854980000
2019-10-02,33865200000
2019-10-03,34167860000
2019-10-04,34568680000
2019-10-07,34118780000
2019-10-08,34077879999
2019-10-09,34793630000
2019-10-10,35092200000
2019-10-11,35992000000
2019-10-14,36208770000
2019-10-15,36585050000
2019-10-16,36437810000
2019-10-17,36850900000
2019-10-18,37243540000
2019-10-21,38122890000
2019-10-22,38515530000
2019-10-23,38384650000
2019-10-24,39636190000
2019-10-25,40601430000
2019-10-28,40928630000
2019-10-29,41235380000
2019-10-30,40413290000
2019-10-31,39664820000
2019-11-01,40842740000
2019-11-04,41407160000
2019-11-05,41345810000
2019-11-06,41043150000
2019-11-07,41472600000
2019-11-08,41251740000
2019-11-11,41178120000
2019-11-12,41096320000
2019-11-13,41002250000
2019-11-14,41235380000
2019-11-15,41149490000
2019-11-18,41333540000
2019-11-19,39926580000
2019-11-20,39750710000
2019-11-21,40249690000
2019-11-22,39881590000
2019-11-25,39816150000
2019-11-26,39852960000
2019-11-27,39713900000
2019-11-29,39055410000
2019-12-02,39100400000
2019-12-03,38401010000
2019-12-04,38122890000
2019-12-05,38032910000
2019-12-06,38286490000
2019-12-09,37840680000
2019-12-10,38679130000
2019-12-11,37992010000
2019-12-12,38662770000
2019-12-13,38368290000
2019-12-16,38912260000
2019-12-17,39133120000
2019-12-18,38654590000
2019-12-19,38687310000
2019-12-20,38965430000
2019-12-23,38953160000
2019-12-24,38895900000
2019-12-26,38617780000
2019-12-27,38118800000
2019-12-30,37987920000
2019-12-31,38171029290
2020-01-02,38774266058
2020-01-03,37302857454
2020-01-06,37306933378
2020-01-07,37796044272
2020-01-08,37942777539
2020-01-09,38794645678
2020-01-10,39491628701
2020-01-13,39230769558
2020-01-14,38884316009
2020-01-15,37604475838
2020-01-16,37490349963
2020-01-17,37180579731
2020-01-21,36785215092
2020-01-22,36528431873
2020-01-23,36483596708
2020-01-24,36381698605
2020-01-27,34665734555
2020-01-28,35032567725
2020-01-29,35240439855
2020-01-30,35945574726
2020-01-31,34364116171
2020-02-03,32709290982
2020-02-04,33112807469
2020-02-05,34148092193
2020-02-06,33940220063
2020-02-07,34254066220
2020-02-10,34388571716
2020-02-11,34335584702
2020-02-12,34661658631
2020-02-13,34115484800
2020-02-14,33683436845
2020-02-18,33634525755
2020-02-19,33923916367
2020-02-20,34307053233
2020-02-21,33789410871
2020-02-24,31832967299
2020-02-25,30341179074
2020-02-26,29232527716
2020-02-27,26978541684
2020-02-28,27002997228
2020-03-02,27663296934
2020-03-03,26265254964
2020-03-04,26147053165
2020-03-05,25148451758
2020-03-06,25715005209
2020-03-09,23803396802
2020-03-10,24638961244
2020-03-11,22181179006
2020-03-12,17917762387
2020-03-13,20338861308
2020-03-16,16968072069
2020-03-17,15904255877
2020-03-18,14273886233
2020-03-19,15248032095
2020-03-20,15757522609
2020-03-23,13295664446
2020-03-24,14123077041
2020-03-25,16152887247
2020-03-26,18586213941
2020-03-27,18357962191
2020-03-30,19234285875
2020-03-31,18416160000
2020-04-01,16646000000
2020-04-02,16849000000
2020-04-03,16378040000
2020-04-06,18716600000
2020-04-07,19492060000
2020-04-08,20949600000
2020-04-09,20340600000
2020-04-13,20178200000
2020-04-14,20685700000
2020-04-15,18960200000
2020-04-16,18270000000
2020-04-17,21014560000
2020-04-20,20425860000
2020-04-21,20076700000
2020-04-22,20531420000
2020-04-23,21140420000
2020-04-24,21315000000
2020-04-27,22561420000
2020-04-28,23495220000
2020-04-29,26909680000
2020-04-30,25720100000
2020-05-01,23856560000
2020-05-04,25845960000
2020-05-05,25586120000
2020-05-06,24729460000
2020-05-07,24871560000
2020-05-08,26763520000
2020-05-11,26621419999
2020-05-12,25716040000
2020-05-13,23974300000
2020-05-14,24120460000
2020-05-15,23864680000
2020-05-18,26126099999
2020-05-19,26004300000
2020-05-20,27340040000
2020-05-21,26686380000
2020-05-22,26666080000
2020-05-26,27892200000
2020-05-27,28493080000
2020-05-28,27254780000
2020-05-29,27055840000
2020-06-01,27031480000
2020-06-02,27685140000
2020-06-03,28639240000
2020-06-04,28440300000
2020-06-05,30303840000
2020-06-08,30701720000
2020-06-09,28935620000
2020-06-10,28034300000
2020-06-11,24636080000
2020-06-12,25898740000
2020-06-15,25817540000
2020-06-16,26860960000
2020-06-17,25301920000
2020-06-18,26239780000
2020-06-19,25642960000
2020-06-22,25439960000
2020-06-23,25435900000
2020-06-24,23556120000
2020-06-25,23255680000
2020-06-26,22865920000
2020-06-29,23121700000
2020-06-30,23939740000
2020-07-01,22971080000
2020-07-02,22930380000
2020-07-06,22983290000
2020-07-07,21619840000
2020-07-08,21562860000
2020-07-09,20439540000
2020-07-10,21835550000
2020-07-13,21664610000
2020-07-14,22140800000
2020-07-15,23292610000
2020-07-16,23028060000
2020-07-17,22576290000
2020-07-20,22112310000
2020-07-21,23435060000
2020-07-22,23227490000
2020-07-23,23471690000
2020-07-24,23597860000
2020-07-27,23618210000
2020-07-28,23154230000
2020-07-29,24293830000
2020-07-30,22926310000
2020-07-31,22885610000
2020-08-03,21941370000
2020-08-04,21579140000
2020-08-05,21009340000
2020-08-06,20952360000
2020-08-07,21432620000
2020-08-10,21794850000
2020-08-11,21835550000
2020-08-12,22433840000
2020-08-13,21648330000
2020-08-14,22165220000
2020-08-17,22629200000
2020-08-18,22279180000
2020-08-19,22083820000
2020-08-20,21448900000
2020-08-21,21416340000
2020-08-24,22380930000
2020-08-25,22079750000
2020-08-26,21855900000
2020-08-27,21750080000
2020-08-28,22340230000
2020-08-31,21404130000
2020-09-01,21355290000
2020-09-02,21534370000
2020-09-03,21298310000
2020-09-04,20846540000
2020-09-08,19833110000
2020-09-09,19434250000
2020-09-10,18571410000
2020-09-11,18880730000
2020-09-14,19336570000
2020-09-15,18949920000
2020-09-16,19983700000
2020-09-17,19943000000
2020-09-18,19824970000
2020-09-21,19275520000
2020-09-22,19299940000
2020-09-23,18115570000
2020-09-24,18144060000
2020-09-25,17875440000
2020-09-28,18241740000
2020-09-29,17667870000
2020-09-30,17631240000
2020-10-01,16393960000
2020-10-02,16577109999
2020-10-05,17529490000
2020-10-06,17228310000
2020-10-07,17236450000
2020-10-08,18054520000
2020-10-09,17761480000
2020-10-12,17537630000
2020-10-13,16862010000
2020-10-14,16975970000
2020-10-15,16914920000
2020-10-16,16369540000
2020-10-19,15991030000
2020-10-20,16564900000
2020-10-21,16499780000
2020-10-22,16800960000
2020-10-23,17081790000
2020-10-26,16092780000
2020-10-27,15571820000
2020-10-28,14729330000
2020-10-29,15274710000
2020-10-30,15714270000
2020-11-02,16239300000
2020-11-03,16068359999
2020-11-04,15860790000
2020-11-05,16088710000
2020-11-06,15535190000
2020-11-09,20382560000
2020-11-10,20333720000
2020-11-11,20264530000
2020-11-12,19242960000
2020-11-13,20724440000
2020-11-16,22657690000
2020-11-17,22039050000
2020-11-18,20858750000
2020-11-19,20842470000
2020-11-20,20683740000
2020-11-23,22828630000
2020-11-24,23805430000
2020-11-25,22967010000
2020-11-27,23044340000
2020-11-30,21884390000
2020-12-01,22140800000
2020-12-02,23634490000
2020-12-03,23569370000
2020-12-04,24936890000
2020-12-07,24200220000
2020-12-08,24004860000
2020-12-09,23931600000
2020-12-10,24367090000
2020-12-11,24025210000
2020-12-14,22950730000
2020-12-15,23394360000
2020-12-16,23166440000
2020-12-17,22930380000
2020-12-18,22291390000
2020-12-21,21998350000
2020-12-22,21855900000
2020-12-23,22706530000
2020-12-24,22661760000
2020-12-28,22421630000
2020-12-29,22568150000
2020-12-30,23085040000
2020-12-31,23023990000
2021-01-04,22682110000
2021-01-05,23329240000
2021-01-06,23850200000
2021-01-07,24285690000
2021-01-08,23487970000
2021-01-11,23866480000
2021-01-12,24220570000
2021-01-13,23483900000
2021-01-14,24529890000
2021-01-15,23728100000
2021-01-19,24639780000
2021-01-20,24651990000
2021-01-21,23956020000
2021-01-22,24196150000
2021-01-25,24179870000
2021-01-26,23667050000
2021-01-27,23903110000
2021-01-28,23740310000
2021-01-29,22967010000
2021-02-01,22889680000
2021-02-02,23512390000
2021-02-03,24460700000
2021-02-04,24851420000
2021-02-05,25120040000
2021-02-08,26369530000
2021-02-09,26288130000
2021-02-10,26499770000
2021-02-11,26271850000
2021-02-12,26349179999
2021-02-16,27252719999
2021-02-17,27724840000
2021-02-18,27606810000
2021-02-19,29112710000
2021-02-22,30219750000
2021-02-23,30854670000
2021-02-24,31811120000
2021-02-25,31807050000
2021-02-26,31330860000
2021-03-01,31664600000
2021-03-02,31188410000
2021-03-03,31554710000
2021-03-04,31082590000
2021-03-05,32165210000
2021-03-08,32787920000
2021-03-09,31168060000
2021-03-10,33117590000
2021-03-11,33569360000
2021-03-12,33544940000
2021-03-15,33304810000
2021-03-16,32283239999
2021-03-17,32209980000
2021-03-18,29995900000
2021-03-19,29995900000
2021-03-22,29417960000
2021-03-23,28522560000
2021-03-24,29214460000
2021-03-25,29474940000
2021-03-26,29755770000
2021-03-29,29247020000
2021-03-30,29214460000
2021-03-31,29141199999
2021-04-01,30647100000
2021-04-05,30370340000
2021-04-06,30191260000
2021-04-07,30284870000
2021-04-08,29662160000
2021-04-09,28933630000
2021-04-12,28612100000
2021-04-13,28603960000
2021-04-14,29417960000
2021-04-15,29055730000
2021-04-16,29507500000
2021-04-19,28835949999
2021-04-20,27952760000
2021-04-21,28612100000
2021-04-22,27871360000
2021-04-23,28563260000
2021-04-26,28701640000
2021-04-27,29230739999
2021-04-28,30166840000
2021-04-29,30468020000
2021-04-30,30101719999
2021-05-03,31807050000
2021-05-04,31811120000
2021-05-05,32584420000
2021-05-06,32747219999
2021-05-07,32759429999
2021-05-10,32413480000
2021-05-11,31619830000
2021-05-12,32547790000
2021-05-13,31949500000
2021-05-14,33052469999
2021-05-17,33219340000
2021-05-18,32389060000
2021-05-19,31452960000
2021-05-20,31334929999
2021-05-21,31420400000
2021-05-24,31872170000
2021-05-25,31473310000
2021-05-26,32189630000
2021-05-27,32881530000
2021-05-28,32722800000
2021-06-01,33447260000
2021-06-02,34346730000
2021-06-03,33911239999
2021-06-04,33878679999
2021-06-07,33654830000
2021-06-08,33886820000
2021-06-09,33345510000
2021-06-10,33349580000
2021-06-11,33085030000
2021-06-14,33353650000
2021-06-15,33496100000
2021-06-16,33154219999
2021-06-17,31982060000
2021-06-18,30940140000
2021-06-21,32551860000
2021-06-22,32958860000
2021-06-23,32905949999
2021-06-24,33264110000
2021-06-25,33410630000
2021-06-28,31632040000
2021-06-29,31306440000
2021-06-30,31778560000
2021-07-01,31668670000
2021-07-02,31774489999
2021-07-06,30402900000
2021-07-07,29430170000
2021-07-08,28595820000
2021-07-09,29426100000
2021-07-12,29173760000
2021-07-13,28681290000
2021-07-14,27541690000
2021-07-15,27187600000
2021-07-16,26406160000
2021-07-19,25201440000
2021-07-20,25465990000
2021-07-21,26418370000
2021-07-22,25836360000
2021-07-23,25929970000
2021-07-26,26674780000
2021-07-27,26691060000
2021-07-28,27391100000
2021-07-29,27529480000
2021-07-30,27256790000
2021-08-02,27024800000
2021-08-03,28087070000
2021-08-04,26121260000
2021-08-05,26743969999
2021-08-06,27065500000
2021-08-09,26862000000
2021-08-10,27228300000
2021-08-11,27203880000
2021-08-12,27370750000
2021-08-13,26963750000
2021-08-16,26267780000
2021-08-17,25848570000
2021-08-18,25331680000
2021-08-19,24517680000
2021-08-20,24501400000
2021-08-23,25685770000
2021-08-24,26548610000
2021-08-25,27000380000
2021-08-26,26642219999
2021-08-27,27313770000
2021-08-30,26870140000
2021-08-31,26988170000
2021-09-01,26027650000
2021-09-02,26536400000
2021-09-03,26332900000
2021-09-07,26666640000
2021-09-08,25925900000
2021-09-09,25860780000
2021-09-10,25807870000
2021-09-13,26935260000
2021-09-14,26332900000
2021-09-15,27069570000
2021-09-16,26642219999
2021-09-17,26699199999
2021-09-20,25628790000
2021-09-21,25771240000
2021-09-22,26585239999
2021-09-23,27338190000
2021-09-24,27525410000
2021-09-27,28807460000
2021-09-28,28966190000
2021-09-29,28616170000
2021-09-30,28721989999
2021-10-01,29963340000
2021-10-04,30533140000
2021-10-05,30240100000
2021-10-06,30675590000
2021-10-07,30891300000
2021-10-08,31990199999
2021-10-11,31664600000
2021-10-12,32120440000
2021-10-13,31802980000
2021-10-14,32222190000
2021-10-15,32014620000
2021-10-18,31798910000
2021-10-19,32621050000
2021-10-20,32983280000
2021-10-21,33374000000
2021-10-22,32962929999
2021-10-25,33654830000
2021-10-26,33325160000
2021-10-27,32018690000
2021-10-28,31933219999
2021-10-29,31473310000
2021-11-01,31754140000
2021-11-02,30875020000
2021-11-03,30883160000
2021-11-04,31074449999
2021-11-05,31713440000
2021-11-08,31656460000
2021-11-09,31847750000
2021-11-10,31282020000
2021-11-11,31428540000
2021-11-12,31168060000
2021-11-15,31481449999
2021-11-16,31721580000
2021-11-17,29894150000
2021-11-18,29694719999
2021-11-19,28111489999
2021-11-22,28754550000
2021-11-23,29527850000
2021-11-24,29690650000
2021-11-26,27680070000
2021-11-29,27745190000
2021-11-30,27244580000
2021-12-01,27395170000
2021-12-02,28966190000
2021-12-03,28371969999
2021-12-06,28656870000
2021-12-07,29153410000
2021-12-08,28783040000
2021-12-09,28616170000
2021-12-10,28835949999
2021-12-13,27765540000
2021-12-14,27753330000
2021-12-15,27773679999
2021-12-16,27981250000
2021-12-17,27956830000
2021-12-20,27956830000
2021-12-21,29027239999
2021-12-22,29019100000
2021-12-23,29194110000
2021-12-27,29763910000
2021-12-28,30321500000
2021-12-29,30382550000
2021-12-30,30231960000
2021-12-31,30644880000
2022-01-03,31473120000
2022-01-04,32032080000
2022-01-05,31905600000
2022-01-06,32705280000
2022-01-07,33048000000
2022-01-10,33060240000
2022-01-11,34210799999
2022-01-12,34422960000
2022-01-13,34010880000
2022-01-14,34761600000
2022-01-18,34941120000
2022-01-19,34357679999
2022-01-20,33215280000
2022-01-21,32350320000
2022-01-24,32064720000
2022-01-25,33113280000
2022-01-26,33170400000
2022-01-27,33447840000
2022-01-28,33215280000
2022-01-31,33851760000
2022-02-01,35312400000
2022-02-02,35336880000
2022-02-03,34716720000
2022-02-04,35373600000
2022-02-07,36569040000
2022-02-08,36103920000
2022-02-09,36246720000
2022-02-10,36675120000
2022-02-11,37536000000
2022-02-14,36605760000
2022-02-15,36120240000
2022-02-16,35920320000
2022-02-17,35512320000
2022-02-18,35381760000
2022-02-22,35022720000
2022-02-23,35230800000
2022-02-24,34206720000
2022-02-25,34626960000
2022-02-28,34072080000
2022-03-01,32897040000
2022-03-02,34116960000
2022-03-03,34349520000
2022-03-04,35079840000
2022-03-07,34276080000
2022-03-08,36940320000
2022-03-09,35553120000
2022-03-10,36548640000
2022-03-11,37401360000
2022-03-14,36944400000
2022-03-15,34439280000
2022-03-16,34655520000
2022-03-17,36348720000
2022-03-18,36895440000
2022-03-21,38458080000
2022-03-22,38184720000
2022-03-23,38972160000
2022-03-24,39347520000
2022-03-25,39678000000
2022-03-28,39318960000
2022-03-29,39445440000
2022-03-30,41004000000
2022-03-31,41022160000
2022-04-01,40913080000
2022-04-04,40698960000
2022-04-05,40989840000
2022-04-06,41733200000
2022-04-07,41745320000
2022-04-08,41700880000
2022-04-11,40763600000
2022-04-12,40719160000
2022-04-13,41991760000
2022-04-14,42363440000
2022-04-18,44581400000
2022-04-19,43526960000
2022-04-20,43660280000
2022-04-21,42383640000
2022-04-22,41632200000
2022-04-25,40755520000
2022-04-26,42476560000
2022-04-27,44242040000
2022-04-28,46674120000
2022-04-29,45037920000
2022-05-02,47106400000
2022-05-03,49045600000
2022-05-04,51804919999
2022-05-05,50835320000
2022-05-06,52188720000
2022-05-09,47853800000
2022-05-10,48871880000
2022-05-11,48649680000
2022-05-12,48645640000
2022-05-13,50378800000
2022-05-16,51623120000
2022-05-17,51736240000
2022-05-18,50370720000
2022-05-19,50201040000
2022-05-20,49683920000
2022-05-23,50079840000
2022-05-24,50180840000
2022-05-25,51445360000
2022-05-26,51760480000
2022-05-27,53251240000
2022-05-31,52358400000
2022-06-01,53550200000
2022-06-02,53982480000
2022-06-03,54709679999
2022-06-06,56030760000
2022-06-07,58612320000
2022-06-08,58083080000
2022-06-09,57937640000
2022-06-10,56766040000
2022-06-13,53170440000
2022-06-14,54035000000
2022-06-15,51833200000
2022-06-16,47970960000
2022-06-17,45425760000
2022-06-21,47053880000
2022-06-22,45704520000
2022-06-23,42230120000
2022-06-24,41987720000
2022-06-27,45344960000
2022-06-28,46965000000
2022-06-29,43975400000
2022-06-30,41449200000
2022-07-01,42112200000
2022-07-05,40400100000
2022-07-06,39666900000
2022-07-07,41472600000
2022-07-08,41741700000
2022-07-11,42038100000
2022-07-12,40895400000
2022-07-13,39932100000
2022-07-14,39304200000
2022-07-15,40790100000
2022-07-18,41460900000
2022-07-19,42408600000
2022-07-20,42619200000
2022-07-21,40618500000
2022-07-22,40567800000
2022-07-25,42634800000
2022-07-26,41975700000
2022-07-27,43485000000
2022-07-28,42708900000
2022-07-29,43200300000
2022-08-01,43153500000
2022-08-02,44066100000
2022-08-03,42045900000
2022-08-04,40688700000
2022-08-05,40946100000
2022-08-08,41492100000
2022-08-09,43161300000
2022-08-10,43586400000
2022-08-11,44495100000
2022-08-12,44924100000
2022-08-15,43660500000
2022-08-16,44190900000
2022-08-17,45922500000
2022-08-18,46328100000
2022-08-19,46234500000
2022-08-22,46460700000
2022-08-23,47622900000
2022-08-24,47626800000
2022-08-25,48110400000
2022-08-26,47533200000
2022-08-29,48133800000
2022-08-30,46031700000
2022-08-31,45676800000
2022-09-01,43149600000
2022-09-02,44389800000
2022-09-06,43984200000
2022-09-07,43921800000
2022-09-08,43652700000
2022-09-09,44194800000
2022-09-12,44557500000
2022-09-13,43418700000
2022-09-14,42740100000
2022-09-15,41012400000
2022-09-16,40739400000
2022-09-19,40821300000
2022-09-20,41893800000
2022-09-21,41156700000
2022-09-22,41960100000
2022-09-23,39222300000
2022-09-26,38177100000
2022-09-27,39456300000
2022-09-28,42432000000
2022-09-29,41823600000
2022-09-30,40603000000
2022-10-03,42677800000
2022-10-04,44680400000
2022-10-05,44874200000
2022-10-06,45303600000
2022-10-07,43236400000
2022-10-10,42126800000
2022-10-11,41682200000
2022-10-12,43776000000
2022-10-13,45926800000
2022-10-14,43365600000
2022-10-17,43890000000
2022-10-18,44726000000
2022-10-19,47104800000
2022-10-20,47287200000
2022-10-21,48541200000
2022-10-24,49103600000
2022-10-25,48184000000
2022-10-26,48161200000
2022-10-27,48742600000
2022-10-28,47872400000
2022-10-31,47709000000
2022-11-01,49400000000
2022-11-02,47815400000
2022-11-03,49289800000
2022-11-04,48913600000
2022-11-07,50076400000
2022-11-08,50255000000
2022-11-09,48640000000
2022-11-10,50330999999
2022-11-11,50904800000
2022-11-14,51984000000
2022-11-15,53469800000
2022-11-16,51501400000
2022-11-17,52405800000
2022-11-18,52295600000
2022-11-21,51664800000
2022-11-22,53952399999
2022-11-23,52899800000
2022-11-25,52592000000
2022-11-28,51239200000
2022-11-29,51375999999
2022-11-30,50775600000
2022-12-01,50171400000
2022-12-02,48286600000
2022-12-05,45964800000
2022-12-06,45166800000
2022-12-07,45672200000
2022-12-08,44422000000
2022-12-09,43567000000
2022-12-12,45850800000
2022-12-13,45801400000
2022-12-14,45497400000
2022-12-15,45569600000
2022-12-16,45360600000
2022-12-19,45489800000
2022-12-20,46314400000
2022-12-21,46618400000
2022-12-22,45455600000
2022-12-23,47260600000
2022-12-27,48035800000
2022-12-28,47633000000
2022-12-29,48001600000
2022-12-30,48206800000
2023-01-03,44294760000
2023-01-04,44139780000
2023-01-05,46711710000
2023-01-06,47069640000
2023-01-09,47446020000
2023-01-10,48711690000
2023-01-11,49298400000
2023-01-12,49933080000
2023-01-13,50231970000
2023-01-17,50778090000
2023-01-18,50006880000
2023-01-19,51095430000
2023-01-20,52667370000
2023-01-23,52796520000
2023-01-24,53516070000
2023-01-25,52896150000
2023-01-26,55335240000
2023-01-27,52844490000
2023-01-30,51730110000
2023-01-31,51671070000
2023-02-01,50268870000
2023-02-02,49095450000
2023-02-03,48608370000
2023-02-06,47265210000
2023-02-07,49637880000
2023-02-08,49490280000
2023-02-09,48936780000
2023-02-10,51929370000
2023-02-13,51586200000
2023-02-14,51545610000
2023-02-15,50320530000
2023-02-16,49434930000
2023-02-17,47826090000
2023-02-21,48781799999
2023-02-22,48224610000
2023-02-23,48866670000
2023-02-24,48984750000
2023-02-27,49833450000
2023-02-28,48608370000
2023-03-01,51398010000
2023-03-02,51375870000
2023-03-03,52091729999
2023-03-06,51545610000
