,HRB
2023-03-03,5500506676
2023-03-06,5473095513
2023-03-07,5518780785
2023-03-08,5660405126
2023-03-09,5517257942
2023-03-10,5418273188
2023-03-13,5304060009
2023-03-14,5387816340
2023-03-15,5297968640
2023-03-16,5336039699
2023-03-17,5235532102
2023-03-20,5401521921
2023-03-21,5349745280
2023-03-22,5206598097
2023-03-23,5061928071
2023-03-24,5189846831
2023-03-27,5250760526
2023-03-28,5250760526
2023-03-29,5232486417
2023-03-30,5269034634
2023-03-31,5368019389
2023-04-03,5398476237
2023-04-04,5218780836
2023-04-05,5250760526
2023-04-06,5179186934
2023-04-10,5160912825
2023-04-11,5162435668
2023-04-12,5243146314
2023-04-13,5241623471
2023-04-14,5230963575
2023-04-17,5217257993
2023-04-18,5167004195
2023-04-19,5156344298
2023-04-20,5115227554
2023-04-21,5162435668
2023-04-24,5177664092
2023-04-25,5159389983
2023-04-26,5074110810
2023-04-27,5173095564
2023-04-28,5163958510
2023-05-01,5189846831
2023-05-02,5039085435
2023-05-03,4940100680
2023-05-04,4891369724
2023-05-05,4938577838
2023-05-08,4897461094
2023-05-09,4988831636
2023-05-10,4755836752
2023-05-11,4819796132
2023-05-12,4879186985
2023-05-15,4740608328
2023-05-16,4595938302
2023-05-17,4576141351
2023-05-18,4463451015
2023-05-19,4510659129
2023-05-22,4439085537
2023-05-23,4396445951
2023-05-24,4518273341
2023-05-25,4554821558
2023-05-26,4570049982
2023-05-30,4597461145
2023-05-31,4545684504
2023-06-01,4559390085
2023-06-02,4681217476
2023-06-05,4723857062
2023-06-06,4754313910
2023-06-07,4847207295
2023-06-08,4825887502
2023-06-09,4835024556
2023-06-12,4842638768
2023-06-13,4891369724
2023-06-14,4962943316
2023-06-15,5019288484
2023-06-16,5007105745
2023-06-20,5010151430
2023-06-21,5081725022
2023-06-22,5081725022
2023-06-23,4964466158
2023-06-26,4879186985
2023-06-27,4920303729
2023-06-28,4879186985
2023-06-29,4876141300
2023-06-30,4661720510
2023-07-03,4736319740
2023-07-05,4544702110
2023-07-06,4549090300
2023-07-07,4594434930
2023-07-10,4632465910
2023-07-11,4695363300
2023-07-12,4670496890
2023-07-13,4758260690
2023-07-14,4761186150
2023-07-17,4821158080
2023-07-18,4916235530
2023-07-19,4979132920
2023-07-20,4983521110
2023-07-21,4926474640
2023-07-24,4856263600
2023-07-25,4882592740
2023-07-26,4882592740
2023-07-27,4840173570
2023-07-28,4935251020
2023-07-31,4916235530
2023-08-01,4935251020
2023-08-02,4974744730
2023-08-03,5014238440
2023-08-04,4935251020
2023-08-07,5043493040
2023-08-08,5131256840
2023-08-09,5216095179
2023-08-10,5211706990
2023-08-11,5150272330
2023-08-14,5142958679
2023-08-15,5170750550
2023-08-16,5672466940
2023-08-17,5678317860
2023-08-18,5763156200
2023-08-21,5792410800
2023-08-22,5754379820
2023-08-23,5799724450
2023-08-24,5755842550
2023-08-25,5818739940
2023-08-28,5831904510
2023-08-29,5843606350
2023-08-30,5808500830
2023-08-31,5847994540
2023-09-01,5861159110
2023-09-05,5761693470
2023-09-06,5690019700
2023-09-07,5723662490
2023-09-08,5782171690
2023-09-11,5799724450
2023-09-12,5732438870
2023-09-13,5714886110
2023-09-14,5764618929
2023-09-15,5798261720
2023-09-18,5969401130
2023-09-19,6039612170
2023-09-20,6070329500
2023-09-21,6063015850
2023-09-22,6150779650
2023-09-25,6229767070
2023-09-26,6127375970
2023-09-27,6200512470
2023-09-28,6302903570
2023-09-29,6298515380
2023-10-02,6204900660
2023-10-03,6055702200
2023-10-04,6133226890
2023-10-05,6080568610
2023-10-06,5976714780
2023-10-09,6203437929
2023-10-10,6235617990
2023-10-11,6323381790
2023-10-12,6297052650
2023-10-13,6266335320
2023-10-16,6400906480
2023-10-17,6425772890
2023-10-18,6342397280
2023-10-19,6346785470
2023-10-20,6326307250
2023-10-23,6242931640
2023-10-24,6223916150
2023-10-25,6152242380
2023-10-26,6103972290
2023-10-27,5984028429
2023-10-30,5998655730
2023-10-31,6004506650
2023-11-01,6105435020
2023-11-02,6165406950
2023-11-03,6242931640
2023-11-06,6108360480
2023-11-07,6064478580
2023-11-08,6106897750
2023-11-09,6362875500
2023-11-10,6577896810
2023-11-13,6608614140
2023-11-14,6691989750
2023-11-15,6664197880
2023-11-16,6542791290
2023-11-17,6667123340
2023-11-20,6724169810
2023-11-21,6751961679
2023-11-22,6842650940
2023-11-24,6898234679
2023-11-27,6813396340
2023-11-28,6700766130
2023-11-29,6656884230
2023-11-30,6643719660
2023-12-01,6765126250
2023-12-04,6788529929
2023-12-05,6651033310
2023-12-06,6586673190
2023-12-07,6691989750
2023-12-08,6645182390
2023-12-11,6760738060
2023-12-12,6797306310
2023-12-13,6836800020
2023-12-14,7005013970
2023-12-15,6800231770
2023-12-18,6883607380
2023-12-19,6915787440
2023-12-20,6857278240
2023-12-21,6924563820
2023-12-22,7024029460
2023-12-26,7130808750
2023-12-27,7160063350
2023-12-28,7157137890
2023-12-29,7075225010
2024-01-02,7167377000
2024-01-03,6914324710
2024-01-04,6978684830
2024-01-05,6841188210
2024-01-08,6908473790
2024-01-09,6798769040
2024-01-10,6749036220
2024-01-11,6829486370
2024-01-12,6646645120
2024-01-16,6677362450
2024-01-17,6665660610
2024-01-18,6672974260
2024-01-19,6829486370
2024-01-22,6885070110
2024-01-23,6987461210
2024-01-24,6890921030
2024-01-25,6946504770
2024-01-26,6983073020
2024-01-29,7056209520
2024-01-30,6931877470
2024-01-31,6851427320
2024-02-01,6784141740
2024-02-02,6813396340
2024-02-05,6873368270
2024-02-06,6924563820
2024-02-07,6794380850
2024-02-08,6686138830
2024-02-09,6864591890
2024-02-12,6945042040
2024-02-13,6876293730
2024-02-14,6912861980
2024-02-15,6955281150
2024-02-16,6854352780
2024-02-20,6744648030
2024-02-21,6770977170
2024-02-22,7005013970
2024-02-23,7184929760
2024-02-26,7184929760
2024-02-27,7335590950
2024-02-28,7280007210
2024-02-29,7160063350
2024-03-01,7041582220
2024-03-04,7385323770
2024-03-05,7221498010
2024-03-06,7177616110
2024-03-07,7072299550
2024-03-08,7048895870
2024-03-11,6987461210
2024-03-12,6988923940
2024-03-13,6975759370
2024-03-14,6822172720
2024-03-15,6839725480
2024-03-18,6828023640
2024-03-19,6927489280
2024-03-20,7029880380
2024-03-21,7051821330
2024-03-22,7122032370
2024-03-25,6981610290
2024-03-26,6936265660
2024-03-27,7117644179
2024-03-28,7183467030
2024-04-01,7053284060
2024-04-02,6936265660
2024-04-03,6841188210
2024-04-04,6803157230
2024-04-05,6866054620
2024-04-08,6965520260
2024-04-09,6854352780
2024-04-10,6794380850
2024-04-11,6863129160
2024-04-12,6766588980
2024-04-15,6775365360
2024-04-16,6890921030
2024-04-17,6855815510
2024-04-18,6811933610
2024-04-19,6851427320
2024-04-22,6915787440
2024-04-23,6969908450
2024-04-24,7010864890
2024-04-25,6822172720
2024-04-26,6801694500
2024-04-29,6908473790
2024-04-30,6908473790
2024-05-01,6977222100
2024-05-02,7025492190
2024-05-03,6952355690
2024-05-06,7132271480
2024-05-07,7212721630
2024-05-08,7098628690
2024-05-09,7195168870
2024-05-10,7829993690
2024-05-13,7352967500
2024-05-14,7400406000
2024-05-15,7418544250
2024-05-16,7396220250
2024-05-17,7297157500
2024-05-20,7433892000
2024-05-21,7510630750
2024-05-22,7393429750
2024-05-23,7334829250
2024-05-24,7066941250
2024-05-28,6825563000
2024-05-29,6967878500
2024-05-30,6847887000
2024-05-31,6926021000
2024-06-03,6999969250
2024-06-04,7150656250
2024-06-05,7115775000
2024-06-06,7164608750
2024-06-07,6960902250
2024-06-10,6992993000
2024-06-11,6955321250
2024-06-12,7115775000
2024-06-13,7075312750
2024-06-14,7026479000
2024-06-17,7227395000
2024-06-18,7408777500
2024-06-20,7394825000
2024-06-21,7418544250
2024-06-24,7394825000
2024-06-25,7438077750
2024-06-26,7488306750
2024-06-27,7468773250
2024-06-28,7566440750
2024-07-01,7636203250
2024-07-02,7687827500
2024-07-03,7809214250
2024-07-05,7637598500
2024-07-08,7475749500
2024-07-09,7393429750
2024-07-10,7396220250
2024-07-11,7422730000
2024-07-12,7460401750
2024-07-15,7626436500
2024-07-16,7778518750
2024-07-17,7851071750
2024-07-18,7747823250
2024-07-19,7786890250
2024-07-22,7989201500
2024-07-23,7876186250
2024-07-24,7792471250
2024-07-25,7824562000
2024-07-26,7945948750
2024-07-29,8015711250
2024-07-30,8102216750
2024-07-31,8084078500
2024-08-01,7951529750
2024-08-02,7923624750
2024-08-05,7648760500
2024-08-06,7609693500
2024-08-07,7583183750
2024-08-08,7800842750
2024-08-09,7978039500
