,CNX
2023-04-03,2663985432
2023-04-04,2660702640
2023-04-05,2682040786
2023-04-06,2619667744
2023-04-10,2705020327
2023-04-11,2736206848
2023-04-12,2724717077
2023-04-13,2749338015
2023-04-14,2719792890
2023-04-17,2673833807
2023-04-18,2645930077
2023-04-19,2626233328
2023-04-20,2544163536
2023-04-21,2558936098
2023-04-24,2573708661
2023-04-25,2519542599
2023-04-26,2475224911
2023-04-27,2540880744
2023-04-28,2549087723
2023-05-01,2526108182
2023-05-02,2434190015
2023-05-03,2389872328
2023-05-04,2401362099
2023-05-05,2496563057
2023-05-08,2512977015
2023-05-09,2554011911
2023-05-10,2545804932
2023-05-11,2529390974
2023-05-12,2547446328
2023-05-15,2624591932
2023-05-16,2545804932
2023-05-17,2544163536
2023-05-18,2629516119
2023-05-19,2613102161
2023-05-22,2639364494
2023-05-23,2650854265
2023-05-24,2657419848
2023-05-25,2603253786
2023-05-26,2539239349
2023-05-30,2506411432
2023-05-31,2535956557
2023-06-01,2575350057
2023-06-02,2649212869
2023-06-05,2601612390
2023-06-06,2657419848
2023-06-07,2749338015
2023-06-08,2780524536
2023-06-09,2767393369
2023-06-12,2747696619
2023-06-13,2834690598
2023-06-14,2787090119
2023-06-15,2831407806
2023-06-16,2847821765
2023-06-20,2816635244
2023-06-21,2805145473
2023-06-22,2783807327
2023-06-23,2741131036
2023-06-26,2792014306
2023-06-27,2831407806
2023-06-28,2844538973
2023-06-29,2923325973
2023-06-30,2847672824
2023-07-03,2862136174
2023-07-05,2855708018
2023-07-06,2815532047
2023-07-07,2834816513
2023-07-10,2873385445
2023-07-11,2892669912
2023-07-12,2889455834
2023-07-13,2874992484
2023-07-14,2820353164
2023-07-17,2865350251
2023-07-18,2915168455
2023-07-19,2945702193
2023-07-20,2955344426
2023-07-21,2966593698
2023-07-24,2961772582
2023-07-25,2945702193
2023-07-26,2977842970
2023-07-27,3016411902
2023-07-28,3202828408
2023-07-31,3278359233
2023-08-01,3292822583
2023-08-02,3228541029
2023-08-03,3363532292
2023-08-04,3389244913
2023-08-07,3390851952
2023-08-08,3439063117
2023-08-09,3458347583
2023-08-10,3413350496
2023-08-11,3467989816
2023-08-14,3477632049
2023-08-15,3495309477
2023-08-16,3516200981
2023-08-17,3577268457
2023-08-18,3606195156
2023-08-21,3578875496
2023-08-22,3532271370
2023-08-23,3493702438
2023-08-24,3461561661
2023-08-25,3496916515
2023-08-28,3496916515
2023-08-29,3519415059
2023-08-30,3569233263
2023-08-31,3591731807
2023-09-01,3643157050
2023-09-05,3570840302
2023-09-06,3567626224
2023-09-07,3590124768
2023-09-08,3607802195
2023-09-11,3580482535
2023-09-12,3662441516
2023-09-13,3620658506
2023-09-14,3561198069
2023-09-15,3488881321
2023-09-18,3504951710
2023-09-19,3514593943
2023-09-20,3503344671
2023-09-21,3422992729
2023-09-22,3431027923
2023-09-25,3530664331
2023-09-26,3522629137
2023-09-27,3615837390
2023-09-28,3667262632
2023-09-29,3628693700
2023-10-02,3451452831
2023-10-03,3434203407
2023-10-04,3324434349
2023-10-05,3412249596
2023-10-06,3478111031
2023-10-09,3559653760
2023-10-10,3547108725
2023-10-11,3561221890
2023-10-12,3619242678
2023-10-13,3633355842
2023-10-16,3625515195
2023-10-17,3689808501
2023-10-18,3647469007
2023-10-19,3623947066
2023-10-20,3572198795
2023-10-23,3564358148
2023-10-24,3558085631
2023-10-25,3453020960
2023-10-26,3440475925
2023-10-27,3324434349
2023-10-30,3338547513
2023-10-31,3405977078
2023-11-01,3426362760
2023-11-02,3490656066
2023-11-03,3504769231
2023-11-06,3384023266
2023-11-07,3347956290
2023-11-08,3267981690
2023-11-09,3275822337
2023-11-10,3278958596
2023-11-13,3272686078
2023-11-14,3335411255
2023-11-15,3391863913
2023-11-16,3318161831
2023-11-17,3354228807
2023-11-20,3360501325
2023-11-21,3352660678
2023-11-22,3329138737
2023-11-24,3326002478
2023-11-27,3343251902
2023-11-28,3269549819
2023-11-29,3230346584
2023-11-30,3271117949
2023-12-01,3304048666
2023-12-04,3277390466
2023-12-05,3189575219
2023-12-06,3097055584
2023-12-07,3114305008
2023-12-08,3144099467
2023-12-11,3109600620
2023-12-12,3046875443
2023-12-13,3129986302
2023-12-14,3169189537
2023-12-15,3136258820
2023-12-18,3103328102
2023-12-19,3158212631
2023-12-20,3131554431
2023-12-21,3208392772
2023-12-22,3211529031
2023-12-26,3222505937
2023-12-27,3191143349
2023-12-28,3177030184
2023-12-29,3136258820
2024-01-02,3120970668
2024-01-03,3165446417
2024-01-04,3124037961
2024-01-05,3168513710
2024-01-08,3157778184
2024-01-09,3117903375
2024-01-10,3058091160
2024-01-11,3041221049
2024-01-12,3085696798
2024-01-16,2990610714
2024-01-17,2979875188
2024-01-18,2979875188
2024-01-19,3038153756
2024-01-22,3050422928
2024-01-23,3038153756
2024-01-24,3079562212
2024-01-25,3131706193
2024-01-26,3153177245
2024-01-29,3142441719
2024-01-30,3199186640
2024-01-31,3097965970
2024-02-01,3102566909
2024-02-02,3050422928
2024-02-05,3032019170
2024-02-06,3071893979
2024-02-07,3090297737
2024-02-08,3097965970
2024-02-09,3028951877
2024-02-12,3067293040
2024-02-13,2984476127
2024-02-14,2949202257
2024-02-15,3064225746
2024-02-16,3058091160
2024-02-20,3018216351
2024-02-21,3226792278
2024-02-22,3180782882
2024-02-23,3179249235
2024-02-26,3205321226
2024-02-27,3159311831
2024-02-28,3191518408
2024-02-29,3212989459
2024-03-01,3234460510
2024-03-04,3288138138
2024-03-05,3301940957
2024-03-06,3246729682
2024-03-07,3226792278
2024-03-08,3283537199
2024-03-11,3274335320
2024-03-12,3278936259
2024-03-13,3328012948
2024-03-14,3306541897
2024-03-15,3274335320
2024-03-18,3245196036
2024-03-19,3309609190
2024-03-20,3436901851
2024-03-21,3466041135
2024-03-22,3484444893
2024-03-25,3538122521
2024-03-26,3518185116
2024-03-27,3637809545
2024-03-28,3637809545
2024-04-01,3676150708
2024-04-02,3665415182
2024-04-03,3703756345
2024-04-04,3666948829
2024-04-05,3699155406
2024-04-08,3699155406
2024-04-09,3763568560
2024-04-10,3775837732
2024-04-11,3742097508
2024-04-12,3723693750
2024-04-15,3647011424
2024-04-16,3654679657
2024-04-17,3657746950
2024-04-18,3634742252
2024-04-19,3680751648
2024-04-22,3696088113
2024-04-23,3691487173
2024-04-24,3712958224
2024-04-25,3671549768
2024-04-26,3680751648
2024-04-29,3703756345
2024-04-30,3607136615
2024-05-01,3516651470
2024-05-02,3558059926
2024-05-03,3571862745
2024-05-06,3683818941
2024-05-07,3663881536
2024-05-08,3613271201
2024-05-09,3631674959
2024-05-10,3567261805
2024-05-13,3599468382
2024-05-14,3709890931
2024-05-15,3739030215
2024-05-16,3723693750
2024-05-17,3726761043
2024-05-20,3758967620
2024-05-21,3781972318
2024-05-22,3765102206
2024-05-23,3774304085
2024-05-24,3808044309
2024-05-28,3872457463
2024-05-29,3840250886
2024-05-30,3964476254
2024-05-31,4033490347
2024-06-03,4007418356
2024-06-04,3918466858
2024-06-05,3962942607
2024-06-06,3932269677
2024-06-07,3892394867
2024-06-10,4013552942
2024-06-11,3996682831
2024-06-12,3993615538
2024-06-13,3904664039
2024-06-14,3766635853
2024-06-17,3689953527
2024-06-18,3663881536
2024-06-20,3686886234
2024-06-21,3705289992
2024-06-24,3777371378
2024-06-25,3725227397
2024-06-26,3685352587
2024-06-27,3716025517
2024-06-28,3726761043
2024-07-01,3682285294
2024-07-02,3772770439
2024-07-03,3804977016
2024-07-05,3762034913
2024-07-08,3858654644
2024-07-09,3904664039
2024-07-10,3920000505
2024-07-11,3987480952
2024-07-12,3973678133
2024-07-15,4035023994
2024-07-16,4045759519
2024-07-17,3970610840
2024-07-18,3976745426
2024-07-19,3958341668
2024-07-22,3941877554
2024-07-23,3885412410
2024-07-24,3798425565
2024-07-25,3816738585
2024-07-26,3868625475
2024-07-29,3932721045
2024-07-30,4070068695
2024-07-31,4039546995
2024-08-01,4002920955
2024-08-02,3798425565
2024-08-05,3677864850
2024-08-06,3726699570
2024-08-07,3752643015
2024-08-08,3957138405
2024-08-09,3964768830
