,EOG
2023-03-06,70611440000
2023-03-07,69063840000
2023-03-08,68812720000
2023-03-09,67160000000
2023-03-10,65513120000
2023-03-13,63714400000
2023-03-14,63772800000
2023-03-15,59264320000
2023-03-16,61016320000
2023-03-17,60006000000
2023-03-20,61582800000
2023-03-21,63434080000
2023-03-22,61746320000
2023-03-23,61191520000
2023-03-24,61606160000
2023-03-27,63293920000
2023-03-28,64479440000
2023-03-29,65805120000
2023-03-30,66307360000
2023-03-31,66485400000
2023-04-03,70417800000
2023-04-04,69379600000
2023-04-05,69814600000
2023-04-06,69234600000
2023-04-10,69814600000
2023-04-11,70574400000
2023-04-12,70939800000
2023-04-13,70348200000
2023-04-14,70533800000
2023-04-17,70052400000
2023-04-18,69020000000
2023-04-19,68904000000
2023-04-20,68590800000
2023-04-21,68039800000
2023-04-24,69124400000
2023-04-25,67668600000
2023-04-26,67082800000
2023-04-27,67187200000
2023-04-28,69292600000
2023-05-01,68811200000
2023-05-02,64733800000
2023-05-03,64391600000
2023-05-04,64559800000
2023-05-05,66218600000
2023-05-08,66328800000
2023-05-09,65986600000
2023-05-10,65052800000
2023-05-11,64107400000
2023-05-12,64043600000
2023-05-15,64577200000
2023-05-16,62425400000
2023-05-17,64264000000
2023-05-18,64971600000
2023-05-19,66462200000
2023-05-22,65859000000
2023-05-23,65806800000
2023-05-24,65708200000
2023-05-25,64032000000
2023-05-26,63869600000
2023-05-30,63109800000
2023-05-31,62228200000
2023-06-01,62727000000
2023-06-02,64913600000
2023-06-05,64757000000
2023-06-06,65429800000
2023-06-07,67425000000
2023-06-08,67367000000
2023-06-09,67425000000
2023-06-12,66073600000
2023-06-13,65377600000
2023-06-14,64188600000
2023-06-15,64786000000
2023-06-16,65777800000
2023-06-20,63991400000
2023-06-21,64304600000
2023-06-22,62785000000
2023-06-23,61955599999
2023-06-26,63800000000
2023-06-27,63208400000
2023-06-28,64490200000
2023-06-29,65540000000
2023-06-30,66260760000
2023-07-03,66411300000
2023-07-05,66173910000
2023-07-06,64992750000
2023-07-07,67279800000
2023-07-10,67030830000
2023-07-11,69248400000
2023-07-12,70470090000
2023-07-13,70968030000
2023-07-14,68860470000
2023-07-17,68715720000
2023-07-18,71083830000
2023-07-19,70892760000
2023-07-20,71500710000
2023-07-21,72149190000
2023-07-24,73040850000
2023-07-25,74401500000
2023-07-26,74876280000
2023-07-27,74552040000
2023-07-28,75675300000
2023-07-31,76734870000
2023-08-01,76283250000
2023-08-02,75293160000
2023-08-03,76248510000
2023-08-04,75154200000
2023-08-07,73897770000
2023-08-08,74343600000
2023-08-09,75738990000
2023-08-10,75877950000
2023-08-11,76619070000
2023-08-14,76126920000
2023-08-15,74772059999
2023-08-16,74459400000
2023-08-17,75113670000
2023-08-18,75634770000
2023-08-21,75484230000
2023-08-22,74829960000
2023-08-23,74627309999
2023-08-24,72768720000
2023-08-25,73579320000
2023-08-28,73776180000
2023-08-29,74025150000
2023-08-30,73978830000
2023-08-31,74470980000
2023-09-01,75837420000
2023-09-05,77232809999
2023-09-06,77076480000
2023-09-07,76167450000
2023-09-08,76850670000
2023-09-11,75368430000
2023-09-12,77638110000
2023-09-13,76954890000
2023-09-14,77968140000
2023-09-15,76532220000
2023-09-18,76358520000
2023-09-19,74691000000
2023-09-20,72664500000
2023-09-21,70979610000
2023-09-22,70996980000
2023-09-25,72751350000
2023-09-26,73463520000
2023-09-27,75159990000
2023-09-28,74963130000
2023-09-29,73394040000
2023-10-02,71599140000
2023-10-03,71934960000
2023-10-04,69109440000
2023-10-05,68588340000
2023-10-06,69873720000
2023-10-09,73671960000
2023-10-10,73365090000
2023-10-11,73747230000
2023-10-12,74667840000
2023-10-13,77493360000
2023-10-16,77603370000
2023-10-17,77759700000
2023-10-18,78605040000
2023-10-19,78877170000
2023-10-20,77140170000
2023-10-23,76219559999
2023-10-24,75235260000
2023-10-25,75113670000
2023-10-26,74077260000
2023-10-27,72948210000
2023-10-30,72635550000
2023-10-31,73098750000
2023-11-01,71923380000
2023-11-02,74488350000
2023-11-03,74204640000
2023-11-06,73197180000
2023-11-07,71008560000
2023-11-08,70180590000
2023-11-09,70232700000
2023-11-10,71043300000
2023-11-13,71251740000
2023-11-14,72444480000
2023-11-15,71257530000
2023-11-16,69885300000
2023-11-17,71796000000
2023-11-20,72508170000
2023-11-21,71940750000
2023-11-22,71315430000
2023-11-24,71506500000
2023-11-27,71217000000
2023-11-28,71587560000
2023-11-29,71355960000
2023-11-30,71257530000
2023-12-01,71564400000
2023-12-04,71217000000
2023-12-05,70609050000
2023-12-06,69335250000
2023-12-07,68524650000
2023-12-08,68877840000
2023-12-11,69016800000
2023-12-12,68130930000
2023-12-13,68599920000
2023-12-14,69827400000
2023-12-15,69543690000
2023-12-18,70417980000
2023-12-19,70944870000
2023-12-20,70307970000
2023-12-21,70105320000
2023-12-22,70794330000
2023-12-26,71969700000
2023-12-27,71952330000
2023-12-28,70250070000
2023-12-29,70030050000
2024-01-02,69920000000
2024-01-03,71863500000
2024-01-04,69586500000
2024-01-05,69218500000
2024-01-08,67717750000
2024-01-09,66740249999
2024-01-10,66119250000
2024-01-11,66113500000
2024-01-12,66728750000
2024-01-16,64480500000
2024-01-17,63612250000
2024-01-18,63301750000
2024-01-19,63347750000
2024-01-22,63618000000
2024-01-23,63462750000
2024-01-24,64451750000
2024-01-25,66038750000
2024-01-26,66435500000
2024-01-29,66102000000
2024-01-30,67148500000
2024-01-31,65429250000
2024-02-01,64745000000
2024-02-02,63738750000
2024-02-05,63048750000
2024-02-06,64331000000
2024-02-07,64699000000
2024-02-08,65009500000
2024-02-09,63853750000
2024-02-12,64888750000
2024-02-13,63842250000
2024-02-14,63830750000
2024-02-15,65693750000
2024-02-16,65297000000
2024-02-20,65049750000
2024-02-21,66907000000
2024-02-22,66930000000
2024-02-23,64319500000
2024-02-26,64428750000
2024-02-27,65515500000
2024-02-28,65647750000
2024-02-29,65814500000
2024-03-01,66757500000
2024-03-04,66602250000
2024-03-05,66815000000
2024-03-06,66981750000
2024-03-07,67763750000
2024-03-08,68264000000
2024-03-11,69471500000
2024-03-12,69483000000
2024-03-13,70477750000
2024-03-14,71179250000
2024-03-15,70604250000
2024-03-18,71052750000
2024-03-19,71668000000
2024-03-20,72277500000
2024-03-21,72496000000
2024-03-22,71783000000
2024-03-25,73168750000
2024-03-26,72323500000
2024-03-27,72674250000
2024-03-28,73508000000
2024-04-01,74612000000
2024-04-02,76038000000
2024-04-03,76923500000
2024-04-04,77067250000
2024-04-05,78165500000
2024-04-08,77883750000
2024-04-09,78809500000
2024-04-10,79321250000
2024-04-11,78930250000
2024-04-12,77791750000
2024-04-15,76124249999
2024-04-16,76452000000
2024-04-17,76130000000
2024-04-18,75762000000
2024-04-19,76572750000
2024-04-22,76992500000
2024-04-23,77510000000
2024-04-24,77970000000
2024-04-25,77832000000
2024-04-26,78027500000
2024-04-29,78343750000
2024-04-30,75974750000
2024-05-01,74721250000
2024-05-02,75785000000
2024-05-03,74761500000
2024-05-06,75026000000
2024-05-07,74899500000
2024-05-08,74652250000
2024-05-09,75072000000
2024-05-10,74807500000
2024-05-13,74405000000
2024-05-14,74422250000
2024-05-15,74226750000
2024-05-16,73554000000
2024-05-17,74715500000
2024-05-20,74669500000
2024-05-21,74117500000
2024-05-22,72478750000
2024-05-23,71317250000
2024-05-24,70880250000
2024-05-28,72363750000
2024-05-29,70104000000
2024-05-30,70293750000
2024-05-31,71616250000
2024-06-03,68793000000
2024-06-04,68885000000
2024-06-05,69178250000
2024-06-06,69695750000
2024-06-07,69109250000
2024-06-10,69914250000
2024-06-11,70167250000
2024-06-12,69534750000
2024-06-13,68482500000
2024-06-14,67988000000
2024-06-17,68471000000
2024-06-18,68712500000
2024-06-20,70144250000
2024-06-21,70178750000
2024-06-24,72047500000
2024-06-25,72191250000
2024-06-26,71633500000
2024-06-27,71616250000
2024-06-28,72375250000
2024-07-01,72760500000
2024-07-02,72823750000
2024-07-03,72892750000
2024-07-05,71840500000
2024-07-08,72237250000
2024-07-09,72260250000
2024-07-10,72576500000
2024-07-11,73697750000
2024-07-12,74146250000
2024-07-15,76273750000
2024-07-16,75624000000
2024-07-17,76118500000
2024-07-18,76032250000
2024-07-19,74318750000
2024-07-22,72979000000
2024-07-23,71817500000
2024-07-24,71932500000
2024-07-25,73048000000
2024-07-26,73111250000
2024-07-29,71227420000
2024-07-30,71779350000
2024-07-31,72149200000
2024-08-01,70049590000
2024-08-02,69941480000
2024-08-05,70055280000
2024-08-06,69571630000
2024-08-07,70055280000
2024-08-08,72143510000
2024-08-09,71995570000
