,SIG
2018-07-27,3394114242
2018-07-30,3434228527
2018-07-31,3216942815
2018-08-01,3255385672
2018-08-02,3293828529
2018-08-03,3282128529
2018-08-06,3061386457
2018-08-07,3078376997
2018-08-08,3072198619
2018-08-09,3074258079
2018-08-10,3081466187
2018-08-13,3064475646
2018-08-14,3229747266
2018-08-15,3127804024
2018-08-16,3136041862
2018-08-17,3212756726
2018-08-20,3279689158
2018-08-21,3279174293
2018-08-22,3290501320
2018-08-23,3226658077
2018-08-24,3176716186
2018-08-27,3008355376
2018-08-28,2834845919
2018-08-29,2813736459
2018-08-30,3484605372
2018-08-31,3305432401
2018-09-04,3252916185
2018-09-05,3204518888
2018-09-06,3296164833
2018-09-07,3235410780
2018-09-10,3325512130
2018-09-11,3339928346
2018-09-12,3341987806
2018-09-13,3338898617
2018-09-14,3380087805
2018-09-17,3484605372
2018-09-18,3475852669
2018-09-19,3466585102
2018-09-20,3456287805
2018-09-21,3430544562
2018-09-24,3323452671
2018-09-25,3334779698
2018-09-26,3392444562
2018-09-27,3382662130
2018-09-28,3394504021
2018-10-01,3344562130
2018-10-02,3241589158
2018-10-03,3254460780
2018-10-04,3244678347
2018-10-05,3211212131
2018-10-08,3190102672
2018-10-09,3159210780
2018-10-10,3084040511
2018-10-11,3086614835
2018-10-12,2987760782
2018-10-15,2979008079
2018-10-16,3012474295
2018-10-17,2965106728
2018-10-18,2886332405
2018-10-19,2758645919
2018-10-22,2729813487
2018-10-23,2707159433
2018-10-24,2602127002
2018-10-25,2655158083
2018-10-26,2628385110
2018-10-29,2811162135
2018-10-30,2993939160
2018-10-31,2885817540
2018-11-01,2951720242
2018-11-02,2998572944
2018-11-05,3147084000
2018-11-06,3154824000
2018-11-07,3109932000
2018-11-08,3100644000
2018-11-09,2955648000
2018-11-12,2856060000
2018-11-13,2886504000
2018-11-14,2904048000
2018-11-15,2903532000
2018-11-16,2926236000
2018-11-19,2740992000
2018-11-20,2629536000
2018-11-21,2723964000
2018-11-23,2663076000
2018-11-26,2749248000
2018-11-27,2723448000
2018-11-28,2698680000
2018-11-29,2674944000
2018-11-30,2719320000
2018-12-03,2736864000
2018-12-04,2581548000
2018-12-06,2115600000
2018-12-07,1989179999
2018-12-10,1897332000
2018-12-11,1789488000
2018-12-12,1778136000
2018-12-13,1706928000
2018-12-14,1683191999
2018-12-17,1624884000
2018-12-18,1610436000
2018-12-19,1613532000
2018-12-20,1592892000
2018-12-21,1552128000
2018-12-24,1513944000
2018-12-26,1606824000
2018-12-27,1618176000
2018-12-28,1615596000
2018-12-31,1639332000
2019-01-02,1706412000
2019-01-03,1676484000
2019-01-04,1788972000
2019-01-07,1804452000
2019-01-08,1853988000
2019-01-09,1910232000
2019-01-10,1835928000
2019-01-11,1834379999
2019-01-14,1767300000
2019-01-15,1745112000
2019-01-16,1721376000
2019-01-17,1296708000
2019-01-18,1311156000
2019-01-22,1235304000
2019-01-23,1259040000
2019-01-24,1266780000
2019-01-25,1297740000
2019-01-28,1302900000
2019-01-29,1249236000
2019-01-30,1253880000
2019-01-31,1256976000
2019-02-01,1236852000
2019-02-04,1249752000
2019-02-05,1268844000
2019-02-06,1272972000
2019-02-07,1263168000
2019-02-08,1251300000
2019-02-11,1296708000
2019-02-12,1296708000
2019-02-13,1309092000
2019-02-14,1316316000
2019-02-15,1335924000
2019-02-19,1305996000
2019-02-20,1347792000
2019-02-21,1315800000
2019-02-22,1382364000
2019-02-25,1395780000
2019-02-26,1421580000
2019-02-27,1442736000
2019-02-28,1450476000
2019-03-01,1486080000
2019-03-04,1420548000
2019-03-05,1432932000
2019-03-06,1333860000
2019-03-07,1342632000
2019-03-08,1351920000
2019-03-11,1412292000
2019-03-12,1372044000
2019-03-13,1414872000
2019-03-14,1408164000
2019-03-15,1399908000
2019-03-18,1397844000
2019-03-19,1399908000
2019-03-20,1365852000
2019-03-21,1408164000
2019-03-22,1365336000
2019-03-25,1352952000
2019-03-26,1370496000
2019-03-27,1405584000
2019-03-28,1428804000
2019-03-29,1401456000
2019-04-01,1447380000
2019-04-02,1426740000
2019-04-03,1434480000
2019-04-04,1460280000
2019-04-05,1385460000
2019-04-08,1339536000
2019-04-09,1305996000
2019-04-10,1308576000
2019-04-11,1230660000
2019-04-12,1196604000
2019-04-15,1155840000
2019-04-16,1186800000
2019-04-17,1165644000
2019-04-18,1171836000
2019-04-22,1145004000
2019-04-23,1193508000
2019-04-24,1196604000
2019-04-25,1143972000
2019-04-26,1172352000
2019-04-29,1181124000
2019-04-30,1196088000
2019-05-01,1202796000
2019-05-02,1174416000
2019-05-03,1194540000
2019-05-06,1156951142
2019-05-07,1187858118
2019-05-08,1214644164
2019-05-09,1185282537
2019-05-10,1178586025
2019-05-13,1038474400
2019-05-14,1061139516
2019-05-15,1075047655
2019-05-16,1047231376
2019-05-17,1029717423
2019-05-20,1053927888
2019-05-21,1089470911
2019-05-22,1078653469
2019-05-23,1086895329
2019-05-24,1104924399
2019-05-28,1073502306
2019-05-29,1081229050
2019-05-30,1035383702
2019-05-31,971509285
2019-06-03,984902308
2019-06-04,1058048818
2019-06-05,1000355796
2019-06-06,987993005
2019-06-07,1016839516
2019-06-10,983872075
2019-06-11,1020445330
2019-06-12,962752308
2019-06-13,984902308
2019-06-14,925663937
2019-06-17,941117425
2019-06-18,928239518
2019-06-19,904544170
2019-06-20,900938356
2019-06-21,908149984
2019-06-24,880848821
2019-06-25,863849984
2019-06-26,894241844
2019-06-27,910725565
2019-06-28,921027890
2019-07-01,889090682
2019-07-02,843760450
2019-07-03,842215101
2019-07-05,891666263
2019-07-08,939056960
2019-07-09,926694169
2019-07-10,924633704
2019-07-11,907119751
2019-07-12,953995332
2019-07-15,934420913
2019-07-16,950389518
2019-07-17,946268587
2019-07-18,965843006
2019-07-19,959661611
2019-07-22,917937193
2019-07-23,899393007
2019-07-24,944723239
2019-07-25,928754634
2019-07-26,899908123
2019-07-29,927724402
2019-07-30,931845332
2019-07-31,934420913
2019-08-01,880333705
2019-08-02,889605798
2019-08-05,836569999
2019-08-06,828800000
2019-08-07,795648000
2019-08-08,823620000
2019-08-09,746438000
2019-08-12,680134000
2019-08-13,693602000
2019-08-14,651126000
2019-08-15,605024000
2019-08-16,615902000
2019-08-19,638176000
2019-08-20,623154000
2019-08-21,644392000
2019-08-22,716912000
2019-08-23,646982000
2019-08-26,634550000
2019-08-27,577052000
2019-08-28,605542000
2019-08-29,635586000
2019-08-30,634032000
2019-09-03,573944000
2019-09-04,570318000
2019-09-05,723646000
2019-09-06,727272000
2019-09-09,807562000
2019-09-10,872830000
2019-09-11,886298000
2019-09-12,899248000
2019-09-13,849519999
2019-09-16,829836000
2019-09-17,835016000
2019-09-18,842268000
2019-09-19,833980000
2019-09-20,832426000
2019-09-23,852110000
2019-09-24,861952000
2019-09-25,862469999
2019-09-26,883190000
2019-09-27,904946000
2019-09-30,868168000
2019-10-01,882154000
2019-10-02,821030000
2019-10-03,804454000
2019-10-04,841750000
2019-10-07,924112000
2019-10-08,821548000
2019-10-09,849519999
2019-10-10,840196000
2019-10-11,886816000
2019-10-14,801346000
2019-10-15,815850000
2019-10-16,814814000
2019-10-17,819994000
2019-10-18,792022000
2019-10-21,798238000
2019-10-22,840196000
2019-10-23,826210000
2019-10-24,828282000
2019-10-25,893550000
2019-10-28,919450000
2019-10-29,926702000
2019-10-30,862469999
2019-10-31,830872000
2019-11-01,839160000
2019-11-04,875419999
2019-11-05,905981999
2019-11-06,907018000
2019-11-07,899766000
2019-11-08,907536000
2019-11-11,870757999
2019-11-12,869722000
2019-11-13,866096000
2019-11-14,850038000
2019-11-15,878528000
2019-11-18,889924000
2019-11-19,827246000
2019-11-20,807044000
2019-11-21,811188000
2019-11-22,828800000
2019-11-25,885262000
2019-11-26,909090000
2019-11-27,919450000
2019-11-29,951566000
2019-12-02,901319999
2019-12-03,831907999
2019-12-04,862469999
2019-12-05,926702000
2019-12-06,1066043999
2019-12-09,1090390000
2019-12-10,1077440000
2019-12-11,1108520000
2019-12-12,1134938000
2019-12-13,1040662000
2019-12-16,1025640000
2019-12-17,1078476000
2019-12-18,1090390000
2019-12-19,1080030000
2019-12-20,1048431999
2019-12-23,1082620000
2019-12-24,1075368000
2019-12-26,1066043999
2019-12-27,1087282000
2019-12-30,1116290000
2019-12-31,1126132000
2020-01-02,980574000
2020-01-03,986272000
2020-01-06,976948000
2020-01-07,956746000
2020-01-08,996114000
2020-01-09,993524000
2020-01-10,1010100000
2020-01-13,1045842000
2020-01-14,1087800000
2020-01-15,1113182000
2020-01-16,1560734000
2020-01-17,1529136000
2020-01-21,1456616000
2020-01-22,1410514000
2020-01-23,1383060000
2020-01-24,1373218000
2020-01-27,1333332000
2020-01-28,1359232000
2020-01-29,1363894000
2020-01-30,1361304000
2020-01-31,1259258000
2020-02-03,1249934000
2020-02-04,1252524000
2020-02-05,1359750000
2020-02-06,1374254000
2020-02-07,1304842000
2020-02-10,1279460000
2020-02-11,1322972000
2020-02-12,1394974000
2020-02-13,1386686000
2020-02-14,1350426000
2020-02-18,1353016000
2020-02-19,1425536000
2020-02-20,1485624000
2020-02-21,1467494000
2020-02-24,1441076000
2020-02-25,1327634000
2020-02-26,1177932000
2020-02-27,1172752000
2020-02-28,1207976000
2020-03-02,1170162000
2020-03-03,1148924000
2020-03-04,1198652000
2020-03-05,1145298000
2020-03-06,1095052000
2020-03-09,929810000
2020-03-10,972804000
2020-03-11,869204000
2020-03-12,679616000
2020-03-13,734524000
2020-03-16,547008000
2020-03-17,564620000
2020-03-18,378140000
2020-03-19,452732000
2020-03-20,400932000
2020-03-23,302512000
2020-03-24,341880000
2020-03-25,379694000
2020-03-26,493136000
2020-03-27,409220000
2020-03-30,343952000
2020-03-31,334110000
2020-04-01,329966000
2020-04-02,319606000
2020-04-03,320642000
2020-04-06,331520000
2020-04-07,352240000
2020-04-08,403004000
2020-04-09,408184000
2020-04-13,400932000
2020-04-14,418544000
2020-04-15,398860000
2020-04-16,367780000
2020-04-17,414918000
2020-04-20,395234000
2020-04-21,370370000
2020-04-22,378140000
2020-04-23,385392000
2020-04-24,394198000
2020-04-27,426314000
2020-04-28,487956000
2020-04-29,538202000
2020-04-30,521108000
2020-05-01,470344000
2020-05-04,488800000
2020-05-05,480480000
2020-05-06,461239999
2020-05-07,454480000
2020-05-08,576680000
2020-05-11,525200000
2020-05-12,482559999
2020-05-13,446160000
2020-05-14,451360000
2020-05-15,469559999
2020-05-18,521559999
2020-05-19,500239999
2020-05-20,493480000
2020-05-21,528320000
2020-05-22,532480000
2020-05-26,565760000
2020-05-27,616200000
2020-05-28,552240000
2020-05-29,548600000
2020-06-01,557960000
2020-06-02,587600000
2020-06-03,742040000
2020-06-04,813800000
2020-06-05,783120000
2020-06-08,877240000
2020-06-09,736320000
2020-06-10,638560000
2020-06-11,576680000
2020-06-12,588640000
2020-06-15,610480000
2020-06-16,629720000
2020-06-17,611000000
2020-06-18,612560000
2020-06-19,578240000
2020-06-22,620880000
2020-06-23,603720000
2020-06-24,539760000
2020-06-25,521040000
2020-06-26,511680000
2020-06-29,553800000
2020-06-30,534040000
2020-07-01,569920000
2020-07-02,551200000
2020-07-06,549640000
2020-07-07,531960000
2020-07-08,562640000
2020-07-09,525720000
2020-07-10,528840000
2020-07-13,537160000
2020-07-14,555360000
2020-07-15,610480000
2020-07-16,616200000
2020-07-17,600600000
2020-07-20,590200000
2020-07-21,610480000
2020-07-22,626080000
2020-07-23,639080000
2020-07-24,613600000
2020-07-27,599040000
2020-07-28,604240000
2020-07-29,638560000
2020-07-30,582920000
2020-07-31,558480000
2020-08-03,574663000
2020-08-04,599150000
2020-08-05,638746000
2020-08-06,623637000
2020-08-07,662191000
2020-08-10,732526000
2020-08-11,765870000
2020-08-12,795567000
2020-08-13,746072000
2020-08-14,771080000
2020-08-17,778374000
2020-08-18,750240000
2020-08-19,705955000
2020-08-20,712207000
2020-08-21,717417000
2020-08-24,812760000
2020-08-25,827869000
2020-08-26,885700000
2020-08-27,875800999
2020-08-28,875280000
2020-08-31,899767000
2020-09-01,950303999
2020-09-02,968539000
2020-09-03,931027000
2020-09-04,1004488000
2020-09-08,933111000
2020-09-09,937278999
2020-09-10,919564999
2020-09-11,926338000
2020-09-14,974270000
2020-09-15,952388000
2020-09-16,953430000
2020-09-17,978959000
2020-09-18,951346000
2020-09-21,902372000
2020-09-22,930506000
2020-09-23,912271000
2020-09-24,920086000
2020-09-25,945614999
2020-09-28,1010219000
2020-09-29,935195000
2020-09-30,974270000
2020-10-01,995631000
2020-10-02,1016471000
2020-10-05,1044084000
2020-10-06,982085000
2020-10-07,1052941000
2020-10-08,1089411000
2020-10-09,1085243000
2020-10-12,1096184000
2020-10-13,1137864000
2020-10-14,1154015000
2020-10-15,1174334000
2020-10-16,1187359000
2020-10-19,1201947000
2020-10-20,1229039000
2020-10-21,1250921000
2020-10-22,1281139000
2020-10-23,1382734000
2020-10-26,1337407000
2020-10-27,1319693000
2020-10-28,1242585000
2020-10-29,1260299000
2020-10-30,1160788000
2020-11-02,1183712000
2020-11-03,1169124000
2020-11-04,1129528000
2020-11-05,1220182000
2020-11-06,1172250000
2020-11-09,1281660000
2020-11-10,1342617000
2020-11-11,1308752000
2020-11-12,1290517000
2020-11-13,1367625000
2020-11-16,1396280000
2020-11-17,1492144000
2020-11-18,1405137000
2020-11-19,1496312000
2020-11-20,1530698000
2020-11-23,1605201000
2020-11-24,1625520000
2020-11-25,1621352000
2020-11-27,1637503000
2020-11-30,1578109000
2020-12-01,1589571000
2020-12-02,1553101000
2020-12-03,1535387000
2020-12-04,1525488000
2020-12-07,1528614000
2020-12-08,1474430000
2020-12-09,1429103000
2020-12-10,1418683000
2020-12-11,1374919000
2020-12-14,1298853000
2020-12-15,1410347000
2020-12-16,1396280000
2020-12-17,1399406000
2020-12-18,1402532000
2020-12-21,1430666000
2020-12-22,1425977000
2020-12-23,1409826000
2020-12-24,1362936000
2020-12-28,1452027000
2020-12-29,1406700000
2020-12-30,1445775000
2020-12-31,1420767000
2021-01-04,1440565000
2021-01-05,1543202000
2021-01-06,1722426000
2021-01-07,1832878000
2021-01-08,1943329999
2021-01-11,2040757000
2021-01-12,2228838000
2021-01-13,2032421000
2021-01-14,2156419000
2021-01-15,2050656000
2021-01-19,1932389000
2021-01-20,1894356000
2021-01-21,1843819000
2021-01-22,1891751000
2021-01-25,1907381000
2021-01-26,2087647000
2021-01-27,2163713000
2021-01-28,1927700000
2021-01-29,2116301999
2021-02-01,2167360000
2021-02-02,2200704000
2021-02-03,2322618000
2021-02-04,2360651000
2021-02-05,2259056000
2021-02-08,2257493000
2021-02-09,2112654999
2021-02-10,2303341000
2021-02-11,2341895000
2021-02-12,2272081000
2021-02-16,2357525000
2021-02-17,2212687000
2021-02-18,2215292000
2021-02-19,2404936000
2021-02-22,2559152000
2021-02-23,2573740000
2021-02-24,2553421000
2021-02-25,2657100000
2021-02-26,2593538000
2021-03-01,2685234000
2021-03-02,2726914000
2021-03-03,2699822000
2021-03-04,2651890000
2021-03-05,2735250000
2021-03-08,2932709000
2021-03-09,2959801000
2021-03-10,2995229000
2021-03-11,3048371000
2021-03-12,3056186000
2021-03-15,3091093000
2021-03-16,3116101000
2021-03-17,3092135000
2021-03-18,3196335000
2021-03-19,3176016000
2021-03-22,2975431000
2021-03-23,2819652000
2021-03-24,2736292000
2021-03-25,2974910000
2021-03-26,3067648000
2021-03-29,2970742000
2021-03-30,3053581000
2021-03-31,3020758000
2021-04-01,2986372000
2021-04-05,3072858000
2021-04-06,3020758000
2021-04-07,2955633000
2021-04-08,3000439000
2021-04-09,3182268000
2021-04-12,3434432000
2021-04-13,3353156000
2021-04-14,3380769000
2021-04-15,3307308000
2021-04-16,3306266000
2021-04-19,3177579000
2021-04-20,2995229000
2021-04-21,3139546000
2021-04-22,3216654000
2021-04-23,3312518000
2021-04-26,3216133000
2021-04-27,3301577000
2021-04-28,3273443000
2021-04-29,3160907000
2021-04-30,3112975000
2021-05-03,3317465000
2021-05-04,3320627000
2021-05-05,3350139000
2021-05-06,3426554000
2021-05-07,3426027000
2021-05-10,3303236000
2021-05-11,3330113000
2021-05-12,3072410000
2021-05-13,3173067000
2021-05-14,3344342000
2021-05-17,3453431000
2021-05-18,3307979000
2021-05-19,3092436000
2021-05-20,3027615000
2021-05-21,3032358000
2021-05-24,3036574000
2021-05-25,2998103000
2021-05-26,3149879000
2021-05-27,3291642000
2021-05-28,3192566000
2021-06-01,3322208000
2021-06-02,3272670000
2021-06-03,3198890000
2021-06-04,3102449000
2021-06-07,3093490000
2021-06-08,3237888000
2021-06-09,3216808000
2021-06-10,3666866000
2021-06-11,3939325000
2021-06-14,3982538999
2021-06-15,3912975000
2021-06-16,3972525999
2021-06-17,3914556000
2021-06-18,3849735000
2021-06-21,3978322999
2021-06-22,4009943000
2021-06-23,4148016999
2021-06-24,4190704000
2021-06-25,4111127000
2021-06-28,4117450999
2021-06-29,4024699000
2021-06-30,4257633000
2021-07-01,4205460000
2021-07-02,4164354000
2021-07-06,4106911000
2021-07-07,4011524000
2021-07-08,3897691999
2021-07-09,4038400999
2021-07-12,4054211000
2021-07-13,3963040000
2021-07-14,3852897000
2021-07-15,3704810000
2021-07-16,3544075000
2021-07-19,3314303000
2021-07-20,3436566999
2021-07-21,3613638999
2021-07-22,3526157000
2021-07-23,3543021000
2021-07-26,3567790000
2021-07-27,3459755000
2021-07-28,3431824000
2021-07-29,3448688000
2021-07-30,3390718000
2021-08-02,3459660000
2021-08-03,3478704000
2021-08-04,3265517000
2021-08-05,3269220000
2021-08-06,3337990000
2021-08-09,3348570000
2021-08-10,3594026000
2021-08-11,3632114000
2021-08-12,3628411000
2021-08-13,3649042000
2021-08-16,3640577999
2021-08-17,3421572000
2021-08-18,3503038000
2021-08-19,3523669000
2021-08-20,3727333999
2021-08-23,3729450000
2021-08-24,3908251999
2021-08-25,3983370000
2021-08-26,4005588000
2021-08-27,4247341000
2021-08-30,4237289999
2021-08-31,4189680000
2021-09-01,4266914000
2021-09-02,4510254000
2021-09-03,4406570000
2021-09-07,4125142000
2021-09-08,3961681000
2021-09-09,4098692000
2021-09-10,4068539000
2021-09-13,4064307000
2021-09-14,4083351000
2021-09-15,4148947000
2021-09-16,4327220000
2021-09-17,4324046000
2021-09-20,4214543000
2021-09-21,4202905000
2021-09-22,4293364000
2021-09-23,4372714000
2021-09-24,4283313000
2021-09-27,4468992000
2021-09-28,4458941000
2021-09-29,4517660000
2021-09-30,4176983999
2021-10-01,4313466000
2021-10-04,4451535000
2021-10-05,4588546000
2021-10-06,4487507000
2021-10-07,4608648000
2021-10-08,4522950000
2021-10-11,4340445000
2021-10-12,4317698000
2021-10-13,4479572000
2021-10-14,4589075000
2021-10-15,4574792000
2021-10-18,4686411000
2021-10-19,4714977000
2021-10-20,4689585000
2021-10-21,4750420000
2021-10-22,4764703000
2021-10-25,4830299000
2021-10-26,4616054000
2021-10-27,4588017000
2021-10-28,4705984000
2021-10-29,4717622000
2021-11-01,5041197000
2021-11-02,5110233000
2021-11-03,5396314000
2021-11-04,5492023000
2021-11-05,5568381000
2021-11-08,5471626000
2021-11-09,5418280000
2021-11-10,5269748000
2021-11-11,5443384000
2021-11-12,5388469000
2021-11-15,5316295000
2021-11-16,5493069000
2021-11-17,5404159000
2021-11-18,5742540000
2021-11-19,5657291000
2021-11-22,5707499000
2021-11-23,5524972000
2021-11-24,5482086000
2021-11-26,5390038000
2021-11-29,5383239000
2021-11-30,5080422000
2021-12-01,4860762000
2021-12-02,4611291000
2021-12-03,4418304000
2021-12-06,4563175000
2021-12-07,4668821000
2021-12-08,4660453000
2021-12-09,4596124000
2021-12-10,4600831000
2021-12-13,4292260999
2021-12-14,4338808000
2021-12-15,4438178000
2021-12-16,4259312000
2021-12-17,4377510000
2021-12-20,4163603000
2021-12-21,4442885000
2021-12-22,4408367000
2021-12-23,4369142000
2021-12-27,4500938000
2021-12-28,4260881000
2021-12-29,4476880000
2021-12-30,4515582000
2021-12-31,4551669000
2022-01-03,4864946000
2022-01-04,4988374000
2022-01-05,4859716000
2022-01-06,4927706000
2022-01-07,4753547000
2022-01-10,4458052000
2022-01-11,4513490000
2022-01-12,4592463000
2022-01-13,4719029000
2022-01-14,4681896000
2022-01-18,4611291000
2022-01-19,4571543000
2022-01-20,4131176999
2022-01-21,4184000000
2022-01-24,4491001000
2022-01-25,4371234000
2022-01-26,4180339000
2022-01-27,4276048000
2022-01-28,4468512000
2022-01-31,4197128508
2022-02-01,4214184063
2022-02-02,4154245969
2022-02-03,3986126924
2022-02-04,4102592002
2022-02-07,4011466606
2022-02-08,4103079303
2022-02-09,4218082476
2022-02-10,4112338033
2022-02-11,3961274543
2022-02-14,3817520577
2022-02-15,3931549147
2022-02-16,3866738037
2022-02-17,3736628515
2022-02-18,3791693593
2022-02-22,3655249151
2022-02-23,3546580899
2022-02-24,3552428518
2022-02-25,3513444391
2022-02-28,3435476139
2022-03-01,3262484078
2022-03-02,3493952328
2022-03-03,3434501535
2022-03-04,3298544395
2022-03-07,3017371383
2022-03-08,3139196778
2022-03-09,3285874553
2022-03-10,3313650744
2022-03-11,3203033285
2022-03-14,3491515820
2022-03-15,3536347566
2022-03-16,3787307879
2022-03-17,4051425336
2022-03-18,3905722163
2022-03-21,4000745971
2022-03-22,4031445971
2022-03-23,3832139625
2022-03-24,3857966608
2022-03-25,3785358673
2022-03-28,3714699944
2022-03-29,3921803115
2022-03-30,3700080896
2022-03-31,3542682486
2022-04-01,3456917408
2022-04-04,3451069789
2022-04-05,3379436457
2022-04-06,3261996776
2022-04-07,3318523759
2022-04-08,3417933282
2022-04-11,3458866614
2022-04-12,3525139629
2022-04-13,3717623753
2022-04-14,3779023752
2022-04-18,3822393593
2022-04-19,3973457083
2022-04-20,3958350734
2022-04-21,3916930100
2022-04-22,3671817405
2022-04-25,3613828517
2022-04-26,3423780901
2022-04-27,3496876138
2022-04-28,3639168199
2022-04-29,3420857091
2022-05-02,4147621000
2022-05-03,4149310000
2022-05-04,4188157000
2022-05-05,3907783000
2022-05-06,3861617000
2022-05-09,3846979000
2022-05-10,3647114000
2022-05-11,3425855000
2022-05-12,3524380000
2022-05-13,3475399000
2022-05-16,3378563000
2022-05-17,3479903000
2022-05-18,3233309000
2022-05-19,3165749000
2022-05-20,3081862000
2022-05-23,3095374000
2022-05-24,2829075000
2022-05-25,3176446000
2022-05-26,3433737000
2022-05-27,3404461000
2022-05-31,3355480000
2022-06-01,3415721000
2022-06-02,3539581000
2022-06-03,3524943000
2022-06-06,3572235000
2022-06-07,3631913000
2022-06-08,3501860000
2022-06-09,3818829000
2022-06-10,3472021000
2022-06-13,3287357000
2022-06-14,3438241000
2022-06-15,3468080000
2022-06-16,3193899000
2022-06-17,3310440000
2022-06-21,3232183000
2022-06-22,3151111000
2022-06-23,3224864000
2022-06-24,3483844000
2022-06-27,3327330000
2022-06-28,3238939000
2022-06-29,3115079000
2022-06-30,3009798000
2022-07-01,3014865000
2022-07-05,3071728000
2022-07-06,2958002000
2022-07-07,3156178000
2022-07-08,3134784000
2022-07-11,3055401000
2022-07-12,3014865000
2022-07-13,3036259000
2022-07-14,3003605000
2022-07-15,3115642000
2022-07-18,3186580000
2022-07-19,3384193000
2022-07-20,3466954000
2022-07-21,3450064000
2022-07-22,3345909000
2022-07-25,3309877000
2022-07-26,3182076000
2022-07-27,3264837000
2022-07-28,3412343000
2022-07-29,3432048000
2022-08-01,2826852000
2022-08-02,2834228000
2022-08-03,2978982000
2022-08-04,2950861000
2022-08-05,2935648000
2022-08-08,3119587000
2022-08-09,2754475000
2022-08-10,2976216000
2022-08-11,3037990000
2022-08-12,3126501999
2022-08-15,3091466000
2022-08-16,3247745000
2022-08-17,3185509999
2022-08-18,3255582000
2022-08-19,3150474000
2022-08-22,3053664000
2022-08-23,3185509999
2022-08-24,3133417000
2022-08-25,3260653000
2022-08-26,3153240000
2022-08-29,3073948000
2022-08-30,3039834000
2022-08-31,3013557000
2022-09-01,2650750000
2022-09-02,2543798000
2022-09-06,2464967000
2022-09-07,2568692000
2022-09-08,2671956000
2022-09-09,2924584000
2022-09-12,2930116000
2022-09-13,2680254000
2022-09-14,2614331000
2022-09-15,2677949000
2022-09-16,2623090000
2022-09-19,2633232000
2022-09-20,2607877000
2022-09-21,2569614000
2022-09-22,2463584000
2022-09-23,2471882000
2022-09-26,2447449000
2022-09-27,2487095000
2022-09-28,2620785000
2022-09-29,2576990000
2022-09-30,2636459000
2022-10-03,2712524000
2022-10-04,2853129000
2022-10-05,2731425000
2022-10-06,2753553000
2022-10-07,2644296000
2022-10-10,2614792000
2022-10-11,2757241000
2022-10-12,2779369000
2022-10-13,2807029000
2022-10-14,2704226000
2022-10-17,2771532000
2022-10-18,2817632000
2022-10-19,2609721000
2022-10-20,2542876000
2022-10-21,2604650000
2022-10-24,2712985000
2022-10-25,2952244000
2022-10-26,3002954000
2022-10-27,3051820000
2022-10-28,3102069000
2022-10-31,2955372000
2022-11-01,3015620999
2022-11-02,2885157000
2022-11-03,2887422000
2022-11-04,2854353000
2022-11-07,2936799000
2022-11-08,2854353000
2022-11-09,2694897000
2022-11-10,2927739000
2022-11-11,2994329999
2022-11-14,2818566000
2022-11-15,2852994000
2022-11-16,2684025000
2022-11-17,2770548000
2022-11-18,2839404000
2022-11-21,2832609000
2022-11-22,2946312000
2022-11-23,2927739000
2022-11-25,2918226000
2022-11-28,2841669000
2022-11-29,2919585000
2022-11-30,2944500000
2022-12-01,2867490000
2022-12-02,2784591000
2022-12-05,2619699000
2022-12-06,3150162000
2022-12-07,3342234000
2022-12-08,3146991000
2022-12-09,3092631000
2022-12-12,3108486000
2022-12-13,3186402000
2022-12-14,3224454000
2022-12-15,3021510000
2022-12-16,2964432000
2022-12-19,2907354000
2022-12-20,3001578000
2022-12-21,3109392000
2022-12-22,3008373000
2022-12-23,3082665000
2022-12-27,3095802000
2022-12-28,2994783000
2022-12-29,3082665000
2022-12-30,3080400000
2023-01-03,2998860000
2023-01-04,3085383000
2023-01-05,3042348000
2023-01-06,3238497000
2023-01-09,3277908000
2023-01-10,3326379000
2023-01-11,3298293000
2023-01-12,3272925000
2023-01-13,3263412000
2023-01-17,3361712999
2023-01-18,3320490000
2023-01-19,3270660000
2023-01-20,3260694000
2023-01-23,3513468000
2023-01-24,3444612000
2023-01-25,3485835000
2023-01-26,3425586000
2023-01-27,3442800000
2023-01-30,3451407000
2023-01-31,3479493000
2023-02-01,3600897000
2023-02-02,3719129999
2023-02-03,3661145999
2023-02-06,3567828000
2023-02-07,3587307000
2023-02-08,3466356000
2023-02-09,3460920000
2023-02-10,3448236000
2023-02-13,3500331000
2023-02-14,3487194000
2023-02-15,3547443000
2023-02-16,3509844000
2023-02-17,3458202000
2023-02-21,3332268000
2023-02-22,3370773000
2023-02-23,3363978000
2023-02-24,3319584000
2023-02-27,3327285000
2023-02-28,3244386000
2023-03-01,3244839000
2023-03-02,3318225000
2023-03-03,3394329000
2023-03-06,3316866000
2023-03-07,3253899000
2023-03-08,3290592000
2023-03-09,3255258000
2023-03-10,3201351000
2023-03-13,3073152000
2023-03-14,3128870999
2023-03-15,3074964000
2023-03-16,3421056000
2023-03-17,3320490000
2023-03-20,3337251000
2023-03-21,3383910000
2023-03-22,3354012000
2023-03-23,3305087999
2023-03-24,3282437999
2023-03-27,3341781000
2023-03-28,3479040000
2023-03-29,3398406000
2023-03-30,3411090000
2023-03-31,3523434000
2023-04-03,3493083000
2023-04-04,3486741000
2023-04-05,3387534000
2023-04-06,3260241000
2023-04-10,3294669000
2023-04-11,3433287000
2023-04-12,3302370000
2023-04-13,3357183000
2023-04-14,3352200000
2023-04-17,3415620000
2023-04-18,3539289000
