,ORCL
2023-03-06,242926180000
2023-03-07,239190520000
2023-03-08,239542430000
2023-03-09,235157090000
2023-03-10,227577489999
2023-03-13,229905510000
2023-03-14,228903920000
2023-03-15,224626860000
2023-03-16,229607739999
2023-03-17,230798820000
2023-03-20,235400719999
2023-03-21,237079060000
2023-03-22,237945300000
2023-03-23,237620460000
2023-03-24,238243070000
2023-03-27,244008980000
2023-03-28,243223949999
2023-03-29,245308340000
2023-03-30,245010570000
2023-03-31,251534440000
2023-04-03,254241440000
2023-04-04,254458000000
2023-04-05,256867230000
2023-04-06,259655440000
2023-04-10,253808320000
2023-04-11,254376790000
2023-04-12,254187300000
2023-04-13,258653850000
2023-04-14,259086969999
2023-04-17,258762130000
2023-04-18,261144290000
2023-04-19,259357670000
2023-04-20,256704810000
2023-04-21,257571050000
2023-04-24,258356080000
2023-04-25,254620420000
2023-04-26,253672969999
2023-04-27,257273280000
2023-04-28,256407040000
2023-05-01,256813090000
2023-05-02,256623600000
2023-05-03,256569460000
2023-05-04,257083790000
2023-05-05,262497790000
2023-05-08,262010530000
2023-05-09,260250980000
2023-05-10,263986640000
2023-05-11,263770080000
2023-05-12,264879949999
2023-05-15,263282820000
2023-05-16,265962750000
2023-05-17,270077390000
2023-05-18,277034380000
2023-05-19,278387880000
2023-05-22,275491390000
2023-05-23,266747780000
2023-05-24,266152239999
2023-05-25,282313030000
2023-05-26,281744560000
2023-05-30,284641050000
2023-05-31,289004320000
2023-06-01,289140720000
2023-06-02,288867920000
2023-06-05,291705040000
2023-06-06,292168800000
2023-06-07,287122000000
2023-06-08,293205440000
2023-06-09,299670800000
2023-06-12,317621040000
2023-06-13,318303040000
2023-06-14,333552560000
2023-06-15,345228400000
2023-06-16,342254880000
2023-06-20,332925120000
2023-06-21,333088800000
2023-06-22,328942240000
2023-06-23,323649920000
2023-06-26,318575840000
2023-06-27,321467520000
2023-06-28,317893840000
2023-06-29,321303840000
2023-06-30,324877520000
2023-07-03,319585200000
2023-07-05,316338880000
2023-07-06,314947600000
2023-07-07,312656080000
2023-07-10,312028640000
2023-07-11,313392640000
2023-07-12,316502560000
2023-07-13,320403600000
2023-07-14,325368560000
2023-07-17,324331920000
2023-07-18,329460560000
2023-07-19,323786320000
2023-07-20,316120640000
2023-07-21,320949200000
2023-07-24,322094960000
2023-07-25,321767600000
2023-07-26,315084000000
2023-07-27,317539200000
2023-07-28,316420720000
2023-07-31,319803440000
2023-08-01,321658480000
2023-08-02,315656880000
2023-08-03,312492400000
2023-08-04,312192320000
2023-08-07,316720800000
2023-08-08,314347440000
2023-08-09,308536800000
2023-08-10,308236720000
2023-08-11,308427680000
2023-08-14,315274960000
2023-08-15,319967120000
2023-08-16,314647520000
2023-08-17,313392640000
2023-08-18,317702880000
2023-08-21,318057520000
2023-08-22,317921120000
2023-08-23,321467520000
2023-08-24,308018480000
2023-08-25,316611680000
2023-08-28,318739520000
2023-08-29,329133200000
2023-08-30,330415360000
2023-08-31,330590940000
2023-09-01,332073780000
2023-09-05,340449080000
2023-09-06,341410180000
2023-09-07,343497140000
2023-09-08,346874720000
2023-09-11,347945660000
2023-09-12,300989060000
2023-09-13,307112640000
2023-09-14,312110360000
2023-09-15,312796860000
2023-09-18,308128660000
2023-09-19,309666420000
2023-09-20,309941020000
2023-09-21,300494780000
2023-09-22,299396380000
2023-09-25,297391800000
2023-09-26,288000480000
2023-09-27,287286520000
2023-09-28,291487900000
2023-09-29,290856320000
2023-10-02,293025660000
2023-10-03,287011920000
2023-10-04,294041680000
2023-10-05,297529100000
2023-10-06,301950160000
2023-10-09,302938720000
2023-10-10,301263660000
2023-10-11,301071440000
2023-10-12,299616060000
2023-10-13,297254500000
2023-10-16,298517660000
2023-10-17,299423840000
2023-10-18,297254500000
2023-10-19,297501640000
2023-10-20,279680100000
2023-10-23,284650360000
2023-10-24,283387200000
2023-10-25,278526780000
2023-10-26,275698400000
2023-10-27,277318540000
2023-10-30,279130900000
2023-10-31,283936400000
2023-11-01,290389500000
2023-11-02,293465020000
2023-11-03,296705300000
2023-11-06,299616060000
2023-11-07,299286540000
2023-11-08,308458180000
2023-11-09,308046280000
2023-11-10,310490220000
2023-11-13,313455900000
2023-11-14,318810600000
2023-11-15,313208760000
2023-11-16,314883820000
2023-11-17,316778560000
2023-11-20,321062320000
2023-11-21,318755680000
2023-11-22,319195040000
2023-11-24,319222500000
2023-11-27,319826620000
2023-11-28,319195040000
2023-11-29,319112660000
2023-11-30,319345080000
2023-12-01,321955680000
2023-12-04,318163440000
2023-12-05,314728440000
2023-12-06,307858440000
2023-12-07,310166760000
2023-12-08,312200280000
2023-12-11,316377240000
2023-12-12,277025880000
2023-12-13,283016520000
2023-12-14,275651880000
2023-12-15,283923360000
2023-12-18,288540000000
2023-12-19,291975000000
2023-12-20,286204200000
2023-12-21,290903280000
2023-12-22,291837600000
2023-12-26,291810120000
2023-12-27,291123120000
2023-12-28,291975000000
2023-12-29,289721640000
2024-01-02,285956880000
2024-01-03,281560080000
2024-01-04,281917320000
2024-01-05,282302040000
2024-01-08,287605680000
2024-01-09,284775240000
2024-01-10,285572160000
2024-01-11,287907960000
2024-01-12,292936800000
2024-01-16,292854360000
2024-01-17,292469640000
2024-01-18,298707600000
2024-01-19,301373160000
2024-01-22,302554800000
2024-01-23,307308840000
2024-01-24,314123880000
2024-01-25,316020000000
2024-01-26,315030720000
2024-01-29,312585000000
2024-01-30,313711680000
2024-01-31,306951600000
2024-02-01,317476440000
2024-02-02,318190920000
2024-02-05,319839720000
2024-02-06,316844400000
2024-02-07,322257960000
2024-02-08,320636640000
2024-02-09,320526720000
2024-02-12,318328320000
2024-02-13,312392640000
2024-02-14,313986480000
2024-02-15,309919440000
2024-02-16,305879880000
2024-02-20,298020600000
2024-02-21,297223680000
2024-02-22,305055480000
2024-02-23,307638600000
2024-02-26,304945560000
2024-02-27,306072240000
2024-02-28,306896640000
2024-02-29,306896640000
2024-03-01,312667440000
2024-03-04,313436880000
2024-03-05,304863120000
2024-03-06,308517960000
2024-03-07,314755920000
2024-03-08,308930160000
2024-03-11,313629240000
2024-03-12,350479920000
2024-03-13,344928960000
2024-03-14,344956440000
2024-03-15,344983920000
2024-03-18,351194400000
2024-03-19,355014120000
2024-03-20,355151520000
2024-03-21,354519480000
2024-03-22,351166920000
2024-03-25,346467840000
2024-03-26,347539560000
2024-03-27,344241960000
2024-03-28,345176280000
2024-04-01,344819040000
2024-04-02,341686320000
2024-04-03,346907520000
2024-04-04,341274120000
2024-04-05,343225200000
2024-04-08,341713800000
2024-04-09,338636040000
2024-04-10,334569000000
2024-04-11,338663520000
2024-04-12,332810280000
2024-04-15,329430240000
2024-04-16,331463760000
2024-04-17,326105160000
2024-04-18,318768000000
2024-04-19,315690240000
2024-04-22,314728440000
2024-04-23,316267320000
2024-04-24,316954320000
2024-04-25,315717720000
2024-04-26,322093080000
2024-04-29,320114520000
2024-04-30,312585000000
2024-05-01,315003240000
2024-05-02,315910080000
2024-05-03,318218400000
2024-05-06,325198320000
2024-05-07,324071640000
2024-05-08,322587720000
2024-05-09,320526720000
2024-05-10,320609160000
2024-05-13,319784760000
2024-05-14,332150760000
2024-05-15,334239240000
2024-05-16,335695680000
2024-05-17,339378000000
2024-05-20,342180960000
2024-05-21,342483240000
2024-05-22,342400800000
2024-05-23,340999320000
2024-05-24,337756680000
2024-05-28,342098520000
2024-05-29,340037520000
2024-05-30,321763320000
2024-05-31,322038120000
2024-06-03,327781440000
2024-06-04,329952360000
2024-06-05,336987240000
2024-06-06,339378000000
2024-06-07,346028160000
2024-06-10,342748500000
2024-06-11,341041640000
2024-06-12,386466140000
2024-06-13,385007050000
2024-06-14,380271890000
2024-06-17,389026430000
2024-06-18,398193919999
2024-06-20,393431230000
2024-06-21,389549500000
2024-06-24,385117169999
2024-06-25,383135009999
2024-06-26,380547190000
2024-06-27,385915540000
2024-06-28,388723599999
2024-07-01,393926770000
2024-07-02,394449840000
2024-07-03,397478140000
2024-07-05,398716990000
2024-07-08,399267590000
2024-07-09,387292040000
2024-07-10,391118710000
2024-07-11,393018280000
2024-07-12,398551810000
2024-07-15,393871710000
2024-07-16,392605330000
2024-07-17,383382780000
2024-07-18,379996590000
2024-07-19,381455680000
2024-07-22,385888009999
2024-07-23,393981830000
2024-07-24,382033810000
2024-07-25,379418460000
2024-07-26,382694530000
2024-07-29,380767430000
2024-07-30,373499509999
2024-07-31,383905849999
2024-08-01,378565030000
2024-08-02,366919840000
2024-08-05,351998580000
2024-08-06,352962130000
2024-08-07,346602700000
2024-08-08,355026880000
2024-08-09,363561180000
