,AVY
2023-03-06,14591933000
2023-03-07,14381593000
2023-03-08,14414762000
2023-03-09,14157500000
2023-03-10,13812866000
2023-03-13,13874350000
2023-03-14,14094398000
2023-03-15,13851698000
2023-03-16,13891339000
2023-03-17,13467423000
2023-03-20,13719022000
2023-03-21,13945542000
2023-03-22,13806394000
2023-03-23,13723067000
2023-03-24,13731966000
2023-03-27,13918845000
2023-03-28,13960913000
2023-03-29,14010262000
2023-03-30,14089544000
2023-03-31,14475437000
2023-04-03,14393652000
2023-04-04,14152359000
2023-04-05,14266953000
2023-04-06,14273409000
2023-04-10,14297618999
2023-04-11,14375897999
2023-04-12,14299233000
2023-04-13,14488878000
2023-04-14,14359758000
2023-04-17,14435616000
2023-04-18,14469510000
2023-04-19,14526807000
2023-04-20,14363793000
2023-04-21,14371863000
2023-04-24,14454984000
2023-04-25,13785981000
2023-04-26,13325184000
2023-04-27,13675422000
2023-04-28,14080536000
2023-05-01,14096676000
2023-05-02,13990152000
2023-05-03,13781946000
2023-05-04,13569705000
2023-05-05,13886856000
2023-05-08,13867488000
2023-05-09,13729491000
2023-05-10,13921557000
2023-05-11,13905417000
2023-05-12,13973205000
2023-05-15,13984503000
2023-05-16,13572933000
2023-05-17,13739175000
2023-05-18,13801314000
2023-05-19,13783560000
2023-05-22,13781139000
2023-05-23,13687527000
2023-05-24,13297746000
2023-05-25,13280799000
2023-05-26,13151679000
2023-05-30,13158942000
2023-05-31,13003191000
2023-06-01,12850668000
2023-06-02,13422831000
2023-06-05,13397814000
2023-06-06,13518864000
2023-06-07,13872330000
2023-06-08,13416375000
2023-06-09,13115364000
2023-06-12,13375218000
2023-06-13,13577775000
2023-06-14,13484163000
2023-06-15,13643949000
2023-06-16,13806963000
2023-06-20,13560828000
2023-06-21,13702053000
2023-06-22,13550337000
2023-06-23,13545495000
2023-06-26,13653633000
2023-06-27,13751280000
2023-06-28,13353429000
2023-06-29,13556793000
2023-06-30,13864260000
2023-07-03,13982488000
2023-07-05,13591578000
2023-07-06,13675401999
2023-07-07,13834990000
2023-07-10,13965562000
2023-07-11,14260558000
2023-07-12,14340351999
2023-07-13,14486238000
2023-07-14,14380651999
2023-07-17,14248468000
2023-07-18,14293604000
2023-07-19,14300051999
2023-07-20,14269424000
2023-07-21,14376622000
2023-07-24,14315366000
2023-07-25,14077596000
2023-07-26,14557972000
2023-07-27,14788488000
2023-07-28,14878760000
2023-07-31,14831206000
2023-08-01,14933568000
2023-08-02,14923090000
2023-08-03,14923896000
2023-08-04,14912612000
2023-08-07,15062528000
2023-08-08,14877148000
2023-08-09,14799772000
2023-08-10,14886014000
2023-08-11,14907776000
2023-08-14,14848938000
2023-08-15,14533792000
2023-08-16,14370174000
2023-08-17,14291186000
2023-08-18,14278290000
2023-08-21,14320201999
2023-08-22,14235572000
2023-08-23,14666782000
2023-08-24,14631318000
2023-08-25,14859416000
2023-08-28,14996436000
2023-08-29,15114112000
2023-08-30,15137486000
2023-08-31,15183428000
2023-09-01,15235012000
2023-09-05,14835236000
2023-09-06,14786070000
2023-09-07,14702246000
2023-09-08,14593436000
2023-09-11,14591824000
2023-09-12,14659528000
2023-09-13,14607138000
2023-09-14,14742546000
2023-09-15,14553136000
2023-09-18,14669200000
2023-09-19,14685320000
2023-09-20,14803801999
2023-09-21,14513642000
2023-09-22,14577316000
2023-09-25,14915030000
2023-09-26,14712724000
2023-09-27,14671618000
2023-09-28,14793324000
2023-09-29,14723201999
2023-10-02,14611558589
2023-10-03,14448957507
2023-10-04,14756450642
2023-10-05,14713787982
2023-10-06,14795088523
2023-10-09,14868339505
2023-10-10,14836141271
2023-10-11,15013231558
2023-10-12,14752425862
2023-10-13,14705738423
2023-10-16,14706543379
2023-10-17,14832921447
2023-10-18,14426418743
2023-10-19,14242083854
2023-10-20,13995767363
2023-10-23,13786478842
2023-10-24,13931370895
2023-10-25,13549821823
2023-10-26,13752670697
2023-10-27,13727717065
2023-10-30,13895952838
2023-10-31,14011866480
2023-11-01,13995767363
2023-11-02,14184127032
2023-11-03,14589019825
2023-11-06,14417564229
2023-11-07,14267842441
2023-11-08,14378926348
2023-11-09,14315334836
2023-11-10,14496449902
2023-11-13,14462641756
2023-11-14,15129145200
2023-11-15,15211250697
2023-11-16,15227349814
2023-11-17,15290941326
2023-11-20,15265182739
2023-11-21,15251498489
2023-11-22,15278062033
2023-11-24,15273232297
2023-11-27,15312675134
2023-11-28,15270012474
2023-11-29,15484130730
2023-11-30,15656391282
2023-12-01,15711933236
2023-12-04,15738496779
2023-12-05,15552551977
2023-12-06,15547722242
2023-12-07,15615338534
2023-12-08,15431808600
2023-12-11,15514719052
2023-12-12,15369022044
2023-12-13,15814162629
2023-12-14,16014596635
2023-12-15,15920416801
2023-12-18,16014596635
2023-12-19,16137754880
2023-12-20,16187662143
2023-12-21,16316455079
2023-12-22,16227909936
2023-12-26,16252058611
2023-12-27,16320479858
2023-12-28,16322894726
2023-12-29,16272987463
2024-01-02,16073434999
2024-01-03,15836765000
2024-01-04,15752240000
2024-01-05,15785245000
2024-01-08,15728894999
2024-01-09,15729700000
2024-01-10,15784440000
2024-01-11,15835960000
2024-01-12,15868160000
2024-01-16,15792490000
2024-01-17,15807785000
2024-01-18,15978445000
2024-01-19,16148300000
2024-01-22,16267440000
2024-01-23,16182915000
2024-01-24,15976030000
2024-01-25,16133005000
2024-01-26,16180500000
2024-01-29,16092755000
2024-01-30,16199820000
2024-01-31,16055725000
2024-02-01,16056530000
2024-02-02,16008230000
2024-02-05,15773170000
2024-02-06,15974420000
2024-02-07,16347135000
2024-02-08,16339085000
2024-02-09,16483985000
2024-02-12,16648205000
2024-02-13,16409925000
2024-02-14,16614394999
2024-02-15,16797934999
2024-02-16,16810815000
2024-02-20,16881655000
2024-02-21,16979865000
2024-02-22,17421810000
2024-02-23,17282545000
2024-02-26,17251955000
2024-02-27,17235050000
2024-02-28,17239880000
2024-02-29,17430665000
2024-03-01,17445960000
2024-03-04,17398465000
2024-03-05,17401685000
2024-03-06,17228610000
2024-03-07,17399270000
2024-03-08,17366265000
2024-03-11,17385585000
2024-03-12,17451595000
2024-03-13,17293815000
2024-03-14,17385585000
2024-03-15,17362240000
2024-03-18,17264835000
2024-03-19,17324405000
2024-03-20,17425835000
2024-03-21,17599715000
2024-03-22,17354190000
2024-03-25,17493455000
2024-03-26,17662505000
2024-03-27,18051320000
2024-03-28,17971625000
2024-04-01,17997385000
2024-04-02,17739785000
2024-04-03,17801770000
2024-04-04,17479770000
2024-04-05,17557855000
2024-04-08,17565100000
2024-04-09,17671360000
2024-04-10,17349360000
2024-04-11,17307500000
2024-04-12,17004015000
2024-04-15,17008040000
2024-04-16,16992745000
2024-04-17,16818059999
2024-04-18,16852675000
2024-04-19,17031385000
2024-04-22,17047485000
2024-04-23,17012065000
2024-04-24,17099809999
2024-04-25,17481380000
2024-04-26,17631915000
2024-04-29,17580395000
2024-04-30,17491040000
2024-05-01,17535315000
2024-05-02,17670555000
2024-05-03,17834775000
2024-05-06,17882270000
2024-05-07,18023950000
2024-05-08,18120550000
2024-05-09,18325020000
2024-05-10,18161605000
2024-05-13,18118135000
2024-05-14,18172070000
2024-05-15,18201855000
2024-05-16,18078690000
2024-05-17,18217150000
2024-05-20,18197025000
2024-05-21,18445770000
2024-05-22,18452210000
2024-05-23,18275915000
2024-05-24,18277525000
2024-05-28,18104450000
2024-05-29,17866975000
2024-05-30,17990140000
2024-05-31,18320995000
2024-06-03,18285575000
2024-06-04,18311335000
2024-06-05,18347560000
2024-06-06,18267060000
2024-06-07,18216345000
2024-06-10,18091570000
2024-06-11,18131015000
2024-06-12,18370905000
2024-06-13,18382980000
2024-06-14,18235665000
2024-06-17,18385395000
2024-06-18,18276720000
2024-06-20,18193000000
2024-06-21,18268670000
2024-06-24,18476360000
2024-06-25,18170460000
2024-06-26,18036830000
2024-06-27,17983700000
2024-06-28,17601325000
2024-07-01,17175480000
2024-07-02,17317160000
2024-07-03,17454815000
2024-07-05,17391220000
2024-07-08,17315550000
2024-07-09,17146500000
2024-07-10,17429860000
2024-07-11,17536120000
2024-07-12,17764740000
2024-07-15,17617425000
2024-07-16,17989335000
2024-07-17,17939425000
2024-07-18,18026365000
2024-07-19,17709195000
2024-07-22,18046490000
2024-07-23,17755080000
2024-07-24,17290595000
2024-07-25,16832550000
2024-07-26,17206070000
2024-07-29,17139255000
2024-07-30,17370290000
2024-07-31,17454815000
2024-08-01,17231025000
2024-08-02,16935590000
2024-08-05,16282735000
2024-08-06,16552410000
2024-08-07,16327010000
2024-08-08,16722265000
2024-08-09,16732730000
