,STT
2023-03-07,29560245960
2023-03-08,29536368540
2023-03-09,28257221040
2023-03-10,27244136220
2023-03-13,25231610820
2023-03-14,26176474440
2023-03-15,25139512200
2023-03-16,25497673500
2023-03-17,24481177620
2023-03-20,25050824640
2023-03-21,26169652320
2023-03-22,25156567500
2023-03-23,24794995140
2023-03-24,24440244900
2023-03-27,25033769340
2023-03-28,25112223720
2023-03-29,25736447700
2023-03-30,25582950000
2023-03-31,24930999270
2023-04-03,24855241179
2023-04-04,24578559460
2023-04-05,24898060970
2023-04-06,25085809280
2023-04-10,25471187390
2023-04-11,25882916140
2023-04-12,25761044429
2023-04-13,25958674230
2023-04-14,26360521490
2023-04-17,23939556440
2023-04-18,24670786700
2023-04-19,24799246070
2023-04-20,24700431170
2023-04-21,24252470290
2023-04-24,24199769010
2023-04-25,23261027460
2023-04-26,22997521059
2023-04-27,23442188110
2023-04-28,23801215580
2023-05-01,23560765990
2023-05-02,23152331070
2023-05-03,22701076360
2023-05-04,22022547380
2023-05-05,22562735500
2023-05-08,22750483809
2023-05-09,22720839340
2023-05-10,22562735500
2023-05-11,22309110590
2023-05-12,21917144820
2023-05-15,22398044000
2023-05-16,21956670780
2023-05-17,22549560179
2023-05-18,22747189980
2023-05-19,22398044000
2023-05-22,22562735500
2023-05-23,22519915710
2023-05-24,22078542490
2023-05-25,22315698250
2023-05-26,22552854010
2023-05-30,22836123390
2023-05-31,22404631660
2023-06-01,22901999990
2023-06-02,23567353650
2023-06-05,23656287059
2023-06-06,24456687750
2023-06-07,24581853290
2023-06-08,24219531990
2023-06-09,24344697530
2023-06-12,24068015809
2023-06-13,24397398809
2023-06-14,24110835600
2023-06-15,24588440950
2023-06-16,24298583910
2023-06-20,24097660280
2023-06-21,24054840490
2023-06-22,23784746429
2023-06-23,23409249809
2023-06-26,23359842360
2023-06-27,23909911970
2023-06-28,23761689620
2023-06-29,24091072620
2023-06-30,22916097460
2023-07-03,23279347980
2023-07-05,23025698910
2023-07-06,22812758950
2023-07-07,23135300360
2023-07-10,23329451500
2023-07-11,23692702020
2023-07-12,23749068480
2023-07-13,24256366619
2023-07-14,21325310700
2023-07-17,20827406970
2023-07-18,21384808630
2023-07-19,21726138860
2023-07-20,22026759980
2023-07-21,22004839690
2023-07-24,22308592280
2023-07-25,22148887310
2023-07-26,22380616090
2023-07-27,22070600560
2023-07-28,22286671990
2023-07-31,22684368680
2023-08-01,22587293110
2023-08-02,22768918369
2023-08-03,22859731000
2023-08-04,22903571580
2023-08-07,23141563300
2023-08-08,22775181310
2023-08-09,22618607810
2023-08-10,22900440110
2023-08-11,23072670960
2023-08-14,22339906980
2023-08-15,21782505320
2023-08-16,21553908010
2023-08-17,21387940100
2023-08-18,21278338650
2023-08-21,21112370740
2023-08-22,20620729950
2023-08-23,21153079850
2023-08-24,21215709250
2023-08-25,21153079850
2023-08-28,21419254800
2023-08-29,21456832440
2023-08-30,21434912150
2023-08-31,21525724780
2023-09-01,21873317950
2023-09-05,21945341760
2023-09-06,21876449420
2023-09-07,21766847970
2023-09-08,21970393520
2023-09-11,22355564330
2023-09-12,22386879030
2023-09-13,22311723750
2023-09-14,22668711330
2023-09-15,22499611950
2023-09-18,22314855220
2023-09-19,22092520850
2023-09-20,21823214430
2023-09-21,21550776539
2023-09-22,21234498070
2023-09-25,21171868670
2023-09-26,20927614010
2023-09-27,20911956660
2023-09-28,21156211320
2023-09-29,20968323119
2023-10-02,20267245620
2023-10-03,19838568420
2023-10-04,19737523079
2023-10-05,19679345460
2023-10-06,19954923660
2023-10-09,19823258520
2023-10-10,20037597120
2023-10-11,19994729400
2023-10-12,19624229820
2023-10-13,19682407440
2023-10-16,20086588800
2023-10-17,20594877480
2023-10-18,21014368740
2023-10-19,20319299280
2023-10-20,19860002280
2023-10-23,19673221500
2023-10-24,19823258520
2023-10-25,19602795960
2023-10-26,19798762680
2023-10-27,19269040140
2023-10-30,19559928240
2023-10-31,19789576740
2023-11-01,19823258520
2023-11-02,20417282640
2023-11-03,20747976480
2023-11-06,20582629560
2023-11-07,20374414920
2023-11-08,20380538880
2023-11-09,20368290960
2023-11-10,20698984800
2023-11-13,20530575900
2023-11-14,21109290120
2023-11-15,21351186540
2023-11-16,21216459420
2023-11-17,21492037620
2023-11-20,21418550100
2023-11-21,21142971900
2023-11-22,21397116240
2023-11-24,21550215240
2023-11-27,21354248520
2023-11-28,21467541780
2023-11-29,21966644520
2023-11-30,22297338359
2023-12-01,22634156160
2023-12-04,22689271800
2023-12-05,22419817560
2023-12-06,21874785120
2023-12-07,22407569640
2023-12-08,22649466060
2023-12-11,22842370800
2023-12-12,23001593760
2023-12-13,23457828780
2023-12-14,24051852900
2023-12-15,23770150740
2023-12-18,23635423620
2023-12-19,23785460640
2023-12-20,23286357900
2023-12-21,23580307980
2023-12-22,23635423620
2023-12-26,23797708560
2023-12-27,23874258060
2023-12-28,24012047160
2023-12-29,23718097079
2024-01-02,23479800250
2024-01-03,23343904300
2024-01-04,23368063580
2024-01-05,23618716110
2024-01-08,23685154130
2024-01-09,23349944119
2024-01-10,23132510600
2024-01-11,23029833660
2024-01-12,23105331410
2024-01-16,22912057170
2024-01-17,22555707790
2024-01-18,22440951210
2024-01-19,22909037260
2024-01-22,22440951210
2024-01-23,22332234450
2024-01-24,22299015440
2024-01-25,22552687880
2024-01-26,22682544010
2024-01-29,22601006440
2024-01-30,22604026350
2024-01-31,22308075170
2024-02-01,22120840750
2024-02-02,22175199130
2024-02-05,21915486869
2024-02-06,21879247950
2024-02-07,22054402730
2024-02-08,21861128490
2024-02-09,21997024440
2024-02-12,22226537600
2024-02-13,21474580010
2024-02-14,21592356500
2024-02-15,22054402730
2024-02-16,21891327590
2024-02-20,21607456050
2024-02-21,21788650650
2024-02-22,21870188220
2024-02-23,22220497780
2024-02-26,22006084170
2024-02-27,22190298680
2024-02-28,22157079670
2024-02-29,22265796430
2024-03-01,22302035350
2024-03-04,22347334000
2024-03-05,22138960210
2024-03-06,21695033440
2024-03-07,21818849750
2024-03-08,21873208130
2024-03-11,22178219040
2024-03-12,21897367410
2024-03-13,22000044350
2024-03-14,21701073260
2024-03-15,21894347500
2024-03-18,21891327590
2024-03-19,21930586420
2024-03-20,22292975619
2024-03-21,22930176630
2024-03-22,22902997440
2024-03-25,22845619150
2024-03-26,23005674380
2024-03-27,23217068080
2024-03-28,23349944119
2024-04-01,23328804750
2024-04-02,23253307000
2024-04-03,23349944119
2024-04-04,22936216450
2024-04-05,22890917800
2024-04-08,23069092490
2024-04-09,23144590240
2024-04-10,22459070670
2024-04-11,22320154810
2024-04-12,22884877980
2024-04-15,22628185630
2024-04-16,22051382820
2024-04-17,21987964710
2024-04-18,22057422640
2024-04-19,22157079670
2024-04-22,22501349410
2024-04-23,22465110490
2024-04-24,22434911390
2024-04-25,22132920390
2024-04-26,22163119490
2024-04-29,22344314090
2024-04-30,21891327590
2024-05-01,22078562010
2024-05-02,22105741200
2024-05-03,22465110490
2024-05-06,22682544010
2024-05-07,22755021850
2024-05-08,22745962119
2024-05-09,23029833660
2024-05-10,23126470780
2024-05-13,22999634560
2024-05-14,23120430960
2024-05-15,23425441869
2024-05-16,23443561330
2024-05-17,23558317910
2024-05-20,23298605650
2024-05-21,23277466280
2024-05-22,23099291590
2024-05-23,22591946710
2024-05-24,22767101490
2024-05-28,22320154810
2024-05-29,22295995530
2024-05-30,22422831750
2024-05-31,22827499690
2024-06-03,22748982030
2024-06-04,22543628150
2024-06-05,22495309590
2024-06-06,22498329500
2024-06-07,22576847160
2024-06-10,22453030850
2024-06-11,21480619830
2024-06-12,21785630740
2024-06-13,21622555600
2024-06-14,21414181810
2024-06-17,21655774610
2024-06-18,21855088670
2024-06-20,21864148400
2024-06-21,21815829840
2024-06-24,22027223540
2024-06-25,21918506780
2024-06-26,22003064260
2024-06-27,22060442550
2024-06-28,22347334000
2024-07-01,22214457960
2024-07-02,22305055260
2024-07-03,22389612740
2024-07-05,22262776520
2024-07-08,22157079670
2024-07-09,22474170220
2024-07-10,22797300590
2024-07-11,23096271680
2024-07-12,23724412960
2024-07-15,23726522160
2024-07-16,25493838479
2024-07-17,25650131760
2024-07-18,25346562120
2024-07-19,25394652360
2024-07-22,25247376000
2024-07-23,25190268840
2024-07-24,24934789440
2024-07-25,25514877960
2024-07-26,25635103560
2024-07-29,25523894880
2024-07-30,25758334800
2024-07-31,25538923080
2024-08-01,25136167320
2024-08-02,24318633240
2024-08-05,23176490040
2024-08-06,23182501320
2024-08-07,22987134720
2024-08-08,23368851000
2024-08-09,23507110440
