,HPQ
2023-03-06,28312870000
2023-03-07,27411060000
2023-03-08,28015570000
2023-03-09,27638990000
2023-03-10,27202950000
2023-03-13,27093940000
2023-03-14,27559710000
2023-03-15,27708360000
2023-03-16,28055210000
2023-03-17,27787640000
2023-03-20,27936290000
2023-03-21,28352510000
2023-03-22,27599350000
2023-03-23,27470520000
2023-03-24,27470520000
2023-03-27,27638990000
2023-03-28,27381330000
2023-03-29,28055210000
2023-03-30,28639900000
2023-03-31,29085850000
2023-04-03,29620990000
2023-04-04,29284050000
2023-04-05,29145310000
2023-04-06,29026390000
2023-04-10,29472340000
2023-04-11,29670540000
2023-04-12,29393060000
2023-04-13,29630900000
2023-04-14,29551620000
2023-04-17,30651630000
2023-04-18,30939020000
2023-04-19,29938110000
2023-04-20,29363330000
2023-04-21,29214680000
2023-04-24,29204770000
2023-04-25,28996660000
2023-04-26,28699360000
2023-04-27,29452520000
2023-04-28,29442610000
2023-05-01,29750280000
2023-05-02,29909160000
2023-05-03,29650980000
2023-05-04,29194200000
2023-05-05,29919090000
2023-05-08,29978670000
2023-05-09,30077970000
2023-05-10,29650980000
2023-05-11,29184270000
2023-05-12,28697700000
2023-05-15,29363010000
2023-05-16,29452380000
2023-05-17,30058110000
2023-05-18,30524820000
2023-05-19,30326220000
2023-05-22,30495030000
2023-05-23,30346080000
2023-05-24,29790000000
2023-05-25,30683700000
2023-05-26,31080900000
2023-05-30,30713490000
2023-05-31,28856580000
2023-06-01,29214060000
2023-06-02,30336150000
2023-06-05,29084970000
2023-06-06,29442450000
2023-06-07,29720490000
2023-06-08,29829720000
2023-06-09,29591400000
2023-06-12,30226920000
2023-06-13,30673770000
2023-06-14,30733350000
2023-06-15,30882300000
2023-06-16,30783000000
2023-06-20,29948880000
2023-06-21,29641050000
2023-06-22,29591400000
2023-06-23,29402730000
2023-06-26,29561610000
2023-06-27,29631120000
2023-06-28,29730420000
2023-06-29,30107760000
2023-06-30,30495030000
2023-07-03,30534750000
2023-07-05,30465240000
2023-07-06,30683700000
2023-07-07,30912090000
2023-07-10,31319220000
2023-07-11,33215850000
2023-07-12,32669700000
2023-07-13,33325080000
2023-07-14,32560470000
2023-07-17,32590260000
2023-07-18,32550540000
2023-07-19,32699490000
2023-07-20,32332080000
2023-07-21,32014320000
2023-07-24,32202990000
2023-07-25,32868300000
2023-07-26,32808720000
2023-07-27,32649840000
2023-07-28,32401590000
2023-07-31,32633020000
2023-08-01,32752300000
2023-08-02,32305000000
2023-08-03,32503800000
2023-08-04,32235420000
2023-08-07,32553500000
2023-08-08,32871580000
2023-08-09,32613140000
2023-08-10,32772180000
2023-08-11,32573380000
2023-08-14,31877580000
2023-08-15,31648960000
2023-08-16,31112200000
2023-08-17,30774240000
2023-08-18,30873640000
2023-08-21,31102260000
2023-08-22,30833880000
2023-08-23,30963100000
2023-08-24,30565500000
2023-08-25,30654960000
2023-08-28,31142020000
2023-08-29,31181780000
2023-08-30,29114260000
2023-08-31,29531740000
2023-09-01,30187780000
2023-09-05,29959160000
2023-09-06,29949220000
2023-09-07,29144080000
2023-09-08,29273300000
2023-09-11,29382640000
2023-09-12,28766360000
2023-09-13,28160020000
2023-09-14,27653080000
2023-09-15,27175960000
2023-09-18,27156080000
2023-09-19,27404580000
2023-09-20,26897640000
2023-09-21,26639200000
2023-09-22,26609380000
2023-09-25,26142200000
2023-09-26,25565680000
2023-09-27,25486160000
2023-09-28,25416580000
2023-09-29,25545800000
2023-10-02,25515980000
2023-10-03,25973220000
2023-10-04,25883760000
2023-10-05,26072620000
2023-10-06,25744600000
2023-10-09,25923520000
2023-10-10,26271420000
2023-10-11,26669020000
2023-10-12,26589500000
2023-10-13,26341000000
2023-10-16,26718720000
2023-10-17,26937400000
2023-10-18,26877760000
2023-10-19,26291300000
2023-10-20,25853940000
2023-10-23,25724720000
2023-10-24,26003040000
2023-10-25,25873820000
2023-10-26,26012980000
2023-10-27,25684960000
2023-10-30,26003040000
2023-10-31,26198350000
2023-11-01,26347600000
2023-11-02,26705800000
2023-11-03,27282900000
2023-11-06,27193350000
2023-11-07,27193350000
2023-11-08,27073950000
2023-11-09,26884900000
2023-11-10,27481900000
2023-11-13,27641100000
2023-11-14,28138600000
2023-11-15,28327650000
2023-11-16,28068950000
2023-11-17,28168450000
2023-11-20,27850050000
2023-11-21,27730650000
2023-11-22,28516700000
2023-11-24,28496800000
2023-11-27,28377400000
2023-11-28,28496800000
2023-11-29,28924650000
2023-11-30,29193300000
2023-12-01,29352500000
2023-12-04,28894800000
2023-12-05,28715700000
2023-12-06,28347550000
2023-12-07,29262950000
2023-12-08,29312700000
2023-12-11,30218150000
2023-12-12,30078850000
2023-12-13,29999250000
2023-12-14,30775350000
2023-12-15,30626100000
2023-12-18,30108700000
2023-12-19,30128600000
2023-12-20,29641050000
2023-12-21,29989300000
2023-12-22,30029100000
2023-12-26,30257950000
2023-12-27,30088800000
2023-12-28,30029100000
2023-12-29,29939550000
2024-01-02,29680850000
2024-01-03,29750500000
2024-01-04,29531600000
2024-01-05,29800250000
2024-01-08,30845000000
2024-01-09,30009200000
2024-01-10,30188300000
2024-01-11,29850000000
2024-01-12,29660950000
2024-01-16,28944550000
2024-01-17,28506750000
2024-01-18,28506750000
2024-01-19,28974400000
2024-01-22,29034100000
2024-01-23,29422150000
2024-01-24,29412200000
2024-01-25,29561450000
2024-01-26,29850000000
2024-01-29,29093800000
2024-01-30,29004250000
2024-01-31,28566450000
2024-02-01,28795300000
2024-02-02,28536600000
2024-02-05,28188350000
2024-02-06,28148550000
2024-02-07,27810250000
2024-02-08,28148550000
2024-02-09,28277900000
2024-02-12,28546550000
2024-02-13,27999300000
2024-02-14,28437100000
2024-02-15,28884850000
2024-02-16,28437100000
2024-02-20,28486850000
2024-02-21,28287850000
2024-02-22,28805250000
2024-02-23,29123650000
2024-02-26,28656000000
2024-02-27,28685850000
2024-02-28,28576400000
2024-02-29,28188350000
2024-03-01,29262950000
2024-03-04,28914700000
2024-03-05,28984350000
2024-03-06,30078850000
2024-03-07,30407200000
2024-03-08,30586300000
2024-03-11,30705700000
2024-03-12,30347500000
2024-03-13,30596250000
2024-03-14,30456950000
2024-03-15,30267900000
2024-03-18,29790300000
2024-03-19,29670900000
2024-03-20,29531600000
2024-03-21,29929600000
2024-03-22,29899750000
2024-03-25,29730600000
2024-03-26,29840050000
2024-03-27,29969400000
2024-03-28,30068900000
2024-04-01,30228100000
2024-04-02,29412200000
2024-04-03,29511700000
2024-04-04,29491800000
2024-04-05,28964450000
2024-04-08,29163450000
2024-04-09,29820150000
2024-04-10,28805250000
2024-04-11,29083850000
2024-04-12,28387350000
2024-04-15,27820200000
2024-04-16,27651050000
2024-04-17,27551550000
2024-04-18,27481900000
2024-04-19,27670950000
2024-04-22,27561500000
2024-04-23,27531650000
2024-04-24,27959500000
2024-04-25,27989350000
2024-04-26,27860000000
2024-04-29,28128650000
2024-04-30,27949550000
2024-05-01,27611250000
2024-05-02,27800300000
2024-05-03,28039100000
2024-05-06,28277900000
2024-05-07,28267950000
2024-05-08,29292800000
2024-05-09,29501750000
2024-05-10,29571400000
2024-05-13,29790300000
2024-05-14,30606200000
2024-05-15,31203200000
2024-05-16,30914650000
2024-05-17,31034050000
2024-05-20,31660900000
2024-05-21,32526549999
2024-05-22,32844949999
2024-05-23,32486750000
2024-05-24,32586250000
2024-05-28,32609760000
2024-05-29,32275199999
2024-05-30,37746240000
2024-05-31,35916000000
2024-06-03,34754880000
2024-06-04,34784400000
2024-06-05,35059920000
2024-06-06,35601120000
2024-06-07,35866800000
2024-06-10,35601120000
2024-06-11,35738880000
2024-06-12,35719200000
2024-06-13,35866800000
2024-06-14,34941840000
2024-06-17,35355120000
2024-06-18,36162000000
2024-06-20,35660160000
2024-06-21,35788080000
2024-06-24,35719200000
2024-06-25,35689680000
2024-06-26,34528560000
2024-06-27,34154640000
2024-06-28,34459680000
2024-07-01,34410480000
2024-07-02,34243199999
2024-07-03,34292400000
2024-07-05,34075920000
2024-07-08,34754880000
2024-07-09,34853280000
2024-07-10,35492880000
2024-07-11,35522400000
2024-07-12,36142320000
2024-07-15,36742560000
2024-07-16,37392000000
2024-07-17,37500240000
2024-07-18,36781920000
2024-07-19,36555600000
2024-07-22,37411680000
2024-07-23,37106640000
2024-07-24,37214880000
2024-07-25,35670000000
2024-07-26,35758560000
2024-07-29,35551920000
2024-07-30,34951680000
2024-07-31,35512560000
2024-08-01,34607280000
2024-08-02,33180480000
2024-08-05,32226000000
2024-08-06,32196480000
2024-08-07,31507680000
2024-08-08,32491680000
2024-08-09,33003360000
