,CCEP
2023-03-06,25658100000
2023-03-07,25254180000
2023-03-08,25199100000
2023-03-09,24836490000
2023-03-10,24808950000
2023-03-13,25336800000
2023-03-14,25864650000
2023-03-15,25621380000
2023-03-16,25970220000
2023-03-17,25286310000
2023-03-20,25763670000
2023-03-21,26016120000
2023-03-22,25997760000
2023-03-23,25993170000
2023-03-24,26062020000
2023-03-27,26296110000
2023-03-28,26195130000
2023-03-29,26557740000
2023-03-30,26732160000
2023-03-31,27168210000
2023-04-03,27283060000
2023-04-04,26971620000
2023-04-05,26847960000
2023-04-06,26902920000
2023-04-10,26930400000
2023-04-11,27154820000
2023-04-12,27200620000
2023-04-13,27475420000
2023-04-14,27425040000
2023-04-17,27539540000
2023-04-18,27983800000
2023-04-19,27965480000
2023-04-20,28203640000
2023-04-21,28295240000
2023-04-24,28487600000
2023-04-25,28982240000
2023-04-26,29316580000
2023-04-27,29531840000
2023-04-28,29527260000
2023-05-01,29660080000
2023-05-02,29889080000
2023-05-03,29976100000
2023-05-04,30228000000
2023-05-05,30044799999
2023-05-08,29902820000
2023-05-09,30182200000
2023-05-10,30223419999
2023-05-11,30191360000
2023-05-12,29999000000
2023-05-15,30282960000
2023-05-16,30544020000
2023-05-17,30360820000
2023-05-18,30113500000
2023-05-19,30118080000
2023-05-22,29646340000
2023-05-23,29472299999
2023-05-24,29257040000
2023-05-25,28817360000
2023-05-26,28799040000
2023-05-30,28423480000
2023-05-31,28574620000
2023-06-01,28716600000
2023-06-02,29073840000
2023-06-05,29060100000
2023-06-06,28537980000
2023-06-07,28712020000
2023-06-08,29188340000
2023-06-09,29188340000
2023-06-12,29614280000
2023-06-13,29682980000
2023-06-14,29980679999
2023-06-15,30053960000
2023-06-16,29930299999
2023-06-20,29847860000
2023-06-21,29646340000
2023-06-22,30154720000
2023-06-23,29788320000
2023-06-26,29339480000
2023-06-27,29655500000
2023-06-28,29316580000
2023-06-29,29243300000
2023-06-30,29508940000
2023-07-03,29769989030
2023-07-05,30054693538
2023-07-06,29930709317
2023-07-07,29613860752
2023-07-10,29471508499
2023-07-11,29384260343
2023-07-12,29604676736
2023-07-13,30169493742
2023-07-14,30105205628
2023-07-17,29912341284
2023-07-18,29668964850
2023-07-19,29737844973
2023-07-20,29871013210
2023-07-21,29806725096
2023-07-24,29724068949
2023-07-25,29843461161
2023-07-26,29636820793
2023-07-27,29324564237
2023-07-28,29384260343
2023-07-31,29108739853
2023-08-01,28989347640
2023-08-02,29577124687
2023-08-03,29398036368
2023-08-04,29269460139
2023-08-07,29866421202
2023-08-08,29388852352
2023-08-09,29365892311
2023-08-10,29485284523
2023-08-11,29650596818
2023-08-14,29480692515
2023-08-15,29026083705
2023-08-16,28851587394
2023-08-17,28599026945
2023-08-18,28732195182
2023-08-21,28543922846
2023-08-22,28814851329
2023-08-23,28865363419
2023-08-24,28856179403
2023-08-25,29150067926
2023-08-28,28856179403
2023-08-29,29453140466
2023-08-30,29673556859
2023-08-31,29439364441
2023-09-01,28617394977
2023-09-05,28452082683
2023-09-06,28461266699
2023-09-07,28139826127
2023-09-08,28162786167
2023-09-11,28644947026
2023-09-12,28360242519
2023-09-13,28502594773
2023-09-14,28984755632
2023-09-15,28745971206
2023-09-18,29007715673
2023-09-19,28938835550
2023-09-20,29448548458
2023-09-21,29021491697
2023-09-22,29168435959
2023-09-25,29072003787
2023-09-26,28778115264
2023-09-27,28612802969
2023-09-28,28837811370
2023-09-29,28690867108
2023-10-02,28015841906
2023-10-03,27409696826
2023-10-04,28093906045
2023-10-05,26872431869
2023-10-06,27037744163
2023-10-09,26449967116
2023-10-10,26968864041
2023-10-11,26831103795
2023-10-12,26518847239
2023-10-13,26633647444
2023-10-16,26785183713
2023-10-17,26918351951
2023-10-18,26550991296
2023-10-19,26555583304
2023-10-20,26229550724
2023-10-23,26440783100
2023-10-24,26936719983
2023-10-25,26991824082
2023-10-26,26927535967
2023-10-27,26596911378
2023-10-30,26840287812
2023-10-31,26867839861
2023-11-01,27294896621
2023-11-02,27639297235
2023-11-03,27767873464
2023-11-06,27859713628
2023-11-07,28194930225
2023-11-08,27905633709
2023-11-09,27841345595
2023-11-10,27910225718
2023-11-13,28043393955
2023-11-14,28222482274
2023-11-15,28254626331
2023-11-16,27625521210
2023-11-17,27588785145
2023-11-20,28015841906
2023-11-21,27924001742
2023-11-22,28015841906
2023-11-24,28121458094
2023-11-27,27754097439
2023-11-28,27570417112
2023-11-29,27414288834
2023-11-30,27845937603
2023-12-01,27703585349
2023-12-04,28470450716
2023-12-05,28599026945
2023-12-06,29218948049
2023-12-07,29398036368
2023-12-08,29117923869
2023-12-11,29108739853
2023-12-12,29480692515
2023-12-13,29990405423
2023-12-14,29815909112
2023-12-15,29705700916
2023-12-18,29916933292
2023-12-19,29926117309
2023-12-20,29604676736
2023-12-21,29953669358
2023-12-22,30279701938
2023-12-26,30385318127
2023-12-27,30647062593
2023-12-28,30683798658
2023-12-29,30647062593
2024-01-02,30532262388
2024-01-03,30197045791
2024-01-04,30054693538
2024-01-05,29668964850
2024-01-08,30270517922
2024-01-09,29898565259
2024-01-10,29829685137
2024-01-11,30100613619
2024-01-12,30872070994
2024-01-16,30885847018
2024-01-17,30568998454
2024-01-18,30605734519
2024-01-19,31019015255
2024-01-22,30816966895
2024-01-23,31023607264
2024-01-24,31019015255
2024-01-25,31326679803
2024-01-26,31611384311
2024-01-29,31570056237
2024-01-30,31749144556
2024-01-31,31638936360
2024-02-01,32148649268
2024-02-02,31932824883
2024-02-05,31446072016
2024-02-06,31129223452
2024-02-07,30766454806
2024-02-08,30725126732
2024-02-09,30835334928
2024-02-12,30849110953
2024-02-13,30431238208
2024-02-14,30385318127
2024-02-15,30867478985
2024-02-16,31041975296
2024-02-20,31381783902
2024-02-21,31524136155
2024-02-22,31510360131
2024-02-23,31482808082
2024-02-26,32920106642
2024-02-27,32493049881
2024-02-28,31960376932
2024-02-29,31514952139
2024-03-01,31868536769
2024-03-04,31932824883
2024-03-05,31909864842
2024-03-06,31960376932
2024-03-07,32401209718
2024-03-08,32414985742
2024-03-11,32842042503
2024-03-12,32823674470
2024-03-13,33094602953
2024-03-14,33048682871
2024-03-15,32566522012
2024-03-18,32745610331
2024-03-19,32580298037
2024-03-20,32966026724
2024-03-21,32777754388
2024-03-22,32750202339
2024-03-25,32851226519
2024-03-26,32814490454
2024-03-27,32832858487
2024-03-28,32121097219
2024-04-01,31818024679
2024-04-02,31671080417
2024-04-03,31661896401
2024-04-04,31570056237
2024-04-05,31818024679
2024-04-08,31611384311
2024-04-09,31455256033
2024-04-10,30959319149
2024-04-11,31175143534
2024-04-12,31106263411
2024-04-15,30803190871
2024-04-16,30513894356
2024-04-17,30467974274
2024-04-18,30582774478
2024-04-19,31032791280
2024-04-22,31730776523
2024-04-23,31744552548
2024-04-24,31987928981
2024-04-25,32575706028
2024-04-26,32832858487
2024-04-29,33071642912
2024-04-30,33071642912
2024-05-01,32874186560
2024-05-02,32846634511
2024-05-03,32975210740
2024-05-06,32768570372
2024-05-07,33659419959
2024-05-08,33760444139
2024-05-09,33815548237
2024-05-10,33902796392
2024-05-13,34359953149
2024-05-14,34521462464
2024-05-15,34669128124
2024-05-16,34572222535
2024-05-17,34383025908
2024-05-20,34124611004
2024-05-21,34152298315
2024-05-22,33801592374
2024-05-23,33658541266
2024-05-24,33723144992
2024-05-28,33367824499
2024-05-29,32957129384
2024-05-30,33293991669
2024-05-31,34013861760
2024-06-03,34027705415
2024-06-04,34087694589
2024-06-05,34069236382
2024-06-06,34470702394
2024-06-07,34346109493
2024-06-10,34290734871
2024-06-11,33958487137
2024-06-12,34461473290
2024-06-13,34341494942
2024-06-14,34170756523
2024-06-17,34364567701
2024-06-18,33769290511
2024-06-20,33856966996
2024-06-21,34544535223
2024-06-24,35056750480
2024-06-25,34756804609
2024-06-26,34396869564
2024-06-27,34027705415
2024-06-28,33626239403
2024-07-01,33700072233
2024-07-02,33566250229
2024-07-03,33958487137
2024-07-05,34069236382
2024-07-08,33884654307
2024-07-09,33326293532
2024-07-10,33584708437
2024-07-11,34087694589
2024-07-12,34193829282
2024-07-15,33681614026
2024-07-16,34087694589
2024-07-17,34069236382
2024-07-18,34004632656
2024-07-19,33990789000
2024-07-22,34027705415
2024-07-23,33598552092
2024-07-24,33686228578
2024-07-25,33520104711
2024-07-26,34281505767
2024-07-29,34055392726
2024-07-30,33792363270
2024-07-31,34041549071
2024-08-01,34235360249
2024-08-02,34636826261
2024-08-05,33667400000
2024-08-06,33800800000
2024-08-07,33699600000
2024-08-08,33718000000
2024-08-09,33883600000
