,DDS
2023-05-08,4790406400
2023-05-09,4747888000
2023-05-10,4655764800
2023-05-11,4666806400
2023-05-12,4675870400
2023-05-15,4800459200
2023-05-16,4607643200
2023-05-17,4858468800
2023-05-18,4827486400
2023-05-19,4581440000
2023-05-22,4758105600
2023-05-23,4642251200
2023-05-24,4752996800
2023-05-25,4685758400
2023-05-26,4739153600
2023-05-30,4667300800
2023-05-31,4537108800
2023-06-01,4760412800
2023-06-02,5136816000
2023-06-05,5001185600
2023-06-06,5283158400
2023-06-07,5479929600
2023-06-08,5574195200
2023-06-09,5658572800
2023-06-12,5632204800
2023-06-13,5731084800
2023-06-14,5556232000
2023-06-15,5693840000
2023-06-16,5485368000
2023-06-20,5419283200
2023-06-21,5360779200
2023-06-22,5309032000
2023-06-23,5301286400
2023-06-26,5250033600
2023-06-27,5466086400
2023-06-28,5340838400
2023-06-29,5459824000
2023-06-30,5377094400
2023-07-03,5459000000
2023-07-05,5433291200
2023-07-06,5430984000
2023-07-07,5341003200
2023-07-10,5497398400
2023-07-11,5603694400
2023-07-12,5330785600
2023-07-13,5259921600
2023-07-14,5221523200
2023-07-17,5346276800
2023-07-18,5315459200
2023-07-19,5301286400
2023-07-20,5175214400
2023-07-21,5034475200
2023-07-24,5205208000
2023-07-25,5182300800
2023-07-26,5335564800
2023-07-27,5243771200
2023-07-28,5456198400
2023-07-31,5617965736
2023-08-01,5663985104
2023-08-02,5595365478
2023-08-03,5536080741
2023-08-04,5445024627
2023-08-07,5461401626
2023-08-08,5510860163
2023-08-09,5505128213
2023-08-10,6055886690
2023-08-11,5961227636
2023-08-14,5895719640
2023-08-15,5768961667
2023-08-16,5681017183
2023-08-17,5469262586
2023-08-18,5566705730
2023-08-21,5507748533
2023-08-22,5419967819
2023-08-23,5624844076
2023-08-24,5529202402
2023-08-25,5578005859
2023-08-28,5610104777
2023-08-29,5655305294
2023-08-30,5723433610
2023-08-31,5652029894
2023-09-01,5740465689
2023-09-05,5547217101
2023-09-06,5436508588
2023-09-07,5289115597
2023-09-08,5223935141
2023-09-11,5219022041
2023-09-12,5250629649
2023-09-13,5208213221
2023-09-14,5304346206
2023-09-15,5214272711
2023-09-18,5058691221
2023-09-19,5116829567
2023-09-20,5075231990
2023-09-21,5089479979
2023-09-22,5141886376
2023-09-25,5211161081
2023-09-26,5124854297
2023-09-27,5160228614
2023-09-28,5374603531
2023-09-29,5417675039
2023-10-02,5337591514
2023-10-03,5150729955
2023-10-04,5086040809
2023-10-05,4948474017
2023-10-06,4929640468
2023-10-09,4979099005
2023-10-10,5072447900
2023-10-11,5033306872
2023-10-12,4870519502
2023-10-13,4965014786
2023-10-16,5027738693
2023-10-17,5203463892
2023-10-18,5224753990
2023-10-19,5148764715
2023-10-20,5141558836
2023-10-23,5081946559
2023-10-24,5082274099
2023-10-25,5139921136
2023-10-26,5144834235
2023-10-27,5052959271
2023-10-30,5039496000
2023-10-31,5029290000
2023-11-01,5026050000
2023-11-02,5264514000
2023-11-03,5407560000
2023-11-06,5262408000
2023-11-07,5065740000
2023-11-08,4996728000
2023-11-09,4728132000
2023-11-10,4736556000
2023-11-13,4837158000
2023-11-14,5102676000
2023-11-15,5350374000
2023-11-16,5098302000
2023-11-17,5488236000
2023-11-20,5567940000
2023-11-21,5549310000
2023-11-22,5507676000
2023-11-24,5646834000
2023-11-27,5519826000
2023-11-28,5562432000
2023-11-29,5678910000
2023-11-30,5622858000
2023-12-01,5872662000
2023-12-04,5963706000
2023-12-05,5803164000
2023-12-06,5841396000
2023-12-07,5883030000
2023-12-08,5910246000
2023-12-11,6166530000
2023-12-12,6108858000
2023-12-13,6270048000
2023-12-14,6282360000
2023-12-15,6424272000
2023-12-18,6299694000
2023-12-19,6393006000
2023-12-20,6293538000
2023-12-21,6379236000
2023-12-22,6392034000
2023-12-26,6519204000
2023-12-27,6588054000
2023-12-28,6606360000
2023-12-29,6539130000
2024-01-02,6570720000
2024-01-03,6179328000
2024-01-04,6032394000
2024-01-05,6038388000
2024-01-08,6512400000
2024-01-09,6447600000
2024-01-10,6409368000
2024-01-11,6269886000
2024-01-12,6244128000
2024-01-16,6207516000
2024-01-17,6221772000
2024-01-18,6204600000
2024-01-19,6164262000
2024-01-22,6410178000
2024-01-23,6299370000
2024-01-24,6349914000
2024-01-25,6457806000
2024-01-26,6533298000
2024-01-29,6484050000
2024-01-30,6443874000
2024-01-31,6273774000
2024-02-01,6371136000
2024-02-02,6343272000
2024-02-05,6190668000
2024-02-06,6210432000
2024-02-07,6185160000
2024-02-08,6400944000
2024-02-09,6639732000
2024-02-12,6883218000
2024-02-13,6559866000
2024-02-14,6515478000
2024-02-15,6862968000
2024-02-16,6854382000
2024-02-20,6892776000
2024-02-21,6827328000
2024-02-22,6955794000
2024-02-23,6971346000
2024-02-26,7024806000
2024-02-27,7058826000
2024-02-28,6762042000
2024-02-29,6718626000
2024-03-01,6666948000
2024-03-04,6699024000
2024-03-05,6590160000
2024-03-06,6400620000
2024-03-07,6431076000
2024-03-08,6568614000
2024-03-11,6598098000
2024-03-12,6868476000
2024-03-13,7170606000
2024-03-14,7099488000
2024-03-15,6915942000
2024-03-18,6900390000
2024-03-19,7063524000
2024-03-20,7122492000
2024-03-21,7390278000
2024-03-22,7244802000
2024-03-25,7148574000
2024-03-26,7159266000
2024-03-27,7420410000
2024-03-28,7640568000
2024-04-01,7703748000
2024-04-02,7269264000
2024-04-03,6951906000
2024-04-04,6744546000
2024-04-05,6908490000
2024-04-08,7137234000
2024-04-09,6858918000
2024-04-10,6817932000
2024-04-11,6825384000
2024-04-12,6651558000
2024-04-15,6514182000
2024-04-16,6712956000
2024-04-17,6601824000
2024-04-18,6509322000
2024-04-19,6616566000
2024-04-22,6758802000
2024-04-23,7194420000
2024-04-24,7278174000
2024-04-25,7215966000
2024-04-26,7273314000
2024-04-29,7264080000
2024-04-30,7095438000
2024-05-01,6852114000
2024-05-02,6987060000
2024-05-03,7030800000
2024-05-06,7266510000
2024-05-07,7037766000
2024-05-08,6860214000
2024-05-09,6856488000
2024-05-10,6852762000
2024-05-13,7233624000
2024-05-14,7431750000
2024-05-15,7385094000
2024-05-16,7038090000
2024-05-17,7085556000
2024-05-20,7060770000
2024-05-21,7206732000
2024-05-22,7070328000
2024-05-23,7182270000
2024-05-24,7236540000
2024-05-28,7312194000
2024-05-29,7217748000
2024-05-30,7211430000
2024-05-31,7247070000
2024-06-03,7016544000
2024-06-04,7002288000
2024-06-05,7061023800
2024-06-06,6949199100
2024-06-07,6969811200
2024-06-10,6882980700
2024-06-11,6791605800
2024-06-12,6897750000
2024-06-13,6784626900
2024-06-14,6737722200
2024-06-17,6908137200
2024-06-18,6911870100
2024-06-20,6940921800
2024-06-21,6849871500
2024-06-24,7064432100
2024-06-25,7038139500
2024-06-26,6967052100
2024-06-27,7008438600
2024-06-28,7147529700
2024-07-01,6943518600
2024-07-02,6907974900
2024-07-03,6997239900
2024-07-05,6987339600
2024-07-08,7017202800
2024-07-09,7060050000
2024-07-10,7224784500
2024-07-11,7592880900
2024-07-12,7605053400
2024-07-15,6877462500
2024-07-16,6901645200
2024-07-17,6699581700
2024-07-18,6500601900
2024-07-19,6406305600
2024-07-22,6492973800
2024-07-23,6687733800
2024-07-24,6577694400
2024-07-25,6649106400
2024-07-26,6612913500
2024-07-29,6314443800
2024-07-30,6413284500
2024-07-31,6469115700
2024-08-01,6263968500
2024-08-02,5881102800
2024-08-05,5833873500
2024-08-06,6152143800
2024-08-07,6222257400
2024-08-08,6182169300
2024-08-09,6312171600
