,CMI
2023-03-14,33647285000
2023-03-15,32614335000
2023-03-16,32805360000
2023-03-17,31867215000
2023-03-20,32540755000
2023-03-21,33163355000
2023-03-22,32464345000
2023-03-23,32005885000
2023-03-24,31681850000
2023-03-27,32112010000
2023-03-28,32468590000
2023-03-29,32928465000
2023-03-30,33123735000
2023-03-31,33849296000
2023-04-03,33815287999
2023-04-04,32860230000
2023-04-05,31223595000
2023-04-06,31220761000
2023-04-10,31981690000
2023-04-11,32569745000
2023-04-12,32990594000
2023-04-13,32744036000
2023-04-14,33102537000
2023-04-17,33231484000
2023-04-18,33435532000
2023-04-19,33221565000
2023-04-20,33225816000
2023-04-21,32999096000
2023-04-24,33286747000
2023-04-25,33081282000
2023-04-26,32283511000
2023-04-27,32717112999
2023-04-28,33305168000
2023-05-01,33239986000
2023-05-02,32256587999
2023-05-03,31804565000
2023-05-04,31379465000
2023-05-05,32078046000
2023-05-08,31703958000
2023-05-09,31321368000
2023-05-10,30543435000
2023-05-11,30741815000
2023-05-12,30784325000
2023-05-15,30996875000
2023-05-16,30129671000
2023-05-17,30566107000
2023-05-18,30415905000
2023-05-19,30703556000
2023-05-22,30894851000
2023-05-23,30604366000
2023-05-24,29832101000
2023-05-25,29893032000
2023-05-26,30131087999
2023-05-30,29623802000
2023-05-31,28964897000
2023-06-01,29312062000
2023-06-02,30862260000
2023-06-05,30927442000
2023-06-06,31577845000
2023-06-07,32127641000
2023-06-08,32151730000
2023-06-09,32113471000
2023-06-12,32552741000
2023-06-13,33815287999
2023-06-14,33201727000
2023-06-15,33609823000
2023-06-16,33414277000
2023-06-20,33034521000
2023-06-21,33051525000
2023-06-22,32724198000
2023-06-23,32877234000
2023-06-26,33190391000
2023-06-27,33954154000
2023-06-28,33884721000
2023-06-29,34291400000
2023-06-30,34763688000
2023-07-03,35223120000
2023-07-05,34499940000
2023-07-06,34343960000
2023-07-07,34854440000
2023-07-10,35876818000
2023-07-11,36384462000
2023-07-12,36446853999
2023-07-13,36086682000
2023-07-14,35757706000
2023-07-17,36176016000
2023-07-18,36747470000
2023-07-19,36704930000
2023-07-20,36863746000
2023-07-21,36690750000
2023-07-24,36568802000
2023-07-25,36557458000
2023-07-26,36331996000
2023-07-27,36663808000
2023-07-28,36690750000
2023-07-31,36981440000
2023-08-01,37575582000
2023-08-02,37182796000
2023-08-03,34406352000
2023-08-04,33537118000
2023-08-07,33640632000
2023-08-08,33795194000
2023-08-09,33832062000
2023-08-10,33637796000
2023-08-11,33850496000
2023-08-14,33619362000
2023-08-15,32978426000
2023-08-16,32945812000
2023-08-17,33025220000
2023-08-18,33127316000
2023-08-21,33124480000
2023-08-22,33264862000
2023-08-23,33220904000
2023-08-24,32720350000
2023-08-25,32904690000
2023-08-28,32985516000
2023-08-29,32632434000
2023-08-30,32901854000
2023-08-31,32619672000
2023-09-01,33555551999
2023-09-05,32874912000
2023-09-06,33420842000
2023-09-07,32975590000
2023-09-08,33304566000
2023-09-11,33121644000
2023-09-12,33379720000
2023-09-13,33120226000
2023-09-14,33612272000
2023-09-15,33375466000
2023-09-18,33796612000
2023-09-19,33277624000
2023-09-20,33011040000
2023-09-21,32445258000
2023-09-22,32724604000
2023-09-25,32828118000
2023-09-26,32479290000
2023-09-27,32606910000
2023-09-28,32799758000
2023-09-29,32395628000
2023-10-02,32005545000
2023-10-03,31771410000
2023-10-04,32304954000
2023-10-05,31987098000
2023-10-06,32299278000
2023-10-09,32365971000
2023-10-10,32523480000
2023-10-11,32644095000
2023-10-12,32287926000
2023-10-13,32313468000
2023-10-16,32388675000
2023-10-17,32466720000
2023-10-18,31772829000
2023-10-19,31459230000
2023-10-20,31103061000
2023-10-23,30692970000
2023-10-24,31104480000
2023-10-25,31016502000
2023-10-26,30948390000
2023-10-27,30542556000
2023-10-30,30885954000
2023-10-31,30692970000
2023-11-01,30941295000
2023-11-02,30925686000
2023-11-03,32052372000
2023-11-06,31218000000
2023-11-07,31166915999
2023-11-08,30861831000
2023-11-09,30570936000
2023-11-10,31078938000
2023-11-13,30853317000
2023-11-14,31640862000
2023-11-15,31750125000
2023-11-16,31703298000
2023-11-17,31998450000
2023-11-20,31808304000
2023-11-21,31757220000
2023-11-22,31857969000
2023-11-24,31997031000
2023-11-27,31843779000
2023-11-28,31750125000
2023-11-29,31778505000
2023-11-30,31808304000
2023-12-01,32113389000
2023-12-04,32804442000
2023-12-05,32448273000
2023-12-06,32727815999
2023-12-07,32740587000
2023-12-08,32719302000
2023-12-11,33391908000
2023-12-12,33299673000
2023-12-13,33963765000
2023-12-14,35229513000
2023-12-15,34273107000
2023-12-18,34389465000
2023-12-19,34697388000
2023-12-20,34131207000
2023-12-21,34623600000
2023-12-22,33628881000
2023-12-26,33983631000
2023-12-27,34033296000
2023-12-28,34138302000
2023-12-29,33994983000
2024-01-02,34078734000
2024-01-03,33589836000
2024-01-04,33329844000
2024-01-05,33652008000
2024-01-08,34077321000
2024-01-09,33828633000
2024-01-10,33801786000
2024-01-11,33567228000
2024-01-12,33509295000
2024-01-16,33173001000
2024-01-17,32934204000
2024-01-18,32949747000
2024-01-19,32387373000
2024-01-22,33047244000
2024-01-23,33375060000
2024-01-24,33318540000
2024-01-25,33749505000
2024-01-26,34001019000
2024-01-29,34033518000
2024-01-30,34307640000
2024-01-31,33813090000
2024-02-01,34331661000
2024-02-02,34569045000
2024-02-05,34068843000
2024-02-06,35542602000
2024-02-07,35057943000
2024-02-08,35313696000
2024-02-09,35576514000
2024-02-12,36292905000
2024-02-13,35960850000
2024-02-14,36804411000
2024-02-15,37557540000
2024-02-16,37653624000
2024-02-20,36997992000
2024-02-21,37188747000
2024-02-22,37144944000
2024-02-23,37298961000
2024-02-26,37615473000
2024-02-27,37944702000
2024-02-28,38201868000
2024-02-29,37954593000
2024-03-01,38187738000
2024-03-04,38336103000
2024-03-05,38341755000
2024-03-06,38637072000
2024-03-07,37615473000
2024-03-08,37953180000
2024-03-11,38172195000
2024-03-12,38118501000
2024-03-13,38184912000
2024-03-14,37243854000
2024-03-15,38834892000
2024-03-18,40428756000
2024-03-19,39706713000
2024-03-20,40571469000
2024-03-21,41174820000
2024-03-22,41025042000
2024-03-25,40660488000
2024-03-26,41234166000
2024-03-27,41639697000
2024-03-28,41634045000
2024-04-01,41617088999
2024-04-02,41806431000
2024-04-03,41636871000
2024-04-04,41648175000
2024-04-05,42484671000
2024-04-08,42439455000
2024-04-09,42676838999
2024-04-10,42714990000
2024-04-11,42794118000
2024-04-12,42196419000
2024-04-15,41793713999
2024-04-16,41624154000
2024-04-17,41169168000
2024-04-18,41177646000
2024-04-19,40632228000
2024-04-22,41033520000
2024-04-23,41358510000
2024-04-24,41307642000
2024-04-25,41204493000
2024-04-26,41138082000
2024-04-29,41492745000
2024-04-30,39915837000
2024-05-01,40110831000
2024-05-02,39604977000
2024-05-03,39668562000
2024-05-06,40071267000
2024-05-07,40540383000
2024-05-08,40844178000
2024-05-09,41624154000
2024-05-10,42193593000
2024-05-13,41181885000
2024-05-14,41708934000
2024-05-15,41279382000
2024-05-16,40673205000
2024-05-17,40349628000
2024-05-20,40247892000
2024-05-21,40406148000
2024-05-22,40554513000
2024-05-23,40115070000
2024-05-24,40257783000
2024-05-28,39318138000
2024-05-29,38764242000
2024-05-30,39439656000
2024-05-31,39808449000
2024-06-03,38888586000
2024-06-04,38590443000
2024-06-05,39395853000
2024-06-06,38747286000
2024-06-07,38415231000
2024-06-10,38598921000
2024-06-11,38391210000
2024-06-12,38461860000
2024-06-13,38204694000
2024-06-14,37653624000
2024-06-17,38138283000
2024-06-18,38686527000
2024-06-20,39325203000
2024-06-21,39131622000
2024-06-24,40123548000
2024-06-25,40004856000
2024-06-26,39799971000
2024-06-27,39633237000
2024-06-28,39130209000
2024-07-01,38474577000
2024-07-02,37804815000
2024-07-03,38444904000
2024-07-05,37674819000
2024-07-08,38097306000
2024-07-09,37964484000
2024-07-10,38728917000
2024-07-11,39569652000
2024-07-12,40250718000
2024-07-15,40825809000
2024-07-16,42309459000
2024-07-17,41697630000
2024-07-18,42139899000
2024-07-19,41139495000
2024-07-22,41294925000
2024-07-23,40079745000
2024-07-24,39785841000
2024-07-25,40011921000
2024-07-26,41030694000
2024-07-29,39923520000
2024-07-30,39627384000
2024-07-31,40005780000
2024-08-01,41964939000
2024-08-02,39808356000
2024-08-05,38751315000
2024-08-06,40075701000
2024-08-07,40031829000
2024-08-08,40751604000
2024-08-09,40303287000
