,EFX
2004-08-25,3206071000
2004-08-26,3168168000
2004-08-27,3172089000
2004-08-30,3148563000
2004-08-31,3189080000
2004-09-01,3178624000
2004-09-02,3220448000
2004-09-03,3237439000
2004-09-07,3232211000
2004-09-08,3215220000
2004-09-09,3242667000
2004-09-10,3263579000
2004-09-13,3291026000
2004-09-14,3343306000
2004-09-15,3322394000
2004-09-16,3343306000
2004-09-17,3343306000
2004-09-20,3345920000
2004-09-21,3411270000
2004-09-22,3370753000
2004-09-23,3416498000
2004-09-24,3481848000
2004-09-27,3467471000
2004-09-28,3416498000
2004-09-29,3404735000
2004-09-30,3421528000
2004-10-01,3470852000
2004-10-04,3490322000
2004-10-05,3452680000
2004-10-06,3483832000
2004-10-07,3448786000
2004-10-08,3378694000
2004-10-11,3425422000
2004-10-12,3396866000
2004-10-13,3376098000
2004-10-14,3374800000
2004-10-15,3361820000
2004-10-18,3426720000
2004-10-19,3408548000
2004-10-20,3404654000
2004-10-21,3374800000
2004-10-22,3335860000
2004-10-25,3334562000
2004-10-26,3346244000
2004-10-27,3448786000
2004-10-28,3463064000
2004-10-29,3394270000
2004-11-01,3430614000
2004-11-02,3433210000
2004-11-03,3485130000
2004-11-04,3517580000
2004-11-05,3478640000
2004-11-08,3500706000
2004-11-09,3476044000
2004-11-10,3537050000
2004-11-11,3527964000
2004-11-12,3542242000
2004-11-15,3546136000
2004-11-16,3543540000
2004-11-17,3520176000
2004-11-18,3537050000
2004-11-19,3503302000
2004-11-22,3540944000
2004-11-23,3581182000
2004-11-24,3644784000
2004-11-26,3665552000
2004-11-29,3639592000
2004-11-30,3585076000
2004-12-01,3594162000
2004-12-02,3595460000
2004-12-03,3627910000
2004-12-06,3640890000
2004-12-07,3609738000
2004-12-08,3634400000
2004-12-09,3592864000
2004-12-10,3599354000
2004-12-13,3669446000
2004-12-14,3683724000
2004-12-15,3662956000
2004-12-16,3635698000
2004-12-17,3640890000
2004-12-20,3636996000
2004-12-21,3620122000
2004-12-22,3639592000
2004-12-23,3608440000
2004-12-27,3582480000
2004-12-28,3601950000
2004-12-29,3634400000
2004-12-30,3640890000
2004-12-31,3647380000
2005-01-03,3720068000
2005-01-04,3590268000
2005-01-05,3612334000
2005-01-06,3582480000
2005-01-07,3566904000
2005-01-10,3552626000
2005-01-11,3544838000
2005-01-12,3550030000
2005-01-13,3534454000
2005-01-14,3573394000
2005-01-18,3640890000
2005-01-19,3612334000
2005-01-20,3649976000
2005-01-21,3634400000
2005-01-24,3683724000
2005-01-25,3647380000
2005-01-26,3622718000
2005-01-27,3607142000
2005-01-28,3625314000
2005-01-31,3673340000
2005-02-01,3739538000
2005-02-02,3777180000
2005-02-03,3932940000
2005-02-04,4025098000
2005-02-07,3988754000
2005-02-08,3953708000
2005-02-09,4003032000
2005-02-10,4010820000
2005-02-11,4043270000
2005-02-14,4017310000
2005-02-15,4065336000
2005-02-16,4028992000
2005-02-17,3984860000
2005-02-18,3970582000
2005-02-22,3926450000
2005-02-23,3896596000
2005-02-24,3932940000
2005-02-25,3948516000
2005-02-28,3944622000
2005-03-01,3956304000
2005-03-02,4000436000
2005-03-03,3977072000
2005-03-04,4004330000
2005-03-07,4058846000
2005-03-08,3991350000
2005-03-09,3965390000
2005-03-10,3974476000
2005-03-11,3960198000
2005-03-14,4026396000
2005-03-15,4001734000
2005-03-16,3973178000
2005-03-17,3996542000
2005-03-18,3973178000
2005-03-21,3980966000
2005-03-22,3967986000
2005-03-23,3944622000
2005-03-24,3961496000
2005-03-28,4001734000
2005-03-29,3952410000
2005-03-30,4010820000
2005-03-31,3983562000
2005-04-01,3957602000
2005-04-04,3982264000
2005-04-05,4006926000
2005-04-06,3971880000
2005-04-07,4006926000
2005-04-08,3997840000
2005-04-11,3993946000
2005-04-12,4062740000
2005-04-13,4006926000
2005-04-14,3949814000
2005-04-15,3894000000
2005-04-18,3926450000
2005-04-19,4017310000
2005-04-20,3987456000
2005-04-21,4230182000
2005-04-22,4257439999
2005-04-25,4396326000
2005-04-26,4276910000
2005-04-27,4359982000
2005-04-28,4308062000
2005-04-29,4367770000
2005-05-02,4483292000
2005-05-03,4496272000
2005-05-04,4548192000
2005-05-05,4511848000
2005-05-06,4517040000
2005-05-09,4492378000
2005-05-10,4467716000
2005-05-11,4498868000
2005-05-12,4488484000
2005-05-13,4609198000
2005-05-16,4637754000
2005-05-17,4583238000
2005-05-18,4650734000
2005-05-19,4613092000
2005-05-20,4596218000
2005-05-23,4598814000
2005-05-24,4546894000
2005-05-25,4469014000
2005-05-26,4532616000
2005-05-27,4567662000
2005-05-31,4502762000
2005-06-01,4562470000
2005-06-02,4615688000
2005-06-03,4587132000
2005-06-06,4606602000
2005-06-07,4545596000
2005-06-08,4479398000
2005-06-09,4458630000
2005-06-10,4439160000
2005-06-13,4449544000
2005-06-14,4509252000
2005-06-15,4528722000
2005-06-16,4543000000
2005-06-17,4587132000
2005-06-20,4589728000
2005-06-21,4602708000
2005-06-22,4602708000
2005-06-23,4536510000
2005-06-24,4530020000
2005-06-27,4563768000
2005-06-28,4644244000
2005-06-29,4636456000
2005-06-30,4638729000
2005-07-01,4677699000
2005-07-05,4673802000
2005-07-06,4638729000
2005-07-07,4650420000
2005-07-08,4710174000
2005-07-11,4756938000
2005-07-12,4793310000
2005-07-13,4785516000
2005-07-14,4785516000
2005-07-15,4790712000
2005-07-18,4727061000
2005-07-19,4727061000
2005-07-20,4879044000
2005-07-21,4760835000
2005-07-22,4737453000
2005-07-25,4714071000
2005-07-26,4745247000
2005-07-27,4736154000
2005-07-28,4740051000
2005-07-29,4728360000
2005-08-01,4728360000
2005-08-02,4743948000
2005-08-03,4711473000
2005-08-04,4715370000
2005-08-05,4643925000
2005-08-08,4598460000
2005-08-09,4620543000
2005-08-10,4323072000
2005-08-11,4414002000
2005-08-12,4428291000
2005-08-15,4452972000
2005-08-16,4391919000
2005-08-17,4371135000
2005-08-18,4381527000
2005-08-19,4375032000
2005-08-22,4343856000
2005-08-23,4377630000
2005-08-24,4390620000
2005-08-25,4385424000
2005-08-26,4337361000
2005-08-29,4346454000
2005-08-30,4299690000
2005-08-31,4291896000
2005-09-01,4310082000
2005-09-02,4345155000
2005-09-06,4312680000
2005-09-07,4358145000
2005-09-08,4382826000
2005-09-09,4430889000
2005-09-12,4407507000
2005-09-13,4394517000
2005-09-14,4410105000
2005-09-15,4407507000
2005-09-16,4494540000
2005-09-19,4369836000
2005-09-20,4401012000
2005-09-21,4317876000
2005-09-22,4316577000
2005-09-23,4437384000
2005-09-26,4488045000
2005-09-27,4533510000
2005-09-28,4559490000
2005-09-29,4546500000
2005-09-30,4507260000
2005-10-03,4490490000
2005-10-04,4447920000
2005-10-05,4371810000
2005-10-06,4409220000
2005-10-07,4415670000
2005-10-10,4411800000
2005-10-11,4348590000
2005-10-12,4367940000
2005-10-13,4388580000
2005-10-14,4424700000
2005-10-17,4395030000
2005-10-18,4465980000
2005-10-19,4490490000
2005-10-20,4432440000
2005-10-21,4730430000
2005-10-24,4645290000
2005-10-25,4634970000
2005-10-26,4522740000
2005-10-27,4579500000
2005-10-28,4584660000
2005-10-31,4446630000
2005-11-01,4476300000
2005-11-02,4489200000
2005-11-03,4498230000
2005-11-04,4527900000
2005-11-07,4499520000
2005-11-08,4494360000
2005-11-09,4502100000
2005-11-10,4667220000
2005-11-11,4729140000
2005-11-14,4745910000
2005-11-15,4722690000
2005-11-16,4708500000
2005-11-17,4765260000
2005-11-18,4775580000
2005-11-21,4742040000
2005-11-22,4837500000
2005-11-23,4932960000
2005-11-25,4932960000
2005-11-28,4923930000
2005-11-29,4925220000
2005-11-30,4940700000
2005-12-01,4994880000
2005-12-02,5000040000
2005-12-05,4976820000
2005-12-06,4974240000
2005-12-07,5000040000
2005-12-08,4922640000
2005-12-09,4971660000
2005-12-12,4903290000
2005-12-13,4836210000
2005-12-14,4917480000
2005-12-15,4876200000
2005-12-16,4895550000
2005-12-19,4878780000
2005-12-20,4871040000
2005-12-21,4931670000
2005-12-22,4932960000
2005-12-23,4929090000
2005-12-27,4905870000
2005-12-28,4936830000
2005-12-29,4947150000
2005-12-30,4904580000
2006-01-03,4966500000
2006-01-04,4917480000
2006-01-05,4869750000
2006-01-06,4914900000
2006-01-09,4966500000
2006-01-10,5006490000
2006-01-11,5056800000
2006-01-12,5016810000
2006-01-13,5002620000
2006-01-17,5069700000
2006-01-18,5038740000
2006-01-19,5024550000
2006-01-20,4996170000
2006-01-23,4963920000
2006-01-24,4949730000
2006-01-25,4895550000
2006-01-26,4930380000
2006-01-27,4943280000
2006-01-30,4921350000
2006-01-31,4943280000
2006-02-01,5016810000
2006-02-02,4859430000
2006-02-03,4927800000
2006-02-06,4873620000
2006-02-07,4800090000
2006-02-08,4733010000
2006-02-09,4734300000
2006-02-10,4723980000
2006-02-13,4725270000
2006-02-14,4714950000
2006-02-15,4727850000
2006-02-16,4788480000
2006-02-17,4766550000
2006-02-21,4708500000
2006-02-22,4729140000
2006-02-23,4756230000
2006-02-24,4712370000
2006-02-27,4828470000
2006-02-28,4726560000
2006-03-01,4794930000
2006-03-02,4756230000
2006-03-03,4748490000
2006-03-06,4725270000
2006-03-07,4740750000
2006-03-08,4760100000
2006-03-09,4783320000
2006-03-10,4873620000
2006-03-13,4908450000
2006-03-14,4970370000
2006-03-15,4920060000
2006-03-16,4921350000
2006-03-17,4920060000
2006-03-20,4909740000
2006-03-21,4916190000
2006-03-22,4918770000
2006-03-23,4878780000
2006-03-24,4891680000
2006-03-27,4865880000
2006-03-28,4840080000
2006-03-29,4805250000
2006-03-30,4788480000
2006-03-31,4770444000
2006-04-03,4797345000
2006-04-04,4770444000
2006-04-05,4738419000
2006-04-06,4701270000
2006-04-07,4653873000
2006-04-10,4621848000
2006-04-11,4615443000
2006-04-12,4594947000
2006-04-13,4566765000
2006-04-17,4582137000
2006-04-18,4609038000
2006-04-19,4624410000
2006-04-20,4856271000
2006-04-21,4898544000
2006-04-24,4939536000
2006-04-25,4902387000
2006-04-26,4922883000
2006-04-27,4890858000
2006-04-28,4936974000
2006-05-01,4875486000
2006-05-02,4828089000
2006-05-03,4834494000
2006-05-04,4858833000
2006-05-05,4890858000
2006-05-08,4898544000
2006-05-09,4833213000
2006-05-10,4870362000
2006-05-11,4739700000
2006-05-12,4680774000
2006-05-15,4705113000
2006-05-16,4728171000
2006-05-17,4628253000
2006-05-18,4580856000
2006-05-19,4603914000
2006-05-22,4605195000
2006-05-23,4621848000
2006-05-24,4623129000
2006-05-25,4626972000
2006-05-26,4647468000
2006-05-30,4546269000
2006-05-31,4621848000
2006-06-01,4619286000
2006-06-02,4624410000
2006-06-05,4606476000
2006-06-06,4565484000
2006-06-07,4609038000
2006-06-08,4534740000
2006-06-09,4498872000
2006-06-12,4445070000
2006-06-13,4355400000
2006-06-14,4395111000
2006-06-15,4464285000
2006-06-16,4468128000
2006-06-19,4463004000
2006-06-20,4429698000
2006-06-21,4510401000
2006-06-22,4475814000
2006-06-23,4430979000
2006-06-26,4402797000
2006-06-27,4331061000
2006-06-28,4338747000
2006-06-29,4348995000
2006-06-30,4340576000
2006-07-03,4316560000
2006-07-05,4266000000
2006-07-06,4234400000
2006-07-07,4150976000
2006-07-10,4147184000
2006-07-11,4171200000
2006-07-12,4116848000
2006-07-13,4067552000
2006-07-14,4083984000
2006-07-17,4082719999
2006-07-18,4041008000
2006-07-19,4196480000
2006-07-20,3968960000
2006-07-21,4119376000
2006-07-24,4158560000
2006-07-25,4124432000
2006-07-26,4087776000
2006-07-27,4057440000
2006-07-28,4157296000
2006-07-31,4080192000
2006-08-01,4003088000
2006-08-02,4070080000
2006-08-03,4039744000
2006-08-04,4071344000
2006-08-07,4051119999
2006-08-08,3982864000
2006-08-09,3958848000
2006-08-10,3968960000
2006-08-11,3955056000
2006-08-14,3972752000
2006-08-15,4030896000
2006-08-16,4080192000
2006-08-17,4108000000
2006-08-18,4152240000
2006-08-21,4118112000
2006-08-22,4113056000
2006-08-23,4048592000
2006-08-24,3976544000
2006-08-25,3981600000
2006-08-28,4001824000
2006-08-29,3987920000
2006-08-30,4006880000
2006-08-31,4018256000
2006-09-01,4100415999
2006-09-05,4204063999
2006-09-06,4180048000
2006-09-07,4097888000
2006-09-08,4593376000
2006-09-11,4540288000
2006-09-12,4652784000
2006-09-13,4624976000
2006-09-14,4646464000
2006-09-15,4624976000
2006-09-18,4606016000
2006-09-19,4573152000
2006-09-20,4666688000
2006-09-21,4613600000
2006-09-22,4566832000
2006-09-25,4622448000
2006-09-26,4604752000
2006-09-27,4595904000
2006-09-28,4657840000
2006-09-29,4640144000
2006-10-02,4527625000
2006-10-03,4500147000
2006-10-04,4601316000
2006-10-05,4553854000
2006-10-06,4530123000
2006-10-09,4467673000
2006-10-10,4485159000
2006-10-11,4490155000
2006-10-12,4565095000
2006-10-13,4556352000
2006-10-16,4523878000
2006-10-17,4552605000
2006-10-18,4612557000
2006-10-19,4611308000
2006-10-20,4571340000
2006-10-23,4620051000
2006-10-24,4605063000
2006-10-25,4581332000
2006-10-26,4651276000
2006-10-27,4671260000
2006-10-30,4733710000
2006-10-31,4749947000
2006-11-01,4688746000
2006-11-02,4689995000
2006-11-03,4676256000
2006-11-06,4752445000
2006-11-07,4759939000
2006-11-08,4768682000
2006-11-09,4756192000
2006-11-10,4773678000
2006-11-13,4759939000
2006-11-14,4784919000
2006-11-15,4794911000
2006-11-16,4846120000
2006-11-17,4806152000
2006-11-20,4722469000
2006-11-21,4754943000
2006-11-22,4758690000
2006-11-24,4768682000
2006-11-27,4764935000
2006-11-28,4766184000
2006-11-29,4743702000
2006-11-30,4744951000
2006-12-01,4741204000
2006-12-04,4786168000
2006-12-05,4798658000
2006-12-06,4852365000
2006-12-07,4833630000
2006-12-08,4866104000
2006-12-11,4972269000
2006-12-12,5159619000
2006-12-13,5147129000
2006-12-14,5168362000
2006-12-15,5143382000
2006-12-18,5138386000
2006-12-19,5135888000
2006-12-20,5159619000
2006-12-21,5138386000
2006-12-22,5093422000
2006-12-26,5113406000
2006-12-27,5122149000
2006-12-28,5105912000
2006-12-29,5070940000
2007-01-03,4997249000
2007-01-04,5040964000
2007-01-05,4963526000
2007-01-08,4981012000
2007-01-09,4962277000
2007-01-10,4973518000
2007-01-11,4977265000
2007-01-12,5002245000
2007-01-16,5027225000
2007-01-17,5074687000
2007-01-18,5042213000
2007-01-19,5065944000
2007-01-22,5080932000
2007-01-23,5073438000
2007-01-24,5093422000
2007-01-25,5054703000
2007-01-26,5002245000
2007-01-29,5055952000
2007-01-30,5063446000
2007-01-31,5187097000
2007-02-01,5052205000
2007-02-02,5127145000
2007-02-05,5089675000
2007-02-06,5109659000
2007-02-07,5148378000
2007-02-08,5195840000
2007-02-09,5195840000
2007-02-12,5198338000
2007-02-13,5207081000
2007-02-14,5234559000
2007-02-15,4949787000
2007-02-16,4962277000
2007-02-20,5035968000
2007-02-21,5002245000
2007-02-22,5002245000
2007-02-23,4937297000
2007-02-26,4852365000
2007-02-27,4703734000
2007-02-28,4831132000
2007-03-01,4823638000
2007-03-02,4712477000
2007-03-05,4561348000
2007-03-06,4655023000
2007-03-07,4642533000
2007-03-08,4682501000
2007-03-09,4653774000
2007-03-12,4655023000
2007-03-13,4606312000
2007-03-14,4606312000
2007-03-15,4615055000
2007-03-16,4617553000
2007-03-19,4623798000
2007-03-20,4623798000
2007-03-21,4650027000
2007-03-22,4714975000
2007-03-23,4716224000
2007-03-26,4702485000
2007-03-27,4671260000
2007-03-28,4580083000
2007-03-29,4565095000
2007-03-30,4552605000
2007-04-02,5007488000
2007-04-03,5053354000
2007-04-04,4998045000
