,MCO
2018-07-16,34968976000
2018-07-17,35039942000
2018-07-18,35385182000
2018-07-19,34974730000
2018-07-20,35563556000
2018-07-23,35697816000
2018-07-24,35603834000
2018-07-25,35870436000
2018-07-26,35621096000
2018-07-27,33871880000
2018-07-30,32761358000
2018-07-31,32820816000
2018-08-01,32826570000
2018-08-02,32968501999
2018-08-03,33120024000
2018-08-06,32907126000
2018-08-07,33229350000
2018-08-08,33104680000
2018-08-09,32997272000
2018-08-10,32795882000
2018-08-13,32485166000
2018-08-14,32782455999
2018-08-15,32504346000
2018-08-16,32907126000
2018-08-17,32893700000
2018-08-20,32839996000
2018-08-21,32972338000
2018-08-22,32955076000
2018-08-23,32857258000
2018-08-24,33219759999
2018-08-27,33639801999
2018-08-28,33808586000
2018-08-29,33818176000
2018-08-30,33900650000
2018-08-31,34144236000
2018-09-04,34165334000
2018-09-05,33775980000
2018-09-06,33881470000
2018-09-07,33910240000
2018-09-10,33979288000
2018-09-11,34086696000
2018-09-12,34313020000
2018-09-13,34382068000
2018-09-14,34821290000
2018-09-17,33931338000
2018-09-18,34111630000
2018-09-19,34102040000
2018-09-20,34284250000
2018-09-21,33486362000
2018-09-24,33670490000
2018-09-25,33164138000
2018-09-26,33144958000
2018-09-27,33269628000
2018-09-28,32068959999
2018-10-01,32453784000
2018-10-02,31883412000
2018-10-03,31818336000
2018-10-04,31205856000
2018-10-05,30884304000
2018-10-08,30939810000
2018-10-09,30939810000
2018-10-10,29866056000
2018-10-11,29343534000
2018-10-12,29845002000
2018-10-15,29946444000
2018-10-16,30564666000
2018-10-17,30974262000
2018-10-18,30292878000
2018-10-19,30579978000
2018-10-22,30516816000
2018-10-23,30093821999
2018-10-24,29479428000
2018-10-25,29680398000
2018-10-26,27107982000
2018-10-29,27037164000
2018-10-30,27014195999
2018-10-31,27844871999
2018-11-01,28698516000
2018-11-02,28606644000
2018-11-05,28899486000
2018-11-06,28830582000
2018-11-07,29370329999
2018-11-08,29732076000
2018-11-09,29379900000
2018-11-12,28723398000
2018-11-13,28338684000
2018-11-14,28013304000
2018-11-15,28223844000
2018-11-16,28183650000
2018-11-19,28363566000
2018-11-20,27915690000
2018-11-21,28855464000
2018-11-23,28746366000
2018-11-26,29460287999
2018-11-27,29228694000
2018-11-28,30377094000
2018-11-29,29980895999
2018-11-30,30445998000
2018-12-03,30279479999
2018-12-04,29178929999
2018-12-06,28679376000
2018-12-07,27902292000
2018-12-10,27896550000
2018-12-11,27831474000
2018-12-12,28409502000
2018-12-13,28509029999
2018-12-14,27852528000
2018-12-17,27062045999
2018-12-18,27217079999
2018-12-19,26700300000
2018-12-20,26158637999
2018-12-21,25375812000
2018-12-24,24757590000
2018-12-26,26154810000
2018-12-27,26786429999
2018-12-28,26671590000
2018-12-31,26663616000
2019-01-02,26817840000
2019-01-03,25928672000
2019-01-04,27280512000
2019-01-07,27381424000
2019-01-08,27779360000
2019-01-09,27872655999
2019-01-10,28377216000
2019-01-11,28363888000
2019-01-14,28411488000
2019-01-15,29174991999
2019-01-16,29588160000
2019-01-17,30056544000
2019-01-18,30349760000
2019-01-22,29603391999
2019-01-23,29475824000
2019-01-24,29344448000
2019-01-25,29803312000
2019-01-28,29679552000
2019-01-29,29538655999
2019-01-30,29791888000
2019-01-31,30180304000
2019-02-01,30502079999
2019-02-04,30591567999
2019-02-05,30991408000
2019-02-06,30787679999
2019-02-07,30608704000
2019-02-08,30660112000
2019-02-11,30806720000
2019-02-12,31063760000
2019-02-13,31341744000
2019-02-14,31174191999
2019-02-15,32227104000
2019-02-19,31979584000
2019-02-20,32265184000
2019-02-21,32482240000
2019-02-22,32882079999
2019-02-25,32844000000
2019-02-26,32842096000
2019-02-27,33053440000
2019-02-28,32962048000
2019-03-01,33447567999
2019-03-04,32794496000
2019-03-05,32569824000
2019-03-06,32396560000
2019-03-07,32246144000
2019-03-08,32356576000
2019-03-11,32661216000
2019-03-12,32830672000
2019-03-13,33045824000
2019-03-14,33316191999
2019-03-15,33641776000
2019-03-18,33885488000
2019-03-19,34011152000
2019-03-20,33748400000
2019-03-21,34650896000
2019-03-22,33870255999
2019-03-25,33778864000
2019-03-26,33874064000
2019-03-27,33860736000
2019-03-28,34155855999
2019-03-29,34479536000
2019-04-01,34940512000
2019-04-02,35048470000
2019-04-03,35270068000
2019-04-04,35385602000
2019-04-05,35463256000
2019-04-08,35449998000
2019-04-09,35353404000
2019-04-10,35092032000
2019-04-11,35086350000
2019-04-12,35438634000
2019-04-15,35836374000
2019-04-16,36088276000
2019-04-17,35601518000
2019-04-18,35807964000
2019-04-22,35624246000
2019-04-23,35728416000
2019-04-24,36813678000
2019-04-25,36597762000
2019-04-26,37039064000
2019-04-29,36876180000
2019-04-30,37239828000
2019-05-01,36724660000
2019-05-02,36510638000
2019-05-03,37205736000
2019-05-06,37357256000
2019-05-07,36486016000
2019-05-08,36368588000
2019-05-09,35773872000
2019-05-10,35794706000
2019-05-13,34756794000
2019-05-14,35368556000
2019-05-15,35351510000
2019-05-16,35847738000
2019-05-17,35215142000
2019-05-20,34995438000
2019-05-21,35552274000
2019-05-22,35961378000
2019-05-23,34963240000
2019-05-24,35057940000
2019-05-28,35491666000
2019-05-29,35271962000
2019-05-30,35474620000
2019-05-31,34637472000
2019-06-03,34283294000
2019-06-04,35012484000
2019-06-05,35387496000
2019-06-06,35779554000
2019-06-07,35968954000
2019-06-10,36355330000
2019-06-11,35963272000
2019-06-12,36141308000
2019-06-13,36432984000
2019-06-14,36421620000
2019-06-17,36330708000
2019-06-18,36751176000
2019-06-19,37133764000
2019-06-20,37378090000
2019-06-21,36849664000
2019-06-24,36953834000
2019-06-25,36703826000
2019-06-26,36722766000
2019-06-27,36995502000
2019-06-28,36991714000
2019-07-01,37484370000
2019-07-02,37849140000
2019-07-03,38293290000
2019-07-05,38070270000
2019-07-08,37342620000
2019-07-09,37431450000
2019-07-10,37756530000
2019-07-11,38113740000
2019-07-12,38803590000
2019-07-15,38745000000
2019-07-16,38741220000
2019-07-17,38323530000
2019-07-18,38607030000
2019-07-19,37968210000
2019-07-22,38229030000
2019-07-23,38300850000
2019-07-24,38372670000
2019-07-25,37962540000
2019-07-26,38442600000
2019-07-29,38077830000
2019-07-30,38223360000
2019-07-31,40510260000
2019-08-01,40833450000
2019-08-02,40502700000
2019-08-05,38308410000
2019-08-06,38990700000
2019-08-07,39359250000
2019-08-08,40568850000
2019-08-09,40470570000
2019-08-12,40243770000
2019-08-13,40351500000
2019-08-14,39030390000
2019-08-15,39680550000
2019-08-16,40500810000
2019-08-19,41113170000
2019-08-20,40944960000
2019-08-21,41398560000
2019-08-22,40969530000
2019-08-23,39765600000
2019-08-26,40117140000
2019-08-27,40308030000
2019-08-28,40514040000
2019-08-29,40892040000
2019-08-30,40744620000
2019-09-03,40283460000
2019-09-04,40389300000
2019-09-05,41500620000
2019-09-06,41682060000
2019-09-09,41082930000
2019-09-10,39965940000
2019-09-11,40274010000
2019-09-12,40253220000
2019-09-13,40120920000
2019-09-16,40319370000
2019-09-17,41232240000
2019-09-18,40967640000
2019-09-19,40931730000
2019-09-20,40461120000
2019-09-23,40706820000
2019-09-24,39799620000
2019-09-25,40394970000
2019-09-26,40291020000
2019-09-27,38911320000
2019-09-30,38569489000
2019-10-01,37940567000
2019-10-02,37059323000
2019-10-03,37577148000
2019-10-04,38330348000
2019-10-07,39205943000
2019-10-08,38744608000
2019-10-09,39477095000
2019-10-10,39740715000
2019-10-11,40315030000
2019-10-14,40384701000
2019-10-15,41179327000
2019-10-16,40889345000
2019-10-17,41194391000
2019-10-18,40917590000
2019-10-21,41292307000
2019-10-22,40145560000
2019-10-23,39913951000
2019-10-24,40593714000
2019-10-25,40674683000
2019-10-28,40727407000
2019-10-29,41501320000
2019-10-30,41094592000
2019-10-31,41555927000
2019-11-01,41520150000
2019-11-04,41049400000
2019-11-05,40119198000
2019-11-06,40635140000
2019-11-07,41100241000
2019-11-08,41073879000
2019-11-11,41058815000
2019-11-12,40947718000
2019-11-13,41188742000
2019-11-14,41211338000
2019-11-15,41454245000
2019-11-18,41685854000
2019-11-19,42154721000
2019-11-20,42162253000
2019-11-21,42205562000
2019-11-22,41981485000
2019-11-25,42506842000
2019-11-26,42693259000
2019-11-27,42655599000
2019-11-29,42681961000
2019-12-02,42405160000
2019-12-03,42329840000
2019-12-04,42706440000
2019-12-05,43188488000
2019-12-06,43642291000
2019-12-09,43412565000
2019-12-10,43506715000
2019-12-11,43920975000
2019-12-12,44124339000
2019-12-13,44265564000
2019-12-16,44457630000
2019-12-17,44318288000
2019-12-18,44529184000
2019-12-19,44853060000
2019-12-20,44841762000
2019-12-23,44638398000
2019-12-24,44849294000
2019-12-26,45014998000
2019-12-27,45060190000
2019-12-30,44751378000
2019-12-31,44514375000
2020-01-02,45322500000
2020-01-03,45210000000
2020-01-06,45350625000
2020-01-07,45187500000
2020-01-08,46053750000
2020-01-09,46659375000
2020-01-10,46505625000
2020-01-13,47154375000
2020-01-14,46768125000
2020-01-15,47443125000
2020-01-16,48009375000
2020-01-17,48305625000
2020-01-21,48063749999
2020-01-22,48275625000
2020-01-23,48204374999
2020-01-24,47928750000
2020-01-27,47835000000
2020-01-28,48785625000
2020-01-29,48875625000
2020-01-30,49464375000
2020-01-31,48148125000
2020-02-03,48939375000
2020-02-04,50036250000
2020-02-05,49563749999
2020-02-06,50251875000
2020-02-07,50156250000
2020-02-10,50330625000
2020-02-11,50810625000
2020-02-12,51264375000
2020-02-13,51144375000
2020-02-14,52093125000
2020-02-18,52627500000
2020-02-19,53495625000
2020-02-20,52288125000
2020-02-21,50968125000
2020-02-24,49923750000
2020-02-25,48755624999
2020-02-26,48939375000
2020-02-27,45763125000
2020-02-28,45005625000
2020-03-02,48660000000
2020-03-03,47413125000
2020-03-04,50546250000
2020-03-05,47364375000
2020-03-06,44713125000
2020-03-09,39534375000
2020-03-10,42675000000
2020-03-11,39611250000
2020-03-12,36251250000
2020-03-13,39950625000
2020-03-16,34762500000
2020-03-17,37891875000
2020-03-18,32690625000
2020-03-19,33358125000
2020-03-20,32962500000
2020-03-23,30954375000
2020-03-24,36703125000
2020-03-25,38836875000
2020-03-26,42061875000
2020-03-27,41285625000
2020-03-30,41666250000
2020-03-31,39698550000
2020-04-01,37080135000
2020-04-02,38801344000
2020-04-03,39189883000
2020-04-06,43013332000
2020-04-07,42928867000
2020-04-08,42517804000
2020-04-09,45363336000
2020-04-13,43375593000
2020-04-14,44627552000
2020-04-15,43139091000
2020-04-16,44055067000
2020-04-17,44927872000
2020-04-20,44948519000
2020-04-21,42844402000
2020-04-22,45016091000
2020-04-23,45048000000
2020-04-24,46024040000
2020-04-27,47780912000
2020-04-28,47306031000
2020-04-29,47859746000
2020-04-30,45780030000
2020-05-01,45393368000
2020-05-04,46059703000
2020-05-05,47013219000
2020-05-06,45327673000
2020-05-07,46491413000
2020-05-08,47253475000
2020-05-11,47499362000
2020-05-12,47016973000
2020-05-13,46497044000
2020-05-14,47651399000
2020-05-15,47170887000
2020-05-18,48766337000
2020-05-19,47660784000
2020-05-20,48101879000
2020-05-21,47632629000
2020-05-22,48205114000
2020-05-26,48745690000
2020-05-27,48574883000
2020-05-28,49701083000
2020-05-29,50192857000
2020-06-01,52000408000
2020-06-02,51887788000
2020-06-03,53040266000
2020-06-04,51810830999
2020-06-05,52497813000
2020-06-08,52895737000
2020-06-09,51613746000
2020-06-10,51955360000
2020-06-11,48479155999
2020-06-12,50112146000
2020-06-15,50718416999
2020-06-16,51533035000
2020-06-17,51621254000
2020-06-18,51596853000
2020-06-19,51660671000
2020-06-22,51912189000
2020-06-23,51998530999
2020-06-24,49839980999
2020-06-25,51837109000
2020-06-26,50487546000
2020-06-29,50511947000
2020-06-30,51594294000
2020-07-01,52281642000
2020-07-02,52210278000
2020-07-06,53269469999
2020-07-07,53592486000
2020-07-08,55258272000
2020-07-09,55267662000
2020-07-10,55010376000
2020-07-13,53665728000
2020-07-14,54694872000
2020-07-15,55123056000
2020-07-16,54345564000
2020-07-17,54933378000
2020-07-20,55200054000
2020-07-21,54627264000
2020-07-22,55119300000
2020-07-23,54108936000
2020-07-24,54401904000
2020-07-27,54368100000
2020-07-28,53083548000
2020-07-29,54717408000
2020-07-30,53292006000
2020-07-31,52828140000
2020-08-03,52702314000
2020-08-04,51832800000
2020-08-05,52137036000
2020-08-06,52456296000
2020-08-07,51742656000
2020-08-10,50921969999
2020-08-11,51556733999
2020-08-12,52366151999
2020-08-13,52953966000
2020-08-14,52781190000
2020-08-17,53263836000
2020-08-18,53615022000
2020-08-19,52901382000
2020-08-20,53233787999
2020-08-21,53423466000
2020-08-24,53376516000
2020-08-25,53594364000
2020-08-26,54828210000
2020-08-27,54867648000
2020-08-28,55286442000
2020-08-31,55333392000
2020-09-01,55601946000
2020-09-02,57183222000
2020-09-03,54696750000
2020-09-04,53047866000
2020-09-08,52339860000
2020-09-09,54163398000
2020-09-10,53293883999
2020-09-11,53511732000
2020-09-14,54214104000
2020-09-15,53889210000
2020-09-16,53864796000
2020-09-17,53092937999
2020-09-18,52737996000
2020-09-21,52591512000
2020-09-22,52420614000
2020-09-23,51393348000
2020-09-24,51740778000
2020-09-25,52676022000
2020-09-28,53553048000
2020-09-29,53660094000
2020-09-30,54375860000
2020-10-01,55060600000
2020-10-02,55146895999
2020-10-05,55375768000
2020-10-06,54017544000
2020-10-07,54075700000
2020-10-08,54805464000
2020-10-09,55291348000
2020-10-12,55028708000
2020-10-13,55043716000
2020-10-14,54424636000
2020-10-15,54494048000
2020-10-16,54227656000
2020-10-19,53377827999
2020-10-20,53539164000
2020-10-21,51995216000
2020-10-22,51162272000
2020-10-23,51004688000
2020-10-26,50464400000
2020-10-27,49937244000
2020-10-28,49124936000
2020-10-29,49338800000
2020-10-30,49320039999
2020-11-02,49888468000
2020-11-03,50498168000
2020-11-04,53580436000
2020-11-05,54602856000
2020-11-06,54522188000
2020-11-09,51674420000
2020-11-10,50713908000
2020-11-11,52574900000
2020-11-12,51841383999
2020-11-13,51666916000
2020-11-16,51691304000
2020-11-17,51531844000
2020-11-18,51143512000
2020-11-19,51424912000
2020-11-20,51203544000
2020-11-23,50809583999
2020-11-24,50948408000
2020-11-25,51884532000
2020-11-27,52006472000
2020-11-30,52966983999
2020-12-01,52377920000
2020-12-02,52147172000
2020-12-03,52505488000
2020-12-04,53589816000
2020-12-07,53109560000
2020-12-08,52304756000
2020-12-09,51650032000
2020-12-10,51398648000
2020-12-11,51522464000
2020-12-14,51518712000
2020-12-15,52038364000
2020-12-16,52631180000
2020-12-17,52539256000
2020-12-18,53160212000
2020-12-21,52314136000
2020-12-22,52766252000
2020-12-23,51721320000
2020-12-24,52317888000
2020-12-28,52147172000
2020-12-29,52664948000
2020-12-30,53561676000
2020-12-31,54332928000
2021-01-04,54662400000
2021-01-05,53235936000
2021-01-06,52668720000
2021-01-07,52674336000
2021-01-08,52455311999
2021-01-11,51732720000
2021-01-12,51304032000
2021-01-13,51339600000
2021-01-14,50948352000
2021-01-15,49916879999
2021-01-19,50411088000
2021-01-20,51579215999
2021-01-21,50688144000
2021-01-22,49926240000
2021-01-25,49898160000
2021-01-26,50295024000
2021-01-27,49241088000
2021-01-28,50557104000
2021-01-29,49843872000
2021-02-01,50684400000
2021-02-02,52088400000
2021-02-03,51270336000
2021-02-04,51826320000
2021-02-05,51848784000
2021-02-08,52114608000
2021-02-09,52850304000
2021-02-10,51830064000
2021-02-11,52165152000
2021-02-12,52167024000
2021-02-16,52481520000
2021-02-17,52518960000
2021-02-18,52187615999
2021-02-19,52494624000
2021-02-22,51860015999
2021-02-23,51674688000
2021-02-24,52144560000
2021-02-25,51908688000
2021-02-26,51459408000
2021-03-01,52878384000
2021-03-02,52627536000
2021-03-03,52041600000
2021-03-04,52043472000
2021-03-05,53808768000
2021-03-08,54190656000
2021-03-09,54295488000
2021-03-10,54499536000
2021-03-11,54574415999
2021-03-12,54595008000
2021-03-15,55665792000
2021-03-16,55444896000
2021-03-17,54870192000
2021-03-18,53840592000
2021-03-19,53874288000
2021-03-22,54342288000
2021-03-23,54434015999
2021-03-24,55458000000
2021-03-25,55368144000
2021-03-26,56931264000
2021-03-29,57464784000
2021-03-30,55697615999
2021-03-31,55750487000
2021-04-01,57188077000
2021-04-05,58043163000
2021-04-06,57783650000
2021-04-07,57486797000
2021-04-08,58455770000
2021-04-09,58677943000
2021-04-12,58713416000
2021-04-13,58842239000
2021-04-14,58842239000
2021-04-15,59465817000
2021-04-16,60117400000
2021-04-19,59878424000
2021-04-20,60445992000
2021-04-21,60683100999
2021-04-22,60686835000
2021-04-23,61187191000
2021-04-26,60729775999
2021-04-27,60938879999
2021-04-28,59751468000
2021-04-29,61601665000
2021-04-30,60996756999
2021-05-03,61484044000
2021-05-04,61650206999
2021-05-05,61362689000
2021-05-06,61536320000
2021-05-07,62451150000
2021-05-10,62286854000
2021-05-11,61377625000
2021-05-12,59693591000
2021-05-13,61394427999
2021-05-14,62365268000
2021-05-17,61553123000
2021-05-18,60455327000
2021-05-19,60472129999
2021-05-20,61049033000
2021-05-21,61401896000
2021-05-24,61961996000
2021-05-25,62174834000
2021-05-26,61833173000
2021-05-27,62307391000
2021-05-28,62609845000
2021-06-01,61782764000
2021-06-02,62544500000
2021-06-03,62410075999
2021-06-04,62665854999
2021-06-07,62557569000
2021-06-08,62908565000
2021-06-09,63250225999
2021-06-10,63470531999
2021-06-11,64362958000
2021-06-14,64926792000
2021-06-15,65514897000
2021-06-16,64766229999
2021-06-17,66343845000
2021-06-18,65113492000
2021-06-21,66399854999
2021-06-22,67116783000
2021-06-23,66763920000
2021-06-24,67579799000
2021-06-25,68143633000
2021-06-28,68285525000
2021-06-29,68395677999
2021-06-30,67400820000
2021-07-01,67947660000
2021-07-02,68418239999
2021-07-06,68827440000
2021-07-07,70073640000
2021-07-08,69638400000
2021-07-09,69859740000
2021-07-12,69757440000
2021-07-13,69750000000
2021-07-14,69861600000
2021-07-15,69703500000
2021-07-16,70300560000
2021-07-19,69160380000
2021-07-20,70179660000
2021-07-21,70494000000
2021-07-22,70905060000
2021-07-23,71025960000
2021-07-26,70640940000
2021-07-27,70860420000
2021-07-28,70415880000
2021-07-29,70179660000
2021-07-30,69936000000
2021-08-02,70534920000
2021-08-03,70521900000
2021-08-04,71193360000
2021-08-05,71952240000
2021-08-06,71604420000
2021-08-09,71130120000
2021-08-10,70745100000
2021-08-11,70680000000
2021-08-12,70480980000
2021-08-13,70800900000
2021-08-16,71505840000
2021-08-17,71027820000
2021-08-18,69549120000
2021-08-19,69664440000
2021-08-20,70014120000
2021-08-23,70514460000
2021-08-24,70001100000
2021-08-25,70010400000
2021-08-26,69818820000
2021-08-27,70280100000
2021-08-30,70882740000
2021-08-31,70823220000
2021-09-01,71072460000
2021-09-02,71738340000
2021-09-03,71682540000
2021-09-07,71009220000
2021-09-08,71040840000
2021-09-09,71145000000
2021-09-10,71150580000
2021-09-13,70525620000
2021-09-14,70707900000
2021-09-15,70644660000
2021-09-16,70741380000
2021-09-17,68820000000
2021-09-20,68620980000
2021-09-21,68715840000
2021-09-22,68890680000
2021-09-23,70107120000
2021-09-24,69986220000
2021-09-27,68485200000
2021-09-28,66121140000
2021-09-29,66852120000
2021-09-30,65979438000
2021-10-01,66748650000
2021-10-04,64979834000
2021-10-05,66029604000
2021-10-06,66507110000
2021-10-07,67443542000
2021-10-08,67309766000
2021-10-11,66897290000
2021-10-12,67060794000
2021-10-13,67161126000
2021-10-14,68837042000
2021-10-15,68965244000
2021-10-18,69489200000
2021-10-19,70410768000
2021-10-20,69106452000
2021-10-21,69897960000
2021-10-22,70912428000
2021-10-25,71551580000
2021-10-26,72525172000
2021-10-27,72952512000
2021-10-28,75563002000
2021-10-29,75091070000
2021-11-01,73277662000
2021-11-02,72592060000
2021-11-03,71820990000
2021-11-04,72283632000
2021-11-05,71925038000
2021-11-08,71954766000
2021-11-09,72889340000
2021-11-10,72032802000
2021-11-11,71616610000
2021-11-12,72094116000
2021-11-15,72606924000
2021-11-16,74624712000
2021-11-17,73814624000
2021-11-18,73398432000
2021-11-19,71982636000
2021-11-22,71453106000
2021-11-23,71832138000
2021-11-24,72928358000
2021-11-26,71363922000
2021-11-29,73812766000
2021-11-30,72580912000
2021-12-01,70654166000
2021-12-02,72304070000
2021-12-03,71492124000
2021-12-06,71609178000
2021-12-07,74022720000
2021-12-08,73959548000
2021-12-09,73093720000
2021-12-10,73901950000
2021-12-13,74097040000
2021-12-14,72822452000
2021-12-15,73898234000
2021-12-16,73561936000
2021-12-17,73138312000
2021-12-20,71893452000
2021-12-21,72699824000
2021-12-22,73385426000
2021-12-23,73810908000
2021-12-27,74221526000
2021-12-28,74212236000
2021-12-29,73959548000
2021-12-30,72658948000
2021-12-31,72296358000
2022-01-03,71002509000
2022-01-04,71498577000
2022-01-05,69791955000
2022-01-06,69342162000
2022-01-07,68931240000
2022-01-10,66967329000
2022-01-11,68090886000
2022-01-12,69023790000
2022-01-13,67115408999
2022-01-14,65442105000
2022-01-18,63752142000
2022-01-19,64161213000
2022-01-20,63909477000
2022-01-21,63280137000
2022-01-24,63689208000
2022-01-25,60163052999
2022-01-26,60072354000
2022-01-27,60327792000
2022-01-28,62288001000
2022-01-31,63489300000
2022-02-01,63655889999
2022-02-02,64238955000
2022-02-03,63000636000
2022-02-04,64207488000
2022-02-07,62288001000
2022-02-08,62602671000
2022-02-09,63537426000
2022-02-10,64810914000
2022-02-11,61506879000
2022-02-14,59874297000
2022-02-15,61049682000
2022-02-16,61197762000
2022-02-17,59813214000
2022-02-18,59894658000
2022-02-22,59796555000
2022-02-23,59026539000
2022-02-24,59602200000
2022-02-25,59916870000
2022-02-28,59607752999
2022-03-01,59666985000
2022-03-02,60340749000
2022-03-03,60138989999
2022-03-04,60312983999
2022-03-07,58249119000
2022-03-08,58121400000
2022-03-09,59844681000
2022-03-10,58121400000
2022-03-11,56357397000
2022-03-14,55772481000
2022-03-15,56772021000
2022-03-16,58280586000
2022-03-17,59570733000
2022-03-18,61310673000
2022-03-21,60492531000
2022-03-22,61264398000
2022-03-23,60364812000
2022-03-24,60990450000
2022-03-25,61177401000
2022-03-28,62149176000
2022-03-29,62863662000
2022-03-30,62623032000
2022-03-31,62117181000
2022-04-01,62654753000
2022-04-04,63032158000
2022-04-05,63046886000
2022-04-06,62798351000
2022-04-07,63216258000
2022-04-08,63089229000
2022-04-11,61557517000
2022-04-12,61146974000
2022-04-13,61426806000
2022-04-14,60458439999
2022-04-18,60427143000
2022-04-19,61404714000
2022-04-20,61680864000
2022-04-21,60738272000
2022-04-22,59357522000
2022-04-25,59926391000
2022-04-26,58727900000
2022-04-27,58818109000
2022-04-28,60127060000
2022-04-29,58263968000
2022-05-02,55438033000
2022-05-03,56964222000
2022-05-04,58435181000
2022-05-05,55968241000
2022-05-06,55311004000
2022-05-09,52584483000
2022-05-10,52475864000
2022-05-11,51949338000
2022-05-12,52577118999
2022-05-13,53197536000
2022-05-16,52976616000
2022-05-17,53915526000
2022-05-18,51658460000
2022-05-19,52056116000
2022-05-20,53254607000
2022-05-23,54337114999
2022-05-24,53919208000
2022-05-25,53755359000
2022-05-26,55126904000
2022-05-27,56608909000
2022-05-31,55519037000
2022-06-01,51986158000
2022-06-02,54046237000
2022-06-03,52520047999
2022-06-06,52381972999
2022-06-07,53276699000
2022-06-08,52262308000
2022-06-09,51444904000
2022-06-10,50301643000
2022-06-13,48850935000
2022-06-14,47438888000
2022-06-15,48289430000
2022-06-16,46695124000
2022-06-17,47105667000
2022-06-21,47877046000
2022-06-22,48449597000
2022-06-23,49707000000
2022-06-24,51087750000
2022-06-27,51142980000
2022-06-28,49817460000
2022-06-29,50064154000
2022-06-30,49824904000
2022-07-01,50363512000
2022-07-05,51305160000
2022-07-06,51843768000
2022-07-07,52201008000
2022-07-08,52052616000
2022-07-11,51962848000
2022-07-12,50462440000
2022-07-13,50511904000
2022-07-14,50416640000
2022-07-15,51590952000
2022-07-18,51451720000
2022-07-19,52970448000
2022-07-20,53316695999
2022-07-21,54218040000
2022-07-22,54128272000
2022-07-25,53234256000
2022-07-26,52499624000
2022-07-27,53791184000
2022-07-28,56110495999
2022-07-29,56837800000
2022-08-01,56335832000
2022-08-02,56335832000
2022-08-03,56777344000
2022-08-04,57394728000
2022-08-05,56988024000
2022-08-08,57314120000
2022-08-09,56887264000
2022-08-10,59089328000
2022-08-11,58184320000
2022-08-12,59168104000
2022-08-15,59045360000
2022-08-16,59025208000
2022-08-17,58909792000
2022-08-18,58598352000
2022-08-19,56955048000
2022-08-22,55771576000
2022-08-23,54703520000
2022-08-24,54749320000
2022-08-25,56068360000
2022-08-26,53661112000
2022-08-29,53146320000
2022-08-30,52541760000
2022-08-31,52124064000
2022-09-01,52538095999
2022-09-02,52102079999
2022-09-06,52743279999
2022-09-07,53939576000
2022-09-08,54247352000
2022-09-09,54875728000
2022-09-12,55570056000
2022-09-13,53258072000
2022-09-14,52433672000
2022-09-15,51719192000
2022-09-16,51349128000
2022-09-19,51023032000
2022-09-20,49612392000
2022-09-21,48859440000
2022-09-22,46770960000
2022-09-23,46659208000
2022-09-26,45858624000
2022-09-27,45752368000
2022-09-28,46162736000
2022-09-29,45169792000
2022-09-30,44537752000
2022-10-03,45959384000
2022-10-04,47994736000
2022-10-05,47972752000
2022-10-06,46545624000
2022-10-07,44968272000
2022-10-10,44530424000
2022-10-11,44129216000
2022-10-12,43885560000
2022-10-13,44303256000
2022-10-14,43097800000
2022-10-17,44528592000
2022-10-18,45054376000
2022-10-19,44312416000
2022-10-20,43493512000
2022-10-21,44339896000
2022-10-24,44880336000
2022-10-25,47195984000
2022-10-26,47076904000
2022-10-27,47815200000
2022-10-28,49297287999
2022-10-31,48524184000
2022-11-01,48428920000
2022-11-02,46919352000
2022-11-03,46646384000
2022-11-04,47441472000
2022-11-07,48436248000
2022-11-08,48940048000
2022-11-09,48086336000
2022-11-10,53908432000
2022-11-11,56859784000
2022-11-14,53787520000
2022-11-15,54729168000
2022-11-16,54362768000
2022-11-17,53091360000
2022-11-18,53554856000
2022-11-21,53483408000
2022-11-22,53926752000
2022-11-23,54586272000
2022-11-25,55143200000
2022-11-28,53474248000
2022-11-29,53041895999
2022-11-30,54643064000
2022-12-01,56073856000
2022-12-02,55276936000
2022-12-05,53366160000
2022-12-06,53604320000
2022-12-07,53252576000
2022-12-08,53102352000
2022-12-09,52756104000
2022-12-12,53318528000
2022-12-13,55258616000
2022-12-14,54523984000
2022-12-15,52552752000
2022-12-16,51618432000
2022-12-19,50988224000
2022-12-20,50358016000
2022-12-21,51739344000
2022-12-22,51147608000
2022-12-23,51079824000
2022-12-27,50629152000
2022-12-28,50017264000
2022-12-29,51832776000
2022-12-30,51043184000
2023-01-03,50676951000
2023-01-04,52077363000
2023-01-05,50717277000
2023-01-06,53102010000
2023-01-09,53301807000
2023-01-10,54485925000
2023-01-11,56351919000
2023-01-12,57262919999
2023-01-13,57653348999
2023-01-17,57479214000
2023-01-18,58010784000
2023-01-19,57365568000
2023-01-20,58742151000
2023-01-23,58690827000
2023-01-24,57805488000
2023-01-25,57873309000
2023-01-26,58327893000
2023-01-27,58579014000
2023-01-30,57592860000
2023-01-31,59160075000
2023-02-01,59255391000
2023-02-02,60395517000
2023-02-03,59455188000
2023-02-06,57651516000
2023-02-07,58269237000
2023-02-08,57187767000
2023-02-09,56274933000
2023-02-10,56230941000
2023-02-13,57473715000
2023-02-14,56652531000
2023-02-15,56907318000
2023-02-16,55448250000
2023-02-17,55255785000
2023-02-21,54044171999
2023-02-22,53965353000
2023-02-23,53970852000
2023-02-24,53017692000
2023-02-27,53103843000
2023-02-28,53184494999
2023-03-01,53025023999
2023-03-02,53219321999
