,SSP
2023-10-04,422870000
2023-10-05,423292870
2023-10-06,427944439
2023-10-09,426252960
2023-10-10,476151620
2023-10-11,455008120
2023-10-12,439784800
2023-10-13,428790180
2023-10-16,498986600
2023-10-17,521821580
2023-10-18,531970460
2023-10-19,515901399
2023-10-20,518438620
2023-10-23,517592880
2023-10-24,515901399
2023-10-25,488837720
2023-10-26,459236820
2023-10-27,440630540
2023-10-30,462619780
2023-10-31,462619780
2023-11-01,434710360
2023-11-02,515901399
2023-11-03,608932800
2023-11-06,598783920
2023-11-07,584406340
2023-11-08,585252080
2023-11-09,565800060
2023-11-10,579331900
2023-11-13,559879880
2023-11-14,626693340
2023-11-15,643608140
2023-11-16,616544460
2023-11-17,635996480
2023-11-20,652065540
2023-11-21,628384820
2023-11-22,640225180
2023-11-24,645299620
2023-11-27,624156120
2023-11-28,613161500
2023-11-29,638533700
2023-11-30,584406340
2023-12-01,631767780
2023-12-04,665597380
2023-12-05,615698720
2023-12-06,622464640
2023-12-07,627539080
2023-12-08,658831460
2023-12-11,630076300
2023-12-12,605549840
2023-12-13,660522940
2023-12-14,703655680
2023-12-15,657139980
2023-12-18,628384820
2023-12-19,655448500
2023-12-20,616544460
2023-12-21,635150740
2023-12-22,641916660
2023-12-26,657139980
2023-12-27,665597380
2023-12-28,701118459
2023-12-29,675746260
2024-01-02,666443120
2024-01-03,644453880
2024-01-04,650374060
2024-01-05,676592000
2024-01-08,681666440
2024-01-09,638533700
2024-01-10,663060160
2024-01-11,663905900
2024-01-12,662214420
2024-01-16,635996480
2024-01-17,643608140
2024-01-18,612315760
2024-01-19,638533700
2024-01-22,684203660
2024-01-23,684203660
2024-01-24,697735500
2024-01-25,771314879
2024-01-26,758628780
2024-01-29,737485280
2024-01-30,696044020
2024-01-31,674054780
2024-02-01,690123840
2024-02-02,663905900
2024-02-05,622464640
2024-02-06,628384820
2024-02-07,476997360
2024-02-08,479534580
2024-02-09,496449380
2024-02-12,594555220
2024-02-13,527741760
2024-02-14,504906780
2024-02-15,542965080
2024-02-16,516747140
2024-02-20,482917540
2024-02-21,466002740
2024-02-22,455853860
2024-02-23,367051160
2024-02-26,389040399
2024-02-27,395806320
2024-02-28,336604520
2024-02-29,340833220
2024-03-01,317998240
2024-03-04,389886140
2024-03-05,368742640
2024-03-06,356056540
2024-03-07,360285240
2024-03-08,360285240
2024-03-11,362822460
2024-03-12,353519320
2024-03-13,360285240
2024-03-14,336604520
2024-03-15,314615280
2024-03-18,299391960
2024-03-19,294317520
2024-03-20,326455640
2024-03-21,326455640
2024-03-22,294317520
2024-03-25,322226940
2024-03-26,309540840
2024-03-27,334913040
2024-03-28,332375820
2024-04-01,314615280
2024-04-02,277402720
2024-04-03,291780300
2024-04-04,314615280
2024-04-05,290088820
2024-04-08,295163260
2024-04-09,303620660
2024-04-10,281631420
2024-04-11,274019760
2024-04-12,270636800
2024-04-15,264716620
2024-04-16,270636800
2024-04-17,279094200
2024-04-18,291780300
2024-04-19,303620660
2024-04-22,314615280
2024-04-23,319689720
2024-04-24,322226940
2024-04-25,312078060
2024-04-26,312923800
2024-04-29,326455640
2024-04-30,317998240
2024-05-01,329838600
2024-05-02,356902280
2024-05-03,361130979
2024-05-06,376354300
2024-05-07,361501140
2024-05-08,356542200
2024-05-09,392196420
2024-05-10,306456510
2024-05-13,320887980
2024-05-14,308154330
2024-05-15,280989210
2024-05-16,275895750
2024-05-17,266557740
2024-05-20,258917549
2024-05-21,251277360
2024-05-22,247032810
2024-05-23,219867690
2024-05-24,208831860
2024-05-28,219018780
2024-05-29,228356790
2024-05-30,229205700
2024-05-31,230903520
2024-06-03,236845890
2024-06-04,236845890
2024-06-05,225810060
2024-06-06,214774229
2024-06-07,204587310
2024-06-10,202889490
2024-06-11,202040580
2024-06-12,191853659
2024-06-13,182515650
2024-06-14,172328729
2024-06-17,171479820
2024-06-18,172328729
2024-06-20,186760200
2024-06-21,202040580
2024-06-24,218169870
2024-06-25,224961150
2024-06-26,221565510
2024-06-27,234299159
2024-06-28,266557740
2024-07-01,265708830
2024-07-02,255521909
2024-07-03,258068640
2024-07-05,251277360
2024-07-08,244486080
2024-07-09,234299159
2024-07-10,242788260
2024-07-11,264011010
2024-07-12,258068640
2024-07-15,279291390
2024-07-16,296269590
2024-07-17,296269590
2024-07-18,275046840
2024-07-19,274197930
2024-07-22,306456510
2024-07-23,328528170
2024-07-24,306456510
2024-07-25,316643430
2024-07-26,326830350
2024-07-29,319190160
2024-07-30,316643430
2024-07-31,319190160
2024-08-01,298816320
2024-08-02,270802290
2024-08-05,247881720
2024-08-06,263872840
2024-08-07,254448810
2024-08-08,253592080
2024-08-09,203045010
