,HUM
2023-03-16,61799971900
2023-03-17,61946227750
2023-03-20,61801221950
2023-03-21,62611254350
2023-03-22,62293741650
2023-03-23,61421206750
2023-03-24,62806262150
2023-03-27,63376284950
2023-03-28,60428667050
2023-03-29,60721178750
2023-03-30,61047441800
2023-03-31,60475694040
2023-04-03,63563883500
2023-04-04,62699339940
2023-04-05,64308836020
2023-04-06,64774742780
2023-04-10,65346537439
2023-04-11,66492618240
2023-04-12,66279596699
2023-04-13,66679479240
2023-04-14,65255598420
2023-04-17,64631482680
2023-04-18,63866598319
2023-04-19,61402524600
2023-04-20,61079877940
2023-04-21,61191994540
2023-04-24,62502513020
2023-04-25,62497530060
2023-04-26,62968419780
2023-04-27,65436230720
2023-04-28,66085261260
2023-05-01,66663284620
2023-05-02,66405416439
2023-05-03,65998059459
2023-05-04,65837359000
2023-05-05,66649581480
2023-05-08,66766681040
2023-05-09,66049134800
2023-05-10,65978127620
2023-05-11,65898400260
2023-05-12,65694098900
2023-05-15,65089915000
2023-05-16,64572932900
2023-05-17,64814606459
2023-05-18,64014841380
2023-05-19,63971240480
2023-05-22,64028544520
2023-05-23,63150297820
2023-05-24,63112925620
2023-05-25,62295720180
2023-05-26,61863448400
2023-05-30,61676587400
2023-05-31,62519953380
2023-06-01,64174296100
2023-06-02,64875647720
2023-06-05,65269301560
2023-06-06,63672262880
2023-06-07,62871252060
2023-06-08,63511562420
2023-06-09,63948817160
2023-06-12,63935114020
2023-06-13,63860369620
2023-06-14,56681170000
2023-06-15,57783649900
2023-06-16,55516403100
2023-06-20,55648451540
2023-06-21,56395895540
2023-06-22,56860556560
2023-06-23,55553775300
2023-06-26,55609833600
2023-06-27,55550038080
2023-06-28,55414252420
2023-06-29,55293415640
2023-06-30,55187467380
2023-07-03,55081321020
2023-07-05,54923335740
2023-07-06,54429631740
2023-07-07,53090459640
2023-07-10,53653282200
2023-07-11,53964315720
2023-07-12,52465924080
2023-07-13,52368417540
2023-07-14,53681670180
2023-07-17,53617488660
2023-07-18,54397540980
2023-07-19,55203512760
2023-07-20,55222026660
2023-07-21,56392105140
2023-07-24,55966285440
2023-07-25,56077368840
2023-07-26,55320767460
2023-07-27,55665126000
2023-07-28,55949005800
2023-07-31,56384699580
2023-08-01,56542684860
2023-08-02,59707327500
2023-08-03,60126975900
2023-08-04,59772743280
2023-08-07,61055139420
2023-08-08,60876171720
2023-08-09,60895919880
2023-08-10,61099572780
2023-08-11,60961335660
2023-08-14,61368641460
2023-08-15,61134132060
2023-08-16,61053905160
2023-08-17,60323223240
2023-08-18,60526876140
2023-08-21,60636725280
2023-08-22,59761634940
2023-08-23,59420979180
2023-08-24,59569090380
2023-08-25,59113648440
2023-08-28,59323472640
2023-08-29,59404933800
2023-08-30,58659440760
2023-08-31,56977144380
2023-09-01,56851249860
2023-09-05,58037373720
2023-09-06,57401729820
2023-09-07,58254603480
2023-09-08,57730042980
2023-09-11,57662158680
2023-09-12,57895433820
2023-09-13,58318785000
2023-09-14,58203998820
2023-09-15,58105258020
2023-09-18,58506392520
2023-09-19,58479238800
2023-09-20,59833222020
2023-09-21,60979849560
2023-09-22,60979849560
2023-09-25,61845065820
2023-09-26,60849018000
2023-09-27,60919370820
2023-09-28,61121789460
2023-09-29,60049217520
2023-10-02,60218972140
2023-10-03,59814850840
2023-10-04,59489104580
2023-10-05,59880979780
2023-10-06,61006396370
2023-10-09,61419089940
2023-10-10,61279484400
2023-10-11,60424706620
2023-10-12,61207232410
2023-10-13,61961592170
2023-10-16,64195280810
2023-10-17,63663800070
2023-10-18,63886679090
2023-10-19,64012813920
2023-10-20,63820550150
2023-10-23,63126196280
2023-10-24,63232737350
2023-10-25,64018936970
2023-10-26,62867803570
2023-10-27,62478377590
2023-10-30,63431124170
2023-10-31,64131601090
2023-11-01,59927514960
2023-11-02,58952725400
2023-11-03,58415121610
2023-11-06,59676469910
2023-11-07,61007620980
2023-11-08,59792807860
2023-11-09,60640237980
2023-11-10,60386743710
2023-11-13,60881486150
2023-11-14,61469298950
2023-11-15,62062010190
2023-11-16,62811471509
2023-11-17,60996599490
2023-11-20,61449705190
2023-11-21,62096299270
2023-11-22,63140891600
2023-11-24,63466637860
2023-11-27,62542057310
2023-11-28,62510217450
2023-11-29,59076411010
2023-11-30,59376440460
2023-12-01,60643911810
2023-12-04,60248362780
2023-12-05,61273361350
2023-12-06,59246631800
2023-12-07,58818018300
2023-12-08,58979666820
2023-12-11,58366137210
2023-12-12,59018854340
2023-12-13,59771989490
2023-12-14,57440332050
2023-12-15,56510853060
2023-12-18,56335733830
2023-12-19,56770470380
2023-12-20,55338901290
2023-12-21,55589946340
2023-12-22,55499325200
2023-12-26,55454014630
2023-12-27,55281344620
2023-12-28,55794456210
2023-12-29,56063870410
2024-01-02,56871757800
2024-01-03,56196700560
2024-01-04,56441076120
2024-01-05,55440588060
2024-01-08,55739403720
2024-01-09,55565195400
2024-01-10,55538580240
2024-01-11,55043780220
2024-01-12,53074258380
2024-01-16,53083936620
2024-01-17,54169109280
2024-01-18,49840516440
2024-01-19,48576296340
2024-01-22,49558637700
2024-01-23,49300954560
2024-01-24,48681547200
2024-01-25,42990742080
2024-01-26,43700882940
2024-01-29,44270689320
2024-01-30,45588139740
2024-01-31,45736942680
2024-02-01,45465951960
2024-02-02,45834934860
2024-02-05,43675477560
2024-02-06,44320290300
2024-02-07,44588861460
2024-02-08,44495708400
2024-02-09,44795733840
2024-02-12,44657818920
2024-02-13,44094061440
2024-02-14,43829119620
2024-02-15,44033572440
2024-02-16,44389247760
2024-02-20,44415862920
2024-02-21,44471512800
2024-02-22,44529582240
2024-02-23,43904125980
2024-02-26,43546031100
2024-02-27,43878720600
2024-02-28,42482634480
2024-02-29,42381012960
2024-03-01,42587885340
2024-03-04,41958799740
2024-03-05,40880885760
2024-03-06,41021220240
2024-03-07,41219624160
2024-03-08,41053884300
2024-03-11,41979366000
2024-03-12,41755556700
2024-03-13,41761605600
2024-03-14,42208014420
2024-03-15,42118490700
2024-03-18,42002351820
2024-03-19,42534655020
2024-03-20,42123329820
2024-03-21,42026547420
2024-03-22,42165672120
2024-03-25,41990254020
2024-03-26,42146315640
2024-03-27,42281811000
2024-03-28,41945492160
2024-04-01,42517718100
2024-04-02,36817234740
2024-04-03,37268482680
2024-04-04,37508019120
2024-04-05,37879421580
2024-04-08,38350026000
2024-04-09,38666988360
2024-04-10,38612548260
2024-04-11,38264131620
2024-04-12,37816513020
2024-04-15,38064517920
2024-04-16,38412934560
2024-04-17,39131543880
2024-04-18,39297283740
2024-04-19,39720706740
2024-04-22,39354143400
2024-04-23,39678364440
2024-04-24,38226628440
2024-04-25,37673758980
2024-04-26,37007170200
2024-04-29,36674480700
2024-04-30,36546244020
2024-05-01,38012497380
2024-05-02,38831518440
2024-05-03,38778288120
2024-05-06,38619806940
2024-05-07,39273088140
2024-05-08,39213808920
2024-05-09,40488917040
2024-05-10,40599007020
2024-05-13,41081709240
2024-05-14,41676921000
2024-05-15,41997512700
2024-05-16,42970175820
2024-05-17,43092363600
2024-05-20,42973805160
2024-05-21,43023406140
2024-05-22,43140754800
2024-05-23,42610871160
2024-05-24,42257615400
2024-05-28,42246727380
2024-05-29,41774913180
2024-05-30,42025337640
2024-05-31,43324641360
2024-06-03,44060187600
2024-06-04,43657330860
2024-06-05,43673058000
2024-06-06,42999210540
2024-06-07,42560060400
2024-06-10,42262454520
2024-06-11,42556431060
2024-06-12,42630227640
2024-06-13,43322221800
2024-06-14,43422633540
2024-06-17,42977434500
2024-06-18,42287859900
2024-06-20,43239956760
2024-06-21,43005259440
2024-06-24,43314963120
2024-06-25,43043972400
2024-06-26,43683946020
2024-06-27,43912594440
2024-06-28,45203429700
2024-07-01,45184073220
2024-07-02,45344973960
2024-07-03,43896867300
2024-07-05,44619105960
2024-07-08,44813880540
2024-07-09,45168346080
2024-07-10,45871228260
2024-07-11,45938975940
2024-07-12,46240211160
2024-07-15,46480957380
2024-07-16,47858896800
2024-07-17,48653722260
2024-07-18,47047134420
2024-07-19,46864457640
2024-07-22,46571690880
2024-07-23,46681780860
2024-07-24,46733801400
2024-07-25,46745899200
2024-07-26,47499592140
2024-07-29,47437893360
2024-07-30,48722411400
2024-07-31,43554116450
2024-08-01,43237346100
2024-08-02,43796210900
2024-08-05,42913349050
2024-08-06,42788086250
2024-08-07,41620974200
2024-08-08,42194292400
2024-08-09,42255719350
