,PEG
2023-03-06,29869700000
2023-03-07,29099350000
2023-03-08,29337910000
2023-03-09,28706720000
2023-03-10,28010920000
2023-03-13,28363790000
2023-03-14,29084440000
2023-03-15,29134140000
2023-03-16,29412460000
2023-03-17,29089410000
2023-03-20,29482040000
2023-03-21,29089410000
2023-03-22,28393610000
2023-03-23,28199780000
2023-03-24,29213660000
2023-03-27,29432340000
2023-03-28,29760360000
2023-03-29,30485980000
2023-03-30,30749390000
2023-03-31,31037650000
2023-04-03,30471070000
2023-04-04,30530710000
2023-04-05,31395490000
2023-04-06,31465070000
2023-04-10,31425310000
2023-04-11,31634050000
2023-04-12,31604230000
2023-04-13,31549560000
2023-04-14,31559500000
2023-04-17,31658900000
2023-04-18,31713570000
2023-04-19,31832850000
2023-04-20,31788120000
2023-04-21,31852730000
2023-04-24,31907400000
2023-04-25,31758300000
2023-04-26,31057530000
2023-04-27,31534650000
2023-04-28,31410400000
2023-05-01,31380580000
2023-05-02,31216570000
2023-05-03,31415370000
2023-05-04,31564470000
2023-05-05,31718540000
2023-05-08,31554530000
2023-05-09,31663870000
2023-05-10,31877580000
2023-05-11,31529680000
2023-05-12,31713570000
2023-05-15,31087350000
2023-05-16,30694720000
2023-05-17,30580410000
2023-05-18,30520770000
2023-05-19,30605260000
2023-05-22,30928310000
2023-05-23,30471070000
2023-05-24,30217600000
2023-05-25,29735510000
2023-05-26,29606290000
2023-05-30,29556590000
2023-05-31,29695750000
2023-06-01,29770300000
2023-06-02,30336880000
2023-06-05,30495920000
2023-06-06,30600290000
2023-06-07,31171840000
2023-06-08,30883580000
2023-06-09,30848790000
2023-06-12,30789150000
2023-06-13,30799090000
2023-06-14,30779210000
2023-06-15,30943220000
2023-06-16,31082380000
2023-06-20,30823940000
2023-06-21,31102260000
2023-06-22,30868670000
2023-06-23,30565500000
2023-06-26,30888550000
2023-06-27,31171840000
2023-06-28,30565500000
2023-06-29,30734480000
2023-06-30,31179780000
2023-07-03,31309260000
2023-07-05,31697700000
2023-07-06,31339140000
2023-07-07,31144920000
2023-07-10,30960660000
2023-07-11,31354080000
2023-07-12,31727580000
2023-07-13,31891920000
2023-07-14,31792320000
2023-07-17,31334160000
2023-07-18,31199700000
2023-07-19,31573200000
2023-07-20,32101079999
2023-07-21,32434739999
2023-07-24,32150880000
2023-07-25,32310239999
2023-07-26,32330160000
2023-07-27,31523400000
2023-07-28,31463640000
2023-07-31,31433760000
2023-08-01,31473600000
2023-08-02,31443720000
2023-08-03,30472620000
2023-08-04,30178800000
2023-08-07,30129000000
2023-08-08,30173820000
2023-08-09,30233580000
2023-08-10,30138960000
2023-08-11,30313260000
2023-08-14,29899920000
2023-08-15,29596140000
2023-08-16,30049320000
2023-08-17,30079200000
2023-08-18,30288360000
2023-08-21,29999520000
2023-08-22,29909880000
2023-08-23,30253500000
2023-08-24,30238560000
2023-08-25,30437760000
2023-08-28,30467640000
2023-08-29,30791340000
2023-08-30,30706680000
2023-08-31,30417840000
2023-09-01,30129000000
2023-09-05,29322240000
2023-09-06,29501520000
2023-09-07,29959680000
2023-09-08,30273420000
2023-09-11,30278400000
2023-09-12,30193740000
2023-09-13,30323220000
2023-09-14,30572220000
2023-09-15,30552300000
2023-09-18,30542340000
2023-09-19,30188760000
2023-09-20,30228600000
2023-09-21,30099120000
2023-09-22,30138960000
2023-09-25,30024420000
2023-09-26,29118060000
2023-09-27,28834200000
2023-09-28,28216680000
2023-09-29,28341180000
2023-10-02,27235620000
2023-10-03,27653940000
2023-10-04,27947760000
2023-10-05,28166880000
2023-10-06,28545360000
2023-10-09,29088180000
2023-10-10,29406900000
2023-10-11,30263460000
2023-10-12,30163860000
2023-10-13,30278400000
2023-10-16,30323220000
2023-10-17,30283380000
2023-10-18,29974620000
2023-10-19,29795340000
2023-10-20,29531400000
2023-10-23,29461680000
2023-10-24,30119040000
2023-10-25,30173820000
2023-10-26,30477600000
2023-10-27,29934780000
2023-10-30,29959680000
2023-10-31,30701700000
2023-11-01,31065240000
2023-11-02,31583160000
2023-11-03,31667820000
2023-11-06,31383960000
2023-11-07,31025400000
2023-11-08,30721620000
2023-11-09,30392940000
2023-11-10,30681780000
2023-11-13,30547320000
2023-11-14,31498500000
2023-11-15,31314240000
2023-11-16,31603080000
2023-11-17,31747500000
2023-11-20,31876980000
2023-11-21,31941720000
2023-11-22,32195700000
2023-11-24,32414820000
2023-11-27,32091120000
2023-11-28,32071200000
2023-11-29,31518420000
2023-11-30,31090140000
2023-12-01,31583160000
2023-12-04,31513440000
2023-12-05,31174800000
2023-12-06,31468620000
2023-12-07,31085160000
2023-12-08,31159860000
2023-12-11,31364040000
2023-12-12,31120020000
2023-12-13,32130959999
2023-12-14,31364040000
2023-12-15,30646920000
2023-12-18,30726600000
2023-12-19,30960660000
2023-12-20,30248520000
2023-12-21,30054300000
2023-12-22,30203700000
2023-12-26,30238560000
2023-12-27,30208680000
2023-12-28,30363060000
2023-12-29,30452700000
2024-01-02,30708460000
2024-01-03,30843190000
2024-01-04,30833210000
2024-01-05,30803270000
2024-01-08,31027820000
2024-01-09,30848180000
2024-01-10,30942990000
2024-01-11,30094690000
2024-01-12,30099680000
2024-01-16,29625630000
2024-01-17,29346190000
2024-01-18,29106670000
2024-01-19,29216450000
2024-01-22,28956970000
2024-01-23,29016850000
2024-01-24,28433020000
2024-01-25,28677530000
2024-01-26,28777330000
2024-01-29,28951980000
2024-01-30,29066750000
2024-01-31,28937010000
2024-02-01,29455970000
2024-02-02,29041800000
2024-02-05,29041800000
2024-02-06,29431020000
2024-02-07,29445990000
2024-02-08,29041800000
2024-02-09,29151580000
2024-02-12,29605670000
2024-02-13,29216450000
2024-02-14,29326230000
2024-02-15,29740400000
2024-02-16,29835210000
2024-02-20,29994890000
2024-02-21,30508860000
2024-02-22,30124630000
2024-02-23,30314250000
2024-02-26,29760360000
2024-02-27,30728420000
2024-02-28,31252370000
2024-02-29,31137600000
2024-03-01,31057760000
2024-03-04,31616640000
2024-03-05,32040789999
2024-03-06,32380110000
2024-03-07,32564740000
2024-03-08,32065740000
2024-03-11,32410050000
2024-03-12,31940990000
2024-03-13,31901070000
2024-03-14,31931010000
2024-03-15,31826220000
2024-03-18,31950970000
2024-03-19,31970929999
2024-03-20,31881110000
2024-03-21,31856160000
2024-03-22,32449970000
2024-03-25,32594679999
2024-03-26,32689490000
2024-03-27,33258350000
2024-03-28,33323220000
2024-04-01,33253360000
2024-04-02,33143580000
2024-04-03,33253360000
2024-04-04,32988890000
2024-04-05,33193479999
2024-04-08,33328210000
2024-04-09,33532800000
2024-04-10,33218429999
2024-04-11,33158550000
2024-04-12,32869130000
2024-04-15,32534800000
2024-04-16,32075720000
2024-04-17,32449970000
2024-04-18,32484899999
2024-04-19,32804259999
2024-04-22,33288289999
2024-04-23,33178509999
2024-04-24,33547770000
2024-04-25,33976910000
2024-04-26,33842179999
2024-04-29,34251360000
2024-04-30,34470920000
2024-05-01,34835190000
2024-05-02,34939980000
2024-05-03,35154550000
2024-05-06,35598660000
2024-05-07,35918020000
2024-05-08,36207440000
2024-05-09,36726400000
2024-05-10,36930990000
2024-05-13,36671510000
2024-05-14,36796260000
2024-05-15,37150550000
2024-05-16,37035780000
2024-05-17,37195460000
2024-05-20,37080690000
2024-05-21,37499850000
2024-05-22,37090670000
2024-05-23,36701450000
2024-05-24,37444960000
2024-05-28,37195460000
2024-05-29,36526800000
2024-05-30,36881090000
2024-05-31,37804240000
2024-06-03,37195460000
2024-06-04,37095660000
2024-06-05,37355140000
2024-06-06,37145560000
2024-06-07,36367120000
2024-06-10,36646560000
2024-06-11,36761330000
2024-06-12,36446960000
2024-06-13,36531790000
2024-06-14,36247360000
2024-06-17,36461930000
2024-06-18,36571710000
2024-06-20,36716420000
2024-06-21,36431990000
2024-06-24,37300250000
2024-06-25,36711430000
2024-06-26,36481890000
2024-06-27,36486880000
2024-06-28,36776300000
2024-07-01,36741370000
2024-07-02,36716420000
2024-07-03,36921010000
2024-07-05,36960930000
2024-07-08,37220410000
2024-07-09,37714420000
2024-07-10,38068710000
2024-07-11,38188470000
2024-07-12,38063720000
2024-07-15,37195460000
2024-07-16,37195460000
2024-07-17,37499850000
2024-07-18,36891070000
2024-07-19,37245360000
2024-07-22,37834180000
2024-07-23,37719410000
2024-07-24,37899050000
2024-07-25,37045760000
2024-07-26,37928990000
2024-07-29,38316120000
2024-07-30,38844000000
2024-07-31,39725460000
2024-08-01,39715500000
2024-08-02,39257340000
2024-08-05,38495400000
2024-08-06,39053160000
2024-08-07,39327060000
2024-08-08,39521280000
2024-08-09,39770280000
