,MTD
2023-03-06,33255918059
2023-03-07,32532905710
2023-03-08,32909649469
2023-03-09,32585685169
2023-03-10,31651113312
2023-03-13,31790680753
2023-03-14,32459809470
2023-03-15,31775443169
2023-03-16,32459588636
2023-03-17,32133857660
2023-03-20,32566914232
2023-03-21,33130042360
2023-03-22,32070919810
2023-03-23,32045303001
2023-03-24,32236324896
2023-03-27,32717302567
2023-03-28,32543064099
2023-03-29,33043696047
2023-03-30,33119442301
2023-03-31,33579915225
2023-04-03,33587376404
2023-04-04,33565212313
2023-04-05,33572454046
2023-04-06,32937156573
2023-04-10,33391630171
2023-04-11,33517592433
2023-04-12,33650796428
2023-04-13,34710064442
2023-04-14,34605607932
2023-04-17,35021897848
2023-04-18,34874868726
2023-04-19,35089267908
2023-04-20,33785097656
2023-04-21,34220259966
2023-04-24,34545699051
2023-04-25,32265869882
2023-04-26,32075609810
2023-04-27,31964131014
2023-04-28,32730438017
2023-05-01,33340499148
2023-05-02,32971609666
2023-05-03,32743604804
2023-05-04,32372740304
2023-05-05,31270899678
2023-05-08,30589079558
2023-05-09,30200220449
2023-05-10,30111344636
2023-05-11,29583137031
2023-05-12,30361513589
2023-05-15,30415277970
2023-05-16,30127583674
2023-05-17,30045949594
2023-05-18,30380824877
2023-05-19,30425591953
2023-05-22,30693974961
2023-05-23,29748380208
2023-05-24,28820341171
2023-05-25,28900000232
2023-05-26,29585550942
2023-05-30,28851063674
2023-05-31,29007967886
2023-06-01,29171455491
2023-06-02,29244750605
2023-06-05,29300928896
2023-06-06,29006212314
2023-06-07,29134588487
2023-06-08,28429507043
2023-06-09,28353798018
2023-06-12,28900439125
2023-06-13,28939281147
2023-06-14,28869716622
2023-06-15,29324409667
2023-06-16,29010162350
2023-06-20,28172535251
2023-06-21,28350725768
2023-06-22,28163099053
2023-06-23,28270188921
2023-06-26,28086951135
2023-06-27,27918416261
2023-06-28,27988419679
2023-06-29,28898464107
2023-06-30,28563510828
2023-07-03,28574399300
2023-07-05,28412596606
2023-07-06,28183720924
2023-07-07,27636901860
2023-07-10,28170654758
2023-07-11,28145175733
2023-07-12,28738815227
2023-07-13,28913901857
2023-07-14,29005365021
2023-07-17,28929799026
2023-07-18,29072438009
2023-07-19,29181758268
2023-07-20,29395390088
2023-07-21,29657148955
2023-07-24,29660633266
2023-07-25,28591385316
2023-07-26,29072655778
2023-07-27,28835722628
2023-07-28,28495348993
2023-07-31,27383853771
2023-08-01,27970960181
2023-08-02,28133633953
2023-08-03,27637337399
2023-08-04,27689166526
2023-08-07,27429149815
2023-08-08,27328758103
2023-08-09,27117521746
2023-08-10,27122094904
2023-08-11,26999055171
2023-08-14,27007112640
2023-08-15,26715083821
2023-08-16,26095311995
2023-08-17,26243395214
2023-08-18,25798710017
2023-08-21,25471838088
2023-08-22,25282378675
2023-08-23,25372099684
2023-08-24,25303937850
2023-08-25,25597708824
2023-08-28,25733814724
2023-08-29,26281069327
2023-08-30,26514953706
2023-08-31,26425886005
2023-09-01,26622314040
2023-09-05,26478368440
2023-09-06,25971401183
2023-09-07,25306333314
2023-09-08,24623190580
2023-09-11,24585952006
2023-09-12,24418922846
2023-09-13,24541962579
2023-09-14,25210514760
2023-09-15,25450714452
2023-09-18,24716178131
2023-09-19,24651282838
2023-09-20,24632119127
2023-09-21,23824630044
2023-09-22,23955291708
2023-09-25,24443095253
2023-09-26,24048497028
2023-09-27,23906293584
2023-09-28,24351849858
2023-09-29,24130378338
2023-10-02,23479386485
2023-10-03,23233003326
2023-10-04,23578069310
2023-10-05,23283316452
2023-10-06,23358462235
2023-10-09,23499468548
2023-10-10,23688628624
2023-10-11,23905860401
2023-10-12,22496445084
2023-10-13,22320025242
2023-10-16,22823804303
2023-10-17,22570295251
2023-10-18,21809552160
2023-10-19,21898517857
2023-10-20,22030454851
2023-10-23,21782992012
2023-10-24,21416764284
2023-10-25,21059389940
2023-10-26,21211193060
2023-10-27,21080767620
2023-10-30,20781048229
2023-10-31,21274030483
2023-11-01,20934578839
2023-11-02,21403808115
2023-11-03,22285907328
2023-11-06,22321320859
2023-11-07,22506594084
2023-11-08,22420219620
2023-11-09,22123739272
2023-11-10,22546110401
2023-11-13,22009077171
2023-11-14,22634212355
2023-11-15,22824883984
2023-11-16,22667466523
2023-11-17,22652782864
2023-11-20,22677615523
2023-11-21,23440086104
2023-11-22,23290442345
2023-11-24,23612835032
2023-11-27,23317650301
2023-11-28,23367747490
2023-11-29,23589513926
2023-11-30,23578717118
2023-12-01,23849501063
2023-12-04,23814303469
2023-12-05,23361701278
2023-12-06,23606788819
2023-12-07,23753409472
2023-12-08,23548270120
2023-12-11,24022897800
2023-12-12,24072779052
2023-12-13,25286124336
2023-12-14,26445701515
2023-12-15,25709575145
2023-12-18,25589082768
2023-12-19,25950559900
2023-12-20,25630542511
2023-12-21,26108841105
2023-12-22,26210331100
2023-12-26,26327584435
2023-12-27,26408128623
2023-12-28,26457793940
2023-12-29,26192192463
2024-01-02,26218752611
2024-01-03,24770468785
2024-01-04,24817974741
2024-01-05,24450235460
2024-01-08,25180315617
2024-01-09,24634213068
2024-01-10,25412662925
2024-01-11,25622121000
2024-01-12,25529700324
2024-01-16,25566409471
2024-01-17,25113375408
2024-01-18,25588434960
2024-01-19,25912339200
2024-01-22,26326072882
2024-01-23,26342915903
2024-01-24,26016204492
2024-01-25,25965243559
2024-01-26,26289579671
2024-01-29,26505731767
2024-01-30,26722099800
2024-01-31,25851661139
2024-02-01,26430585984
2024-02-02,26130650657
2024-02-05,25630974383
2024-02-06,26173621953
2024-02-07,26198022739
2024-02-08,26451531791
2024-02-09,25361917928
2024-02-12,25697266784
2024-02-13,24995906136
2024-02-14,25505947346
2024-02-15,25754705803
2024-02-16,25641123383
2024-02-20,25574830981
2024-02-21,25780402206
2024-02-22,25756433292
2024-02-23,26123740700
2024-02-26,25809985460
2024-02-27,26197590867
2024-02-28,26853173049
2024-02-29,26931989747
2024-03-01,27380273215
2024-03-04,27781050728
2024-03-05,27788824430
2024-03-06,28323266426
2024-03-07,29161314663
2024-03-08,28370772381
2024-03-11,28027865759
2024-03-12,27819271428
2024-03-13,28193704730
2024-03-14,28031320738
2024-03-15,28599664711
2024-03-18,28204933410
2024-03-19,28128923882
2024-03-20,28133458541
2024-03-21,28906078122
2024-03-22,28667684601
2024-03-25,28503573120
2024-03-26,28397116593
2024-03-27,28845615997
2024-03-28,28747365044
2024-04-01,28961357779
2024-04-02,28526246416
2024-04-03,28736136364
2024-04-04,27738079432
2024-04-05,28089839437
2024-04-08,28163905540
2024-04-09,28862027145
2024-04-10,28189170071
2024-04-11,28319811447
2024-04-12,27231061329
2024-04-15,26852957112
2024-04-16,26523438532
2024-04-17,25869799776
2024-04-18,25751682696
2024-04-19,25664876360
2024-04-22,25900678647
2024-04-23,26804587413
2024-04-24,26676105397
2024-04-25,26622985102
2024-04-26,26734840033
2024-04-29,27105170547
2024-04-30,26553669595
2024-05-01,26986621596
2024-05-02,26989428766
2024-05-03,27034127551
2024-05-06,26814241388
2024-05-07,26748642109
2024-05-08,26864191166
2024-05-09,27663601992
2024-05-10,32376245648
2024-05-13,31334160363
2024-05-14,32073760082
2024-05-15,32582904815
2024-05-16,32811430410
2024-05-17,32644216560
2024-05-20,32548604539
2024-05-21,32612917558
2024-05-22,32194668557
2024-05-23,31712749668
2024-05-24,31717680333
2024-05-28,31182167262
2024-05-29,30809366128
2024-05-30,29660521232
2024-05-31,30100422282
2024-06-03,30000522726
2024-06-04,30159161506
2024-06-05,31128144326
2024-06-06,30828016904
2024-06-07,30839807624
2024-06-10,30952355407
2024-06-11,30900261862
2024-06-12,31288498120
2024-06-13,31608562578
2024-06-14,31186240420
2024-06-17,31036605462
2024-06-18,31750694350
2024-06-20,31225900115
2024-06-21,31373605682
2024-06-24,31169947788
2024-06-25,30587271836
2024-06-26,30597990672
2024-06-27,30152515827
2024-06-28,29961077408
2024-07-01,29301868963
2024-07-02,29092422898
2024-07-03,29028753009
2024-07-05,28856822871
2024-07-08,28512105090
2024-07-09,28040476284
2024-07-10,28385622819
2024-07-11,29116218715
2024-07-12,29138299518
2024-07-15,29123936277
2024-07-16,29645943614
2024-07-17,29546258435
2024-07-18,29070985225
2024-07-19,28817806306
2024-07-22,29425778713
2024-07-23,29189535556
2024-07-24,29681744528
2024-07-25,30248556603
2024-07-26,31086340863
2024-07-29,30897116712
2024-07-30,32121936297
2024-07-31,32366006496
2024-08-01,32245141742
2024-08-02,30672197618
2024-08-05,29251185597
2024-08-06,29417587424
2024-08-07,28895826197
2024-08-08,29691235441
2024-08-09,29732303923
