,CAH
2023-03-06,19112960000
2023-03-07,18680320000
2023-03-08,18598400000
2023-03-09,18250240000
2023-03-10,18224640000
2023-03-13,17945600000
2023-03-14,18104320000
2023-03-15,17873920000
2023-03-16,18050560000
2023-03-17,17822720000
2023-03-20,18211840000
2023-03-21,18498560000
2023-03-22,17904640000
2023-03-23,17666560000
2023-03-24,18014720000
2023-03-27,18237440000
2023-03-28,18552320000
2023-03-29,19097600000
2023-03-30,19289600000
2023-03-31,19177000000
2023-04-03,19484340000
2023-04-04,19471640000
2023-04-05,20172680000
2023-04-06,20124420000
2023-04-10,20223480000
2023-04-11,20307300000
2023-04-12,20104100000
2023-04-13,20502880000
2023-04-14,20480020000
2023-04-17,20335240000
2023-04-18,20180300000
2023-04-19,20063460000
2023-04-20,20342860000
2023-04-21,20340320000
2023-04-24,20574000000
2023-04-25,20543520000
2023-04-26,20419060000
2023-04-27,20848320000
2023-04-28,20853400000
2023-05-01,20891500000
2023-05-02,20919440000
2023-05-03,20736560000
2023-05-04,20530820000
2023-05-05,21132800000
2023-05-08,21374100000
2023-05-09,21424900000
2023-05-10,21635720000
2023-05-11,21549360000
2023-05-12,21531580000
2023-05-15,21671280000
2023-05-16,21793200000
2023-05-17,21986240000
2023-05-18,21732240000
2023-05-19,21826220000
2023-05-22,21838920000
2023-05-23,21536660000
2023-05-24,21579840000
2023-05-25,21513800000
2023-05-26,21038820000
2023-05-30,20657820000
2023-05-31,20904200000
2023-06-01,21188680000
2023-06-02,21485860000
2023-06-05,21529040000
2023-06-06,21422360000
2023-06-07,21150580000
2023-06-08,21673820000
2023-06-09,22039580000
2023-06-12,22143720000
2023-06-13,22357080000
2023-06-14,22090380000
2023-06-15,22646640000
2023-06-16,23177500000
2023-06-20,23174960000
2023-06-21,23365460000
2023-06-22,23500080000
2023-06-23,23296880000
2023-06-26,23441660000
2023-06-27,23644860000
2023-06-28,23827740000
2023-06-29,23855680000
2023-06-30,23547930000
2023-07-03,23552910000
2023-07-05,23562870000
2023-07-06,23468250000
2023-07-07,23398530000
2023-07-10,23328810000
2023-07-11,23495640000
2023-07-12,23298930000
2023-07-13,23261580000
2023-07-14,23191860000
2023-07-17,23274030000
2023-07-18,23204310000
2023-07-19,22945350000
2023-07-20,23430900000
2023-07-21,23204310000
2023-07-24,23169450000
2023-07-25,23338770000
2023-07-26,22977720000
2023-07-27,23015070000
2023-07-28,22830810000
2023-07-31,22776030000
2023-08-01,22818360000
2023-08-02,23179410000
2023-08-03,23348730000
2023-08-04,22721250000
2023-08-07,22962780000
2023-08-08,22848240000
2023-08-09,22900530000
2023-08-10,22992660000
2023-08-11,23002620000
2023-08-14,23154510000
2023-08-15,22551930000
2023-08-16,22509600000
2023-08-17,21511110000
2023-08-18,21376650000
2023-08-21,21648060000
2023-08-22,21294480000
2023-08-23,21257130000
2023-08-24,21456330000
2023-08-25,21819870000
2023-08-28,22345260000
2023-08-29,22367670000
2023-08-30,21921960000
2023-08-31,21745170000
2023-09-01,21807420000
2023-09-05,21640590000
2023-09-06,21725250000
2023-09-07,22058910000
2023-09-08,22106220000
2023-09-11,22342770000
2023-09-12,22143570000
2023-09-13,21899550000
2023-09-14,21837300000
2023-09-15,21849750000
2023-09-18,21954330000
2023-09-19,21976740000
2023-09-20,22253130000
2023-09-21,22185900000
2023-09-22,22151040000
2023-09-25,22213290000
2023-09-26,22078830000
2023-09-27,21921960000
2023-09-28,21862200000
2023-09-29,21618180000
2023-10-02,21163100000
2023-10-03,21273350000
2023-10-04,21782950000
2023-10-05,22005900000
2023-10-06,22032850000
2023-10-09,22228850000
2023-10-10,22444450000
2023-10-11,22461600000
2023-10-12,22510600000
2023-10-13,22838900000
2023-10-16,22701700000
2023-10-17,22794800000
2023-10-18,22981000000
2023-10-19,22733550000
2023-10-20,22633100000
2023-10-23,22537550000
2023-10-24,22887900000
2023-10-25,22914850000
2023-10-26,22674750000
2023-10-27,22390550000
2023-10-30,22304800000
2023-10-31,22295000000
2023-11-01,22927100000
2023-11-02,22976100000
2023-11-03,24551450000
2023-11-06,24906700000
2023-11-07,25235000000
2023-11-08,25056150000
2023-11-09,25188450000
2023-11-10,25509400000
2023-11-13,25710300000
2023-11-14,25210500000
2023-11-15,24941000000
2023-11-16,25308500000
2023-11-17,25330550000
2023-11-20,25788700000
2023-11-21,25852400000
2023-11-22,25940600000
2023-11-24,26036150000
2023-11-27,26129250000
2023-11-28,26009200000
2023-11-29,25798500000
2023-11-30,26234600000
2023-12-01,26254200000
2023-12-04,26327700000
2023-12-05,26249300000
2023-12-06,25938150000
2023-12-07,26063100000
2023-12-08,26173350000
2023-12-11,26207650000
2023-12-12,26442850000
2023-12-13,26472250000
2023-12-14,25159050000
2023-12-15,24620050000
2023-12-18,24774400000
2023-12-19,24781750000
2023-12-20,24284400000
2023-12-21,24803800000
2023-12-22,24825850000
2023-12-26,24779300000
2023-12-27,24735200000
2023-12-28,24568600000
2023-12-29,24696000000
2024-01-02,24936660000
2024-01-03,25449390000
2024-01-04,25651080000
2024-01-05,25689960000
2024-01-08,25556310000
2024-01-09,25118910000
2024-01-10,25318170000
2024-01-11,25692390000
2024-01-12,25706970000
2024-01-16,25850340000
2024-01-17,25626780000
2024-01-18,25852770000
2024-01-19,25631640000
2024-01-22,25597620000
2024-01-23,25403220000
2024-01-24,25359480000
2024-01-25,25687530000
2024-01-26,25685100000
2024-01-29,25826040000
2024-01-30,26015580000
2024-01-31,26533170000
2024-02-01,25539300000
2024-02-02,25140780000
2024-02-05,25182090000
2024-02-06,25289010000
2024-02-07,25677810000
2024-02-08,24963390000
2024-02-09,25502850000
2024-02-12,25179660000
2024-02-13,25359480000
2024-02-14,25162650000
2024-02-15,25500420000
2024-02-16,25381350000
2024-02-20,25604910000
2024-02-21,25655940000
2024-02-22,26037450000
2024-02-23,26265870000
2024-02-26,26795610000
2024-02-27,26635230000
2024-02-28,27133380000
2024-02-29,27211140000
2024-03-01,27548910000
2024-03-04,27371520000
2024-03-05,27439560000
2024-03-06,26880660000
2024-03-07,27621810000
2024-03-08,27986310000
2024-03-11,28061640000
2024-03-12,28095660000
2024-03-13,26992440000
2024-03-14,26712990000
2024-03-15,26878230000
2024-03-18,26768880000
2024-03-19,27422550000
2024-03-20,27189270000
2024-03-21,27344790000
2024-03-22,26975430000
2024-03-25,26975430000
2024-03-26,27118800000
2024-03-27,27347220000
2024-03-28,27191700000
2024-04-01,27230580000
2024-04-02,27033750000
2024-04-03,26955990000
2024-04-04,26759160000
2024-04-05,26710560000
2024-04-08,26601210000
2024-04-09,26261010000
2024-04-10,26229420000
2024-04-11,25860060000
2024-04-12,25539300000
2024-04-15,26008290000
2024-04-16,26042310000
2024-04-17,25884360000
2024-04-18,25758000000
2024-04-19,26290170000
2024-04-22,24987690000
2024-04-23,25118910000
2024-04-24,25160220000
2024-04-25,25225830000
2024-04-26,25080030000
2024-04-29,25007130000
2024-04-30,25038720000
2024-05-01,24827310000
2024-05-02,25024140000
2024-05-03,24035130000
2024-05-06,23957370000
2024-05-07,24231960000
2024-05-08,23677920000
2024-05-09,23828580000
2024-05-10,24185790000
2024-05-13,23823720000
2024-05-14,23675490000
2024-05-15,23597730000
2024-05-16,23984100000
2024-05-17,24076440000
2024-05-20,23925780000
2024-05-21,23330430000
2024-05-22,23405760000
2024-05-23,23340150000
2024-05-24,23422770000
2024-05-28,23024250000
2024-05-29,23362020000
2024-05-30,23743530000
2024-05-31,24122610000
2024-06-03,24180930000
2024-06-04,23891760000
2024-06-05,23804280000
2024-06-06,24008400000
2024-06-07,23937930000
2024-06-10,24018120000
2024-06-11,24059430000
2024-06-12,24057000000
2024-06-13,24448230000
2024-06-14,24348600000
2024-06-17,24530850000
2024-06-18,25293870000
2024-06-20,25361910000
2024-06-21,25425090000
2024-06-24,25490700000
2024-06-25,25060590000
2024-06-26,24567300000
2024-06-27,24207660000
2024-06-28,23891760000
2024-07-01,23755680000
2024-07-02,23459220000
2024-07-03,23255100000
2024-07-05,23301270000
2024-07-08,23541840000
2024-07-09,23330430000
2024-07-10,23228370000
2024-07-11,22953780000
2024-07-12,22866300000
2024-07-15,22778820000
2024-07-16,23184630000
2024-07-17,23320710000
2024-07-18,23157900000
2024-07-19,23092290000
2024-07-22,23187060000
2024-07-23,23289120000
2024-07-24,23500530000
2024-07-25,23549130000
2024-07-26,23899050000
2024-07-29,23857740000
2024-07-30,24363180000
2024-07-31,24501690000
2024-08-01,25123770000
2024-08-02,24688800000
2024-08-05,23901480000
2024-08-06,24183360000
2024-08-07,24229530000
2024-08-08,24037560000
2024-08-09,24462810000
