,TPR
2023-12-13,7917729000
2023-12-14,8371743000
2023-12-15,8273144000
2023-12-18,8220405000
2023-12-19,8461170000
2023-12-20,8385501000
2023-12-21,8610215000
2023-12-22,8495564999
2023-12-26,8623973000
2023-12-27,8575820000
2023-12-28,8502444000
2023-12-29,8440533000
2024-01-02,8752381000
2024-01-03,8449705000
2024-01-04,8461170000
2024-01-05,8559769000
2024-01-08,8734037000
2024-01-09,8589578000
2024-01-10,8596457000
2024-01-11,8637731000
2024-01-12,8332762000
2024-01-16,8362571000
2024-01-17,8218112000
2024-01-18,8215819000
2024-01-19,8401552000
2024-01-22,8587285000
2024-01-23,8635438000
2024-01-24,8607922000
2024-01-25,8773018000
2024-01-26,8935821000
2024-01-29,9091745000
2024-01-30,9048178000
2024-01-31,8894547000
2024-02-01,9176586000
2024-02-02,9174293000
2024-02-05,9256841000
2024-02-06,9401300000
2024-02-07,9252255000
2024-02-08,9857607000
2024-02-09,9630600000
2024-02-12,9960792000
2024-02-13,9788817000
2024-02-14,10146525000
2024-02-15,10423978000
2024-02-16,10527163000
2024-02-20,10719775000
2024-02-21,10767928000
2024-02-22,10960540000
2024-02-23,11132515000
2024-02-26,10919266000
2024-02-27,10898629000
2024-02-28,10942196000
2024-02-29,10898629000
2024-03-01,10827546000
2024-03-04,10841304000
2024-03-05,10955954000
2024-03-06,10774807000
2024-03-07,10761049000
2024-03-08,10795444000
2024-03-11,10712896000
2024-03-12,10829839000
2024-03-13,10960540000
2024-03-14,10857355000
2024-03-15,10740412000
2024-03-18,10706017000
2024-03-19,10669329000
2024-03-20,10868820000
2024-03-21,11027037000
2024-03-22,10765635000
2024-03-25,10444615000
2024-03-26,10412513000
2024-03-27,10703724000
2024-03-28,10887164000
2024-04-01,11029330000
2024-04-02,10570730000
2024-04-03,10357481000
2024-04-04,9866779000
2024-04-05,9843849000
2024-04-08,9892002000
2024-04-09,9788817000
2024-04-10,9502192000
2024-04-11,9589326000
2024-04-12,9433402000
2024-04-15,9362319000
2024-04-16,9369198000
2024-04-17,9284357000
2024-04-18,9286650000
2024-04-19,9314166000
2024-04-22,9243083000
2024-04-23,9043592000
2024-04-24,9178879000
2024-04-25,9032127000
2024-04-26,9183465000
2024-04-29,9396714000
2024-04-30,9153656000
2024-05-01,9055057000
2024-05-02,8894547000
2024-05-03,8997732000
2024-05-06,9060660000
2024-05-07,8948205000
2024-05-08,8945910000
2024-05-09,9264915000
2024-05-10,9196065000
2024-05-13,9489825000
2024-05-14,9664245000
2024-05-15,9792765000
2024-05-16,9758340000
2024-05-17,9712440000
2024-05-20,9744570000
2024-05-21,9719325000
2024-05-22,9519660000
2024-05-23,9492120000
2024-05-24,9707850000
2024-05-28,9503595000
2024-05-29,9528840000
2024-05-30,9719325000
2024-05-31,9980955000
2024-06-03,10162260000
2024-06-04,9882270000
2024-06-05,9983250000
2024-06-06,9994725000
2024-06-07,9955710000
2024-06-10,10141605000
2024-06-11,9873090000
2024-06-12,9829485000
2024-06-13,9721620000
2024-06-14,9595395000
2024-06-17,9620640000
2024-06-18,9411795000
2024-06-20,9480645000
2024-06-21,9556380000
2024-06-24,9806535000
2024-06-25,9609165000
2024-06-26,9570150000
2024-06-27,9549495000
2024-06-28,9820305000
2024-07-01,9636705000
2024-07-02,9303930000
2024-07-03,9223605000
2024-07-05,9212130000
2024-07-08,9618345000
2024-07-09,9538020000
2024-07-10,9719325000
2024-07-11,9978660000
2024-07-12,10075050000
2024-07-15,9749160000
2024-07-16,9859320000
2024-07-17,9774405000
2024-07-18,9567855000
2024-07-19,9462285000
2024-07-22,9590805000
2024-07-23,9446220000
2024-07-24,9143280000
2024-07-25,9099675000
2024-07-26,9368190000
2024-07-29,9262620000
2024-07-30,9127215000
2024-07-31,9200655000
2024-08-01,8984925000
2024-08-02,8750835000
2024-08-05,8459370000
2024-08-06,8509860000
2024-08-07,8328555000
2024-08-08,8704935000
2024-08-09,8773785000
