,MHK
2023-03-06,6489814740
2023-03-07,6384904440
2023-03-08,6456752100
2023-03-09,6370916400
2023-03-10,6222770340
2023-03-13,6167454000
2023-03-14,6177627120
2023-03-15,6011042280
2023-03-16,6135027180
2023-03-17,5998961700
2023-03-20,6044740740
2023-03-21,6278722500
2023-03-22,6013585560
2023-03-23,6044740740
2023-03-24,6065722800
2023-03-27,6068901900
2023-03-28,6118495860
2023-03-29,6154737600
2023-03-30,6126761520
2023-03-31,6372188040
2023-04-03,6316419200
2023-04-04,6083987200
2023-04-05,5961084800
2023-04-06,5896131200
2023-04-10,6031769600
2023-04-11,6375641600
2023-04-12,6229814400
2023-04-13,6275027200
2023-04-14,6236819200
2023-04-17,6315145600
2023-04-18,6273116800
2023-04-19,6280121600
2023-04-20,6183328000
2023-04-21,6173139200
2023-04-24,6252739200
2023-04-25,6079529600
2023-04-26,6040684800
2023-04-27,6290310400
2023-04-28,6743712000
2023-05-01,6579417600
2023-05-02,6436137600
2023-05-03,6471798400
2023-05-04,6306230400
2023-05-05,6382009600
2023-05-08,6360995200
2023-05-09,6280758400
2023-05-10,6236182400
2023-05-11,6225356800
2023-05-12,6017760000
2023-05-15,6145120000
2023-05-16,5995472000
2023-05-17,6155945600
2023-05-18,6271843200
2023-05-19,6149577600
2023-05-22,6164860800
2023-05-23,6096723200
2023-05-24,5994835200
2023-05-25,6024764800
2023-05-26,6055968000
2023-05-30,6053420800
2023-05-31,5861107200
2023-06-01,5885305600
2023-06-02,6156582400
2023-06-05,6097996800
2023-06-06,6236182400
2023-06-07,6445052800
2023-06-08,6240640000
2023-06-09,6071888000
2023-06-12,6154672000
2023-06-13,6291584000
2023-06-14,6300499200
2023-06-15,6436137600
2023-06-16,6425312000
2023-06-20,6425312000
2023-06-21,6411302400
2023-06-22,6273753600
2023-06-23,6229177600
2023-06-26,6356537600
2023-06-27,6577507200
2023-06-28,6497270400
2023-06-29,6586422400
2023-06-30,6569228800
2023-07-03,6573256040
2023-07-05,6427424260
2023-07-06,6361194980
2023-07-07,6570708760
2023-07-10,6820342200
2023-07-11,7020940500
2023-07-12,7245101140
2023-07-13,7314514520
2023-07-14,7153399060
2023-07-17,7183329600
2023-07-18,7159767260
2023-07-19,7164861820
2023-07-20,7029219160
2023-07-21,7023487780
2023-07-24,7092901160
2023-07-25,7203071020
2023-07-26,7394117020
2023-07-27,7324066820
2023-07-28,6817794920
2023-07-31,6771943880
2023-08-01,6871287800
2023-08-02,6798053500
2023-08-03,6630569840
2023-08-04,6705077780
2023-08-07,6757297020
2023-08-08,6738829240
2023-08-09,6610828420
2023-08-10,6563703740
2023-08-11,6526131360
2023-08-14,6464996640
2023-08-15,6372020920
2023-08-16,6295602520
2023-08-17,6195621780
2023-08-18,6216000020
2023-08-21,6188616760
2023-08-22,6156138940
2023-08-23,6215363200
2023-08-24,6138944800
2023-08-25,6117929740
2023-08-28,6247841020
2023-08-29,6409593300
2023-08-30,6412140580
2023-08-31,6456717980
2023-09-01,6481553960
2023-09-05,6198805880
2023-09-06,6127482040
2023-09-07,6009033520
2023-09-08,5991839380
2023-09-11,5949172440
2023-09-12,5858107180
2023-09-13,5870206760
2023-09-14,5972734780
2023-09-15,5961908840
2023-09-18,5865749020
2023-09-19,5842823500
2023-09-20,5829450280
2023-09-21,5685528960
2023-09-22,5530144880
2023-09-25,5526323960
2023-09-26,5403417700
2023-09-27,5344193440
2023-09-28,5439716440
2023-09-29,5464552420
2023-10-02,5377392520
2023-10-03,5190801330
2023-10-04,5204174760
2023-10-05,5194622310
2023-10-06,5190164500
2023-10-09,5200990610
2023-10-10,5287599490
2023-10-11,5372934710
2023-10-12,5065982650
2023-10-13,5169149110
2023-10-16,5274862890
2023-10-17,5276136550
2023-10-18,5166601790
2023-10-19,5039235790
2023-10-20,5076171930
2023-10-23,5050698730
2023-10-24,5008667950
2023-10-25,4980647430
2023-10-26,5000389160
2023-10-27,4875570480
2023-10-30,5060888010
2023-10-31,5118839540
2023-11-01,5184433030
2023-11-02,5287599490
2023-11-03,5412418170
2023-11-06,5265310440
2023-11-07,5235379430
2023-11-08,5245568710
2023-11-09,5064072160
2023-11-10,5136670780
2023-11-13,5069803630
2023-11-14,5523226590
2023-11-15,5497753390
2023-11-16,5444259670
2023-11-17,5368476900
2023-11-20,5429612580
2023-11-21,5349372000
2023-11-22,5325172460
2023-11-24,5350645660
2023-11-27,5367203240
2023-11-28,5465911890
2023-11-29,5591367400
2023-11-30,5623845730
2023-12-01,5854378190
2023-12-04,5851830870
2023-12-05,5838457440
2023-12-06,5947992200
2023-12-07,5895772140
2023-12-08,5877940900
2023-12-11,5856288680
2023-12-12,5800247640
2023-12-13,6214187140
2023-12-14,6734477250
2023-12-15,6714098690
2023-12-18,6563806810
2023-12-19,6653599840
2023-12-20,6505218450
2023-12-21,6556164850
2023-12-22,6566354130
2023-12-26,6536423120
2023-12-27,6598832460
2023-12-28,6678436210
2023-12-29,6591190500
2024-01-02,6706336000
2024-01-03,6429241000
2024-01-04,6415227000
2024-01-05,6617156000
2024-01-08,6736275000
2024-01-09,6718439000
2024-01-10,6773858000
2024-01-11,6654102000
2024-01-12,6487845000
2024-01-16,6465550000
2024-01-17,6354712000
2024-01-18,6386562000
2024-01-19,6365541000
2024-01-22,6430515000
2024-01-23,6240052000
2024-01-24,6215209000
2024-01-25,6342609000
2024-01-26,6431789000
2024-01-29,6589128000
2024-01-30,6603779000
2024-01-31,6640725000
2024-02-01,7008274000
2024-02-02,6938841000
2024-02-05,6774495000
2024-02-06,6803797000
2024-02-07,6940752000
2024-02-08,6982157000
2024-02-09,7007637000
2024-02-12,7468188000
2024-02-13,7343336000
2024-02-14,7433153000
2024-02-15,7417865000
2024-02-16,7352254000
2024-02-20,7266259000
2024-02-21,7245238000
2024-02-22,7257341000
2024-02-23,7321678000
2024-02-26,7254156000
2024-02-27,7328685000
2024-02-28,7396207000
2024-02-29,7556094000
2024-03-01,7733817000
2024-03-04,7696871000
2024-03-05,7574567000
2024-03-06,7642089000
2024-03-07,7743372000
2024-03-08,7749742000
2024-03-11,7665658000
2024-03-12,7621705000
2024-03-13,7743372000
2024-03-14,7449715000
2024-03-15,7505771000
2024-03-18,7595588000
2024-03-19,7700693000
2024-03-20,7872046000
2024-03-21,8037666000
2024-03-22,7970144000
2024-03-25,8003905000
2024-03-26,7968870000
2024-03-27,8212203999
2024-03-28,8337692999
2024-04-01,8183539000
2024-04-02,7970781000
2024-04-03,8052954000
2024-04-04,7778407000
2024-04-05,7794332000
2024-04-08,7853573000
2024-04-09,7972055000
2024-04-10,7622979000
2024-04-11,7496216000
2024-04-12,7208929000
2024-04-15,7116564000
2024-04-16,6974513000
2024-04-17,6896799000
2024-04-18,6884696000
2024-04-19,6935656000
2024-04-22,7003815000
2024-04-23,7226128000
2024-04-24,7096180000
2024-04-25,7024199000
2024-04-26,7354165000
2024-04-29,7543991000
2024-04-30,7345884000
2024-05-01,7317219000
2024-05-02,7364994000
2024-05-03,7412769000
2024-05-06,7519148000
2024-05-07,7523607000
2024-05-08,7530614000
2024-05-09,7626164000
2024-05-10,7631897000
2024-05-13,7712159000
2024-05-14,7836374000
2024-05-15,7852936000
2024-05-16,7699419000
2024-05-17,7666932000
2024-05-20,7575204000
2024-05-21,7615972000
2024-05-22,7479017000
2024-05-23,7373912000
2024-05-24,7416591000
2024-05-28,7373912000
2024-05-29,7390474000
2024-05-30,7555457000
2024-05-31,7766941000
2024-06-03,7714707000
2024-06-04,7367542000
2024-06-05,7512141000
2024-06-06,7387289000
2024-06-07,7225491000
2024-06-10,7521696000
2024-06-11,7245238000
2024-06-12,7357350000
2024-06-13,7247786000
2024-06-14,7135674000
2024-06-17,7163065000
2024-06-18,7102550000
2024-06-20,7092995000
2024-06-21,7198100000
2024-06-24,7183449000
2024-06-25,6773221000
2024-06-26,6803797000
2024-06-27,6882785000
2024-06-28,7235683000
2024-07-01,7000630000
2024-07-02,7028021000
2024-07-03,6997445000
2024-07-05,6932471000
2024-07-08,7124845000
2024-07-09,7005726000
2024-07-10,7194278000
2024-07-11,7726810000
2024-07-12,7960589000
2024-07-15,8142771000
2024-07-16,8452989999
2024-07-17,8406489000
2024-07-18,8356166000
2024-07-19,8219847999
2024-07-22,8097552000
2024-07-23,8144616000
2024-07-24,8088648000
2024-07-25,8554200000
2024-07-26,10221156000
2024-07-29,10347720000
2024-07-30,10309560000
2024-07-31,10244052000
2024-08-01,9952128000
2024-08-02,9686916000
2024-08-05,9349200000
2024-08-06,9328212000
2024-08-07,9122784000
2024-08-08,9255708000
2024-08-09,9314220000
