,INCY
2023-11-06,12236012820
2023-11-07,12269646720
2023-11-08,12121657560
2023-11-09,11776349520
2023-11-10,11758411440
2023-11-13,11910885120
2023-11-14,12236012820
2023-11-15,12327945480
2023-11-16,12105961740
2023-11-17,12168745020
2023-11-20,12267404460
2023-11-21,11935549980
2023-11-22,11973668400
2023-11-24,12049905240
2023-11-27,11854828620
2023-11-28,11816710200
2023-11-29,11971426140
2023-11-30,12184440840
2023-12-01,12112688520
2023-12-04,12323460960
2023-12-05,12292069320
2023-12-06,12426604920
2023-12-07,12372790680
2023-12-08,12265162200
2023-12-11,12789851040
2023-12-12,13870620360
2023-12-13,14393066940
2023-12-14,14314587840
2023-12-15,13969279800
2023-12-18,13592580120
2023-12-19,13879589400
2023-12-20,13623971760
2023-12-21,13832501940
2023-12-22,14092604100
2023-12-26,14025336300
2023-12-27,14054485680
2023-12-28,14065696980
2023-12-29,14079150540
2024-01-02,14692477800
2024-01-03,14705946840
2024-01-04,14948389560
2024-01-05,14649825840
2024-01-08,14775536879
2024-01-09,14452279919
2024-01-10,14398403760
2024-01-11,14167185240
2024-01-12,14084126160
2024-01-16,13769848560
2024-01-17,13801276320
2024-01-18,13733931120
2024-01-19,13803521160
2024-01-22,13805766000
2024-01-23,13888825080
2024-01-24,13657606560
2024-01-25,13675565280
2024-01-26,13612709760
2024-01-29,13574547480
2024-01-30,13307411520
2024-01-31,13192924680
2024-02-01,13280473440
2024-02-02,13098641400
2024-02-05,13033541040
2024-02-06,13385980920
2024-02-07,12871912560
2024-02-08,12876402240
2024-02-09,12943747440
2024-02-12,12984154560
2024-02-13,13320880560
2024-02-14,12995378760
2024-02-15,13237821480
2024-02-16,13011092640
2024-02-20,13204148880
2024-02-21,13543119720
2024-02-22,13673320440
2024-02-23,13601485560
2024-02-26,13588016520
2024-02-27,13693524000
2024-02-28,13464550320
2024-02-29,13100886240
2024-03-01,13255780200
2024-03-04,13406184480
2024-03-05,13222107600
2024-03-06,13302921840
2024-03-07,13251290520
2024-03-08,13473529680
2024-03-11,13646382360
2024-03-12,13318635720
2024-03-13,13226597280
2024-03-14,13141293360
2024-03-15,13103131080
2024-03-18,12871912560
2024-03-19,13094151720
2024-03-20,13073948160
2024-03-21,12957216480
2024-03-22,12791098320
2024-03-25,12903340320
2024-03-26,12694570200
2024-03-27,12822526080
2024-03-28,12788853480
2024-04-01,12714773760
2024-04-02,12532941720
2024-04-03,12416210040
2024-04-04,12344375160
2024-04-05,12400496160
2024-04-08,12357844200
2024-04-09,12413965200
2024-04-10,12346620000
2024-04-11,12328661280
2024-04-12,12088463400
2024-04-15,11994180120
2024-04-16,11947038480
2024-04-17,11834796480
2024-04-18,11857244880
2024-04-19,11751737400
2024-04-22,11655209280
2024-04-23,11594598600
2024-04-24,11614802160
2024-04-25,11489091120
2024-04-26,11601333120
2024-04-29,11798879040
2024-04-30,11684392200
2024-05-01,11884182960
2024-05-02,11917855560
2024-05-03,12068259840
2024-05-06,12140094720
2024-05-07,12205195080
2024-05-08,12012138840
2024-05-09,12009894000
2024-05-10,11911121040
2024-05-13,12930278400
2024-05-14,12806812200
2024-05-15,12806812200
2024-05-16,12764160240
2024-05-17,12818036400
2024-05-20,12838239960
2024-05-21,12885381600
2024-05-22,13064968800
2024-05-23,12896605800
2024-05-24,12865178040
2024-05-28,12851709000
2024-05-29,12777629280
2024-05-30,12862933200
2024-05-31,12972930360
2024-06-03,13199659200
2024-06-04,13148027880
2024-06-05,13251290520
2024-06-06,13112110440
2024-06-07,13280473440
2024-06-10,13334349600
2024-06-11,13352308320
2024-06-12,13455570960
2024-06-13,14072901960
2024-06-14,13942701240
2024-06-17,14072901960
2024-06-18,13792296960
2024-06-20,13998822240
2024-06-21,14191878480
2024-06-24,14310855000
2024-06-25,14164940400
2024-06-26,13861887000
2024-06-27,13772093400
2024-06-28,13608220080
2024-07-01,13664341080
2024-07-02,13249045680
2024-07-03,12943747440
2024-07-05,12869667720
2024-07-08,13058234280
2024-07-09,13626178800
2024-07-10,13632913320
2024-07-11,13983108360
2024-07-12,14290651440
2024-07-15,14423097000
2024-07-16,14366976000
2024-07-17,14658805200
2024-07-18,14674519080
2024-07-19,14786761080
2024-07-22,14634111960
2024-07-23,14771047200
2024-07-24,15020224440
2024-07-25,15392867879
2024-07-26,15401847240
2024-07-29,14964623250
2024-07-30,14790083250
2024-07-31,14196647249
2024-08-01,14054833500
2024-08-02,14065742250
2024-08-05,13526850000
2024-08-06,13367582250
2024-08-07,13153770750
2024-08-08,13478851500
2024-08-09,13326129000
