,JWN
2023-03-06,3156504000
2023-03-07,3140424000
2023-03-08,3133991999
2023-03-09,3029472000
2023-03-10,2932991999
2023-03-13,2712696000
2023-03-14,2669280000
2023-03-15,2772191999
2023-03-16,2765760000
2023-03-17,2662848000
2023-03-20,2588880000
2023-03-21,2643552000
2023-03-22,2592096000
2023-03-23,2471496000
2023-03-24,2476320000
2023-03-27,2473104000
2023-03-28,2497224000
2023-03-29,2511696000
2023-03-30,2503656000
2023-03-31,2616216000
2023-04-03,2659632000
2023-04-04,2619432000
2023-04-05,2569584000
2023-04-06,2585663999
2023-04-10,2675712000
2023-04-11,2701440000
2023-04-12,2539032000
2023-04-13,2627472000
2023-04-14,2617824000
2023-04-17,2733600000
2023-04-18,2748072000
2023-04-19,2743248000
2023-04-20,2661240000
2023-04-21,2600136000
2023-04-24,2611391999
2023-04-25,2445768000
2023-04-26,2471496000
2023-04-27,2473104000
2023-04-28,2485968000
2023-05-01,2462691000
2023-05-02,2406096000
2023-05-03,2373756000
2023-05-04,2283204000
2023-05-05,2470776000
2023-05-08,2470776000
2023-05-09,2435202000
2023-05-10,2438436000
2023-05-11,2446521000
2023-05-12,2389926000
2023-05-15,2433585000
2023-05-16,2344650000
2023-05-17,2504733000
2023-05-18,2598519000
2023-05-19,2496648000
2023-05-22,2583966000
2023-05-23,2550009000
2023-05-24,2611455000
2023-05-25,2490180000
2023-05-26,2590434000
2023-05-30,2635710000
2023-05-31,2474010000
2023-06-01,2590434000
2023-06-02,2829750000
2023-06-05,2811963000
2023-06-06,2993067000
2023-06-07,3140214000
2023-06-08,3133746000
2023-06-09,3191957999
2023-06-12,3267957000
2023-06-13,3212979000
2023-06-14,3135363000
2023-06-15,3132129000
2023-06-16,3082002000
2023-06-20,3060981000
2023-06-21,2986599000
2023-06-22,2934855000
2023-06-23,2938089000
2023-06-26,2951025000
2023-06-27,3120810000
2023-06-28,3141831000
2023-06-29,3263106000
2023-06-30,3309999000
2023-07-03,3335871000
2023-07-05,3242085000
2023-07-06,3124044000
2023-07-07,3130512000
2023-07-10,3127278000
2023-07-11,3309999000
2023-07-12,3240468000
2023-07-13,3230766000
2023-07-14,3206510999
2023-07-17,3234000000
2023-07-18,3322935000
2023-07-19,3347190000
2023-07-20,3297063000
2023-07-21,3350424000
2023-07-24,3505656000
2023-07-25,3497571000
2023-07-26,3563868000
2023-07-27,3612378000
2023-07-28,3711015000
2023-07-31,3743820000
2023-08-01,3774600000
2023-08-02,3751920000
2023-08-03,3717900000
2023-08-04,3677400000
2023-08-07,3581820000
2023-08-08,3625560000
2023-08-09,3546180000
2023-08-10,3507300000
2023-08-11,3452220000
2023-08-14,3337200000
2023-08-15,3199500000
2023-08-16,3160620000
2023-08-17,3081240000
2023-08-18,3095820000
2023-08-21,3089340000
2023-08-22,2786400000
2023-08-23,2849580000
2023-08-24,2724840000
2023-08-25,2514240000
2023-08-28,2517480000
2023-08-29,2538540000
2023-08-30,2541780000
2023-08-31,2627640000
2023-09-01,2603340000
2023-09-05,2476980000
2023-09-06,2413800000
2023-09-07,2374920000
2023-09-08,2371680000
2023-09-11,2293920000
2023-09-12,2314980000
2023-09-13,2349000000
2023-09-14,2405700000
2023-09-15,2386260000
2023-09-18,2353860000
2023-09-19,2355480000
2023-09-20,2339280000
2023-09-21,2308500000
2023-09-22,2289060000
2023-09-25,2319840000
2023-09-26,2292300000
2023-09-27,2287440000
2023-09-28,2344140000
2023-09-29,2420280000
2023-10-02,2447820000
2023-10-03,2353860000
2023-10-04,2381400000
2023-10-05,2305260000
2023-10-06,2300400000
2023-10-09,2268000000
2023-10-10,2324700000
2023-10-11,2384640000
2023-10-12,2324700000
2023-10-13,2277720000
2023-10-16,2287440000
2023-10-17,2353860000
2023-10-18,2272860000
2023-10-19,2222640000
2023-10-20,2206440000
2023-10-23,2212920000
2023-10-24,2269620000
2023-10-25,2284200000
2023-10-26,2298780000
2023-10-27,2227500000
2023-10-30,2232750000
2023-10-31,2271750000
2023-11-01,2288000000
2023-11-02,2367625000
2023-11-03,2405000000
2023-11-06,2328625000
2023-11-07,2296125000
2023-11-08,2291250000
2023-11-09,2187250000
2023-11-10,2197000000
2023-11-13,2125500000
2023-11-14,2327000000
2023-11-15,2460250000
2023-11-16,2348125000
2023-11-17,2452125000
2023-11-20,2465125000
2023-11-21,2421250000
2023-11-22,2309125000
2023-11-24,2445625000
2023-11-27,2463500000
2023-11-28,2492750000
2023-11-29,2518750000
2023-11-30,2538250000
2023-12-01,2630875000
2023-12-04,2653624999
2023-12-05,2512250000
2023-12-06,2468375000
2023-12-07,2591875000
2023-12-08,2656875000
2023-12-11,2847000000
2023-12-12,2712125000
2023-12-13,2811250000
2023-12-14,2936375000
2023-12-15,2853500000
2023-12-18,2951000000
2023-12-19,2988375000
2023-12-20,2928250000
2023-12-21,2994875000
2023-12-22,2993250000
2023-12-26,3046875000
2023-12-27,3072875000
2023-12-28,3064750000
2023-12-29,2998125000
2024-01-02,2972125000
2024-01-03,2746250000
2024-01-04,2796625000
2024-01-05,2868125000
2024-01-08,3030625000
2024-01-09,3012750000
2024-01-10,3032250000
2024-01-11,2980250000
2024-01-12,2951000000
2024-01-16,2937999999
2024-01-17,2918500000
2024-01-18,2874625000
2024-01-19,2926625000
2024-01-22,3043625000
2024-01-23,3038750000
2024-01-24,3074500000
2024-01-25,3165500000
2024-01-26,3222374999
2024-01-29,3121625000
2024-01-30,3042000000
2024-01-31,2949375000
2024-02-01,2967250000
2024-02-02,2944500000
2024-02-05,2965625000
2024-02-06,3042000000
2024-02-07,2994875000
2024-02-08,3100499999
2024-02-09,3107000000
2024-02-12,3246750000
2024-02-13,3128125000
2024-02-14,3185000000
2024-02-15,3295500000
2024-02-16,3266250000
2024-02-20,3220750000
2024-02-21,3238625000
2024-02-22,3302000000
2024-02-23,3313375000
2024-02-26,3380000000
2024-02-27,3524625000
2024-02-28,3464500000
2024-02-29,3407625000
2024-03-01,3367000000
2024-03-04,3344249999
2024-03-05,3396250000
2024-03-06,2850250000
2024-03-07,2747875000
2024-03-08,2772250000
2024-03-11,2842124999
2024-03-12,2892500000
2024-03-13,2923374999
2024-03-14,2860000000
2024-03-15,2809625000
2024-03-18,2772250000
2024-03-19,3032250000
2024-03-20,3149250000
2024-03-21,3258125000
2024-03-22,3094000000
2024-03-25,3072875000
2024-03-26,3025750000
2024-03-27,3237000000
2024-03-28,3293875000
2024-04-01,3276000000
2024-04-02,3167124999
2024-04-03,3090750000
2024-04-04,2957500000
2024-04-05,3032250000
2024-04-08,3159000000
2024-04-09,3149250000
2024-04-10,3150875000
2024-04-11,3217500000
2024-04-12,3097250000
2024-04-15,2887625000
2024-04-16,2877875000
2024-04-17,2916875000
2024-04-18,3045249999
2024-04-19,3074500000
2024-04-22,3053375000
2024-04-23,3204500000
2024-04-24,3129750000
2024-04-25,3087500000
2024-04-26,3108625000
2024-04-29,3157375000
2024-04-30,3089125000
2024-05-01,3056625000
2024-05-02,3246750000
2024-05-03,3266250000
2024-05-06,3293875000
2024-05-07,3233750000
2024-05-08,3246750000
2024-05-09,3297125000
2024-05-10,3344249999
2024-05-13,3433625000
2024-05-14,3540875000
2024-05-15,3495375000
2024-05-16,3445000000
2024-05-17,3453125000
2024-05-20,3428750000
2024-05-21,3445000000
2024-05-22,3466124999
2024-05-23,3467750000
2024-05-24,3497000000
2024-05-28,3515328000
2024-05-29,3510432000
2024-05-30,3432096000
2024-05-31,3606720000
2024-06-03,3755232000
2024-06-04,3637728000
2024-06-05,3629567999
2024-06-06,3464736000
2024-06-07,3508800000
2024-06-10,3461472000
2024-06-11,3435360000
2024-06-12,3513696000
2024-06-13,3503904000
2024-06-14,3435360000
2024-06-17,3559392000
2024-06-18,3549600000
2024-06-20,3459840000
2024-06-21,3476160000
2024-06-24,3510432000
2024-06-25,3441888000
2024-06-26,3481055999
2024-06-27,3446784000
2024-06-28,3463104000
2024-07-01,3468000000
2024-07-02,3500640000
2024-07-03,3525120000
2024-07-05,3562655999
2024-07-08,3471264000
2024-07-09,3593664000
2024-07-10,3574080000
2024-07-11,3817248000
2024-07-12,3831936000
2024-07-15,3720960000
2024-07-16,3876000000
2024-07-17,3887424000
2024-07-18,3791136000
2024-07-19,3699744000
2024-07-22,3595296000
2024-07-23,3561024000
2024-07-24,3443520000
2024-07-25,3441888000
2024-07-26,3608352000
2024-07-29,3606720000
2024-07-30,3676896000
2024-07-31,3725855999
2024-08-01,3639360000
2024-08-02,3448416000
2024-08-05,3454944000
2024-08-06,3507167999
2024-08-07,3472896000
2024-08-08,3621408000
2024-08-09,3631200000
