,NWL
2023-03-06,5579372000
2023-03-07,5529704000
2023-03-08,5566955000
2023-03-09,5388978000
2023-03-10,5066136000
2023-03-13,4892298000
2023-03-14,5041302000
2023-03-15,5049580000
2023-03-16,4867464000
2023-03-17,4714321000
2023-03-20,4714321000
2023-03-21,4834352000
2023-03-22,4768128000
2023-03-23,4768128000
2023-03-24,4813657000
2023-03-27,4871603000
2023-03-28,4879881000
2023-03-29,5008190000
2023-03-30,4983356000
2023-03-31,5152648000
2023-04-03,5156790000
2023-04-04,5044956000
2023-04-05,4986968000
2023-04-06,5028388000
2023-04-10,5057382000
2023-04-11,5210636000
2023-04-12,5057382000
2023-04-13,5102944000
2023-04-14,5144364000
2023-04-17,5239630000
2023-04-18,5206494000
2023-04-19,5189926000
2023-04-20,5098802000
2023-04-21,5065666000
2023-04-24,5069808000
2023-04-25,4928980000
2023-04-26,4912412000
2023-04-27,4920696000
2023-04-28,5032530000
2023-05-01,4477502000
2023-05-02,4291112000
2023-05-03,4146142000
2023-05-04,4063302000
2023-05-05,4187562000
2023-05-08,4199988000
2023-05-09,4137858000
2023-05-10,3939042000
2023-05-11,3934900000
2023-05-12,3839634000
2023-05-15,3843775999
2023-05-16,3624250000
2023-05-17,3731942000
2023-05-18,3719516000
2023-05-19,3599398000
2023-05-22,3698806000
2023-05-23,3736084000
2023-05-24,3607682000
2023-05-25,3504132000
2023-05-26,3615966000
2023-05-30,3649102000
2023-05-31,3442002000
2023-06-01,3396439999
2023-06-02,3636675999
2023-06-05,3582830000
2023-06-06,3591114000
2023-06-07,3694664000
2023-06-08,3574546000
2023-06-09,3512416000
2023-06-12,3504132000
2023-06-13,3516558000
2023-06-14,3466853999
2023-06-15,3537267999
2023-06-16,3524842000
2023-06-20,3425434000
2023-06-21,3355020000
2023-06-22,3280464000
2023-06-23,3251470000
2023-06-26,3404724000
2023-06-27,3657386000
2023-06-28,3723658000
2023-06-29,3711232000
2023-06-30,3603539999
2023-07-03,3715374000
2023-07-05,3603539999
2023-07-06,3591114000
2023-07-07,3673953999
2023-07-10,3682238000
2023-07-11,4088153999
2023-07-12,4050875999
2023-07-13,4096438000
2023-07-14,4055017999
2023-07-17,3988746000
2023-07-18,4038450000
2023-07-19,4166852000
2023-07-20,4121289999
2023-07-21,4146142000
2023-07-24,4166852000
2023-07-25,4150284000
2023-07-26,4332532000
2023-07-27,4245550000
2023-07-28,4572768000
2023-07-31,4622472000
2023-08-01,4469218000
2023-08-02,4539632000
2023-08-03,4473360000
2023-08-04,4518922000
2023-08-07,4452650000
2023-08-08,4423656000
2023-08-09,4419514000
2023-08-10,4423656000
2023-08-11,4378094000
2023-08-14,4382236000
2023-08-15,4262117999
2023-08-16,4262117999
2023-08-17,4282828000
2023-08-18,4365668000
2023-08-21,4228982000
2023-08-22,4237266000
2023-08-23,4295254000
2023-08-24,4224839999
2023-08-25,4245550000
2023-08-28,4315964000
2023-08-29,4324248000
2023-08-30,4386378000
2023-08-31,4382236000
2023-09-01,4436082000
2023-09-05,4220698000
2023-09-06,4121289999
2023-09-07,4208272000
2023-09-08,4117148000
2023-09-11,3868628000
2023-09-12,4001172000
2023-09-13,3901764000
2023-09-14,4026024000
2023-09-15,3930758000
2023-09-18,3930758000
2023-09-19,3992888000
2023-09-20,3939042000
2023-09-21,3756794000
2023-09-22,3715374000
2023-09-25,3640817999
2023-09-26,3566262000
2023-09-27,3591114000
2023-09-28,3603539999
2023-09-29,3740225999
2023-10-02,3586972000
2023-10-03,3326025999
2023-10-04,3284606000
2023-10-05,3143778000
2023-10-06,3060938000
2023-10-09,2953246000
2023-10-10,2978098000
2023-10-11,2932536000
2023-10-12,2812418000
2023-10-13,2812418000
2023-10-16,2849696000
2023-10-17,2973956000
2023-10-18,2940820000
2023-10-19,2911826000
2023-10-20,2886974000
2023-10-23,2808276000
2023-10-24,2961530000
2023-10-25,2982240000
2023-10-26,3060938000
2023-10-27,2758572000
2023-10-30,2903542000
2023-10-31,2783424000
2023-11-01,2742004000
2023-11-02,2816560000
2023-11-03,2866264000
2023-11-06,2915968000
2023-11-07,2857980000
2023-11-08,2837270000
2023-11-09,2783424000
2023-11-10,2833128000
2023-11-13,2762714000
2023-11-14,3048512000
2023-11-15,3172772000
2023-11-16,3069222000
2023-11-17,3127210000
2023-11-20,3110642000
2023-11-21,3044370000
2023-11-22,3110642000
2023-11-24,3102358000
2023-11-27,3077506000
2023-11-28,3143778000
2023-11-29,3181056000
2023-11-30,3160346000
2023-12-01,3359162000
2023-12-04,3413008000
2023-12-05,3313600000
2023-12-06,3408866000
2023-12-07,3479280000
2023-12-08,3487564000
2023-12-11,3442002000
2023-12-12,3346736000
2023-12-13,3541410000
2023-12-14,3719516000
2023-12-15,3624250000
2023-12-18,3537267999
2023-12-19,3665670000
2023-12-20,3524842000
2023-12-21,3599398000
2023-12-22,3545552000
2023-12-26,3603539999
2023-12-27,3607682000
2023-12-28,3653244000
2023-12-29,3595256000
2024-01-02,3620108000
2024-01-03,3462712000
2024-01-04,3454428000
2024-01-05,3483422000
2024-01-08,3541410000
2024-01-09,3715374000
2024-01-10,3682238000
2024-01-11,3624250000
2024-01-12,3516558000
2024-01-16,3421292000
2024-01-17,3359162000
2024-01-18,3326025999
2024-01-19,3375730000
2024-01-22,3504132000
2024-01-23,3462712000
2024-01-24,3437860000
2024-01-25,3533125999
2024-01-26,3599398000
2024-01-29,3620108000
2024-01-30,3557978000
2024-01-31,3446144000
2024-02-01,3508274000
2024-02-02,3446144000
2024-02-05,3350878000
2024-02-06,3338452000
2024-02-07,3280464000
2024-02-08,3499989999
2024-02-09,2837270000
2024-02-12,3019518000
2024-02-13,3048512000
2024-02-14,3152062000
2024-02-15,3313600000
2024-02-16,3176914000
2024-02-20,3230760000
2024-02-21,3156204000
2024-02-22,3114784000
2024-02-23,3002950000
2024-02-26,2965672000
2024-02-27,3048512000
2024-02-28,3023660000
2024-02-29,3106500000
2024-03-01,3127210000
2024-03-04,3127210000
2024-03-05,3077506000
2024-03-06,3094074000
2024-03-07,3201766000
2024-03-08,3255612000
2024-03-11,3139636000
2024-03-12,3172772000
2024-03-13,3243186000
2024-03-14,3197624000
2024-03-15,3388156000
2024-03-18,3172772000
2024-03-19,3152062000
2024-03-20,3226618000
2024-03-21,3189340000
2024-03-22,3172772000
2024-03-25,3185198000
2024-03-26,3065080000
2024-03-27,3259754000
2024-03-28,3326025999
2024-04-01,3247328000
2024-04-02,3147920000
2024-04-03,3123068000
2024-04-04,3085790000
2024-04-05,2994666000
2024-04-08,3085790000
2024-04-09,3152062000
2024-04-10,3036086000
2024-04-11,3060938000
2024-04-12,2949104000
2024-04-15,2944962000
2024-04-16,2878690000
2024-04-17,2870406000
2024-04-18,2862122000
2024-04-19,2849696000
2024-04-22,2874548000
2024-04-23,2953246000
2024-04-24,2915968000
2024-04-25,2874548000
2024-04-26,3226618000
2024-04-29,3334310000
2024-04-30,3288748000
2024-05-01,3210050000
2024-05-02,3164488000
2024-05-03,3172772000
2024-05-06,3222476000
2024-05-07,3297032000
2024-05-08,3334310000
2024-05-09,3412981000
2024-05-10,3354923000
2024-05-13,3417128000
2024-05-14,3612037000
2024-05-15,3479333000
2024-05-16,3471038999
2024-05-17,3363217000
2024-05-20,3408834000
2024-05-21,3408834000
2024-05-22,3309306000
2024-05-23,3255395000
2024-05-24,3259542000
2024-05-28,3197337000
2024-05-29,3056339000
2024-05-30,3097809000
2024-05-31,3201484000
2024-06-03,3168308000
2024-06-04,3110250000
2024-06-05,3097809000
2024-06-06,3093662000
2024-06-07,3056339000
2024-06-10,3060486000
2024-06-11,3056339000
2024-06-12,3052192000
2024-06-13,2919488000
2024-06-14,2890459000
2024-06-17,2811666000
2024-06-18,2745314000
2024-06-20,2707991000
2024-06-21,2778490000
2024-06-24,2770196000
2024-06-25,2637492000
2024-06-26,2645786000
2024-06-27,2604316000
2024-06-28,2658227000
2024-07-01,2625051000
2024-07-02,2612610000
2024-07-03,2600169000
2024-07-05,2513082000
2024-07-08,2554552000
2024-07-09,2380378000
2024-07-10,2376231000
2024-07-11,2521376000
2024-07-12,2579434000
2024-07-15,2604316000
2024-07-16,2761902000
2024-07-17,2795078000
2024-07-18,2707991000
2024-07-19,2658227000
2024-07-22,2662374000
2024-07-23,2619912000
2024-07-24,2615760000
2024-07-25,2632368000
2024-07-26,3699432000
2024-07-29,3653760000
2024-07-30,3624696000
2024-07-31,3566568000
2024-08-01,3466920000
2024-08-02,3421248000
2024-08-05,3329904000
2024-08-06,3151368000
2024-08-07,2997744000
2024-08-08,3068328000
2024-08-09,2943768000
