,HON
2023-03-07,130635036000
2023-03-08,130601646000
2023-03-09,128805264000
2023-03-10,129105774000
2023-03-13,128952180000
2023-03-14,128865366000
2023-03-15,125626536000
2023-03-16,126307691999
2023-03-17,123302591999
2023-03-20,126801864000
2023-03-21,127656648000
2023-03-22,124985448000
2023-03-23,124825175999
2023-03-24,125653248000
2023-03-27,125539722000
2023-03-28,125492975999
2023-03-29,126260946000
2023-03-30,126294336000
2023-03-31,127152136000
2023-04-03,128589184000
2023-04-04,127032382000
2023-04-05,126027779000
2023-04-06,126713038000
2023-04-10,127524704000
2023-04-11,127864007000
2023-04-12,128555919000
2023-04-13,130332270000
2023-04-14,130764715000
2023-04-17,131636258000
2023-04-18,131017529000
2023-04-19,131602993000
2023-04-20,130897775000
2023-04-21,130452024000
2023-04-24,130917734000
2023-04-25,130372188000
2023-04-26,127005770000
2023-04-27,132135233000
2023-04-28,132953552000
2023-05-01,133379344000
2023-05-02,131902378000
2023-05-03,131702788000
2023-05-04,130545166000
2023-05-05,132008825999
2023-05-08,131030835000
2023-05-09,131150589000
2023-05-10,131290302000
2023-05-11,129054894000
2023-05-12,128815386000
2023-05-15,129274443000
2023-05-16,127478133000
2023-05-17,130412106000
2023-05-18,131895725000
2023-05-19,131296955000
2023-05-22,131017529000
2023-05-23,129713541000
2023-05-24,127644458000
2023-05-25,127917231000
2023-05-26,128901875000
2023-05-30,129434115000
2023-05-31,127471480000
2023-06-01,128975058000
2023-06-02,132294905000
2023-06-05,131183854000
2023-06-06,130625002000
2023-06-07,131988866999
2023-06-08,131829195000
2023-06-09,131656216999
2023-06-12,132062050000
2023-06-13,133798483000
2023-06-14,133405956000
2023-06-15,135541569000
2023-06-16,135035941000
2023-06-20,133326120000
2023-06-21,134257540000
2023-06-22,133492445000
2023-06-23,133119877000
2023-06-26,134776474000
2023-06-27,135282102000
2023-06-28,134723250000
2023-06-29,137364491000
2023-06-30,137448000000
2023-07-03,137977920000
2023-07-05,136739232000
2023-07-06,135136224000
2023-07-07,134639424000
2023-07-10,137606976000
2023-07-11,138262752000
2023-07-12,138123648000
2023-07-13,138249504000
2023-07-14,136547135999
2023-07-17,137891808000
2023-07-18,135957600000
2023-07-19,135904607999
2023-07-20,137752704000
2023-07-21,138176640000
2023-07-24,138653568000
2023-07-25,138892032000
2023-07-26,137951424000
2023-07-27,130101984000
2023-07-28,129293856000
2023-07-31,128591712000
2023-08-01,128161152000
2023-08-02,127776960000
2023-08-03,126193824000
2023-08-04,125332704000
2023-08-07,125591040000
2023-08-08,124299360000
2023-08-09,125352576000
2023-08-10,125021376000
2023-08-11,126299807999
2023-08-14,125531424000
2023-08-15,124398720000
2023-08-16,123530976000
2023-08-17,123193152000
2023-08-18,123590592000
2023-08-21,123835680000
2023-08-22,123213024000
2023-08-23,123921792000
2023-08-24,122649984000
2023-08-25,123405120000
2023-08-28,124451712000
2023-08-29,125538048000
2023-08-30,124902144000
2023-08-31,124491456000
2023-09-01,124789535999
2023-09-05,123007680000
2023-09-06,122219424000
2023-09-07,121961088000
2023-09-08,122226048000
2023-09-11,123345504000
2023-09-12,125332704000
2023-09-13,126909216000
2023-09-14,128214144000
2023-09-15,127869696000
2023-09-18,128810304000
2023-09-19,129399840000
2023-09-20,128797056000
2023-09-21,126803232000
2023-09-22,125710272000
2023-09-25,127088064000
2023-09-26,124458335999
2023-09-27,124451712000
2023-09-28,123941664000
2023-09-29,122371776000
2023-10-02,119883465000
2023-10-03,118918409999
2023-10-04,119811250000
2023-10-05,118183130000
2023-10-06,121229290000
2023-10-09,122450380000
2023-10-10,122332210000
2023-10-11,123028100000
2023-10-12,120756610000
2023-10-13,120507140000
2023-10-16,122259995000
2023-10-17,122319080000
2023-10-18,120448055000
2023-10-19,119660255000
2023-10-20,119036580000
2023-10-23,118511380000
2023-10-24,119128490000
2023-10-25,116916085000
2023-10-26,115583390000
2023-10-27,116200500000
2023-10-30,118005875000
2023-10-31,120310190000
2023-11-01,120789435000
2023-11-02,122391295000
2023-11-03,124071935000
2023-11-06,123093750000
2023-11-07,122509465000
2023-11-08,121203030000
2023-11-09,120585920000
2023-11-10,122575115000
2023-11-13,122443815000
2023-11-14,124892560000
2023-11-15,124439575000
2023-11-16,125201115000
2023-11-17,125529365000
2023-11-20,125916700000
2023-11-21,125549060000
2023-11-22,126251515000
2023-11-24,126973665000
2023-11-27,126684805000
2023-11-28,127538255000
2023-11-29,127531690000
2023-11-30,128621479999
2023-12-01,129842570000
2023-12-04,130223340000
2023-12-05,129297675000
2023-12-06,129849135000
2023-12-07,129849135000
2023-12-08,127761465000
2023-12-11,131556034999
2023-12-12,132291315000
2023-12-13,133322020000
2023-12-14,133538665000
2023-12-15,133532100000
2023-12-18,134648150000
2023-12-19,134319900000
2023-12-20,133203850000
2023-12-21,134615325000
2023-12-22,135002659999
2023-12-26,136578260000
2023-12-27,137221630000
2023-12-28,137320104999
2023-12-29,137674615000
2024-01-02,136330700000
2024-01-03,133414919000
2024-01-04,133656270000
2024-01-05,132762619000
2024-01-08,132195118000
2024-01-09,131523249000
2024-01-10,132025520000
2024-01-11,131549340999
2024-01-12,131177530000
2024-01-16,129005371000
2024-01-17,129122785000
2024-01-18,130544799000
2024-01-19,130968794000
2024-01-22,131138392000
2024-01-23,132377762000
2024-01-24,130375201000
2024-01-25,132129888000
2024-01-26,131634140000
2024-01-29,132449515000
2024-01-30,134308570000
2024-01-31,131934198000
2024-02-01,128705313000
2024-02-02,127922553000
2024-02-05,125900423000
2024-02-06,126311371999
2024-02-07,126611430000
2024-02-08,126193958000
2024-02-09,127094132000
2024-02-12,128731405000
2024-02-13,126552723000
2024-02-14,127113701000
2024-02-15,129122785000
2024-02-16,128613990999
2024-02-20,129768562000
2024-02-21,130153419000
2024-02-22,130988363000
2024-02-23,130870949000
2024-02-26,129931637000
2024-02-27,129272814000
2024-02-28,128874911000
2024-02-29,129631579000
2024-03-01,129592440999
2024-03-04,129964252000
2024-03-05,128731405000
2024-03-06,130786150000
2024-03-07,132162503000
2024-03-08,130949225000
2024-03-11,130649167000
2024-03-12,129892499000
2024-03-13,130283879000
2024-03-14,128079105000
2024-03-15,128953187000
2024-03-18,128346548000
2024-03-19,129833792000
2024-03-20,131229714000
2024-03-21,131360174000
2024-03-22,130936179000
2024-03-25,129468504000
2024-03-26,131112300000
2024-03-27,133806299000
2024-03-28,133884575000
2024-04-01,131771123000
2024-04-02,130610029000
2024-04-03,129135831000
2024-04-04,127883415000
2024-04-05,128600945000
2024-04-08,128998848000
2024-04-09,129422843000
2024-04-10,127622495000
2024-04-11,128418301000
2024-04-12,127955168000
2024-04-15,126572292000
2024-04-16,124406656000
2024-04-17,124171828000
2024-04-18,124641484000
2024-04-19,126715798000
2024-04-22,127576834000
2024-04-23,127955168000
2024-04-24,127061517000
2024-04-25,125906946000
2024-04-26,126187435000
2024-04-29,126396171000
2024-04-30,125717779000
2024-05-01,127394190000
2024-05-02,126311371999
2024-05-03,127726863000
2024-05-06,127198500000
2024-05-07,128405255000
2024-05-08,129188015000
2024-05-09,130870949000
2024-05-10,132364715999
2024-05-13,132938740000
2024-05-14,132553883000
2024-05-15,133760638000
2024-05-16,134778226000
2024-05-17,134354231000
2024-05-20,133473626000
2024-05-21,132749573000
2024-05-22,132286440000
2024-05-23,130062096999
2024-05-24,130257787000
2024-05-28,129925114000
2024-05-29,128548761000
2024-05-30,131053593000
2024-05-31,131888537000
2024-06-03,132064658000
2024-06-04,135176129000
2024-06-05,136506821000
2024-06-06,135971935000
2024-06-07,136187194000
2024-06-10,137465702000
2024-06-11,136643804000
2024-06-12,136004550000
2024-06-13,136089349000
2024-06-14,136024119000
2024-06-17,138254985000
2024-06-18,138855101000
2024-06-20,139683522000
2024-06-21,140303207000
2024-06-24,140825047000
2024-06-25,139885735000
2024-06-26,139220389000
2024-06-27,139840074000
2024-06-28,139292142000
2024-07-01,137602685000
2024-07-02,139089929000
2024-07-03,138587658000
2024-07-05,138444152000
2024-07-08,138046249000
2024-07-09,137374380000
2024-07-10,139911827000
2024-07-11,140146655000
2024-07-12,140316253000
2024-07-15,140714156000
2024-07-16,142507981000
2024-07-17,143642983000
2024-07-18,141986141000
2024-07-19,139990103000
2024-07-22,141073894000
2024-07-23,141340476000
2024-07-24,138915230000
2024-07-25,131632990000
2024-07-26,131821548000
2024-07-29,130950280000
2024-07-30,131756527999
2024-07-31,133128450000
2024-08-01,133017916000
2024-08-02,132439238000
2024-08-05,129851442000
2024-08-06,129259760000
2024-08-07,128687583999
2024-08-08,129922964000
2024-08-09,128889146000
