,WBA
2023-03-06,30596895000
2023-03-07,29466234000
2023-03-08,29759687999
2023-03-09,28732599000
2023-03-10,28706706000
2023-03-13,28974267000
2023-03-14,28732599000
2023-03-15,28948374000
2023-03-16,28836170999
2023-03-17,28404620999
2023-03-20,28646288999
2023-03-21,28948374000
2023-03-22,28050750000
2023-03-23,27904023000
2023-03-24,28223370000
2023-03-27,28430513999
2023-03-28,29190042000
2023-03-29,29474865000
2023-03-30,29889153000
2023-03-31,29845998000
2023-04-03,30605526000
2023-04-04,30942135000
2023-04-05,31175171999
2023-04-06,30881718000
2023-04-10,31157910000
2023-04-11,31339161000
2023-04-12,30804038999
2023-04-13,30881718000
2023-04-14,30484692000
2023-04-17,31019813999
2023-04-18,30709098000
2023-04-19,30061773000
2023-04-20,30527846999
2023-04-21,30441537000
2023-04-24,30640050000
2023-04-25,30113559000
2023-04-26,30044511000
2023-04-27,30294810000
2023-04-28,30424275000
2023-05-01,29871891000
2023-05-02,28913850000
2023-05-03,27584676000
2023-05-04,27230805000
2023-05-05,27765927000
2023-05-08,27325746000
2023-05-09,27135864000
2023-05-10,27265329000
2023-05-11,26902827000
2023-05-12,26816517000
2023-05-15,27187650000
2023-05-16,27058185000
2023-05-17,27653724000
2023-05-18,27153126000
2023-05-19,26997768000
2023-05-22,26920089000
2023-05-23,27273960000
2023-05-24,26574849000
2023-05-25,25867107000
2023-05-26,25901631000
2023-05-30,25832583000
2023-05-31,26248791000
2023-06-01,26205576000
2023-06-02,26957517000
2023-06-05,27009375000
2023-06-06,27251379000
2023-06-07,27597099000
2023-06-08,27527955000
2023-06-09,27156306000
2023-06-12,27346452000
2023-06-13,27614385000
2023-06-14,27234093000
2023-06-15,27674886000
2023-06-16,28236681000
2023-06-20,27994677000
2023-06-21,27277308000
2023-06-22,27562527000
2023-06-23,27139020000
2023-06-26,27303237000
2023-06-27,24753552000
2023-06-28,25133844000
2023-06-29,24520191000
2023-06-30,24623907000
2023-07-03,25081986000
2023-07-05,25289418000
2023-07-06,25159773000
2023-07-07,25151130000
2023-07-10,25747497000
2023-07-11,26421651000
2023-07-12,26205576000
2023-07-13,25704282000
2023-07-14,25237560000
2023-07-17,25168416000
2023-07-18,25565994000
2023-07-19,25868499000
2023-07-20,26136432000
2023-07-21,26326578000
2023-07-24,26482152000
2023-07-25,26525367000
2023-07-26,26663655000
2023-07-27,26473509000
2023-07-28,25756140000
2023-07-31,25903071000
2023-08-01,25557351000
2023-08-02,26508081000
2023-08-03,26196933000
2023-08-04,25807998000
2023-08-07,25825284000
2023-08-08,25522779000
2023-08-09,25289418000
2023-08-10,25263489000
2023-08-11,25367205000
2023-08-14,25125201000
2023-08-15,24718980000
2023-08-16,24364617000
2023-08-17,23474388000
2023-08-18,22938522000
2023-08-21,22852092000
2023-08-22,22938522000
2023-08-23,22938522000
2023-08-24,21884076000
2023-08-25,21832218000
2023-08-28,21754431000
2023-08-29,22074222000
2023-08-30,22126080000
2023-08-31,21842530000
2023-09-01,20220090000
2023-09-05,19615990000
2023-09-06,19538320000
2023-09-07,19020520000
2023-09-08,18977370000
2023-09-11,18494090000
2023-09-12,18744360000
2023-09-13,18899700000
2023-09-14,19400240000
2023-09-15,19348460000
2023-09-18,19149970000
2023-09-19,19011890000
2023-09-20,18847920000
2023-09-21,18511350000
2023-09-22,18226560000
2023-09-25,18416420000
2023-09-26,18235190000
2023-09-27,18140260000
2023-09-28,18036700000
2023-09-29,19193120000
2023-10-02,19348460000
2023-10-03,19460650000
2023-10-04,19236270000
2023-10-05,19141340000
2023-10-06,18822030000
2023-10-09,19219010000
2023-10-10,19313940000
2023-10-11,19503800000
2023-10-12,20875970000
2023-10-13,20064750000
2023-10-16,19659140000
2023-10-17,19719550000
2023-10-18,18338750000
2023-10-19,18088480000
2023-10-20,18347380000
2023-10-23,18951480000
2023-10-24,18442310000
2023-10-25,18701210000
2023-10-26,18727100000
2023-10-27,18243820000
2023-10-30,18209300000
2023-10-31,18192040000
2023-11-01,17803690000
2023-11-02,18554500000
2023-11-03,19080930000
2023-11-06,18787510000
2023-11-07,18683950000
2023-11-08,18123000000
2023-11-09,17648350000
2023-11-10,17915880000
2023-11-13,17406710000
2023-11-14,18200670000
2023-11-15,18597650000
2023-11-16,17907250000
2023-11-17,18312860000
2023-11-20,18148890000
2023-11-21,18105740000
2023-11-22,17855470000
2023-11-24,17993550000
2023-11-27,17354930000
2023-11-28,17242740000
2023-11-29,17242740000
2023-11-30,17198250000
2023-12-01,17931375000
2023-12-04,17931375000
2023-12-05,17689875000
2023-12-06,18440250000
2023-12-07,19759875000
2023-12-08,19975500000
2023-12-11,19837500000
2023-12-12,19777125000
2023-12-13,21243375000
2023-12-14,21683250000
2023-12-15,21735000000
2023-12-18,21545250000
2023-12-19,22450875000
2023-12-20,21907500000
2023-12-21,22476750000
2023-12-22,22614750000
2023-12-26,22951125000
2023-12-27,22977000000
2023-12-28,22942500000
2023-12-29,22519875000
2024-01-02,22985625000
2024-01-03,22054125000
2024-01-04,20924250000
2024-01-05,21571125000
2024-01-08,22105875000
2024-01-09,21873000000
2024-01-10,21286500000
2024-01-11,20725875000
2024-01-12,20070375000
2024-01-16,19725375000
2024-01-17,19121625000
2024-01-18,19104375000
2024-01-19,18975000000
2024-01-22,19458000000
2024-01-23,19475250000
2024-01-24,19294125000
2024-01-25,19932375000
2024-01-26,19708125000
2024-01-29,19596000000
2024-01-30,19630500000
2024-01-31,19466625000
2024-02-01,20053125000
2024-02-02,19527000000
2024-02-05,19113000000
2024-02-06,19932375000
2024-02-07,19673625000
2024-02-08,19440750000
2024-02-09,19182000000
2024-02-12,19518375000
2024-02-13,18586875000
2024-02-14,18578250000
2024-02-15,19225125000
2024-02-16,18957750000
2024-02-20,19242375000
2024-02-21,18759375000
2024-02-22,18604125000
2024-02-23,18742125000
2024-02-26,18103875000
2024-02-27,18655875000
2024-02-28,18250500000
2024-02-29,18336750000
2024-03-01,18535125000
2024-03-04,17750250000
2024-03-05,18121125000
2024-03-06,18017625000
2024-03-07,18060750000
2024-03-08,18250500000
2024-03-11,18578250000
2024-03-12,18354000000
2024-03-13,18155625000
2024-03-14,17784750000
2024-03-15,17957250000
2024-03-18,17845125000
2024-03-19,17862375000
2024-03-20,18190125000
2024-03-21,17940000000
2024-03-22,17750250000
2024-03-25,17793375000
2024-03-26,17689875000
2024-03-27,18129750000
2024-03-28,18707625000
2024-04-01,16853250000
2024-04-02,16145999999
2024-04-03,15956250000
2024-04-04,16370250000
2024-04-05,16499625000
2024-04-08,16525500000
2024-04-09,16542750000
2024-04-10,15542250000
2024-04-11,15593999999
2024-04-12,15395625000
2024-04-15,15223124999
2024-04-16,15214500000
2024-04-17,15205875000
2024-04-18,15171375000
2024-04-19,15731999999
2024-04-22,15714749999
2024-04-23,15568125000
2024-04-24,15361124999
2024-04-25,15180000000
2024-04-26,15266250000
2024-04-29,15542250000
2024-04-30,15292125000
2024-05-01,14955750000
2024-05-02,15119625000
2024-05-03,15361124999
2024-05-06,14886750000
2024-05-07,14964375000
2024-05-08,14860875000
2024-05-09,14878125000
2024-05-10,14826375000
2024-05-13,15628500000
2024-05-14,15826875000
2024-05-15,15430125000
2024-05-16,15818250000
2024-05-17,15680250000
2024-05-20,15369750000
2024-05-21,14386500000
2024-05-22,14205374999
2024-05-23,13756875000
2024-05-24,13825875000
2024-05-28,13265250000
2024-05-29,12842625000
2024-05-30,13273875000
2024-05-31,13989749999
2024-06-03,13731000000
2024-06-04,13894875000
2024-06-05,13748250000
2024-06-06,13679250000
2024-06-07,13662000000
2024-06-10,13748250000
2024-06-11,13739625000
2024-06-12,13403250000
2024-06-13,13325625000
2024-06-14,13411875000
2024-06-17,13066875000
2024-06-18,13894875000
2024-06-20,13687875000
2024-06-21,13774125000
2024-06-24,13731921000
2024-06-25,13550670000
2024-06-26,13516146000
2024-06-27,10521189000
2024-06-28,10443510000
2024-07-01,9994698000
2024-07-02,9986067000
2024-07-03,9580410000
2024-07-05,9718506000
2024-07-08,9338742000
2024-07-09,9312849000
2024-07-10,9718506000
2024-07-11,9865233000
2024-07-12,9925650000
2024-07-15,10098270000
2024-07-16,10124163000
2024-07-17,10227735000
2024-07-18,9804816000
2024-07-19,9502731000
2024-07-22,9753030000
2024-07-23,9692613000
2024-07-24,9632196000
2024-07-25,9934281000
2024-07-26,10201842000
2024-07-29,10305414000
2024-07-30,10495296000
2024-07-31,10244997000
2024-08-01,10193211000
2024-08-02,9908388000
2024-08-05,9252432000
2024-08-06,9416421000
2024-08-07,9304218000
2024-08-08,9373266000
2024-08-09,9217908000
