,CMS
2023-03-17,17831538000
2023-03-20,17991423000
2023-03-21,17427465000
2023-03-22,17066997000
2023-03-23,16848972000
2023-03-24,17567001000
2023-03-27,17453628000
2023-03-28,17567001000
2023-03-29,17782119000
2023-03-30,17787933000
2023-03-31,17855442000
2023-04-03,17756536000
2023-04-04,17695447000
2023-04-05,18070708000
2023-04-06,18125979000
2023-04-10,18021255000
2023-04-11,17957257000
2023-04-12,17872896000
2023-04-13,17957257000
2023-04-14,17683811000
2023-04-17,17843806000
2023-04-18,17605268000
2023-04-19,17922349000
2023-04-20,17849624000
2023-04-21,17928167000
2023-04-24,18111434000
2023-04-25,18219067000
2023-04-26,17954348000
2023-04-27,18181250000
2023-04-28,18111434000
2023-05-01,17931076000
2023-05-02,17887441000
2023-05-03,17800171000
2023-05-04,17829261000
2023-05-05,18029982000
2023-05-08,17800171000
2023-05-09,17800171000
2023-05-10,17995074000
2023-05-11,17904895000
2023-05-12,17954348000
2023-05-15,17669266000
2023-05-16,17267824000
2023-05-17,17113647000
2023-05-18,17087466000
2023-05-19,17055467000
2023-05-22,17134010000
2023-05-23,17055467000
2023-05-24,16889654000
2023-05-25,16627843999
2023-05-26,16610390000
2023-05-30,16552210000
2023-05-31,16866382000
2023-06-01,16709296000
2023-06-02,16976924000
2023-06-05,17160191000
2023-06-06,17247461000
2023-06-07,17573269000
2023-06-08,17739082000
2023-06-09,17654721000
2023-06-12,17480181000
2023-06-13,17445273000
2023-06-14,17576178000
2023-06-15,17750718000
2023-06-16,17669266000
2023-06-20,17491817000
2023-06-21,17555815000
2023-06-22,17340549000
2023-06-23,17043831000
2023-06-26,17334731000
2023-06-27,17349276000
2023-06-28,17006014000
2023-06-29,16991468999
2023-06-30,17096250000
2023-07-03,17401800000
2023-07-05,17524020000
2023-07-06,17468730000
2023-07-07,17256300000
2023-07-10,17125350000
2023-07-11,17375610000
2023-07-12,17698620000
2023-07-13,17701530000
2023-07-14,17736450000
2023-07-17,17460000000
2023-07-18,17270850000
2023-07-19,17608410000
2023-07-20,17960520000
2023-07-21,18300990000
2023-07-24,18236970000
2023-07-25,18350460000
2023-07-26,18455220000
2023-07-27,17925600000
2023-07-28,17756820000
2023-07-31,17771370000
2023-08-01,17585130000
2023-08-02,17541480000
2023-08-03,16979850000
2023-08-04,16799430000
2023-08-07,16744140000
2023-08-08,16845990000
2023-08-09,16761600000
2023-08-10,16706309999
2023-08-11,16808160000
2023-08-14,16584090000
2023-08-15,16269809999
2023-08-16,16464780000
2023-08-17,16415309999
2023-08-18,16566630000
2023-08-21,16400760000
2023-08-22,16482240000
2023-08-23,16552080000
2023-08-24,16511340000
2023-08-25,16619010000
2023-08-28,16531710000
2023-08-29,16560809999
2023-08-30,16508430000
2023-08-31,16351290000
2023-09-01,16118490000
2023-09-05,15958440000
2023-09-06,15984630000
2023-09-07,16220340000
2023-09-08,16287270000
2023-09-11,16336740000
2023-09-12,16304730000
2023-09-13,16522980000
2023-09-14,16659750000
2023-09-15,16648110000
2023-09-18,16589910000
2023-09-19,16531710000
2023-09-20,16540440000
2023-09-21,16444410000
2023-09-22,16403670000
2023-09-25,16278540000
2023-09-26,15714000000
2023-09-27,15524850000
2023-09-28,15335700000
2023-09-29,15455010000
2023-10-02,14887808000
2023-10-03,15270528000
2023-10-04,15391232000
2023-10-05,15252864000
2023-10-06,15614976000
2023-10-09,15706240000
2023-10-10,15762176000
2023-10-11,15950592000
2023-10-12,15738624000
2023-10-13,15903488000
2023-10-16,15982976000
2023-10-17,15982976000
2023-10-18,15882880000
2023-10-19,15753344000
2023-10-20,15576703999
2023-10-23,15488384000
2023-10-24,15791616000
2023-10-25,16030080000
2023-10-26,16244992000
2023-10-27,15977088000
2023-10-30,15924096000
2023-10-31,15997696000
2023-11-01,16112512000
2023-11-02,16342144000
2023-11-03,16409856000
2023-11-06,16212608000
2023-11-07,16268544000
2023-11-08,16309760000
2023-11-09,16115456000
2023-11-10,16368640000
2023-11-13,16283264000
2023-11-14,16854400000
2023-11-15,16804352000
2023-11-16,16928000000
2023-11-17,16898560000
2023-11-20,16822016000
2023-11-21,16730752000
2023-11-22,16801408000
2023-11-24,16954496000
2023-11-27,16877952000
2023-11-28,16910336000
2023-11-29,16707200000
2023-11-30,16710144000
2023-12-01,17192960000
2023-12-04,17172352000
2023-12-05,16877952000
2023-12-06,17025152000
2023-12-07,17057536000
2023-12-08,17119360000
2023-12-11,17098752000
2023-12-12,17066368000
2023-12-13,17637504000
2023-12-14,17357824000
2023-12-15,17069312000
2023-12-18,17104640000
2023-12-19,17086976000
2023-12-20,16810240000
2023-12-21,16754303999
2023-12-22,16848512000
2023-12-26,16928000000
2023-12-27,16916224000
2023-12-28,17075200000
2023-12-29,17095808000
2024-01-02,17555765000
2024-01-03,17579485000
2024-01-04,17606170000
2024-01-05,17594310000
2024-01-08,17662505000
2024-01-09,17603205000
2024-01-10,17641750000
2024-01-11,17102120000
2024-01-12,17226650000
2024-01-16,17217755000
2024-01-17,16953870000
2024-01-18,16704810000
2024-01-19,16734460000
2024-01-22,16778935000
2024-01-23,16844165000
2024-01-24,16488365000
2024-01-25,16740390000
2024-01-26,16719635000
2024-01-29,16939045000
2024-01-30,16983520000
2024-01-31,16947939999
2024-02-01,17446060000
2024-02-02,17128805000
2024-02-05,16775970000
2024-02-06,16743355000
2024-02-07,16725564999
2024-02-08,16684055000
2024-02-09,16627720000
2024-02-12,16885675000
2024-02-13,16645510000
2024-02-14,16728530000
2024-02-15,16965730000
2024-02-16,16980555000
2024-02-20,16909395000
2024-02-21,17116945000
2024-02-22,16942010000
2024-02-23,17108050000
2024-02-26,16781900000
2024-02-27,16998345000
2024-02-28,16906430000
2024-02-29,17010205000
2024-03-01,17238510000
2024-03-04,17484605000
2024-03-05,17582450000
2024-03-06,17878950000
2024-03-07,17813720000
2024-03-08,17867090000
2024-03-11,17929355000
2024-03-12,17618030000
2024-03-13,17434200000
2024-03-14,17282985000
2024-03-15,17143630000
2024-03-18,17285950000
2024-03-19,17318565000
2024-03-20,17354145000
2024-03-21,17460885000
2024-03-22,17484605000
2024-03-25,17377865000
2024-03-26,17271125000
2024-03-27,17766280000
2024-03-28,17890810000
2024-04-01,17784070000
2024-04-02,17846335000
2024-04-03,17588380000
2024-04-04,17573555000
2024-04-05,17389725000
2024-04-08,17520185000
2024-04-09,17564660000
2024-04-10,17238510000
2024-04-11,17161420000
2024-04-12,17096189999
2024-04-15,17081365000
2024-04-16,16867885000
2024-04-17,17271125000
2024-04-18,17339320000
2024-04-19,17656575000
2024-04-22,17790000000
2024-04-23,17775175000
2024-04-24,17873020000
2024-04-25,17932320000
2024-04-26,17594310000
2024-04-29,17849300000
2024-04-30,17970865000
2024-05-01,18039060000
2024-05-02,18166555000
2024-05-03,18252540000
2024-05-06,18267365000
2024-05-07,18448230000
2024-05-08,18602410000
2024-05-09,18747695000
2024-05-10,18658745000
2024-05-13,18652815000
2024-05-14,18498635000
2024-05-15,18676535000
2024-05-16,18723975000
2024-05-17,18750660000
2024-05-20,18605375000
2024-05-21,18563865000
2024-05-22,18335560000
2024-05-23,18047955000
2024-05-24,18213995000
2024-05-28,18157660000
2024-05-29,17926390000
2024-05-30,18184345000
2024-05-31,18658745000
2024-06-03,18572760000
2024-06-04,18643920000
2024-06-05,18377070000
2024-06-06,18193240000
2024-06-07,17976795000
2024-06-10,17938250000
2024-06-11,17905635000
2024-06-12,17733665000
2024-06-13,17715875000
2024-06-14,17686225000
2024-06-17,17576520000
2024-06-18,17475710000
2024-06-20,17635820000
2024-06-21,17656575000
2024-06-24,18018305000
2024-06-25,17537975000
2024-06-26,17674365000
2024-06-27,17778140000
2024-06-28,17650645000
2024-07-01,17434200000
2024-07-02,17484605000
2024-07-03,17454955000
2024-07-05,17472745000
2024-07-08,17404550000
2024-07-09,17451990000
2024-07-10,17549835000
2024-07-11,17985690000
2024-07-12,18142835000
2024-07-15,17881915000
2024-07-16,18169520000
2024-07-17,18421545000
2024-07-18,18264400000
2024-07-19,18187310000
2024-07-22,18216960000
2024-07-23,18291060000
2024-07-24,18609813000
2024-07-25,18830259000
2024-07-26,18755784000
2024-07-29,18964314000
2024-07-30,19396269000
2024-07-31,19303920000
2024-08-01,19771623000
2024-08-02,19697148000
2024-08-05,19214550000
2024-08-06,19333710000
2024-08-07,19530324000
2024-08-08,19426059000
2024-08-09,19482660000
