,ZION
2023-03-06,7217211400
2023-03-07,6873816600
2023-03-08,6909340200
2023-03-09,6121900400
2023-03-10,5972405250
2023-03-13,4436009550
2023-03-14,4634349650
2023-03-15,4545540650
2023-03-16,4752761650
2023-03-17,4431569100
2023-03-20,4467092700
2023-03-21,4779404350
2023-03-22,4458211800
2023-03-23,4063011750
2023-03-24,4181423750
2023-03-27,4341279950
2023-03-28,4433049250
2023-03-29,4594385600
2023-03-30,4484854500
2023-03-31,4420421560
2023-04-03,4300791040
2023-04-04,4092545320
2023-04-05,4228421960
2023-04-06,4340667880
2023-04-10,4411560040
2023-04-11,4447006120
2023-04-12,4473590680
2023-04-13,4600605800
2023-04-14,4423375400
2023-04-17,4568113560
2023-04-18,4498698320
2023-04-19,4832482240
2023-04-20,4596175040
2023-04-21,4334760200
2023-04-24,4175252840
2023-04-25,3947807160
2023-04-26,3897591880
2023-04-27,3925653359
2023-04-28,4114699120
2023-05-01,3961099440
2023-05-02,3532792640
2023-05-03,3346700720
2023-05-04,2943501560
2023-05-05,3509161920
2023-05-08,3583007920
2023-05-09,3606638640
2023-05-10,3507685000
2023-05-11,3349654560
2023-05-12,3312731560
2023-05-15,3593346359
2023-05-16,3509161920
2023-05-17,3865099640
2023-05-18,4023130080
2023-05-19,3953714840
2023-05-22,4148668280
2023-05-23,4340667880
2023-05-24,4278637240
2023-05-25,4182637440
2023-05-26,4232852720
2023-05-30,4269775720
2023-05-31,4030514680
2023-06-01,4086637640
2023-06-02,4293406440
2023-06-05,4241714240
2023-06-06,4448483040
2023-06-07,4650821080
2023-06-08,4727620920
2023-06-09,4559252040
2023-06-12,4466206080
2023-06-13,4396790840
2023-06-14,4144237520
2023-06-15,4280114160
2023-06-16,4228421960
2023-06-20,4113222200
2023-06-21,4127991400
2023-06-22,3983253240
2023-06-23,3928607200
2023-06-26,3999499359
2023-06-27,4031991600
2023-06-28,4000976280
2023-06-29,4029037760
2023-06-30,3965825280
2023-07-03,4154814720
2023-07-05,4128238080
2023-07-06,4101661440
2023-07-07,4278839040
2023-07-10,4364474880
2023-07-11,4492928640
2023-07-12,4618429440
2023-07-13,4724736000
2023-07-14,4532793600
2023-07-17,4630241280
2023-07-18,4788224640
2023-07-19,5087950080
2023-07-20,5595859200
2023-07-21,5331569280
2023-07-24,5470358400
2023-07-25,5282845440
2023-07-26,5677065600
2023-07-27,5553041280
2023-07-28,5712501120
2023-07-31,5647536000
2023-08-01,5477740800
2023-08-02,5408346240
2023-08-03,5523511679
2023-08-04,5598812160
2023-08-07,5631294720
2023-08-08,5637200640
2023-08-09,5522035200
2023-08-10,5541229440
2023-08-11,5654918400
2023-08-14,5523511679
2023-08-15,5275463040
2023-08-16,5144056320
2023-08-17,5161774080
2023-08-18,5127815040
2023-08-21,5098285440
2023-08-22,4885672320
2023-08-23,5017079040
2023-08-24,5089426560
2023-08-25,5039226240
2023-08-28,5152915200
2023-08-29,5232645120
2023-08-30,5166203520
2023-08-31,5241504000
2023-09-01,5380293120
2023-09-05,5334522240
2023-09-06,5141103360
2023-09-07,4999361280
2023-09-08,5155868160
2023-09-11,5127815040
2023-09-12,5476264320
2023-09-13,5334522240
2023-09-14,5474787840
2023-09-15,5451164160
2023-09-18,5341904640
2023-09-19,5299086720
2023-09-20,5211974400
2023-09-21,5043655679
2023-09-22,5034796800
2023-09-25,5105667840
2023-09-26,5018555520
2023-09-27,4897484160
2023-09-28,5012649600
2023-09-29,5151438720
2023-10-02,4944463600
2023-10-03,4860308800
2023-10-04,4920841200
2023-10-05,4931176000
2023-10-06,4973991600
2023-10-09,5015330800
2023-10-10,5185116800
2023-10-11,5263366000
2023-10-12,5196928000
2023-10-13,5103914800
2023-10-16,5303228800
2023-10-17,5424293600
2023-10-18,5269271600
2023-10-19,4759913600
2023-10-20,4423294400
2023-10-23,4436582000
2023-10-24,4408530400
2023-10-25,4374573200
2023-10-26,4495638000
2023-10-27,4347998000
2023-10-30,4426247200
2023-10-31,4554694000
2023-11-01,4579792800
2023-11-02,4906077200
2023-11-03,5131966400
2023-11-06,5046335200
2023-11-07,5034524000
2023-11-08,4984326400
2023-11-09,4805682000
2023-11-10,4860308800
2023-11-13,4829304400
2023-11-14,5222026800
2023-11-15,5326851200
2023-11-16,5272224400
2023-11-17,5325374800
2023-11-20,5282559200
2023-11-21,5065528400
2023-11-22,5080292399
2023-11-24,5071434000
2023-11-27,5078816000
2023-11-28,5100962000
2023-11-29,5232361600
2023-11-30,5260413200
2023-12-01,5657564800
2023-12-04,5710715200
2023-12-05,5520259600
2023-12-06,5484826000
2023-12-07,5666423200
2023-12-08,5747625200
2023-12-11,5703333200
2023-12-12,5629513200
2023-12-13,6174304800
2023-12-14,6742718800
2023-12-15,6472537600
2023-12-18,6354425600
2023-12-19,6485825200
2023-12-20,6280605600
2023-12-21,6440056800
2023-12-22,6496160000
2023-12-26,6626083200
2023-12-27,6571456400
2023-12-28,6593602399
2023-12-29,6476966800
2024-01-02,6503499320
2024-01-03,6188196000
2024-01-04,6282492320
2024-01-05,6490238900
2024-01-08,6562434520
2024-01-09,6488765520
2024-01-10,6472558340
2024-01-11,6385628920
2024-01-12,6204403180
2024-01-16,6064432079
2024-01-17,6032017720
2024-01-18,5970135760
2024-01-19,6132207560
2024-01-22,6381208780
2024-01-23,6301646260
2024-01-24,6503499320
2024-01-25,6525600020
2024-01-26,6485818760
2024-01-29,6619896340
2024-01-30,6547700720
2024-01-31,6173462200
2024-02-01,5783016500
2024-02-02,5841951700
2024-02-05,5727028060
2024-02-06,5731448200
2024-02-07,5774176220
2024-02-08,5877312820
2024-02-09,5906780420
2024-02-12,6076219120
2024-02-13,5796276920
2024-02-14,5955401960
2024-02-15,6117473760
2024-02-16,5987816320
2024-02-20,5906780420
2024-02-21,5834584800
2024-02-22,5841951700
2024-02-23,5750602140
2024-02-26,5660725960
2024-02-27,5699033840
2024-02-28,5610631040
2024-02-29,5809537340
2024-03-01,5712294260
2024-03-04,5771229460
2024-03-05,6033491100
2024-03-06,6085059400
2024-03-07,6117473760
2024-03-08,6223557120
2024-03-11,6130734180
2024-03-12,6026124200
2024-03-13,6051171660
2024-03-14,5864052400
2024-03-15,5862579020
2024-03-18,5853738740
2024-03-19,5861105640
2024-03-20,6088006160
2024-03-21,6130734180
2024-03-22,5989289700
2024-03-25,6043804760
2024-03-26,6068852220
2024-03-27,6357634700
2024-03-28,6394469200
2024-04-01,6332587240
2024-04-02,6250077960
2024-04-03,6264811760
2024-04-04,6146941360
2024-04-05,6199983040
2024-04-08,6334060620
2024-04-09,6410676380
2024-04-10,6054118420
2024-04-11,6079165880
2024-04-12,5992236460
2024-04-15,5953928579
2024-04-16,5819851000
2024-04-17,5799223680
2024-04-18,5781543120
2024-04-19,5881732960
2024-04-22,6088006160
2024-04-23,6151361500
2024-04-24,6213243460
2024-04-25,6080639260
2024-04-26,6152834880
2024-04-29,6088006160
2024-04-30,6008443640
2024-05-01,6163148540
2024-05-02,6294279360
2024-05-03,6426883560
2024-05-06,6438670600
2024-05-07,6454877780
2024-05-08,6502025940
2024-05-09,6525600020
2024-05-10,6530020160
2024-05-13,6474031720
2024-05-14,6563907900
2024-05-15,6644943800
2024-05-16,6591902120
2024-05-17,6624316480
2024-05-20,6453404400
2024-05-21,6488765520
2024-05-22,6451931020
2024-05-23,6270705280
2024-05-24,6348794420
2024-05-28,6264811760
2024-05-29,6142521220
2024-05-30,6226503880
2024-05-31,6363528220
2024-06-03,6192616140
2024-06-04,6060011940
2024-06-05,6033491100
2024-06-06,6046751520
2024-06-07,6120420520
2024-06-10,6082112640
2024-06-11,5996656600
2024-06-12,6251551340
2024-06-13,6090952920
2024-06-14,6004023500
2024-06-17,6079165880
2024-06-18,6099793200
2024-06-20,6065905460
2024-06-21,6077692500
2024-06-24,6254498100
2024-06-25,6186722620
2024-06-26,6166095300
2024-06-27,6197036280
2024-06-28,6390049060
2024-07-01,6382682160
2024-07-02,6478451860
2024-07-03,6416569900
2024-07-05,6260391620
2024-07-08,6275125420
2024-07-09,6469611579
2024-07-10,6683251680
2024-07-11,6986767960
2024-07-12,6958773740
2024-07-15,7107585120
2024-07-16,7399314360
2024-07-17,7446462520
2024-07-18,7250502980
2024-07-19,7205692700
2024-07-22,7279250200
2024-07-23,7727950950
2024-07-24,7499922700
2024-07-25,7620557000
2024-07-26,7692643350
2024-07-29,7622028150
2024-07-30,7636739649
2024-07-31,7601432050
2024-08-01,7152731300
2024-08-02,6882039700
2024-08-05,6770232300
2024-08-06,6782001500
2024-08-07,6693732500
2024-08-08,6790828399
2024-08-09,6759934250
