,APH
2023-03-07,46513016000
2023-03-08,47191430000
2023-03-09,46393996000
2023-03-10,45525150000
2023-03-13,45382326000
2023-03-14,46179760000
2023-03-15,45251404000
2023-03-16,46251172000
2023-03-17,45703680000
2023-03-20,46227368000
2023-03-21,46643938000
2023-03-22,46203564000
2023-03-23,46643938000
2023-03-24,46786762000
2023-03-27,46596330000
2023-03-28,46477310000
2023-03-29,47500881999
2023-03-30,48000766000
2023-03-31,48623400000
2023-04-03,48325900000
2023-04-04,47385800000
2023-04-05,46445700000
2023-04-06,46195800000
2023-04-10,46659900000
2023-04-11,46529000000
2023-04-12,46481400000
2023-04-13,46802700000
2023-04-14,46493300000
2023-04-17,46790800000
2023-04-18,46659900000
2023-04-19,46017300000
2023-04-20,45910200000
2023-04-21,45719800000
2023-04-24,45815000000
2023-04-25,44553600000
2023-04-26,43982400000
2023-04-27,44506000000
2023-04-28,44910600000
2023-05-01,45481800000
2023-05-02,44839200000
2023-05-03,44529800000
2023-05-04,44375100000
2023-05-05,45041500000
2023-05-08,44827300000
2023-05-09,44744000000
2023-05-10,44898700000
2023-05-11,44696400000
2023-05-12,44684500000
2023-05-15,45065300000
2023-05-16,44482200000
2023-05-17,44910600000
2023-05-18,45303300000
2023-05-19,45101000000
2023-05-22,45398500000
2023-05-23,44422700000
2023-05-24,43423100000
2023-05-25,43994300000
2023-05-26,45588900000
2023-05-30,45684100000
2023-05-31,44898700000
2023-06-01,45112899999
2023-06-02,46148200000
2023-06-05,45636500000
2023-06-06,46112500000
2023-06-07,46862200000
2023-06-08,46909800000
2023-06-09,46552800000
2023-06-12,47373900000
2023-06-13,48087899999
2023-06-14,48064100000
2023-06-15,48718600000
2023-06-16,48885200000
2023-06-20,48230700000
2023-06-21,48421100000
2023-06-22,48230700000
2023-06-23,47719000000
2023-06-26,47933200000
2023-06-27,48932800000
2023-06-28,49099400000
2023-06-29,49658700000
2023-06-30,50780592000
2023-07-03,50254616000
2023-07-05,50123122000
2023-07-06,50027490000
2023-07-07,49979674000
2023-07-10,50732776000
2023-07-11,50720822000
2023-07-12,51139212000
2023-07-13,51234844000
2023-07-14,50577374000
2023-07-17,50912086000
2023-07-18,50995763999
2023-07-19,50888178000
2023-07-20,50398063999
2023-07-21,49979674000
2023-07-24,49967720000
2023-07-25,50398063999
2023-07-26,52956220000
2023-07-27,53063806000
2023-07-28,52346566000
2023-07-31,52788863999
2023-08-01,52968174000
2023-08-02,52824726000
2023-08-03,52884496000
2023-08-04,52179210000
2023-08-07,53123576000
2023-08-08,53063806000
2023-08-09,52860588000
2023-08-10,52549784000
2023-08-11,52131394000
2023-08-14,52298750000
2023-08-15,51892313999
2023-08-16,51330476000
2023-08-17,51031626000
2023-08-18,50947948000
2023-08-21,51091396000
2023-08-22,51282660000
2023-08-23,51617372000
2023-08-24,51127258000
2023-08-25,51581510000
2023-08-28,51796682000
2023-08-29,52549784000
2023-08-30,52776910000
2023-08-31,52824726000
2023-09-01,52944266000
2023-09-05,52585646000
2023-09-06,52573692000
2023-09-07,51856452000
2023-09-08,51342430000
2023-09-11,51677142000
2023-09-12,51760820000
2023-09-13,51713004000
2023-09-14,51713004000
2023-09-15,51234844000
2023-09-18,51545648000
2023-09-19,51581510000
2023-09-20,50696913999
2023-09-21,49812318000
2023-09-22,49812318000
2023-09-25,49764502000
2023-09-26,48688642000
2023-09-27,49226572000
2023-09-28,50254616000
2023-09-29,50206800000
2023-10-02,49447212000
2023-10-03,49160076000
2023-10-04,49853988000
2023-10-05,49435248000
2023-10-06,49877916000
2023-10-09,49722384000
2023-10-10,49925772000
2023-10-11,50631648000
2023-10-12,50332548000
2023-10-13,48992580000
2023-10-16,49877916000
2023-10-17,50045412000
2023-10-18,48777228000
2023-10-19,48394380000
2023-10-20,47772252000
2023-10-23,47365476000
2023-10-24,47413332000
2023-10-25,47652612000
2023-10-26,47975640000
2023-10-27,47449223999
2023-10-30,47844036000
2023-10-31,48190992000
2023-11-01,48837048000
2023-11-02,49710420000
2023-11-03,50715396000
2023-11-06,50464152000
2023-11-07,50559864000
2023-11-08,50942712000
2023-11-09,50882892000
2023-11-10,51816084000
2023-11-13,51672516000
2023-11-14,53072304000
2023-11-15,53263728000
2023-11-16,53574792000
2023-11-17,53658540000
2023-11-20,53574792000
2023-11-21,53646576000
2023-11-22,53897820000
2023-11-24,54053352000
2023-11-27,53909784000
2023-11-28,53790144000
2023-11-29,53945676000
2023-11-30,54436200000
2023-12-01,55201896000
2023-12-04,54962616000
2023-12-05,54627623999
2023-12-06,55177968000
2023-12-07,55321536000
2023-12-08,55776168000
2023-12-11,56972568000
2023-12-12,57104172000
2023-12-13,57510948000
2023-12-14,59114123999
2023-12-15,59389296000
2023-12-18,58958592000
2023-12-19,58958592000
2023-12-20,58192896000
2023-12-21,58803060000
2023-12-22,59233764000
2023-12-26,59520900000
2023-12-27,59508936000
2023-12-28,59485008000
2023-12-29,59305548000
2024-01-02,58104000000
2024-01-03,57048000000
2024-01-04,56784000000
2024-01-05,56676000000
2024-01-08,57948000000
2024-01-09,57516000000
2024-01-10,57732000000
2024-01-11,57852000000
2024-01-12,57900000000
2024-01-16,57684000000
2024-01-17,57204000000
2024-01-18,58020000000
2024-01-19,58572000000
2024-01-22,58788000000
2024-01-23,58764000000
2024-01-24,60396000000
2024-01-25,60491999999
2024-01-26,60432000000
2024-01-29,60876000000
2024-01-30,61668000000
2024-01-31,60660000000
2024-02-01,61452000000
2024-02-02,62076000000
2024-02-05,61800000000
2024-02-06,61668000000
2024-02-07,62556000000
2024-02-08,62916000000
2024-02-09,63180000000
2024-02-12,63024000000
2024-02-13,61848000000
2024-02-14,62472000000
2024-02-15,63408000000
2024-02-16,63312000000
2024-02-20,62772000000
2024-02-21,63000000000
2024-02-22,63876000000
2024-02-23,64488000000
2024-02-26,64860000000
2024-02-27,64764000000
2024-02-28,65016000000
2024-02-29,65544000000
2024-03-01,66491999999
2024-03-04,67152000000
2024-03-05,65784000000
2024-03-06,66312000000
2024-03-07,66816000000
2024-03-08,66252000000
2024-03-11,65928000000
2024-03-12,66360000000
2024-03-13,66324000000
2024-03-14,65628000000
2024-03-15,65580000000
2024-03-18,65760000000
2024-03-19,66588000000
2024-03-20,67272000000
2024-03-21,68652000000
2024-03-22,68652000000
2024-03-25,68532000000
2024-03-26,68004000000
2024-03-27,69180000000
2024-03-28,69216000000
2024-04-01,68567169000
2024-04-02,67966019000
2024-04-03,69360687000
2024-04-04,69192365000
2024-04-05,70562987000
2024-04-08,70106113000
2024-04-09,69120227000
2024-04-10,68987974000
2024-04-11,69661262000
2024-04-12,68122317999
2024-04-15,67569260000
2024-04-16,67677467000
2024-04-17,67028225000
2024-04-18,66655512000
2024-04-19,66234707000
2024-04-22,67244639000
2024-04-23,68687399000
2024-04-24,69925768000
2024-04-25,71548873000
2024-04-26,72438575000
2024-04-29,73424461000
2024-04-30,72606897000
2024-05-01,71693149000
2024-05-02,72739150000
2024-05-03,73725036000
2024-05-06,75023520000
2024-05-07,74975428000
2024-05-08,76117613000
2024-05-09,76718763000
2024-05-10,76694717000
2024-05-13,76442234000
2024-05-14,77283844000
2024-05-15,79327754000
2024-05-16,79183478000
2024-05-17,79303708000
2024-05-20,80169364000
2024-05-21,81395710000
2024-05-22,80902767000
2024-05-23,81996860000
2024-05-24,81900676000
2024-05-28,80542077000
2024-05-29,80001042000
2024-05-30,80001042000
2024-05-31,79580237000
2024-06-03,79219547000
2024-06-04,78185569000
2024-06-05,80121272000
2024-06-06,78666489000
2024-06-07,78534235999
2024-06-10,80457916000
2024-06-11,80818606000
2024-06-12,82585987000
2024-06-13,82946677000
2024-06-14,82081021000
2024-06-17,83151068000
2024-06-18,83836379000
2024-06-20,82285412000
2024-06-21,82634079000
2024-06-24,80878721000
2024-06-25,81708308000
2024-06-26,80746468000
2024-06-27,81143227000
2024-06-28,80998951000
2024-07-01,81179296000
2024-07-02,81227388000
2024-07-03,81503917000
2024-07-05,81768423000
2024-07-08,81744377000
2024-07-09,82501826000
2024-07-10,84185046000
2024-07-11,83595919000
2024-07-12,83992678000
2024-07-15,83812333000
2024-07-16,84653943000
2024-07-17,77211706000
2024-07-18,79147409000
2024-07-19,77368005000
2024-07-22,79640352000
2024-07-23,79664398000
2024-07-24,74530577000
2024-07-25,74254048000
2024-07-26,76778878000
2024-07-29,76213797000
2024-07-30,74470462000
2024-07-31,77259798000
2024-08-01,74686876000
2024-08-02,71091999000
2024-08-05,70202297000
2024-08-06,71993724000
2024-08-07,72186092000
2024-08-08,74987451000
2024-08-09,75288026000
