,JNJ
2023-03-06,409791708000
2023-03-07,405919287000
2023-03-08,402942528000
2023-03-09,398411532000
2023-03-10,399386223000
2023-03-13,403205958000
2023-03-14,405471455999
2023-03-15,406604205000
2023-03-16,405761229000
2023-03-17,401414634000
2023-03-20,405392426999
2023-03-21,405392426999
2023-03-22,397911015000
2023-03-23,398121759000
2023-03-24,402125895000
2023-03-27,403838190000
2023-03-28,399939426000
2023-03-29,403864533000
2023-03-30,404180649000
2023-03-31,408316500000
2023-04-03,411651224502
2023-04-04,415955387768
2023-04-05,434641755115
2023-04-06,433434489809
2023-04-10,431256163278
2023-04-11,431124938788
2023-04-12,430206367360
2023-04-13,435954000013
2023-04-14,435245387768
2023-04-17,434799224503
2023-04-18,422569102053
2023-04-19,426558326543
2023-04-20,429314040829
2023-04-21,426978244911
2023-04-24,429576489809
2023-04-25,433513224503
2023-04-26,426794530625
2023-04-27,427791836748
2023-04-28,429628979605
2023-05-01,429366530625
2023-05-02,433119551033
2023-05-03,427450653074
2023-05-04,425508530625
2023-05-05,426952000013
2023-05-08,425980938788
2023-05-09,422674081645
2023-05-10,424248775523
2023-05-11,422516612258
2023-05-12,421965469400
2023-05-15,418737346951
2023-05-16,418186204094
2023-05-17,417267632666
2023-05-18,415929142870
2023-05-19,417057673482
2023-05-22,411703714298
2023-05-23,411546244910
2023-05-24,411152571441
2023-05-25,405247469400
2023-05-26,405090000012
2023-05-30,405142489808
2023-05-31,406953387767
2023-06-01,405588653073
2023-06-02,411966163278
2023-06-05,415509224502
2023-06-06,415141795931
2023-06-07,416034122461
2023-06-08,420600734706
2023-06-09,419944612257
2023-06-12,419655918380
2023-06-13,421860489809
2023-06-14,424012571441
2023-06-15,429707714299
2023-06-16,431019959197
2023-06-20,430757510217
2023-06-21,430101387768
2023-06-22,434668000013
2023-06-23,434300571442
2023-06-26,429445265319
2023-06-27,428552938788
2023-06-28,427686857156
2023-06-29,430678775523
2023-06-30,434405551033
2023-07-03,393212526300
2023-07-05,391912650180
2023-07-06,388999964800
2023-07-07,383343096500
2023-07-10,383968962780
2023-07-11,381850646140
2023-07-12,380526698240
2023-07-13,382283938180
2023-07-14,384835546860
2023-07-17,382909804460
2023-07-18,382885732680
2023-07-19,382115435720
2023-07-20,405320631640
2023-07-21,409677623820
2023-07-24,411820012240
2023-07-25,414973415419
2023-07-26,415767784160
2023-07-27,418102746820
2023-07-28,420004417440
2023-07-31,403274530340
2023-08-01,406548292419
2023-08-02,409003613980
2023-08-03,410760853919
2023-08-04,406909369120
2023-08-07,416682511800
2023-08-08,416875086040
2023-08-09,416610296460
2023-08-10,414443836260
2023-08-11,418487895300
2023-08-14,417500952320
2023-08-15,416297363320
2023-08-16,414973415419
2023-08-17,418873043780
2023-08-18,415214133220
2023-08-21,402841238300
2023-08-22,399639691560
2023-08-23,396052996340
2023-08-24,397401016020
2023-08-25,400193342500
2023-08-28,395475273620
2023-08-29,395523417180
2023-08-30,394127253940
2023-08-31,389192539040
2023-09-01,386303925440
2023-09-05,386785361040
2023-09-06,380358195780
2023-09-07,385220695340
2023-09-08,386496499680
2023-09-11,391551573480
2023-09-12,393766177240
2023-09-13,394753120220
2023-09-14,394151325720
2023-09-15,388638888100
2023-09-18,391094209660
2023-09-19,390444271600
2023-09-20,392153367980
2023-09-21,389144395480
2023-09-22,386352069000
2023-09-25,385774346280
2023-09-26,382789445560
2023-09-27,378191735580
2023-09-28,377638084640
2023-09-29,374917973500
2023-10-02,373477080000
2023-10-03,373934448000
2023-10-04,374367744000
2023-10-05,378267407999
2023-10-06,379471007999
2023-10-09,381637488000
2023-10-10,381204192000
2023-10-11,375956496000
2023-10-12,376317576000
2023-10-13,377569320000
2023-10-16,379206216000
2023-10-17,375739848000
2023-10-18,367651656000
2023-10-19,366664704000
2023-10-20,368301600000
2023-10-23,364426007999
2023-10-24,364040856000
2023-10-25,364859304000
2023-10-26,358672800000
2023-10-27,350488320000
2023-10-30,353930616000
2023-10-31,357084048000
2023-11-01,357926568000
2023-11-02,361657728000
2023-11-03,364305648000
2023-11-06,365172240000
2023-11-07,363246480000
2023-11-08,361922520000
2023-11-09,354869424000
2023-11-10,354460200000
2023-11-13,355374936000
2023-11-14,355447152000
2023-11-15,358191360000
2023-11-16,361320720000
2023-11-17,360574488000
2023-11-20,360863352000
2023-11-21,363776064000
2023-11-22,363053904000
2023-11-24,367098000000
2023-11-27,364161216000
2023-11-28,365003736000
2023-11-29,366159192000
2023-11-30,372297552000
2023-12-01,381252336000
2023-12-04,382455936000
2023-12-05,381661560000
2023-12-06,377015664000
2023-12-07,374078880000
2023-12-08,371719824000
2023-12-11,373260432000
2023-12-12,373284504000
2023-12-13,375017688000
2023-12-14,377617464000
2023-12-15,373501152000
2023-12-18,374175168000
2023-12-19,376630512000
2023-12-20,368951544000
2023-12-21,372730848000
2023-12-22,374223312000
2023-12-26,375860207999
2023-12-27,376365720000
2023-12-28,376919376000
2023-12-29,377304528000
2024-01-02,385239754000
2024-01-03,387647954000
2024-01-04,386829166000
2024-01-05,388033266000
2024-01-08,388996546000
2024-01-09,389237366000
2024-01-10,389815334000
2024-01-11,388081430000
2024-01-12,391067597999
2024-01-16,386564264000
2024-01-17,386347526000
2024-01-18,388225922000
2024-01-19,389357776000
2024-01-22,391260254000
2024-01-23,384854442000
2024-01-24,382807472000
2024-01-25,384252392000
2024-01-26,384107900000
2024-01-29,383770752000
2024-01-30,382349914000
2024-01-31,382662980000
2024-02-01,381362552000
2024-02-02,377148202000
2024-02-05,375197560000
2024-02-06,380640092000
2024-02-07,380447436000
2024-02-08,376642480000
2024-02-09,377509432000
2024-02-12,380134370000
2024-02-13,376811054000
2024-02-14,375053068000
2024-02-15,380302944000
2024-02-16,377003710000
2024-02-20,380158452000
2024-02-21,382133176000
2024-02-22,386395690000
2024-02-23,389743088000
2024-02-26,387214478000
2024-02-27,387672036000
2024-02-28,389044710000
2024-02-29,388635316000
2024-03-01,390417384000
2024-03-04,384926688000
2024-03-05,385239754000
2024-03-06,383722588000
2024-03-07,382590734000
2024-03-08,384156064000
2024-03-11,388274086000
2024-03-12,391910468000
2024-03-13,387961020000
2024-03-14,383409522000
2024-03-15,380929076000
2024-03-18,377509432000
2024-03-19,376184922000
2024-03-20,375101232000
2024-03-21,375077150000
2024-03-22,373824886000
2024-03-25,373800804000
2024-03-26,375125314000
2024-03-27,380399272000
2024-03-28,380953158000
2024-04-01,379965796000
2024-04-02,379845386000
2024-04-03,371488932000
2024-04-04,367250500000
2024-04-05,366985597999
2024-04-08,365059038000
2024-04-09,366744778000
2024-04-10,361711640000
2024-04-11,358316078000
2024-04-12,355257664000
2024-04-15,355426238000
2024-04-16,347864490000
2024-04-17,348635114000
2024-04-18,350971068000
2024-04-19,356196862000
2024-04-22,359110784000
2024-04-23,360170392000
2024-04-24,357689946000
2024-04-25,353571924000
2024-04-26,351934347999
2024-04-29,353571924000
2024-04-30,348201638000
2024-05-01,364071676000
2024-05-02,361037344000
2024-05-03,359472014000
2024-05-06,357810356000
2024-05-07,358147504000
2024-05-08,358701390000
2024-05-09,360868770000
2024-05-10,361013262000
2024-05-13,364168004000
2024-05-14,364553316000
2024-05-15,367659894000
2024-05-16,371537096000
2024-05-17,372404047999
2024-05-20,364288414000
2024-05-21,364216168000
2024-05-22,369658700000
2024-05-23,360507540000
2024-05-24,353933154000
2024-05-28,347695916000
2024-05-29,347840408000
2024-05-30,349863296000
2024-05-31,353210694000
2024-06-03,355787468000
2024-06-04,355931960000
2024-06-05,351524954000
2024-06-06,352608644000
2024-06-07,354198056000
2024-06-10,354318466000
2024-06-11,353427432000
2024-06-12,350176362000
2024-06-13,350272690000
2024-06-14,350489428000
2024-06-17,351476790000
2024-06-18,350754330000
2024-06-20,355883796000
2024-06-21,358219750000
2024-06-24,359110784000
2024-06-25,354462958000
2024-06-26,353571924000
2024-06-27,351115560000
2024-06-28,351982512000
2024-07-01,352656808000
2024-07-02,351669446000
2024-07-03,350850658000
2024-07-05,352753136000
2024-07-08,350344936000
2024-07-09,354125810000
2024-07-10,359857326000
2024-07-11,360507540000
2024-07-12,360941016000
2024-07-15,361459280000
2024-07-16,365746220000
2024-07-17,379236760000
2024-07-18,376427240000
2024-07-19,374659180000
2024-07-22,373569280000
2024-07-23,368991700000
2024-07-24,378510160000
2024-07-25,386648079999
2024-07-26,389070079999
2024-07-29,384032320000
2024-07-30,390741260000
2024-07-31,382312700000
2024-08-01,389360720000
2024-08-02,397547079999
2024-08-05,390547500000
2024-08-06,385025340000
2024-08-07,384855800000
2024-08-08,388052840000
2024-08-09,389021640000
