,COP
2023-03-07,131357544200
2023-03-08,130845048440
2023-03-09,129112324680
2023-03-10,127172162160
2023-03-13,122852555040
2023-03-14,123682310080
2023-03-15,116214514720
2023-03-16,117629979200
2023-03-17,115177320920
2023-03-20,117337124480
2023-03-21,121668933879
2023-03-22,120033828360
2023-03-23,117654383760
2023-03-24,116446358040
2023-03-27,118947825440
2023-03-28,119496928040
2023-03-29,121717743000
2023-03-30,121107629000
2023-03-31,119790420030
2023-04-03,130910970060
2023-04-04,128351190900
2023-04-05,130101983250
2023-04-06,128302893180
2023-04-10,127928585850
2023-04-11,128894540250
2023-04-12,129836345790
2023-04-13,131659584720
2023-04-14,131007565500
2023-04-17,127518055230
2023-04-18,126721142850
2023-04-19,127095450180
2023-04-20,125308434540
2023-04-21,123473121180
2023-04-24,125151466950
2023-04-25,123267855870
2023-04-26,121311798210
2023-04-27,122229454890
2023-04-28,124233810270
2023-05-01,123799130790
2023-05-02,119102177520
2023-05-03,116023197870
2023-05-04,117556650480
2023-05-05,121191053910
2023-05-08,121830998700
2023-05-09,122591687790
2023-05-10,121311798210
2023-05-11,120611481270
2023-05-12,120056057490
2023-05-15,121094458470
2023-05-16,118413935009
2023-05-17,121601584530
2023-05-18,121637807820
2023-05-19,123883651800
2023-05-22,125248062390
2023-05-23,126044974770
2023-05-24,125549923140
2023-05-25,122784878670
2023-05-26,122978069550
2023-05-30,122193231600
2023-05-31,119899089900
2023-06-01,120176801790
2023-06-02,123581791050
2023-06-05,123243707009
2023-06-06,123086739420
2023-06-07,126552100830
2023-06-08,126226091220
2023-06-09,125441253270
2023-06-12,124149289259
2023-06-13,124861680630
2023-06-14,123968172810
2023-06-15,125755188450
2023-06-16,126684919560
2023-06-20,123195409290
2023-06-21,125211839100
2023-06-22,122470943490
2023-06-23,121299723780
2023-06-26,122326050330
2023-06-27,121698179970
2023-06-28,123774981930
2023-06-29,124439075580
2023-06-30,123983974010
2023-07-03,124725891430
2023-07-05,124474596820
2023-07-06,120070957940
2023-07-07,123529250430
2023-07-10,124869488350
2023-07-11,128567109040
2023-07-12,130804827710
2023-07-13,132288662550
2023-07-14,128148284690
2023-07-17,127370468040
2023-07-18,130134708750
2023-07-19,131008256680
2023-07-20,133652833290
2023-07-21,135088802490
2023-07-24,137278655520
2023-07-25,139025751380
2023-07-26,139803568030
2023-07-27,138547094980
2023-07-28,138726591130
2023-07-31,140868578520
2023-08-01,140461720580
2023-08-02,138319733190
2023-08-03,137601748590
2023-08-04,136070048110
2023-08-07,136991461680
2023-08-08,138319733190
2023-08-09,139336878040
2023-08-10,138606927030
2023-08-11,140976276210
2023-08-14,140832679290
2023-08-15,138224001910
2023-08-16,137182924240
2023-08-17,139683903930
2023-08-18,140354022890
2023-08-21,140258291610
2023-08-22,138989852150
2023-08-23,138582994210
2023-08-24,137374386800
2023-08-25,139432609320
2023-08-28,140629250320
2023-08-29,140796780060
2023-08-30,142041286700
2023-08-31,142436178230
2023-09-01,146157731740
2023-09-05,146983414030
2023-09-06,147270607870
2023-09-07,145643176110
2023-09-08,146851783520
2023-09-11,144123442040
2023-09-12,147282574280
2023-09-13,146361160710
2023-09-14,148981804500
2023-09-15,147868928370
2023-09-18,148957871680
2023-09-19,147378305560
2023-09-20,144996989970
2023-09-21,142484043870
2023-09-22,142591741560
2023-09-25,144877325870
2023-09-26,143764449740
2023-09-27,147294540690
2023-09-28,146851783520
2023-09-29,143357591800
2023-10-02,139014562400
2023-10-03,139608134400
2023-10-04,134539029520
2023-10-05,134645872480
2023-10-06,136913317520
2023-10-09,144617882080
2023-10-10,142920266160
2023-10-11,142504765760
2023-10-12,143775009840
2023-10-13,148226799840
2023-10-16,148761014640
2023-10-17,148939086240
2023-10-18,150280558960
2023-10-19,150031258720
2023-10-20,147277084640
2023-10-23,144048052960
2023-10-24,142397922800
2023-10-25,142944009040
2023-10-26,140451006640
2023-10-27,139845563200
2023-10-30,140249192160
2023-10-31,141032707200
2023-11-01,138504090480
2023-11-02,144855310880
2023-11-03,142160494000
2023-11-06,140640949680
2023-11-07,136818346000
2023-11-08,135868630800
2023-11-09,135512487600
2023-11-10,137245717840
2023-11-13,136948931840
2023-11-14,137162617760
2023-11-15,136557174320
2023-11-16,132948256560
2023-11-17,136034830960
2023-11-20,136984546160
2023-11-21,136723374480
2023-11-22,136343488400
2023-11-24,137103260560
2023-11-27,136284131200
2023-11-28,136497817120
2023-11-29,135298801680
2023-11-30,137198232079
2023-12-01,136794603120
2023-12-04,135963602320
2023-12-05,134313472160
2023-12-06,131203154880
2023-12-07,131594912400
2023-12-08,133043228079
2023-12-11,133150071040
2023-12-12,131844212640
2023-12-13,132782056400
2023-12-14,136462202800
2023-12-15,135975473760
2023-12-18,136402845600
2023-12-19,138290404560
2023-12-20,138527833360
2023-12-21,138694033520
2023-12-22,139679363040
2023-12-26,141293878880
2023-12-27,140664692560
2023-12-28,138302276000
2023-12-29,137791804080
2024-01-02,138511730390
2024-01-03,141268065530
2024-01-04,137204238080
2024-01-05,137263134130
2024-01-08,134871954500
2024-01-09,132822371960
2024-01-10,130961256780
2024-01-11,130749231000
2024-01-12,131573775700
2024-01-16,127969337440
2024-01-17,126708961969
2024-01-18,125955092530
2024-01-19,127062338270
2024-01-22,127286143260
2024-01-23,127203688790
2024-01-24,129182596070
2024-01-25,131986048050
2024-01-26,132198073830
2024-01-29,131455983600
2024-01-30,134341890050
2024-01-31,131774022270
2024-02-01,131196840980
2024-02-02,130313400230
2024-02-05,129535972370
2024-02-06,131361749920
2024-02-07,132304086719
2024-02-08,134165201900
2024-02-09,130937698360
2024-02-12,130867023100
2024-02-13,129300388170
2024-02-14,129712660520
2024-02-15,130749231000
2024-02-16,130242724969
2024-02-20,129029466340
2024-02-21,132951943270
2024-02-22,132186294620
2024-02-23,131349970710
2024-02-26,132421878820
2024-02-27,131467762810
2024-02-28,131974268840
2024-02-29,132563229340
2024-03-01,134565695040
2024-03-04,131503100440
2024-03-05,131008373620
2024-03-06,131915372790
2024-03-07,132798813540
2024-03-08,133105073000
2024-03-11,135755395250
2024-03-12,135484473420
2024-03-13,138464613550
2024-03-14,141091377380
2024-03-15,141397636840
2024-03-18,141656779460
2024-03-19,143729920420
2024-03-20,143600349110
2024-03-21,145485022710
2024-03-22,144919620630
2024-03-25,148688967830
2024-03-26,148406266790
2024-03-27,149407499640
2024-03-28,149925784880
2024-04-01,151574874280
2024-04-02,153918937070
2024-04-03,155049741230
2024-04-04,155191091750
2024-04-05,157276011920
2024-04-08,155980298820
2024-04-09,155780052250
2024-04-10,156451467220
2024-04-11,156569259320
2024-04-12,154543235200
2024-04-15,153424210250
2024-04-16,152576107130
2024-04-17,151162601930
2024-04-18,150550083010
2024-04-19,152399418980
2024-04-22,152340522930
2024-04-23,152941262640
2024-04-24,152281626880
2024-04-25,153259301310
2024-04-26,153412431040
2024-04-29,153388872620
2024-04-30,147970436020
2024-05-01,146462697140
2024-05-02,144000842250
2024-05-03,143977283830
2024-05-06,145532139550
2024-05-07,145520360340
2024-05-08,144954958260
2024-05-09,145343672190
2024-05-10,143600349110
2024-05-13,143223414390
2024-05-14,142575557840
2024-05-15,142175064700
2024-05-16,141150273430
2024-05-17,143364764910
2024-05-20,142398869690
2024-05-21,141833467610
2024-05-22,139218482990
2024-05-23,138582405650
2024-05-24,138111237250
2024-05-28,140125482160
2024-05-29,135755395250
2024-05-30,133788267180
2024-05-31,137204238080
2024-06-03,134129864270
2024-06-04,132245190670
2024-06-05,132198073830
2024-06-06,132162736200
2024-06-07,131927152000
2024-06-10,133458449300
2024-06-11,133847163230
2024-06-12,132150956990
2024-06-13,130619659690
2024-06-14,128852778190
2024-06-17,129029466340
2024-06-18,128876336610
2024-06-20,131137944930
2024-06-21,131149724140
2024-06-24,135661161570
2024-06-25,135449135790
2024-06-26,133823604810
2024-06-27,134247656370
2024-06-28,134730603980
2024-07-01,134707045560
2024-07-02,134424344520
2024-07-03,135189993170
2024-07-05,132575008550
2024-07-08,132198073830
2024-07-09,130973035990
2024-07-10,132551450130
2024-07-11,134271214790
2024-07-12,133269981940
2024-07-15,134954408969
2024-07-16,135684719990
2024-07-17,136733069680
2024-07-18,137357367810
2024-07-19,134695266350
2024-07-22,132304086719
2024-07-23,130548984430
2024-07-24,130867023100
2024-07-25,130784568630
2024-07-26,130584322060
2024-07-29,127473765760
2024-07-30,128396642180
2024-07-31,129903617600
2024-08-01,126620981220
2024-08-02,123560302460
2024-08-05,122158464859
2024-08-06,123595348400
2024-08-07,124915412140
2024-08-08,126480797460
2024-08-09,126877984780
