,THC
2023-03-20,5801832080
2023-03-21,5930716220
2023-03-22,5765008040
2023-03-23,5642261240
2023-03-24,5573727610
2023-03-27,5643284130
2023-03-28,5621803440
2023-03-29,5734321340
2023-03-30,5891846400
2023-03-31,6046935720
2023-04-03,5947205040
2023-04-04,5953311000
2023-04-05,6191443440
2023-04-06,6208743660
2023-04-10,6194496420
2023-04-11,6325774560
2023-04-12,6392940120
2023-04-13,6521165280
2023-04-14,6591383820
2023-04-17,6638196180
2023-04-18,6751156440
2023-04-19,6840710520
2023-04-20,6722661960
2023-04-21,7010659740
2023-04-24,7021854000
2023-04-25,7209103440
2023-04-26,7292551560
2023-04-27,7319010720
2023-04-28,7461483119
2023-05-01,7355646480
2023-05-02,7112425740
2023-05-03,6991324200
2023-05-04,6966900359
2023-05-05,7057472099
2023-05-08,7093090200
2023-05-09,7143973200
2023-05-10,7280339640
2023-05-11,7133796599
2023-05-12,7081895940
2023-05-15,7234544940
2023-05-16,7276269000
2023-05-17,7351575839
2023-05-18,7446218220
2023-05-19,7416706080
2023-05-22,7397370540
2023-05-23,7067648700
2023-05-24,7011677400
2023-05-25,7051366140
2023-05-26,7153132140
2023-05-30,7162291080
2023-05-31,7245739200
2023-06-01,7383123300
2023-06-02,7589708280
2023-06-05,7522542720
2023-06-06,7637538300
2023-06-07,7595814240
2023-06-08,7630414680
2023-06-09,7409582460
2023-06-12,7464536099
2023-06-13,7690456619
2023-06-14,7884829680
2023-06-15,7957083540
2023-06-16,7981507380
2023-06-20,7978454400
2023-06-21,8034425700
2023-06-22,8061902520
2023-06-23,7958101200
2023-06-26,8000842920
2023-06-27,8074114440
2023-06-28,8115838500
2023-06-29,8308176240
2023-06-30,8263650720
2023-07-03,8260604399
2023-07-05,8175307440
2023-07-06,8119458239
2023-07-07,8129612640
2023-07-10,8413935840
2023-07-11,8367225600
2023-07-12,8473846800
2023-07-13,8400735120
2023-07-14,8316453600
2023-07-17,8189523600
2023-07-18,8169214800
2023-07-19,8161091280
2023-07-20,8013852480
2023-07-21,7795532880
2023-07-24,7807718160
2023-07-25,7839196800
2023-07-26,7793502000
2023-07-27,7441144320
2023-07-28,7550811840
2023-07-31,7588383120
2023-08-01,7796548320
2023-08-02,7524410399
2023-08-03,7549796399
2023-08-04,7562997120
2023-08-07,7686880800
2023-08-08,7432005360
2023-08-09,7430989920
2023-08-10,7501055280
2023-08-11,7498008960
2023-08-14,7434036239
2023-08-15,7404588480
2023-08-16,7302029040
2023-08-17,7233994559
2023-08-18,7177129920
2023-08-21,7273596720
2023-08-22,7380217920
2023-08-23,7625954399
2023-08-24,7501055280
2023-08-25,7537611120
2023-08-28,7756946160
2023-08-29,7975265760
2023-08-30,7962065040
2023-08-31,7875752640
2023-09-01,7991512800
2023-09-05,7782332160
2023-09-06,7843258559
2023-09-07,7451298720
2023-09-08,7588383120
2023-09-11,7452314160
2023-09-12,7175099040
2023-09-13,7207593120
2023-09-14,7243133520
2023-09-15,7085740320
2023-09-18,7110110880
2023-09-19,7107064559
2023-09-20,7066446960
2023-09-21,6836957520
2023-09-22,6877575120
2023-09-25,7032937440
2023-09-26,6741506160
2023-09-27,6717135600
2023-09-28,6837972960
2023-09-29,6690734160
2023-10-02,6680258520
2023-10-03,6381428760
2023-10-04,6182545440
2023-10-05,6129038760
2023-10-06,6224946960
2023-10-09,6193650600
2023-10-10,6257252880
2023-10-11,5825161200
2023-10-12,5334515040
2023-10-13,5460710040
2023-10-16,5464748280
2023-10-17,5703004440
2023-10-18,5626277880
2023-10-19,5696947080
2023-10-20,5509168920
2023-10-23,5518254960
2023-10-24,5658583800
2023-10-25,5441528400
2023-10-26,5392059960
2023-10-27,5362782720
2023-10-30,5375907000
2023-10-31,5421337200
2023-11-01,5359754040
2023-11-02,5447585760
2023-11-03,5544503520
2023-11-06,5513207160
2023-11-07,5613153600
2023-11-08,5514216720
2023-11-09,5316342960
2023-11-10,5430423240
2023-11-13,5539455720
2023-11-14,5901887760
2023-11-15,5921069400
2023-11-16,5869581840
2023-11-17,6434935440
2023-11-20,6557092200
2023-11-21,6681268080
2023-11-22,6837749880
2023-11-24,6865008000
2023-11-27,6723669599
2023-11-28,6709535759
2023-11-29,6801405720
2023-11-30,6966973560
2023-12-01,7168885560
2023-12-04,7300128360
2023-12-05,7085092080
2023-12-06,7012403759
2023-12-07,6959906640
2023-12-08,7223401800
2023-12-11,7255707720
2023-12-12,7194124560
2023-12-13,7495983000
2023-12-14,7774621560
2023-12-15,7608044160
2023-12-18,7569680880
2023-12-19,7628235360
2023-12-20,7432380720
2023-12-21,7660541280
2023-12-22,7647417000
2023-12-26,7755439919
2023-12-27,7704961919
2023-12-28,7697895000
2023-12-29,7629244919
2024-01-02,7571143430
2024-01-03,7388910200
2024-01-04,7385922770
2024-01-05,7559193710
2024-01-08,7899760730
2024-01-09,7902748160
2024-01-10,7965484189
2024-01-11,8115851500
2024-01-12,8080002340
2024-01-16,8062077759
2024-01-17,7841007939
2024-01-18,8004320780
2024-01-19,8182570770
2024-01-22,8105893400
2024-01-23,8013283070
2024-01-24,7931626650
2024-01-25,8231365460
2024-01-26,8254269090
2024-01-29,8321984169
2024-01-30,8239331939
2024-01-31,8239331939
2024-02-01,8873662910
2024-02-02,8895570730
2024-02-05,8966273240
2024-02-06,8806943640
2024-02-07,8774081910
2024-02-08,8864700620
2024-02-09,8772090290
2024-02-12,9016063740
2024-02-13,8770098670
2024-02-14,8757153140
2024-02-15,8952331900
2024-02-16,9054900330
2024-02-20,9078799770
2024-02-21,9107678260
2024-02-22,9199292780
2024-02-23,9241116800
2024-02-26,9142531610
2024-02-27,8985193630
2024-02-28,8884616820
2024-02-29,9261033000
2024-03-01,9389492490
2024-03-04,9330739700
2024-03-05,9515960360
2024-03-06,9693214540
2024-03-07,9774870960
2024-03-08,9826653080
2024-03-11,9666327670
2024-03-12,9954116760
2024-03-13,9995940780
2024-03-14,9962083240
2024-03-15,9838602800
2024-03-18,9995940780
2024-03-19,10209044120
2024-03-20,10216014790
2024-03-21,10277755010
2024-03-22,10162241050
2024-03-25,10223981270
2024-03-26,10189127920
2024-03-27,10443059470
2024-03-28,10466958910
2024-04-01,10395260590
2024-04-02,10240910040
2024-04-03,10265805290
2024-04-04,10028802510
2024-04-05,10175186580
2024-04-08,10141329040
2024-04-09,10138341610
2024-04-10,10067639100
2024-04-11,10139337420
2024-04-12,10001915640
2024-04-15,9898351400
2024-04-16,9785824870
2024-04-17,9559776000
2024-04-18,9069837480
2024-04-19,9279953390
2024-04-22,9445257850
2024-04-23,9744996660
2024-04-24,9784829060
2024-04-25,9710143310
2024-04-26,9572721530
2024-04-29,9873456150
2024-04-30,11181950490
2024-05-01,11546416950
2024-05-02,11844164140
2024-05-03,11977602680
2024-05-06,12184731160
2024-05-07,12355014670
2024-05-08,12232530040
2024-05-09,12714502080
2024-05-10,12659732530
2024-05-13,12559155720
2024-05-14,12802133360
2024-05-15,13241285570
2024-05-16,12739397330
2024-05-17,12793171070
2024-05-20,13041127760
2024-05-21,12981379160
2024-05-22,12987354019
2024-05-23,12843957379
2024-05-24,13058056530
2024-05-28,13031169660
2024-05-29,13099880550
2024-05-30,13261201769
2024-05-31,13465342820
2024-06-03,13312983890
2024-06-04,13168591440
2024-06-05,13499200360
2024-06-06,13411569080
2024-06-07,13316967129
2024-06-10,13718278560
2024-06-11,13520112370
2024-06-12,14016025750
2024-06-13,13889557879
2024-06-14,13743173810
2024-06-17,13630647280
2024-06-18,13693383310
2024-06-20,13466338629
2024-06-21,13368749250
2024-06-24,13546003430
2024-06-25,13436464330
2024-06-26,13512145890
2024-06-27,13772052300
2024-06-28,13247260430
2024-07-01,13274147300
2024-07-02,13367753440
2024-07-03,13527083040
2024-07-05,13124775800
2024-07-08,12872835870
2024-07-09,13042123570
2024-07-10,13015236699
2024-07-11,13316967129
2024-07-12,13382690589
2024-07-15,13086935019
2024-07-16,13283109589
2024-07-17,13287092830
2024-07-18,13119796750
2024-07-19,13271159870
2024-07-22,13121318300
2024-07-23,13488987560
2024-07-24,14136785780
2024-07-25,14564760580
2024-07-26,14748595210
2024-07-29,14869206290
2024-07-30,14605612720
2024-07-31,14560869899
2024-08-01,14390652649
2024-08-02,13787597250
2024-08-05,14102742330
2024-08-06,14216544720
2024-08-07,14151375830
2024-08-08,14599776700
2024-08-09,14595886020
