,NCR
2023-03-06,3444375000
2023-03-07,3381125000
2023-03-08,3379750000
2023-03-09,3234000000
2023-03-10,3107500000
2023-03-13,2971375000
2023-03-14,3029125000
2023-03-15,2961750000
2023-03-16,2974125000
2023-03-17,2920500000
2023-03-20,3003000000
2023-03-21,3073125000
2023-03-22,2993375000
2023-03-23,2993375000
2023-03-24,3005750000
2023-03-27,3022250000
2023-03-28,3014000000
2023-03-29,3092375000
2023-03-30,3162500000
2023-03-31,3243625000
2023-04-03,3224375000
2023-04-04,3187250000
2023-04-05,3137750000
2023-04-06,3106125000
2023-04-10,3140500000
2023-04-11,3157000000
2023-04-12,3093750000
2023-04-13,3166625000
2023-04-14,3118500000
2023-04-17,3162500000
2023-04-18,3152875000
2023-04-19,3150125000
2023-04-20,3084125000
2023-04-21,3053875000
2023-04-24,2993375000
2023-04-25,2916375000
2023-04-26,2909500000
2023-04-27,2996125000
2023-04-28,3064875000
2023-05-01,3022250000
2023-05-02,2875125000
2023-05-03,2825625000
2023-05-04,2695000000
2023-05-05,3132250000
2023-05-08,3113000000
2023-05-09,3137750000
2023-05-10,3170750000
2023-05-11,3165250000
2023-05-12,3255472000
2023-05-15,3335044000
2023-05-16,3275016000
2023-05-17,3346212000
2023-05-18,3411824000
2023-05-19,3371340000
2023-05-22,3409032000
2023-05-23,3424388000
2023-05-24,3347608000
2023-05-25,3342024000
2023-05-26,3358776000
2023-05-30,3332252000
2023-05-31,3308520000
2023-06-01,3350400000
2023-06-02,3456496000
2023-06-05,3414616000
2023-06-06,3471852000
2023-06-07,3471852000
2023-06-08,3478832000
2023-06-09,3509544000
2023-06-12,3524900000
2023-06-13,3545840000
2023-06-14,3463476000
2023-06-15,3508148000
2023-06-16,3506752000
2023-06-20,3476040000
2023-06-21,3446724000
2023-06-22,3432764000
2023-06-23,3402052000
2023-06-26,3397864000
2023-06-27,3457892000
2023-06-28,3443932000
2023-06-29,3483020000
2023-06-30,3517920000
2023-07-03,3576552000
2023-07-05,3456496000
2023-07-06,3429972000
2023-07-07,3491396000
2023-07-10,3533276000
2023-07-11,3594700000
2023-07-12,3649144000
2023-07-13,3698004000
2023-07-14,3622620000
2023-07-17,3628204000
2023-07-18,3746864000
2023-07-19,3755240000
2023-07-20,3728716000
2023-07-21,3721736000
2023-07-24,3760824000
2023-07-25,3773388000
2023-07-26,3763616000
2023-07-27,3763616000
2023-07-28,3713360000
2023-07-31,3752448000
2023-08-01,3679856000
2023-08-02,3611088000
2023-08-03,4039308000
2023-08-04,3998592000
2023-08-07,4094064000
2023-08-08,4075812000
2023-08-09,4032288000
2023-08-10,4043520000
2023-08-11,4113720000
2023-08-14,4134780000
2023-08-15,4073004000
2023-08-16,4130568000
2023-08-17,4091256000
2023-08-18,4189536000
2023-08-21,4171284000
2023-08-22,4151628000
2023-08-23,4202172000
2023-08-24,4255524000
2023-08-25,4172688000
2023-08-28,4249908000
2023-08-29,4241484000
2023-08-30,4240080000
2023-08-31,4318704000
2023-09-01,4310280000
2023-09-05,4210596000
2023-09-06,4047731999
2023-09-07,3868020000
2023-09-08,3842748000
2023-09-11,3877848000
2023-09-12,3869424000
2023-09-13,3820284000
2023-09-14,3873636000
2023-09-15,3768336000
2023-09-18,3740256000
2023-09-19,3827304000
2023-09-20,3856788000
2023-09-21,3806244000
2023-09-22,3793608000
2023-09-25,3887676000
2023-09-26,3731831999
2023-09-27,3755700000
2023-09-28,3804840000
2023-09-29,3786588000
2023-10-02,3792204000
2023-10-03,3647592000
2023-10-04,3702348000
2023-10-05,3648996000
2023-10-06,3689712000
2023-10-09,3672864000
2023-10-10,3748680000
2023-10-11,3834324000
2023-10-12,3670056000
2023-10-13,3682692000
2023-10-16,3802031999
2023-10-18,2188836000
2023-10-19,2181816000
2023-10-20,2184624000
2023-10-23,2155140000
2023-10-24,2127060000
2023-10-26,2150928000
2023-10-27,2084940000
2023-10-30,2076515999
2023-11-01,2187432000
2023-11-02,2266056000
2023-11-03,2350296000
2023-11-06,2336256000
2023-11-07,2323620000
2023-11-08,2306772000
2023-11-09,2266056000
2023-11-10,2235168000
2023-11-13,2208492000
