,VRTX
2023-05-01,88906500000
2023-05-02,89171931000
2023-05-03,89256972000
2023-05-04,89316243000
2023-05-05,89702793000
2023-05-08,88671993000
2023-05-09,88862691000
2023-05-10,90205308000
2023-05-11,90298080000
2023-05-12,89527557000
2023-05-15,89847105000
2023-05-16,88945155000
2023-05-17,87927240000
2023-05-18,87478842000
2023-05-19,88056090000
2023-05-22,87610269000
2023-05-23,85945527000
2023-05-24,86033145000
2023-05-25,85718751000
2023-05-26,85038423000
2023-05-30,83829810000
2023-05-31,83383989000
2023-06-01,83396874000
2023-06-02,86015106000
2023-06-05,86180034000
2023-06-06,85146657000
2023-06-07,83662305000
2023-06-08,85705866000
2023-06-09,86100147000
2023-06-12,87772620000
2023-06-13,88159170000
2023-06-14,87865392000
2023-06-15,89957916000
2023-06-16,89651253000
2023-06-20,88311213000
2023-06-21,88463256000
2023-06-22,89720832000
2023-06-23,89421900000
2023-06-26,89537865000
2023-06-27,89452824000
2023-06-28,90396006000
2023-06-29,89725986000
2023-06-30,90792780000
2023-07-03,89673060000
2023-07-05,89866560000
2023-07-06,89206080000
2023-07-07,87250440000
2023-07-10,88870680000
2023-07-11,88168920000
2023-07-12,89283480000
2023-07-13,90047160000
2023-07-14,91006920000
2023-07-17,92358840000
2023-07-18,92616840000
2023-07-19,92511060000
2023-07-20,93349560000
2023-07-21,93514680000
2023-07-24,92118900000
2023-07-25,92379480000
2023-07-26,90792780000
2023-07-27,90207120000
2023-07-28,91344900000
2023-07-31,90903720000
2023-08-01,89716920000
2023-08-02,92467200000
2023-08-03,89716920000
2023-08-04,87843840000
2023-08-07,89092560000
2023-08-08,88873260000
2023-08-09,89038380000
2023-08-10,89624040000
2023-08-11,90263880000
2023-08-14,90137460000
2023-08-15,90243240000
2023-08-16,88599780000
2023-08-17,88718460000
2023-08-18,88963560000
2023-08-21,90490920000
2023-08-22,90403200000
2023-08-23,90454800000
2023-08-24,89466660000
2023-08-25,90315480000
2023-08-28,90712800000
2023-08-29,90625080000
2023-08-30,90496080000
2023-08-31,89871720000
2023-09-01,90583800000
2023-09-05,89851080000
2023-09-06,88834560000
2023-09-07,88741680000
2023-09-08,88506900000
2023-09-11,89582760000
2023-09-12,89409900000
2023-09-13,89484720000
2023-09-14,90149070000
2023-09-15,90016200000
2023-09-18,90816000000
2023-09-19,92431080000
2023-09-20,90895980000
2023-09-21,91404240000
2023-09-22,90178740000
2023-09-25,90472860000
2023-09-26,90736020000
2023-09-27,90209700000
2023-09-28,90945000000
2023-09-29,89716920000
2023-10-02,89635791000
2023-10-03,88945155000
2023-10-04,90960369000
2023-10-05,91519578000
2023-10-06,92931774000
2023-10-09,91535040000
2023-10-10,92918889000
2023-10-11,94124925000
2023-10-12,94833600000
2023-10-13,95606700000
2023-10-16,96379800000
2023-10-17,96250950000
2023-10-18,94717635000
2023-10-19,94008960000
2023-10-20,93251322000
2023-10-23,94745982000
2023-10-24,95189226000
2023-10-25,93555408000
2023-10-26,93101856000
2023-10-27,91555656000
2023-10-30,92114865000
2023-10-31,93315747000
2023-11-01,95176341000
2023-11-02,97036935000
2023-11-03,96946740000
2023-11-06,99410352000
2023-11-07,97475025000
2023-11-08,97142592000
2023-11-09,94980489000
2023-11-10,96289605000
2023-11-13,97647684000
2023-11-14,95336115000
2023-11-15,90024918000
2023-11-16,88391100000
2023-11-17,90323850000
2023-11-20,91957668000
2023-11-21,91426806000
2023-11-22,91027371000
2023-11-24,90978408000
2023-11-27,90243963000
2023-11-28,89432208000
2023-11-29,90452700000
2023-11-30,91434537000
2023-12-01,90493932000
2023-12-04,90357351000
2023-12-05,91264455000
2023-12-06,91086642000
2023-12-07,91212915000
2023-12-08,90233655000
2023-12-11,91815933000
2023-12-12,92187021000
2023-12-13,104386539000
2023-12-14,104780820000
2023-12-15,105832236000
2023-12-18,104278305000
2023-12-19,103889178000
2023-12-20,103144425000
2023-12-21,103242351000
2023-12-22,104432925000
2023-12-26,105053982000
2023-12-27,105154485000
2023-12-28,105468879000
2023-12-29,104855553000
2024-01-02,106096962000
2024-01-03,106045322000
2024-01-04,107449930000
2024-01-05,107540300000
2024-01-08,108216784000
2024-01-09,108704782000
2024-01-10,109414832000
2024-01-11,111046656000
2024-01-12,111903880000
2024-01-16,112959918000
2024-01-17,111996832000
2024-01-18,111795436000
2024-01-19,112322164000
2024-01-22,113636402000
2024-01-23,113530540000
2024-01-24,110395992000
2024-01-25,111015672000
2024-01-26,111069894000
2024-01-29,112528724000
2024-01-30,115177856000
2024-01-31,111898716000
2024-02-01,112025234000
2024-02-02,109652376000
2024-02-05,110739398000
2024-02-06,107444766000
2024-02-07,108206456000
2024-02-08,109234092000
2024-02-09,109195362000
2024-02-12,108064446000
2024-02-13,107421528000
2024-02-14,107896616000
2024-02-15,110068078000
2024-02-16,109012040000
2024-02-20,108609248000
2024-02-21,108348466000
2024-02-22,110194596000
2024-02-23,111054402000
2024-02-26,111924536000
2024-02-27,111263544000
2024-02-28,110243654000
2024-02-29,108635068000
2024-03-01,111738632000
2024-03-04,109484546000
2024-03-05,107266608000
2024-03-06,106339670000
2024-03-07,106001428000
2024-03-08,106788938000
2024-03-11,107016154000
2024-03-12,106494590000
2024-03-13,106688240000
2024-03-14,105544414000
2024-03-15,105265558000
2024-03-18,106218316000
2024-03-19,107204640000
2024-03-20,106406802000
2024-03-21,107336322000
2024-03-22,107323412000
2024-03-25,107418946000
2024-03-26,108046372000
2024-03-27,107752024000
2024-03-28,107930182000
2024-04-01,108567936000
2024-04-02,105712244000
2024-04-03,105554742000
2024-04-04,104315382000
2024-04-05,105002194000
2024-04-08,104369604000
2024-04-09,104436736000
2024-04-10,102655156000
2024-04-11,103339386000
2024-04-12,102389210000
2024-04-15,102598352000
2024-04-16,101774694000
2024-04-17,101498420000
2024-04-18,101596536000
2024-04-19,101803096000
2024-04-22,103259344000
2024-04-23,104547762000
2024-04-24,103476232000
2024-04-25,102686140000
2024-04-26,102629336000
2024-04-29,102298840000
2024-04-30,101423542000
2024-05-01,103832548000
2024-05-02,103321312000
2024-05-03,103558856000
2024-05-06,103925500000
2024-05-07,105923968000
2024-05-08,108139324000
2024-05-09,108183218000
2024-05-10,109161796000
2024-05-13,111007926000
2024-05-14,110661938000
2024-05-15,112959918000
2024-05-16,113773248000
2024-05-17,114953222000
2024-05-20,115123634000
2024-05-21,114124400000
2024-05-22,115552246000
2024-05-23,116396560000
2024-05-24,117984490000
2024-05-28,115384416000
2024-05-29,113899766000
2024-05-30,114395510000
2024-05-31,117568788000
2024-06-03,121400476000
2024-06-04,122632090000
2024-06-05,124720928000
2024-06-06,125363846000
2024-06-07,124720928000
2024-06-10,124782896000
2024-06-11,124331046000
2024-06-12,122848978000
2024-06-13,123685546000
2024-06-14,124124486000
2024-06-17,122306758000
2024-06-18,120651696000
2024-06-20,121710316000
2024-06-21,121020922000
2024-06-24,122632090000
2024-06-25,122340324000
2024-06-26,122386800000
2024-06-27,122002082000
2024-06-28,121023504000
2024-07-01,121676750000
2024-07-02,122329996000
2024-07-03,121426296000
2024-07-05,122533974000
2024-07-08,124423998000
2024-07-09,125482618000
2024-07-10,126936284000
2024-07-11,127067966000
2024-07-12,126192668000
2024-07-15,126737470000
2024-07-16,126254636000
2024-07-17,126097134000
2024-07-18,126032584000
2024-07-19,126923374000
2024-07-22,128043962000
2024-07-23,126600624000
2024-07-24,126724560000
2024-07-25,127101532000
2024-07-26,127876132000
2024-07-29,128572515000
2024-07-30,129721060000
2024-07-31,127945332000
2024-08-01,130541818000
2024-08-02,127620126000
2024-08-05,123090471000
2024-08-06,122414249000
2024-08-07,120246209000
2024-08-08,120264276000
2024-08-09,120906945000
