,MSFT
2022-11-16,1801130230000
2022-11-17,1800757680000
2022-11-18,1797330220000
2022-11-21,1803514550000
2022-11-22,1825718530000
2022-11-23,1844718580000
2022-11-25,1844047990000
2022-11-28,1801353760000
2022-11-29,1790698830000
2022-11-30,1901048140000
2022-12-01,1897695190000
2022-12-02,1900154020000
2022-12-05,1864240200000
2022-12-06,1826389120000
2022-12-07,1820800870000
2022-12-08,1843377400000
2022-12-09,1828624420000
2022-12-12,1881452010000
2022-12-13,1914310920000
2022-12-14,1916546220000
2022-12-15,1855373510000
2022-12-16,1823185190000
2022-12-19,1791592950000
2022-12-20,1801651800000
2022-12-21,1821247930000
2022-12-22,1774753690000
2022-12-23,1778777230000
2022-12-27,1765588960000
2022-12-28,1747483030000
2022-12-29,1795765510000
2022-12-30,1786898820000
2023-01-03,1782714780000
2023-01-04,1704733100000
2023-01-05,1654208710000
2023-01-06,1673704130000
2023-01-09,1689999920000
2023-01-10,1702872850000
2023-01-11,1754364570000
2023-01-12,1774752910000
2023-01-13,1780110430000
2023-01-17,1788444350000
2023-01-18,1754662210000
2023-01-19,1725791130000
2023-01-20,1787477020000
2023-01-23,1805037780000
2023-01-24,1801019640000
2023-01-25,1790379010000
2023-01-26,1845368000000
2023-01-27,1846558560000
2023-01-30,1806005110000
2023-01-31,1843954210000
2023-02-01,1880712750000
2023-02-02,1968888600000
2023-02-03,1922382350000
2023-02-06,1910625569999
2023-02-07,1990913960000
2023-02-08,1984737930000
2023-02-09,1961596420000
2023-02-10,1957727100000
2023-02-13,2018892120000
2023-02-14,2025216970000
2023-02-15,2004010120000
2023-02-16,1950658149999
2023-02-17,1920224460000
2023-02-21,1880117470000
2023-02-22,1871485910000
2023-02-23,1895743570000
2023-02-24,1854446020000
2023-02-27,1861440560000
2023-02-28,1855934220000
2023-03-01,1832495070000
2023-03-02,1868509510000
2023-03-03,1899612890000
2023-03-06,1911369670000
2023-03-07,1891130150000
2023-03-08,1887781700000
2023-03-09,1877513120000
2023-03-10,1849758190000
2023-03-13,1889418720000
2023-03-14,1940538390000
2023-03-15,1975139040000
2023-03-16,2055204200000
2023-03-17,2079238630000
2023-03-20,2025663430000
2023-03-21,2037196979999
2023-03-22,2026109890000
2023-03-23,2066068060000
2023-03-24,2087721370000
2023-03-27,2056543580000
2023-03-28,2047986430000
2023-03-29,2087274910000
2023-03-30,2113616050000
2023-03-31,2143222200000
2023-04-03,2135267820000
2023-04-04,2134896120000
2023-04-05,2113783559999
2023-04-06,2167754400000
2023-04-10,2151325260000
2023-04-11,2102558220000
2023-04-12,2107464660000
2023-04-13,2154670559999
2023-04-14,2127164760000
2023-04-17,2146939200000
2023-04-18,2143742580000
2023-04-19,2144337300000
2023-04-20,2126941740000
2023-04-21,2124339840000
2023-04-24,2094678179999
2023-04-25,2047472280000
2023-04-26,2195780580000
2023-04-27,2266106220000
2023-04-28,2284170840000
2023-05-01,2271533040000
2023-05-02,2270417940000
2023-05-03,2262909600000
2023-05-04,2270417940000
2023-05-05,2309372100000
2023-05-08,2294504100000
2023-05-09,2282238000000
2023-05-10,2321712540000
2023-05-11,2305357740000
2023-05-12,2296882980000
2023-05-15,2300525640000
2023-05-16,2317475160000
2023-05-17,2334276000000
2023-05-18,2367877680000
2023-05-19,2366539560000
2023-05-22,2387652120000
2023-05-23,2343642840000
2023-05-24,2333160900000
2023-05-25,2422889280000
2023-05-26,2474704260000
2023-05-30,2462215140000
2023-05-31,2441251260000
2023-06-01,2472399720000
2023-06-02,2493363600000
2023-06-05,2497377960000
2023-06-06,2480577120000
2023-06-07,2404006920000
2023-06-08,2417982840000
2023-06-09,2429356860000
2023-06-12,2466972900000
2023-06-13,2485111860000
2023-06-14,2507785560000
2023-06-15,2587775400000
2023-06-16,2544881220000
2023-06-20,2513063700000
2023-06-21,2479685040000
2023-06-22,2525404140000
2023-06-23,2490538680000
2023-06-26,2442812400000
2023-06-27,2487193380000
2023-06-28,2496708900000
2023-06-29,2490761700000
2023-06-30,2529871660000
2023-07-03,2510927710000
2023-07-05,2512116350000
2023-07-06,2535294830000
2023-07-07,2505207380000
2023-07-10,2465165070000
2023-07-11,2469919630000
2023-07-12,2505058800000
2023-07-13,2545621140000
2023-07-14,2564787960000
2023-07-17,2568428170000
2023-07-18,2670651210000
2023-07-19,2637889320000
2023-07-20,2576897230000
2023-07-21,2553867330000
2023-07-24,2563822190000
2023-07-25,2607430420000
2023-07-26,2509293330000
2023-07-27,2456918880000
2023-07-28,2513750730000
2023-07-31,2495549680000
2023-08-01,2498669860000
2023-08-02,2432997500000
2023-08-03,2426757140000
2023-08-04,2435077620000
2023-08-07,2452387190000
2023-08-08,2422225450000
2023-08-09,2393846670000
2023-08-10,2399046970000
2023-08-11,2384783290000
2023-08-14,2407293160000
2023-08-15,2391097940000
2023-08-16,2380251600000
2023-08-17,2354101520000
2023-08-18,2351129920000
2023-08-21,2391246520000
2023-08-22,2395555340000
2023-08-23,2429283000000
2023-08-24,2377057130000
2023-08-25,2399418420000
2023-08-28,2404767300000
2023-08-29,2439757890000
2023-08-30,2442580910000
2023-08-31,2434929040000
2023-09-01,2441615140000
2023-09-05,2477942950000
2023-09-06,2472965520000
2023-09-07,2450901390000
2023-09-08,2483291830000
2023-09-11,2510556260000
2023-09-12,2464719330000
2023-09-13,2496589740000
2023-09-14,2516202300000
2023-09-15,2453204380000
2023-09-18,2444586740000
2023-09-19,2441540850000
2023-09-20,2383000330000
2023-09-21,2373788370000
2023-09-22,2355067290000
2023-09-25,2359004660000
2023-09-26,2318888060000
2023-09-27,2323716910000
2023-09-28,2330031560000
2023-09-29,2345706750000
2023-10-02,2391617600000
2023-10-03,2329114480000
2023-10-04,2370510720000
2023-10-05,2373483520000
2023-10-06,2432196320000
2023-10-09,2451222240000
2023-10-10,2440594480000
2023-10-11,2470545440000
2023-10-12,2461181120000
2023-10-13,2435689360000
2023-10-16,2472180480000
2023-10-17,2467869920000
2023-10-18,2453377520000
2023-10-19,2462370240000
2023-10-20,2427811440000
2023-10-23,2447506240000
2023-10-24,2456498960000
2023-10-25,2531859440000
2023-10-26,2436878480000
2023-10-27,2451147920000
2023-10-30,2506887920000
2023-10-31,2512833520000
2023-11-01,2571992240000
2023-11-02,2588714240000
2023-11-03,2622009600000
2023-11-06,2649730960000
2023-11-07,2679458960000
2023-11-08,2699302400000
2023-11-09,2680648080000
2023-11-10,2747387440000
2023-11-13,2725165760000
2023-11-14,2751846640000
2023-11-15,2747387440000
2023-11-16,2795695440000
2023-11-17,2748725200000
2023-11-20,2805134080000
2023-11-21,2772656240000
2023-11-22,2808181200000
2023-11-24,2805059760000
2023-11-27,2813829520000
2023-11-28,2844226400000
2023-11-29,2815613200000
2023-11-30,2816059120000
2023-12-01,2783358320000
2023-12-04,2743448480000
2023-12-05,2768568640000
2023-12-06,2740921600000
2023-12-07,2756900400000
2023-12-08,2781277360000
2023-12-11,2759501600000
2023-12-12,2782392160000
2023-12-13,2782317840000
2023-12-14,2719591760000
2023-12-15,2755265360000
2023-12-18,2769534800000
2023-12-19,2774068320000
2023-12-20,2754447840000
2023-12-21,2776149280000
2023-12-22,2783878560000
2023-12-26,2784473120000
2023-12-27,2780088240000
2023-12-28,2789080960000
2023-12-29,2794729280000
2024-01-02,2755934970000
2024-01-03,2753928600000
2024-01-04,2734162140000
2024-01-05,2732750250000
2024-01-08,2784321390000
2024-01-09,2792495490000
2024-01-10,2844363870000
2024-01-11,2858185530000
2024-01-12,2886720570000
2024-01-16,2900096370000
2024-01-17,2894151570000
2024-01-18,2926847970000
2024-01-19,2962516770000
2024-01-22,2946465810000
2024-01-23,2964225900000
2024-01-24,2991423360000
2024-01-25,3008588970000
2024-01-26,3001603830000
2024-01-29,3044629320000
2024-01-30,3036232290000
2024-01-31,2954416980000
2024-02-01,3000489180000
2024-02-02,3055775820000
2024-02-05,3014385150000
2024-02-06,3013196190000
2024-02-07,3076805550000
2024-02-08,3077251410000
2024-02-09,3125107050000
2024-02-12,3085797060000
2024-02-13,3019363920000
2024-02-14,3042920190000
2024-02-15,3021147360000
2024-02-16,3002569860000
2024-02-20,2993132490000
2024-02-21,2988599580000
2024-02-22,3058971150000
2024-02-23,3049236540000
2024-02-26,3028429740000
2024-02-27,3027983880000
2024-02-28,3029767320000
2024-02-29,3073758840000
2024-03-01,3087580500000
2024-03-04,3083270520000
2024-03-05,2992092150000
2024-03-06,2987930790000
2024-03-07,3040319340000
2024-03-08,3018620820000
2024-03-11,3005988120000
2024-03-12,3085945680000
2024-03-13,3084608100000
2024-03-14,3159809820000
2024-03-15,3094417020000
2024-03-18,3101104920000
2024-03-19,3131497710000
2024-03-20,3159884130000
2024-03-21,3190648470000
2024-03-22,3185966940000
2024-03-25,3142272660000
2024-03-26,3133281150000
2024-03-27,3131646330000
2024-03-28,3126370320000
2024-04-01,3154979670000
2024-04-02,3131720640000
2024-04-03,3124363950000
2024-04-04,3105266280000
2024-04-05,3162039120000
2024-04-08,3155128290000
2024-04-09,3167686680000
2024-04-10,3145245060000
2024-04-11,3179947830000
2024-04-12,3135138900000
2024-04-15,3073758840000
2024-04-16,3080743980000
2024-04-17,3060383040000
2024-04-18,3004130370000
2024-04-19,2965860720000
2024-04-22,2979533760000
2024-04-23,3028652670000
2024-04-24,3039724860000
2024-04-25,2965266240000
2024-04-26,3019363920000
2024-04-29,2989119750000
2024-04-30,2893111230000
2024-05-01,2934799140000
2024-05-02,2956349040000
2024-05-03,3021890460000
2024-05-06,3073015740000
2024-05-07,3041805540000
2024-05-08,3050722740000
2024-05-09,3063949920000
2024-05-10,3081932940000
2024-05-13,3074353320000
2024-05-14,3095457360000
2024-05-15,3143907480000
2024-05-16,3128376690000
2024-05-17,3122580510000
2024-05-20,3160701540000
2024-05-21,3188196240000
2024-05-22,3199194120000
2024-05-23,3173037000000
2024-05-24,3196518960000
2024-05-28,3197707920000
2024-05-29,3189162270000
2024-05-30,3081412770000
2024-05-31,3084831030000
2024-06-03,3072867120000
2024-06-04,3091816170000
2024-06-05,3150818310000
2024-06-06,3154608120000
2024-06-07,3149629350000
2024-06-10,3179501970000
2024-06-11,3215245080000
2024-06-12,3277516860000
2024-06-13,3281380980000
2024-06-14,3288737670000
2024-06-17,3331837470000
2024-06-18,3316752540000
2024-06-20,3311996700000
2024-06-21,3342315180000
2024-06-24,3326635770000
2024-06-25,3351009450000
2024-06-26,3360000960000
2024-06-27,3365128350000
2024-06-28,3321285450000
2024-07-01,3393960630000
2024-07-02,3412909680000
2024-07-03,3423981870000
2024-07-05,3474438360000
2024-07-08,3464629440000
2024-07-09,3414841740000
2024-07-10,3464703750000
2024-07-11,3378875700000
2024-07-12,3370330050000
2024-07-15,3373376760000
2024-07-16,3340383120000
2024-07-17,3295797120000
2024-07-18,3272389470000
2024-07-19,3248164410000
2024-07-22,3291487140000
2024-07-23,3305680350000
2024-07-24,3187155900000
2024-07-25,3109130400000
2024-07-26,3160181370000
2024-07-29,3171884090000
2024-07-30,3143564360000
2024-07-31,3109595550000
2024-08-01,3100378630000
2024-08-02,3036306170000
2024-08-05,2937149950000
2024-08-06,2970301130000
2024-08-07,2961530190000
2024-08-08,2993194770000
2024-08-09,3017946660000
