,PAYX
2023-03-06,40783365000
2023-03-07,40408445000
2023-03-08,40624745000
2023-03-09,40033525000
2023-03-10,38872715000
2023-03-13,39052965000
2023-03-14,39020520000
2023-03-15,38573500000
2023-03-16,39175535000
2023-03-17,38764565000
2023-03-20,39546850000
2023-03-21,39759545000
2023-03-22,38598735000
2023-03-23,38890740000
2023-03-24,39236820000
2023-03-27,39323340000
2023-03-28,39287290000
2023-03-29,41828815000
2023-03-30,40931170000
2023-03-31,41309695000
2023-04-03,40134465000
2023-04-04,39618950000
2023-04-05,39233215000
2023-04-06,39308920000
2023-04-10,39402650000
2023-04-11,39431490000
2023-04-12,39081805000
2023-04-13,39384625000
2023-04-14,38905160000
2023-04-17,39499985000
2023-04-18,39402650000
2023-04-19,39572085000
2023-04-20,39319735000
2023-04-21,39481960000
2023-04-24,39975845000
2023-04-25,38915975000
2023-04-26,37985885000
2023-04-27,38876320000
2023-04-28,39604530000
2023-05-01,39680235000
2023-05-02,38789800000
2023-05-03,38815035000
2023-05-04,38645600000
2023-05-05,38872715000
2023-05-08,38331965000
2023-05-09,38663625000
2023-05-10,39157510000
2023-05-11,38432905000
2023-05-12,38533845000
2023-05-15,38995285000
2023-05-16,38234630000
2023-05-17,38685255000
2023-05-18,39207980000
2023-05-19,38973655000
2023-05-22,39651395000
2023-05-23,39240425000
2023-05-24,39052965000
2023-05-25,38890740000
2023-05-26,38995285000
2023-05-30,38696070000
2023-05-31,37858744000
2023-06-01,38677760000
2023-06-02,39778200000
2023-06-05,40283320000
2023-06-06,40196728000
2023-06-07,40377128000
2023-06-08,40034368000
2023-06-09,40297752000
2023-06-12,40802872000
2023-06-13,40954408000
2023-06-14,40243632000
2023-06-15,40882248000
2023-06-16,40983272000
2023-06-20,40496192000
2023-06-21,40719888000
2023-06-22,40146216000
2023-06-23,39103504000
2023-06-26,39922520000
2023-06-27,40074056000
2023-06-28,39944168000
2023-06-29,39446264000
2023-06-30,40362696000
2023-07-03,40218376000
2023-07-05,40727104000
2023-07-06,41030176000
2023-07-07,40929152000
2023-07-10,42025984000
2023-07-11,42624912000
2023-07-12,42776448000
2023-07-13,43487224000
2023-07-14,43606288000
2023-07-17,43667624000
2023-07-18,44086152000
2023-07-19,44490248000
2023-07-20,44685080000
2023-07-21,44526328000
2023-07-24,45190200000
2023-07-25,45107216000
2023-07-26,46092200000
2023-07-27,45839640000
2023-07-28,45648416000
2023-07-31,45269576000
2023-08-01,45392248000
2023-08-02,44879912000
2023-08-03,44980936000
2023-08-04,44374792000
2023-08-07,45125256000
2023-08-08,44703120000
2023-08-09,44750024000
2023-08-10,44851048000
2023-08-11,45273184000
2023-08-14,45096392000
2023-08-15,44591272000
2023-08-16,44198000000
2023-08-17,43656800000
2023-08-18,43469184000
2023-08-21,43501656000
2023-08-22,43097560000
2023-08-23,43880496000
2023-08-24,43570208000
2023-08-25,43970696000
2023-08-28,44089760000
2023-08-29,44010384000
2023-08-30,44208824000
2023-08-31,44063915000
2023-09-01,44125200000
2023-09-05,43753885000
2023-09-06,43393385000
2023-09-07,43328495000
2023-09-08,43454670000
2023-09-11,43220345000
2023-09-12,43173480000
2023-09-13,43007650000
2023-09-14,42877870000
2023-09-15,41807185000
2023-09-18,41929755000
2023-09-19,41872075000
2023-09-20,41691825000
2023-09-21,40848255000
2023-09-22,40718475000
2023-09-25,41223175000
2023-09-26,40635560000
2023-09-27,42001855000
2023-09-28,42221760000
2023-09-29,41576465000
2023-10-02,41017690000
2023-10-03,41183520000
2023-10-04,41558440000
2023-10-05,41410635000
2023-10-06,42322700000
2023-10-09,42957180000
2023-10-10,42694015000
2023-10-11,42776930000
2023-10-12,42740880000
2023-10-13,42531790000
2023-10-16,42802165000
2023-10-17,42949970000
2023-10-18,42636335000
2023-10-19,42607495000
2023-10-20,41818000000
2023-10-23,42045115000
2023-10-24,42221760000
2023-10-25,40444495000
2023-10-26,40285875000
2023-10-27,39499985000
2023-10-30,39860485000
2023-10-31,40033525000
2023-11-01,39244030000
2023-11-02,40545435000
2023-11-03,39820830000
2023-11-06,40192145000
2023-11-07,40567065000
2023-11-08,41115025000
2023-11-09,41104210000
2023-11-10,41612515000
2023-11-13,41270040000
2023-11-14,41911730000
2023-11-15,42228970000
2023-11-16,41994645000
2023-11-17,42365960000
2023-11-20,42816585000
2023-11-21,42668780000
2023-11-22,42881475000
2023-11-24,42719250000
2023-11-27,42881475000
2023-11-28,43108590000
2023-11-29,43674575000
2023-11-30,43897003000
2023-12-01,44598808000
2023-12-04,44692382000
2023-12-05,44282096000
2023-12-06,44778758000
2023-12-07,44926317000
2023-12-08,44634798000
2023-12-11,45059480000
2023-12-12,45548944000
2023-12-13,46110388000
2023-12-14,45646117000
2023-12-15,45649716000
2023-12-18,45973626000
2023-12-19,46351521000
2023-12-20,46016814000
2023-12-21,42792110000
2023-12-22,43137614000
2023-12-26,43252782000
2023-12-27,42853293000
2023-12-28,43008050000
2023-12-29,42867689000
2024-01-02,42421413000
2024-01-03,42050716000
2024-01-04,42414215000
2024-01-05,42461002000
2024-01-08,42997253000
2024-01-09,42709333000
2024-01-10,42788511000
2024-01-11,42878486000
2024-01-12,43087228000
2024-01-16,43119619000
2024-01-17,43227589000
2024-01-18,43321163000
2024-01-19,43940191000
2024-01-22,44192121000
2024-01-23,44202918000
2024-01-24,43868211000
2024-01-25,43551499000
2024-01-26,43526306000
2024-01-29,43677464000
2024-01-30,44058958000
2024-01-31,43810627000
2024-02-01,43583890000
2024-02-02,43825023000
2024-02-05,43148411000
2024-02-06,43976181000
2024-02-07,43943790000
2024-02-08,44177725000
2024-02-09,44278497000
2024-02-12,43943790000
2024-02-13,43688261000
2024-02-14,43986978000
2024-02-15,44192121000
2024-02-16,44404462000
2024-02-20,44803951000
2024-02-21,44422457000
2024-02-22,44883129000
2024-02-23,44857936000
2024-02-26,44400863000
2024-02-27,44231710000
2024-02-28,44055359000
2024-02-29,44130938000
2024-03-01,43990577000
2024-03-04,44030166000
2024-03-05,43270777000
2024-03-06,43450727000
2024-03-07,43594687000
2024-03-08,43483118000
2024-03-11,43778236000
2024-03-12,44141735000
2024-03-13,43954587000
2024-03-14,43753043000
2024-03-15,43288772000
2024-03-18,43382346000
2024-03-19,43562296000
2024-03-20,44267700000
2024-03-21,44026567000
2024-03-22,43490316000
2024-03-25,42813704000
2024-03-26,43036842000
2024-03-27,43738647000
2024-03-28,44195720000
2024-04-01,43771038000
2024-04-02,43936592000
2024-04-03,43281574000
2024-04-04,43184401000
2024-04-05,44044562000
2024-04-08,44573615000
2024-04-09,45559741000
2024-04-10,44814748000
2024-04-11,44713976000
2024-04-12,44267700000
2024-04-15,44069755000
2024-04-16,43598286000
2024-04-17,42878486000
2024-04-18,42392621000
2024-04-19,43015248000
2024-04-22,43630677000
2024-04-23,43771038000
2024-04-24,44094948000
2024-04-25,43897003000
2024-04-26,43177203000
2024-04-29,43479519000
2024-04-30,42759719000
2024-05-01,42975659000
2024-05-02,42630155000
2024-05-03,43223990000
2024-05-06,43414737000
2024-05-07,43832221000
2024-05-08,43616281000
2024-05-09,43655870000
2024-05-10,44105745000
2024-05-13,44904723000
2024-05-14,44523229000
2024-05-15,44760763000
2024-05-16,45055881000
2024-05-17,45221435000
2024-05-20,45192643000
2024-05-21,45311410000
2024-05-22,45700102000
2024-05-23,45225034000
2024-05-24,44710377000
2024-05-28,43285173000
2024-05-29,42738125000
2024-05-30,42615759000
2024-05-31,43245584000
2024-06-03,43241985000
2024-06-04,43753043000
2024-06-05,43778236000
2024-06-06,43846617000
2024-06-07,44116542000
2024-06-10,43886206000
2024-06-11,44602407000
2024-06-12,44202918000
2024-06-13,44148933000
2024-06-14,43904201000
2024-06-17,44883129000
2024-06-18,45153054000
2024-06-20,45016292000
2024-06-21,45333004000
2024-06-24,45388800000
2024-06-25,45010800000
2024-06-26,42260400000
2024-06-27,42422400000
2024-06-28,42681600000
2024-07-01,42120000000
2024-07-02,42616800000
2024-07-03,42274800000
2024-07-05,42314400000
2024-07-08,41821200000
2024-07-09,42127200000
2024-07-10,42109200000
2024-07-11,42141600000
2024-07-12,42588000000
2024-07-15,43786800000
2024-07-16,44740800000
2024-07-17,45651600000
2024-07-18,44726400000
2024-07-19,44164800000
2024-07-22,44272800000
2024-07-23,44535600000
2024-07-24,44366400000
2024-07-25,44632800000
2024-07-26,45270000000
2024-07-29,45637200000
2024-07-30,46051200000
2024-07-31,46087200000
2024-08-01,45536400000
2024-08-02,45820800000
2024-08-05,44892000000
2024-08-06,45079200000
2024-08-07,44359200000
2024-08-08,44773200000
2024-08-09,44805600000
