,GEN
2023-03-06,12313530000
2023-03-07,11942910000
2023-03-08,11725650000
2023-03-09,11335859999
2023-03-10,10613790000
2023-03-13,10492380000
2023-03-14,10160100000
2023-03-15,10198440000
2023-03-16,10332630000
2023-03-17,10428480000
2023-03-20,10632960000
2023-03-21,10901340000
2023-03-22,10505160000
2023-03-23,10447650000
2023-03-24,10479600000
2023-03-27,10728810000
2023-03-28,10671300000
2023-03-29,10632960000
2023-03-30,10722420000
2023-03-31,10982400000
2023-04-03,10982400000
2023-04-04,10918400000
2023-04-05,11014400000
2023-04-06,11052800000
2023-04-10,11078400000
2023-04-11,11372800000
2023-04-12,11270400000
2023-04-13,11334400000
2023-04-14,11244800000
2023-04-17,11494400000
2023-04-18,11436800000
2023-04-19,11436800000
2023-04-20,11283200000
2023-04-21,11296000000
2023-04-24,11225600000
2023-04-25,11110400000
2023-04-26,11014400000
2023-04-27,11360000000
2023-04-28,11308800000
2023-05-01,11302400000
2023-05-02,10835200000
2023-05-03,10720000000
2023-05-04,10528000000
2023-05-05,10976000000
2023-05-08,10912000000
2023-05-09,10880000000
2023-05-10,11033599999
2023-05-11,10982400000
2023-05-12,10380800000
2023-05-15,10502400000
2023-05-16,9894400000
2023-05-17,10265600000
2023-05-18,10316800000
2023-05-19,10368000000
2023-05-22,10918400000
2023-05-23,10854400000
2023-05-24,10777600000
2023-05-25,10777600000
2023-05-26,10950400000
2023-05-30,11020800000
2023-05-31,11225600000
2023-06-01,11232000000
2023-06-02,11513599999
2023-06-05,11500800000
2023-06-06,11603200000
2023-06-07,11372800000
2023-06-08,11379200000
2023-06-09,11404800000
2023-06-12,11718400000
2023-06-13,11795200000
2023-06-14,11744000000
2023-06-15,12064000000
2023-06-16,11923200000
2023-06-20,11891199999
2023-06-21,11667200000
2023-06-22,11577600000
2023-06-23,11334400000
2023-06-26,11558400000
2023-06-27,11814400000
2023-06-28,11692800000
2023-06-29,11795200000
2023-06-30,11872000000
2023-07-03,11808000000
2023-07-05,11545600000
2023-07-06,11468800000
2023-07-07,11571199999
2023-07-10,11756800000
2023-07-11,12000000000
2023-07-12,12051199999
2023-07-13,12294400000
2023-07-14,12166400000
2023-07-17,12076800000
2023-07-18,12300800000
2023-07-19,12364800000
2023-07-20,12217600000
2023-07-21,12326400000
2023-07-24,12358400000
2023-07-25,12544000000
2023-07-26,12633599999
2023-07-27,12480000000
2023-07-28,12467200000
2023-07-31,12448000000
2023-08-01,12358400000
2023-08-02,12000000000
2023-08-03,11916800000
2023-08-04,12864000000
2023-08-07,13516800000
2023-08-08,12979200000
2023-08-09,13344000000
2023-08-10,13280000000
2023-08-11,13350400000
2023-08-14,13478400000
2023-08-15,13305600000
2023-08-16,13100800000
2023-08-17,12902400000
2023-08-18,13036800000
2023-08-21,13305600000
2023-08-22,13139200000
2023-08-23,13248000000
2023-08-24,12902400000
2023-08-25,12928000000
2023-08-28,13062400000
2023-08-29,13145600000
2023-08-30,12966400000
2023-08-31,12960000000
2023-09-01,13100800000
2023-09-05,13190400000
2023-09-06,12953599999
2023-09-07,12800000000
2023-09-08,12793599999
2023-09-11,12358400000
2023-09-12,12473599999
2023-09-13,12172800000
2023-09-14,12300800000
2023-09-15,12185600000
2023-09-18,12166400000
2023-09-19,12160000000
2023-09-20,12256000000
2023-09-21,12147200000
2023-09-22,12070400000
2023-09-25,11968000000
2023-09-26,11590400000
2023-09-27,11456000000
2023-09-28,11392000000
2023-09-29,11297520000
2023-10-02,11201670000
2023-10-03,11093040000
2023-10-04,10952460000
2023-10-05,10856609999
2023-10-06,11086650000
2023-10-09,11067480000
2023-10-10,11303910000
2023-10-11,11329470000
2023-10-12,11054700000
2023-10-13,10939680000
2023-10-16,11182500000
2023-10-17,11310300000
2023-10-18,11246400000
2023-10-19,11112210000
2023-10-20,10965240000
2023-10-23,10786320000
2023-10-24,10907730000
2023-10-25,10543500000
2023-10-26,10645740000
2023-10-27,10549890000
2023-10-30,10639350000
2023-10-31,10645740000
2023-11-01,10626570000
2023-11-02,10971630000
2023-11-03,11265570000
2023-11-06,11150550000
2023-11-07,12096270000
2023-11-08,12345480000
2023-11-09,12141000000
2023-11-10,12319920000
2023-11-13,12077100000
2023-11-14,12549960000
2023-11-15,12626640000
2023-11-16,13035600000
2023-11-17,13201740000
2023-11-20,13284810000
2023-11-21,13463730000
2023-11-22,13540410000
2023-11-24,13591530000
2023-11-27,13629869999
2023-11-28,13629869999
2023-11-29,13911030000
2023-11-30,14109119999
2023-12-01,14275260000
2023-12-04,14364720000
2023-12-05,14217750000
2023-12-06,14141070000
2023-12-07,14230530000
2023-12-08,14153850000
2023-12-11,14198580000
2023-12-12,14288040000
2023-12-13,14390280000
2023-12-14,14665050000
2023-12-15,14812020000
2023-12-18,14812020000
2023-12-19,14882310000
2023-12-20,14562810000
2023-12-21,14812020000
2023-12-22,14786460000
2023-12-26,14837580000
2023-12-27,14697000000
2023-12-28,14684220000
2023-12-29,14581980000
2024-01-02,14562810000
2024-01-03,14351940000
2024-01-04,14268869999
2024-01-05,14313600000
2024-01-08,14562810000
2024-01-09,14415840000
2024-01-10,14581980000
2024-01-11,14716170000
2024-01-12,14754510000
2024-01-16,14792850000
2024-01-17,14581980000
2024-01-18,14677830000
2024-01-19,15003720000
2024-01-22,15054840000
2024-01-23,15061230000
2024-01-24,15016500000
2024-01-25,15233760000
2024-01-26,15189030000
2024-01-29,15451020000
2024-01-30,15316830000
2024-01-31,15003720000
2024-02-01,15284880000
2024-02-02,13565970000
2024-02-05,13476510000
2024-02-06,13157010000
2024-02-07,13361490000
2024-02-08,13335930000
2024-02-09,13642650000
2024-02-12,13994100000
2024-02-13,13649040000
2024-02-14,13623480000
2024-02-15,13668210000
2024-02-16,13649040000
2024-02-20,13866300000
2024-02-21,13770450000
2024-02-22,13898250000
2024-02-23,14147460000
2024-02-26,13738500000
2024-02-27,13687380000
2024-02-28,13674600000
2024-02-29,13732109999
2024-03-01,13949369999
2024-03-04,13866300000
2024-03-05,13534020000
2024-03-06,13719330000
2024-03-07,13987710000
2024-03-08,14102730000
2024-03-11,13981320000
2024-03-12,14160240000
2024-03-13,14128290000
2024-03-14,13789619999
2024-03-15,13585140000
2024-03-18,13553190000
2024-03-19,13680990000
2024-03-20,13796010000
2024-03-21,14147460000
2024-03-22,14121900000
2024-03-25,13898250000
2024-03-26,13994100000
2024-03-27,14121900000
2024-03-28,14313600000
2024-04-01,14256090000
2024-04-02,14096340000
2024-04-03,14096340000
2024-04-04,14077170000
2024-04-05,14153850000
2024-04-08,14230530000
2024-04-09,14479740000
2024-04-10,14275260000
2024-04-11,13412609999
2024-04-12,13374270000
2024-04-15,13163400000
2024-04-16,13061160000
2024-04-17,13016430000
2024-04-18,13022820000
2024-04-19,13099500000
2024-04-22,13093109999
2024-04-23,13214520000
2024-04-24,13310369999
2024-04-25,13131450000
2024-04-26,13182570000
2024-04-29,13265640000
2024-04-30,12869460000
2024-05-01,12748050000
2024-05-02,12575520000
2024-05-03,12799170000
2024-05-06,12411000000
2024-05-07,12574800000
2024-05-08,12612600000
2024-05-09,12814200000
2024-05-10,14779800000
2024-05-13,15120000000
2024-05-14,15460200000
2024-05-15,15781500000
2024-05-16,16008300000
2024-05-17,15768900000
2024-05-20,15416100000
2024-05-21,15781500000
2024-05-22,15750000000
2024-05-23,15542100000
2024-05-24,15680700000
2024-05-28,15630300000
2024-05-29,15435000000
2024-05-30,15485399999
2024-05-31,15642899999
2024-06-03,15630300000
2024-06-04,15636600000
2024-06-05,16039800000
2024-06-06,16027200000
2024-06-07,15573600000
2024-06-10,15422400000
2024-06-11,15346800000
2024-06-12,15680700000
2024-06-13,15428699999
2024-06-14,15365700000
2024-06-17,14924700000
2024-06-18,14842800000
2024-06-20,14968800000
2024-06-21,15258600000
2024-06-24,15170399999
2024-06-25,15227100000
2024-06-26,15239700000
2024-06-27,15510600000
2024-06-28,15737400000
2024-07-01,15680700000
2024-07-02,15724800000
2024-07-03,15548400000
2024-07-05,15523200000
2024-07-08,15466500000
2024-07-09,15201900000
2024-07-10,15498000000
2024-07-11,15750000000
2024-07-12,16071300000
2024-07-15,15976800000
2024-07-16,16115399999
2024-07-17,16241400000
2024-07-18,16115399999
2024-07-19,16052400000
2024-07-22,16083900000
2024-07-23,15932700000
2024-07-24,15876000000
2024-07-25,15882300000
2024-07-26,16436700000
2024-07-29,16183260000
2024-07-30,16003170000
2024-07-31,16139789999
2024-08-01,15674039999
2024-08-02,15624360000
2024-08-05,15295230000
2024-08-06,15164820000
2024-08-07,15065460000
2024-08-08,15363539999
2024-08-09,15462900000
