,SBAC
2023-07-07,26101637050
2023-07-10,25774350590
2023-07-11,26206758860
2023-07-12,26364983440
2023-07-13,26426756050
2023-07-14,26418086210
2023-07-17,24508553950
2023-07-18,24716630110
2023-07-19,25388542710
2023-07-20,24152006780
2023-07-21,24561656720
2023-07-24,24666778530
2023-07-25,23868069520
2023-07-26,24535647200
2023-07-27,24102155200
2023-07-28,23720682240
2023-07-31,23728268350
2023-08-01,24719881300
2023-08-02,24769732880
2023-08-03,24120578610
2023-08-04,24154174240
2023-08-07,23853981030
2023-08-08,24171513920
2023-08-09,24677615830
2023-08-10,24743723360
2023-08-11,24932292380
2023-08-14,25036330460
2023-08-15,24918203890
2023-08-16,23894079040
2023-08-17,23943930620
2023-08-18,24114076230
2023-08-21,23649156060
2023-08-22,23637235030
2023-08-23,23871320710
2023-08-24,23813883020
2023-08-25,24094569090
2023-08-28,24125997260
2023-08-29,24659192420
2023-08-30,24613675760
2023-08-31,24332989690
2023-09-01,24025210370
2023-09-05,24041466320
2023-09-06,23624230270
2023-09-07,23976442520
2023-09-08,23508271160
2023-09-11,23321869600
2023-09-12,23230836280
2023-09-13,23010839090
2023-09-14,23714179860
2023-09-15,23641569950
2023-09-18,23311032300
2023-09-19,23135468040
2023-09-20,23296943810
2023-09-21,22181785640
2023-09-22,21794894030
2023-09-25,21818736090
2023-09-26,21685437300
2023-09-27,21247610380
2023-09-28,21507705580
2023-09-29,21693023410
2023-10-02,21400602720
2023-10-03,20508910940
2023-10-04,20597432400
2023-10-05,20649249840
2023-10-06,20719419290
2023-10-09,21031403460
2023-10-10,21051914530
2023-10-11,21763324800
2023-10-12,21583043290
2023-10-13,21760086210
2023-10-16,21903663700
2023-10-17,21634860730
2023-10-18,21024926280
2023-10-19,20450616320
2023-10-20,20714021640
2023-10-23,20856519600
2023-10-24,21275377240
2023-10-25,21127481630
2023-10-26,22272862960
2023-10-27,22023491530
2023-10-30,22120649230
2023-10-31,22522234390
2023-11-01,22417519980
2023-11-02,23468982200
2023-11-03,24515046770
2023-11-06,23840340520
2023-11-07,23716194570
2023-11-08,23752898590
2023-11-09,23576935200
2023-11-10,23640627470
2023-11-13,23633070760
2023-11-14,25223218450
2023-11-15,25244809050
2023-11-16,25477987530
2023-11-17,25229695630
2023-11-20,25387307010
2023-11-21,25213502680
2023-11-22,25175719130
2023-11-24,25378670770
2023-11-27,25636678440
2023-11-28,26142978010
2023-11-29,26470075600
2023-11-30,26660072880
2023-12-01,27049783210
2023-12-04,26869501700
2023-12-05,27030351670
2023-12-06,27149099970
2023-12-07,27109157360
2023-12-08,26359963540
2023-12-11,26163489080
2023-12-12,25862300210
2023-12-13,26778821180
2023-12-14,27077850990
2023-12-15,26825240970
2023-12-18,26613653090
2023-12-19,26856547340
2023-12-20,26588823900
2023-12-21,27183644930
2023-12-22,27142622790
2023-12-26,27267848270
2023-12-27,27442732130
2023-12-28,27447050250
2023-12-29,27386596570
2024-01-02,27563847960
2024-01-03,26842807620
2024-01-04,27013608780
2024-01-05,26656872180
2024-01-08,26854698840
2024-01-09,26547689160
2024-01-10,26254732740
2024-01-11,25874213700
2024-01-12,25933669800
2024-01-16,25729357020
2024-01-17,25178036820
2024-01-18,25143444180
2024-01-19,24958589760
2024-01-22,25273166580
2024-01-23,25211548440
2024-01-24,24569422560
2024-01-25,25139120100
2024-01-26,24637526820
2024-01-29,24600772140
2024-01-30,24117556200
2024-01-31,24199713720
2024-02-01,24962913840
2024-02-02,24291600420
2024-02-05,23522995200
2024-02-06,23631097200
2024-02-07,23458134000
2024-02-08,23371652400
2024-02-09,23506779900
2024-02-12,23312196300
2024-02-13,22581426780
2024-02-14,22600885140
2024-02-15,22914380940
2024-02-16,22355493600
2024-02-20,22381438080
2024-02-21,22429002960
2024-02-22,22831142400
2024-02-23,23021401920
2024-02-26,22461433560
2024-02-27,21614994900
2024-02-28,22178206320
2024-02-29,22618181460
2024-03-01,22516565580
2024-03-04,22923029100
2024-03-05,23404083000
2024-03-06,23454890940
2024-03-07,23580289260
2024-03-08,24182417400
2024-03-11,24187822500
2024-03-12,23822437740
2024-03-13,23760819600
2024-03-14,23364085260
2024-03-15,23293818960
2024-03-18,23053832520
2024-03-19,23250578160
2024-03-20,23319763440
2024-03-21,23244092040
2024-03-22,23292737940
2024-03-25,23607314760
2024-03-26,23156529420
2024-03-27,23574884160
2024-03-28,23425703400
2024-04-01,23125179840
2024-04-02,23020320900
2024-04-03,23203013280
2024-04-04,23111126580
2024-04-05,23068966800
2024-04-08,23026807020
2024-04-09,23631097200
2024-04-10,22093886760
2024-04-11,22165234080
2024-04-12,21819307680
2024-04-15,21605265720
2024-04-16,21086376120
2024-04-17,21211774440
2024-04-18,21182586900
2024-04-19,21194478120
2024-04-22,21274473600
2024-04-23,21436626600
2024-04-24,21512298000
2024-04-25,21396628860
2024-04-26,21212855460
2024-04-29,21824712780
2024-04-30,20119944240
2024-05-01,20444250240
2024-05-02,20957734740
2024-05-03,20873415180
2024-05-06,20819364180
2024-05-07,21187992000
2024-05-08,21319876440
2024-05-09,21456084960
2024-05-10,21351226020
2024-05-13,21407439060
2024-05-14,21523108200
2024-05-15,21875520720
2024-05-16,21930652740
2024-05-17,21553376760
2024-05-20,21448517820
2024-05-21,21444193740
2024-05-22,20946924540
2024-05-23,20408576580
2024-05-24,20332905180
2024-05-28,20246423580
2024-05-29,20148050760
2024-05-30,20885306400
2024-05-31,21261501360
2024-06-03,21270149520
2024-06-04,21472300260
2024-06-05,21284202780
2024-06-06,21119887740
2024-06-07,20905845780
2024-06-10,20880982320
2024-06-11,20793419700
2024-06-12,21219341580
2024-06-13,21297175020
2024-06-14,21183667920
2024-06-17,20668021380
2024-06-18,20668021380
2024-06-20,20623699560
2024-06-21,21039892260
2024-06-24,21314471340
2024-06-25,20828012340
2024-06-26,20925304140
2024-06-27,21290688900
2024-06-28,21220422600
2024-07-01,20515597560
2024-07-02,20431278000
2024-07-03,20775042360
2024-07-05,20629104660
2024-07-08,20967463920
2024-07-09,21137184060
2024-07-10,21100429380
2024-07-11,22686285720
2024-07-12,23007348660
2024-07-15,22729526520
2024-07-16,23032212120
2024-07-17,23157610440
2024-07-18,22836547500
2024-07-19,22593318000
2024-07-22,22573859640
2024-07-23,22412787660
2024-07-24,22209555900
2024-07-25,22817089140
2024-07-26,23210580420
2024-07-29,23407372840
2024-07-30,23420268280
2024-07-31,23592207480
2024-08-01,24411067920
2024-08-02,24687245260
2024-08-05,23760922820
2024-08-06,23676027840
2024-08-07,23102180760
2024-08-08,23307433180
2024-08-09,22879734420
