,SNPS
2023-03-06,56121999990
2023-03-07,54982119359
2023-03-08,56160046740
2023-03-09,55079519040
2023-03-10,54061388010
2023-03-13,54374893230
2023-03-14,56284840080
2023-03-15,55825235340
2023-03-16,56917938000
2023-03-17,56694223109
2023-03-20,57159915330
2023-03-21,56972725320
2023-03-22,56514642450
2023-03-23,57739747800
2023-03-24,57307536720
2023-03-27,56905763040
2023-03-28,56289405690
2023-03-29,57076212480
2023-03-30,57213180780
2023-03-31,58782228750
2023-04-03,59191611780
2023-04-04,58581341910
2023-04-05,57581473320
2023-04-06,57210137040
2023-04-10,57829538130
2023-04-11,57739747800
2023-04-12,57301449240
2023-04-13,58068471720
2023-04-14,58086734160
2023-04-17,57859975530
2023-04-18,57896500410
2023-04-19,57643869990
2023-04-20,57459723720
2023-04-21,57414067620
2023-04-24,57172090290
2023-04-25,55476727109
2023-04-26,55563473700
2023-04-27,56064168930
2023-04-28,56510076840
2023-05-01,56494787260
2023-05-02,56070643090
2023-05-03,55944464000
2023-05-04,55734672260
2023-05-05,56485665880
2023-05-08,56513030020
2023-05-09,55784839850
2023-05-10,56266752760
2023-05-11,55938383080
2023-05-12,56072163320
2023-05-15,56747145439
2023-05-16,57029908220
2023-05-17,57324832840
2023-05-18,62285343330
2023-05-19,62101395500
2023-05-22,61064598640
2023-05-23,59758721070
2023-05-24,60108373970
2023-05-25,66008386600
2023-05-26,67609188790
2023-05-30,70664851090
2023-05-31,69164384080
2023-06-01,69102054650
2023-06-02,68313055280
2023-06-05,68434673680
2023-06-06,67473888320
2023-06-07,66178652360
2023-06-08,66538946870
2023-06-09,66704651939
2023-06-12,67808338920
2023-06-13,68407309540
2023-06-14,67809859150
2023-06-15,67858506510
2023-06-16,67071027370
2023-06-20,66206016500
2023-06-21,64813485820
2023-06-22,64781560990
2023-06-23,63782769880
2023-06-26,63425515830
2023-06-27,64880375939
2023-06-28,64936624450
2023-06-29,65050641700
2023-06-30,66192334430
2023-07-03,65979502230
2023-07-05,65786433020
2023-07-06,65538635530
2023-07-07,65565999670
2023-07-10,67759691560
2023-07-11,66692490100
2023-07-12,67095351050
2023-07-13,68234003320
2023-07-14,69035164530
2023-07-17,70109967140
2023-07-18,70376007390
2023-07-19,69524678590
2023-07-20,68670309330
2023-07-21,69018442000
2023-07-24,68524367250
2023-07-25,69390898350
2023-07-26,68308494590
2023-07-27,68218801020
2023-07-28,68547170700
2023-07-31,68660949600
2023-08-01,68920821720
2023-08-02,67047006960
2023-08-03,66885916640
2023-08-04,67083480240
2023-08-07,67475568000
2023-08-08,66258272280
2023-08-09,65189909120
2023-08-10,65559201080
2023-08-11,65113923120
2023-08-14,66085024200
2023-08-15,66372251280
2023-08-16,65075930120
2023-08-17,64451325200
2023-08-18,64743111440
2023-08-21,66331218840
2023-08-22,66319061080
2023-08-23,68119929280
2023-08-24,66238515920
2023-08-25,67208097280
2023-08-28,67426936960
2023-08-29,68625996040
2023-08-30,69493756160
2023-08-31,69738431080
2023-09-01,69975507400
2023-09-05,70948128200
2023-09-06,70771840680
2023-09-07,69616853480
2023-09-08,69776424080
2023-09-11,70183709040
2023-09-12,69049997920
2023-09-13,70949647920
2023-09-14,70841747800
2023-09-15,68680705960
2023-09-18,69908639720
2023-09-19,69910159440
2023-09-20,68885868160
2023-09-21,67516600440
2023-09-22,67908688200
2023-09-25,68057620760
2023-09-26,67528758200
2023-09-27,67887412120
2023-09-28,70015020120
2023-09-29,69750588840
2023-10-02,70487653040
2023-10-03,68496819840
2023-10-04,70107723040
2023-10-05,69869127000
2023-10-06,71922268720
2023-10-09,72934402240
2023-10-10,74482996920
2023-10-11,75218541400
2023-10-12,75413065560
2023-10-13,74416129240
2023-10-16,74764145120
2023-10-17,74777822600
2023-10-18,73817359560
2023-10-19,73306733640
2023-10-20,71068186080
2023-10-23,71095541040
2023-10-24,71127455160
2023-10-25,69186772720
2023-10-26,68925380880
2023-10-27,69451204000
2023-10-30,70049973680
2023-10-31,71500875840
2023-11-01,72405603180
2023-11-02,72902137040
2023-11-03,74318629340
2023-11-06,74623251340
2023-11-07,76006235220
2023-11-08,77093735760
2023-11-09,76942947870
2023-11-10,79023516130
2023-11-13,79640375680
2023-11-14,81992057520
2023-11-15,80621258520
2023-11-16,81250302950
2023-11-17,81452876580
2023-11-20,82479452720
2023-11-21,82305818180
2023-11-22,82404820330
2023-11-24,82657656590
2023-11-27,82785597830
2023-11-28,82816060030
2023-11-29,84145735060
2023-11-30,82739904530
2023-12-01,83155713560
2023-12-04,80907603200
2023-12-05,81594525810
2023-12-06,80342529390
2023-12-07,81356920650
2023-12-08,81628034230
2023-12-11,84687962220
2023-12-12,86369475659
2023-12-13,86526355990
2023-12-14,83991900950
2023-12-15,84726039970
2023-12-18,85246943590
2023-12-19,85088540150
2023-12-20,84033024920
2023-12-21,85288067560
2023-12-22,79881027060
2023-12-26,79239797750
2023-12-27,78912329100
2023-12-28,78807234510
2023-12-29,78426457010
2024-01-02,75998619670
2024-01-03,74997936400
2024-01-04,74659805980
2024-01-05,73841895910
2024-01-08,76152453780
2024-01-09,76440321570
2024-01-10,76944470980
2024-01-11,75920941060
2024-01-12,75302558400
2024-01-16,77629870480
2024-01-17,77354187570
2024-01-18,75293419740
2024-01-19,78792003409
2024-01-22,82508391810
2024-01-23,83603507900
2024-01-24,82318003060
2024-01-25,81742267480
2024-01-26,80440008430
2024-01-29,82232708900
2024-01-30,82732288980
2024-01-31,81235071850
2024-02-01,82247940000
2024-02-02,84083287550
2024-02-05,85163172540
2024-02-06,82618055730
2024-02-07,84422941080
2024-02-08,86922364590
2024-02-09,87624518300
2024-02-12,86654297230
2024-02-13,83547152830
2024-02-14,85709969030
2024-02-15,84963645130
2024-02-16,84214275010
2024-02-20,83463381780
2024-02-21,82791690270
2024-02-22,88477459900
2024-02-23,87677827150
2024-02-26,87685442700
2024-02-27,87426514000
2024-02-28,86859917080
2024-02-29,87385390030
2024-03-01,90069109850
2024-03-04,90521473520
2024-03-05,86095315860
2024-03-06,87726566670
2024-03-07,88850621850
2024-03-08,87013751190
2024-03-11,86104454520
2024-03-12,87840799920
2024-03-13,85476933200
2024-03-14,85189065409
2024-03-15,83775619330
2024-03-18,85390115930
2024-03-19,89057764810
2024-03-20,89829981580
2024-03-21,91692745110
2024-03-22,90503196200
2024-03-25,88998363520
2024-03-26,88998363520
2024-03-27,87327511850
2024-03-28,87045736500
2024-04-01,87866692790
2024-04-02,86789854020
2024-04-03,88168268570
2024-04-04,86377091210
2024-04-05,87647364950
2024-04-08,87785967960
2024-04-09,86663435890
2024-04-10,85481502530
2024-04-11,85594212670
2024-04-12,84861596760
2024-04-15,82843476010
2024-04-16,82413958990
2024-04-17,80356237380
2024-04-18,79157549810
2024-04-19,77786750810
2024-04-22,78514797390
2024-04-23,80344052500
2024-04-24,80347098720
2024-04-25,80741584210
2024-04-26,82805398260
2024-04-29,82972940360
2024-04-30,80814693490
2024-05-01,79533757980
2024-05-02,79716531180
2024-05-03,81781868340
2024-05-06,83091742940
2024-05-07,83711648710
2024-05-08,83845682390
2024-05-09,83752772680
2024-05-10,84793056810
2024-05-13,84896628290
2024-05-14,85237804930
2024-05-15,88370842200
2024-05-16,86706082970
2024-05-17,86319213030
2024-05-20,87863482980
2024-05-21,87427515630
2024-05-22,87672269230
2024-05-23,89686897300
2024-05-24,89855165400
2024-05-28,89937769740
2024-05-29,88755303910
2024-05-30,86387312830
2024-05-31,85786136800
2024-06-03,85844265779
2024-06-04,85928399830
2024-06-05,89968363940
2024-06-06,87782408350
2024-06-07,87415277950
2024-06-10,88138830779
2024-06-11,88709412610
2024-06-12,90389034190
2024-06-13,89723610340
2024-06-14,90285013910
2024-06-17,93728391120
2024-06-18,94889441009
2024-06-20,93339844779
2024-06-21,92628529630
2024-06-24,91109527600
2024-06-25,91804015940
2024-06-26,91556202920
2024-06-27,91017745000
2024-06-28,91026923259
2024-07-01,92050299250
2024-07-02,93260299860
2024-07-03,92851867290
2024-07-05,95040882300
2024-07-08,94152120790
2024-07-09,92997189740
2024-07-10,94774712759
2024-07-11,93119566540
2024-07-12,93931842550
2024-07-15,94231665710
2024-07-16,93772752710
2024-07-17,87251598980
2024-07-18,85721888980
2024-07-19,86141029520
2024-07-22,89902586410
2024-07-23,89997428430
2024-07-24,84643443430
2024-07-25,82408537120
2024-07-26,83580294980
2024-07-29,83754681920
2024-07-30,80445919190
2024-07-31,85406768720
2024-08-01,82706830570
2024-08-02,77369672380
2024-08-05,74625372640
2024-08-06,76392187690
2024-08-07,74951200870
2024-08-08,78784654130
2024-08-09,80268472830
