,CINF
2023-03-06,19010196000
2023-03-07,18524448000
2023-03-08,18392400000
2023-03-09,18063852000
2023-03-10,17696004000
2023-03-13,17097072000
2023-03-14,17468064000
2023-03-15,16900572000
2023-03-16,17428764000
2023-03-17,16491852000
2023-03-20,17356452000
2023-03-21,17491644000
2023-03-22,16935156000
2023-03-23,16660056000
2023-03-24,16757520000
2023-03-27,17038908000
2023-03-28,16982316000
2023-03-29,17406756000
2023-03-30,17348592000
2023-03-31,17596560000
2023-04-03,17651510000
2023-04-04,17403450000
2023-04-05,17470960000
2023-04-06,17560450000
2023-04-10,17475670000
2023-04-11,17425430000
2023-04-12,17337510000
2023-04-13,17356350000
2023-04-14,16758180000
2023-04-17,16880640000
2023-04-18,16930880000
2023-04-19,17006239999
2023-04-20,16786440000
2023-04-21,16607460000
2023-04-24,16572920000
2023-04-25,16257350000
2023-04-26,15982600000
2023-04-27,16266770000
2023-04-28,16711080000
2023-05-01,16536810000
2023-05-02,16271480000
2023-05-03,16397080000
2023-05-04,16329570000
2023-05-05,16522680000
2023-05-08,16642000000
2023-05-09,16566640000
2023-05-10,16406500000
2023-05-11,16320150000
2023-05-12,16260489999
2023-05-15,16329570000
2023-05-16,15985739999
2023-05-17,16122330000
2023-05-18,16599610000
2023-05-19,16478719999
2023-05-22,16395510000
2023-05-23,16125469999
2023-05-24,15767510000
2023-05-25,15462930000
2023-05-26,15436239999
2023-05-30,15524160000
2023-05-31,15150500000
2023-06-01,15252550000
2023-06-02,15791060000
2023-06-05,15789489999
2023-06-06,15882120000
2023-06-07,16142739999
2023-06-08,15963760000
2023-06-09,16003010000
2023-06-12,16178850000
2023-06-13,16158440000
2023-06-14,15695290000
2023-06-15,15762800000
2023-06-16,15841300000
2023-06-20,15532010000
2023-06-21,15384430000
2023-06-22,15296510000
2023-06-23,15026469999
2023-06-26,15186610000
2023-06-27,15257260000
2023-06-28,15001350000
2023-06-29,15172480000
2023-06-30,15269507999
2023-07-03,15426407999
2023-07-05,15217731000
2023-07-06,15256956000
2023-07-07,15402873000
2023-07-10,15282060000
2023-07-11,15627240000
2023-07-12,15661757999
2023-07-13,15639792000
2023-07-14,15358941000
2023-07-17,15432684000
2023-07-18,15647637000
2023-07-19,15688431000
2023-07-20,16091664000
2023-07-21,16091664000
2023-07-24,16119906000
2023-07-25,15956730000
2023-07-26,16257978000
2023-07-27,16101078000
2023-07-28,17204085000
2023-07-31,16879302000
2023-08-01,17009529000
2023-08-02,17163291000
2023-08-03,17163291000
2023-08-04,17102100000
2023-08-07,17215068000
2023-08-08,17020512000
2023-08-09,17040909000
2023-08-10,16873026000
2023-08-11,16876164000
2023-08-14,16766334000
2023-08-15,16573347000
2023-08-16,16579623000
2023-08-17,16494897000
2023-08-18,16297203000
2023-08-21,16289357999
2023-08-22,16195218000
2023-08-23,16372515000
2023-08-24,16320738000
2023-08-25,16352118000
2023-08-28,16383498000
2023-08-29,16452534000
2023-08-30,16661211000
2023-08-31,16598451000
2023-09-01,16706712000
2023-09-05,16483914000
2023-09-06,16399188000
2023-09-07,16436844000
2023-09-08,16474500000
2023-09-11,16617279000
2023-09-12,16818111000
2023-09-13,16698867000
2023-09-14,17014236000
2023-09-15,16818111000
2023-09-18,17014236000
2023-09-19,17111514000
2023-09-20,17183688000
2023-09-21,16857336000
2023-09-22,16789869000
2023-09-25,16731816000
2023-09-26,16505880000
2023-09-27,16427430000
2023-09-28,16270530000
2023-09-29,16049301000
2023-10-02,15709420000
2023-10-03,15665460000
2023-10-04,15838160000
2023-10-05,15910380000
2023-10-06,15740820000
2023-10-09,16061100000
2023-10-10,15918230000
2023-10-11,16056390000
2023-10-12,15911950000
2023-10-13,15982600000
2023-10-16,16186700000
2023-10-17,16335850000
2023-10-18,16098780000
2023-10-19,15844440000
2023-10-20,15484910000
2023-10-23,15417400000
2023-10-24,15671739999
2023-10-25,15447230000
2023-10-26,15649760000
2023-10-27,15320060000
2023-10-30,15747100000
2023-10-31,15648190000
2023-11-01,16003010000
2023-11-02,15682730000
2023-11-03,15838160000
2023-11-06,15717270000
2023-11-07,15798910000
2023-11-08,15674880000
2023-11-09,15557130000
2023-11-10,15657610000
2023-11-13,15571260000
2023-11-14,16045400000
2023-11-15,15916660000
2023-11-16,15869560000
2023-11-17,15839730000
2023-11-20,15822460000
2023-11-21,15946489999
2023-11-22,16020280000
2023-11-24,16120760000
2023-11-27,16092500000
2023-11-28,15808330000
2023-11-29,15803620000
2023-11-30,16138030000
2023-12-01,16116050000
2023-12-04,16291890000
2023-12-05,16197690000
2023-12-06,15941780000
2023-12-07,16109770000
2023-12-08,16139600000
2023-12-11,16313870000
2023-12-12,16426910000
2023-12-13,16638860000
2023-12-14,16475580000
2023-12-15,16089360000
2023-12-18,16004580000
2023-12-19,16065810000
2023-12-20,15853860000
2023-12-21,15990450000
2023-12-22,15990450000
2023-12-26,16100350000
2023-12-27,16131750000
2023-12-28,16232230000
2023-12-29,16243219999
2024-01-02,16601984000
2024-01-03,16501632000
2024-01-04,16714880000
2024-01-05,16834048000
2024-01-08,16854432000
2024-01-09,16700768000
2024-01-10,16843456000
2024-01-11,16976736000
2024-01-12,16835616000
2024-01-16,16823072000
2024-01-17,16824640000
2024-01-18,16976736000
2024-01-19,17450272000
2024-01-22,17553760000
2024-01-23,17522400000
2024-01-24,17710560000
2024-01-25,17608640000
2024-01-26,17594528000
2024-01-29,17550624000
2024-01-30,17566304000
2024-01-31,17373440000
2024-02-01,17337376000
2024-02-02,17596096000
2024-02-05,17525536000
2024-02-06,17577280000
2024-02-07,16782304000
2024-02-08,16871680000
2024-02-09,17073952000
2024-02-12,17331104000
2024-02-13,17188416000
2024-02-14,17395392000
2024-02-15,17625888000
2024-02-16,17539648000
2024-02-20,17395392000
2024-02-21,17444000000
2024-02-22,17578848000
2024-02-23,17688608000
2024-02-26,17599232000
2024-02-27,17768576000
2024-02-28,17828160000
2024-02-29,17875200000
2024-03-01,17803072000
2024-03-04,17627456000
2024-03-05,17555328000
2024-03-06,18469472000
2024-03-07,18381664000
2024-03-08,18391072000
2024-03-11,18405184000
2024-03-12,18555712000
2024-03-13,18645088000
2024-03-14,18786208000
2024-03-15,18800320000
2024-03-18,18536896000
2024-03-19,18482016000
2024-03-20,18596480000
2024-03-21,18634112000
2024-03-22,18411456000
2024-03-25,18935168000
2024-03-26,18859904000
2024-03-27,19331872000
2024-03-28,19469856000
2024-04-01,19156256000
2024-04-02,19074720000
2024-04-03,19018272000
2024-04-04,18859904000
2024-04-05,19054336000
2024-04-08,19113920000
2024-04-09,18797184000
2024-04-10,18947712000
2024-04-11,18685856000
2024-04-12,18599616000
2024-04-15,18314240000
2024-04-16,18356576000
2024-04-17,18079040000
2024-04-18,18427136000
2024-04-19,18808160000
2024-04-22,18966528000
2024-04-23,18946144000
2024-04-24,18803456000
2024-04-25,18571392000
2024-04-26,17385984000
2024-04-29,17804640000
2024-04-30,18140192000
2024-05-01,18392640000
2024-05-02,18213888000
2024-05-03,18336192000
2024-05-06,18405184000
2024-05-07,18376960000
2024-05-08,18414592000
2024-05-09,18551008000
2024-05-10,18638816000
2024-05-13,18554144000
2024-05-14,18535328000
2024-05-15,18391072000
2024-05-16,18583936000
2024-05-17,18825408000
2024-05-20,18494560000
2024-05-21,18594912000
2024-05-22,18630976000
2024-05-23,18362848000
2024-05-24,18452224000
2024-05-28,18148032000
2024-05-29,17978688000
2024-05-30,18220160000
2024-05-31,18436544000
2024-06-03,18243680000
2024-06-04,18006912000
2024-06-05,17972416000
2024-06-06,18017888000
2024-06-07,18184096000
2024-06-10,18072768000
2024-06-11,17859520000
2024-06-12,17826592000
2024-06-13,17821888000
2024-06-14,17603936000
2024-06-17,17845408000
2024-06-18,17823456000
2024-06-20,18094720000
2024-06-21,18064928000
2024-06-24,18284448000
2024-06-25,18160576000
2024-06-26,18022592000
2024-06-27,18295424000
2024-06-28,18518080000
2024-07-01,18688992000
2024-07-02,18635680000
2024-07-03,18301696000
2024-07-05,18141760000
2024-07-08,18295424000
2024-07-09,18334624000
2024-07-10,18674880000
2024-07-11,19037088000
2024-07-12,19182912000
2024-07-15,19327168000
2024-07-16,19620384000
2024-07-17,19940256000
2024-07-18,19758368000
2024-07-19,18977504000
2024-07-22,18877152000
2024-07-23,18943560000
2024-07-24,18760689000
2024-07-25,18802890000
2024-07-26,19374948000
2024-07-29,19764135000
2024-07-30,20347134000
2024-07-31,20415906000
2024-08-01,20309622000
2024-08-02,20373705000
2024-08-05,19665666000
2024-08-06,19815714000
2024-08-07,19736001000
2024-08-08,19906368000
2024-08-09,20034534000
