,YUM
2023-03-06,36333300000
2023-03-07,35664520000
2023-03-08,35625180000
2023-03-09,35420050000
2023-03-10,35006980000
2023-03-13,35094090000
2023-03-14,35602700000
2023-03-15,35723530000
2023-03-16,35984860000
2023-03-17,35644850000
2023-03-20,36215280000
2023-03-21,36122550000
2023-03-22,35866840000
2023-03-23,35878080000
2023-03-24,35920230000
2023-03-27,36049490000
2023-03-28,36108500000
2023-03-29,36083210000
2023-03-30,36341730000
2023-03-31,37114480000
2023-04-03,37432010000
2023-04-04,36979600000
2023-04-05,37075140000
2023-04-06,37120100000
2023-04-10,36839100000
2023-04-11,36971170000
2023-04-12,37086380000
2023-04-13,37839460000
2023-04-14,37901280000
2023-04-17,38525100000
2023-04-18,38659980000
2023-04-19,38530720000
2023-04-20,38637500000
2023-04-21,38870730000
2023-04-24,39030900000
2023-04-25,38724610000
2023-04-26,38780810000
2023-04-27,39283800000
2023-04-28,39502980000
2023-05-01,39966630000
2023-05-02,40154900000
2023-05-03,38584110000
2023-05-04,38305920000
2023-05-05,38634690000
2023-05-08,38364930000
2023-05-09,38668410000
2023-05-10,38704940000
2023-05-11,38592540000
2023-05-12,38921310000
2023-05-15,38716180000
2023-05-16,38997180000
2023-05-17,38558820000
2023-05-18,38904450000
2023-05-19,38856680000
2023-05-22,37909710000
2023-05-23,36937450000
2023-05-24,36774470000
2023-05-25,36603060000
2023-05-26,36490660000
2023-05-30,35908990000
2023-05-31,36161890000
2023-06-01,37162250000
2023-06-02,37802930000
2023-06-05,37701770000
2023-06-06,37339280000
2023-06-07,37215640000
2023-06-08,37429200000
2023-06-09,37496640000
2023-06-12,37831030000
2023-06-13,38210380000
2023-06-14,38314350000
2023-06-15,39115200000
2023-06-16,38940980000
2023-06-20,38165420000
2023-06-21,38423940000
2023-06-22,38311540000
2023-06-23,38103600000
2023-06-26,37718630000
2023-06-27,37732680000
2023-06-28,37979960000
2023-06-29,38570060000
2023-06-30,38932550000
2023-07-03,38572870000
2023-07-05,38401460000
2023-07-06,37625900000
2023-07-07,37499450000
2023-07-10,37881610000
2023-07-11,37701770000
2023-07-12,37963100000
2023-07-13,38201950000
2023-07-14,38092360000
2023-07-17,38142940000
2023-07-18,37609040000
2023-07-19,38196330000
2023-07-20,38182280000
2023-07-21,38648740000
2023-07-24,38761140000
2023-07-25,38494190000
2023-07-26,38581300000
2023-07-27,38280630000
2023-07-28,38480140000
2023-07-31,38685270000
2023-08-01,38317160000
2023-08-02,37935000000
2023-08-03,38109220000
2023-08-04,37752350000
2023-08-07,37965910000
2023-08-08,37693339999
2023-08-09,37451680000
2023-08-10,37757970000
2023-08-11,37710200000
2023-08-14,37875990000
2023-08-15,37294320000
2023-08-16,36968360000
2023-08-17,36507520000
2023-08-18,36282720000
2023-08-21,36192800000
2023-08-22,36375450000
2023-08-23,36361400000
2023-08-24,36400740000
2023-08-25,36456940000
2023-08-28,36336110000
2023-08-29,36220900000
2023-08-30,36558100000
2023-08-31,36355780000
2023-09-01,36428839999
2023-09-05,36159080000
2023-09-06,35653280000
2023-09-07,35740390000
2023-09-08,35554930000
2023-09-11,35613940000
2023-09-12,35984860000
2023-09-13,36268670000
2023-09-14,37004890000
2023-09-15,35965190000
2023-09-18,35847170000
2023-09-19,35622370000
2023-09-20,35701050000
2023-09-21,35037890000
2023-09-22,35125000000
2023-09-25,35116570000
2023-09-26,34846810000
2023-09-27,34276380000
2023-09-28,34866480000
2023-09-29,35108140000
2023-10-02,35141860000
2023-10-03,34560190000
2023-10-04,34711930000
2023-10-05,34237040000
2023-10-06,33568260000
2023-10-09,33413710000
2023-10-10,33823970000
2023-10-11,33264780000
2023-10-12,32666250000
2023-10-13,32843280000
2023-10-16,33284450000
2023-10-17,33562640000
2023-10-18,33998190000
2023-10-19,33877360000
2023-10-20,33705950000
2023-10-23,33371560000
2023-10-24,33694710000
2023-10-25,33807110000
2023-10-26,33368750000
2023-10-27,33562640000
2023-10-30,33683470000
2023-10-31,33961660000
2023-11-01,34085300000
2023-11-02,34919870000
2023-11-03,35501540000
2023-11-06,35515590000
2023-11-07,35259880000
2023-11-08,35296410000
2023-11-09,35043510000
2023-11-10,35391950000
2023-11-13,35212110000
2023-11-14,35835930000
2023-11-15,35580220000
2023-11-16,35920230000
2023-11-17,35872460000
2023-11-20,36001720000
2023-11-21,36035440000
2023-11-22,36232140000
2023-11-24,36111310000
2023-11-27,35880890000
2023-11-28,35515590000
2023-11-29,35271120000
2023-11-30,35279550000
2023-12-01,35779730000
2023-12-04,35307650000
2023-12-05,34950780000
2023-12-06,35071610000
2023-12-07,34919870000
2023-12-08,34939540000
2023-12-11,35583030000
2023-12-12,35987670000
2023-12-13,36791330000
2023-12-14,36841910000
2023-12-15,36147839999
2023-12-18,36662070000
2023-12-19,36597440000
2023-12-20,36260240000
2023-12-21,36524380000
2023-12-22,36530000000
2023-12-26,36603060000
2023-12-27,36766040000
2023-12-28,36676120000
2023-12-29,36715460000
2024-01-02,36386460000
2024-01-03,36406200000
2024-01-04,36290580000
2024-01-05,36191880000
2024-01-08,36276479999
2024-01-09,36158040000
2024-01-10,36434400000
2024-01-11,36378000000
2024-01-12,36414660000
2024-01-16,36606420000
2024-01-17,36400560000
2024-01-18,36789720000
2024-01-19,37308600000
2024-01-22,36958920000
2024-01-23,37153500000
2024-01-24,36502080000
2024-01-25,36722040000
2024-01-26,36403380000
2024-01-29,36815100000
2024-01-30,36834840000
2024-01-31,36516180000
2024-02-01,36786900000
2024-02-02,36307500000
2024-02-05,35625060000
2024-02-06,35890140000
2024-02-07,36558479999
2024-02-08,36772800000
2024-02-09,36736140000
2024-02-12,37043520000
2024-02-13,37001220000
2024-02-14,37790820000
2024-02-15,38182800000
2024-02-16,37943100000
2024-02-20,37773900000
2024-02-21,38134860000
2024-02-22,38727060000
2024-02-23,39006240000
2024-02-26,38932920000
2024-02-27,38645280000
2024-02-28,39085200000
2024-02-29,39034440000
2024-03-01,38752440000
2024-03-04,39071100000
2024-03-05,39113400000
2024-03-06,39353100000
2024-03-07,39587160000
2024-03-08,39355920000
2024-03-11,39502560000
2024-03-12,39688680000
2024-03-13,39017520000
2024-03-14,38679120000
2024-03-15,38588880000
2024-03-18,38428140000
2024-03-19,38715780000
2024-03-20,38495820000
2024-03-21,38512740000
2024-03-22,38416860000
2024-03-25,37962840000
2024-03-26,38013600000
2024-03-27,38724240000
2024-03-28,39099300000
2024-04-01,39612540000
2024-04-02,39680220000
2024-04-03,39200820000
2024-04-04,38430960000
2024-04-05,38380200000
2024-04-08,38132040000
2024-04-09,38639640000
2024-04-10,38901900000
2024-04-11,39009060000
2024-04-12,38859600000
2024-04-15,38822940000
2024-04-16,38916000000
2024-04-17,38868060000
2024-04-18,38879340000
2024-04-19,39057000000
2024-04-22,39214920000
2024-04-23,39508200000
2024-04-24,39990420000
2024-04-25,39919920000
2024-04-26,39979140000
2024-04-29,40379580000
2024-04-30,39832500000
2024-05-01,38163060000
2024-05-02,38089740000
2024-05-03,37883880000
2024-05-06,38402760000
2024-05-07,38326620000
2024-05-08,38622720000
2024-05-09,38901900000
2024-05-10,38808840000
2024-05-13,38459160000
2024-05-14,38772180000
2024-05-15,39011880000
2024-05-16,39948120000
2024-05-17,39948120000
2024-05-20,39386940000
2024-05-21,39282600000
2024-05-22,39234660000
2024-05-23,38636820000
2024-05-24,38817300000
2024-05-28,38312520000
2024-05-29,37976940000
2024-05-30,38024880000
2024-05-31,38755260000
2024-06-03,39291060000
2024-06-04,39914280000
2024-06-05,39629460000
2024-06-06,39714060000
2024-06-07,39471540000
2024-06-10,38862420000
2024-06-11,38636820000
2024-06-12,38718600000
2024-06-13,38918820000
2024-06-14,38574780000
2024-06-17,38611440000
2024-06-18,38188440000
2024-06-20,37830300000
2024-06-21,37869780000
2024-06-24,37785180000
2024-06-25,37317060000
2024-06-26,37212720000
2024-06-27,37396020000
2024-06-28,37353720000
2024-07-01,36575400000
2024-07-02,36668460000
2024-07-03,36541560000
2024-07-05,36411840000
2024-07-08,36079080000
2024-07-09,35718120000
2024-07-10,36425940000
2024-07-11,36524640000
2024-07-12,37029420000
2024-07-15,36064980000
2024-07-16,36355440000
2024-07-17,36471060000
2024-07-18,36183420000
2024-07-19,35794260000
2024-07-22,36268020000
2024-07-23,35661720000
2024-07-24,35517900000
2024-07-25,35850660000
2024-07-26,36110100000
2024-07-29,36781260000
2024-07-30,37271940000
2024-07-31,37458060000
2024-08-01,37929000000
2024-08-02,38120760000
2024-08-05,37596240000
2024-08-06,38591700000
2024-08-07,38470440000
2024-08-08,38662200000
2024-08-09,38574780000
