,MUR
2023-03-07,6242053185
2023-03-08,6053466809
2023-03-09,5886700344
2023-03-10,5713699619
2023-03-13,5578104457
2023-03-14,5626419974
2023-03-15,5342761128
2023-03-16,5454977815
2023-03-17,5211841660
2023-03-20,5423806513
2023-03-21,5640447060
2023-03-22,5476797726
2023-03-23,5364581039
2023-03-24,5377049560
2023-03-27,5587455847
2023-03-28,5617068584
2023-03-29,5730843835
2023-03-30,5682528318
2023-03-31,5773560928
2023-04-03,6201347757
2023-04-04,6053027506
2023-04-05,6088936620
2023-04-06,5985893077
2023-04-10,6043659911
2023-04-11,6166999910
2023-04-12,6071762696
2023-04-13,6035853582
2023-04-14,6104549278
2023-04-17,6074885227
2023-04-18,6073323962
2023-04-19,5931248774
2023-04-20,5850062952
2023-04-21,5806347510
2023-04-24,5859430547
2023-04-25,5678323714
2023-04-26,5509707008
2023-04-27,5600260424
2023-04-28,5731406751
2023-05-01,5672078651
2023-05-02,5352019162
2023-05-03,5334845238
2023-05-04,5211505240
2023-05-05,5417592326
2023-05-08,5387928275
2023-05-09,5394173339
2023-05-10,5306742454
2023-05-11,5225556632
2023-05-12,5195892582
2023-05-15,5281762201
2023-05-16,5188086253
2023-05-17,5448817642
2023-05-18,5534687261
2023-05-19,5476920426
2023-05-22,5642414601
2023-05-23,5712671562
2023-05-24,5837572826
2023-05-25,5636169538
2023-05-26,5690813841
2023-05-30,5547177387
2023-05-31,5433204984
2023-06-01,5583086500
2023-06-02,5912513584
2023-06-05,5731406751
2023-06-06,5848501686
2023-06-07,6118600670
2023-06-08,6028047253
2023-06-09,5996821937
2023-06-12,5931248774
2023-06-13,5954667761
2023-06-14,5881288268
2023-06-15,6020240924
2023-06-16,6073323962
2023-06-20,5953106495
2023-06-21,5982770545
2023-06-22,5885972066
2023-06-23,5848501686
2023-06-26,5921881179
2023-06-27,5932810040
2023-06-28,5984331811
2023-06-29,6012434595
2023-06-30,5953884255
2023-07-03,5935229787
2023-07-05,5893257235
2023-07-06,5740912416
2023-07-07,5978756878
2023-07-10,6106229074
2023-07-11,6308319140
2023-07-12,6361173465
2023-07-13,6414027790
2023-07-14,6089129145
2023-07-17,6096901840
2023-07-18,6274119282
2023-07-19,6320755452
2023-07-20,6370500699
2023-07-21,6432682257
2023-07-24,6518181901
2023-07-25,6588136154
2023-07-26,6550827219
2023-07-27,6505745589
2023-07-28,6605236083
2023-07-31,6726490123
2023-08-01,6684517571
2023-08-02,6499527433
2023-08-03,6731153740
2023-08-04,6787117143
2023-08-07,6774680831
2023-08-08,6833753312
2023-08-09,6950343734
2023-08-10,6853962318
2023-08-11,6852407779
2023-08-14,6846189623
2023-08-15,6827535156
2023-08-16,6849298701
2023-08-17,7009416215
2023-08-18,7051388767
2023-08-21,7028070683
2023-08-22,6962780046
2023-08-23,6950343734
2023-08-24,6919252955
2023-08-25,6948789195
2023-08-28,7017188910
2023-08-29,7042061534
2023-08-30,7090252242
2023-08-31,7057606923
2023-09-01,7223942593
2023-09-05,7222388054
2023-09-06,7189742736
2023-09-07,7199069970
2023-09-08,7231715288
2023-09-11,6986098131
2023-09-12,7213060820
2023-09-13,7129115716
2023-09-14,7175751885
2023-09-15,7035843378
2023-09-18,7065379618
2023-09-19,7032734300
2023-09-20,6891271254
2023-09-21,6776235370
2023-09-22,6801107993
2023-09-25,7012525293
2023-09-26,7029625222
2023-09-27,7216169898
2023-09-28,7181970041
2023-09-29,7049834228
2023-10-02,6746725520
2023-10-03,6818989900
2023-10-04,6540695160
2023-10-05,6477656020
2023-10-06,6542232700
2023-10-09,6937380480
2023-10-10,6877416419
2023-10-11,6857428400
2023-10-12,6932767860
2023-10-13,7141873300
2023-10-16,7235663240
2023-10-17,7278714360
2023-10-18,7323303020
2023-10-19,7357128900
2023-10-20,7247963560
2023-10-23,7091134480
2023-10-24,7005032240
2023-10-25,6978894060
2023-10-26,6971206360
2023-10-27,6966593740
2023-10-30,6906629680
2023-10-31,6898941980
2023-11-01,6889716740
2023-11-02,7094209560
2023-11-03,7060383680
2023-11-06,6898941980
2023-11-07,6722124880
2023-11-08,6571445960
2023-11-09,6509944360
2023-11-10,6602196760
2023-11-13,6636022639
2023-11-14,6763638460
2023-11-15,6719049800
2023-11-16,6522244680
2023-11-17,6715974720
2023-11-20,6686761460
2023-11-21,6576058580
2023-11-22,6529932380
2023-11-24,6614497080
2023-11-27,6549920400
2023-11-28,6569908419
2023-11-29,6563758260
2023-11-30,6576058580
2023-12-01,6651398040
2023-12-04,6586821360
2023-12-05,6426917200
2023-12-06,6207048980
2023-12-07,6236262240
2023-12-08,6356190360
2023-12-11,6333127260
2023-12-12,6145547380
2023-12-13,6336202340
2023-12-14,6574521040
2023-12-15,6506869280
2023-12-18,6592971520
2023-12-19,6734425200
2023-12-20,6620647240
2023-12-21,6719049800
2023-12-22,6712899639
2023-12-26,6829752680
2023-12-27,6794389260
2023-12-28,6623722320
2023-12-29,6559145639
2024-01-02,6527930684
2024-01-03,6595103030
2024-01-04,6363053108
2024-01-05,6318780426
2024-01-08,6280614321
2024-01-09,6163062716
2024-01-10,6060777553
2024-01-11,5995131851
2024-01-12,5966125611
2024-01-16,5825674343
2024-01-17,5753922065
2024-01-18,5819567766
2024-01-19,5764608574
2024-01-22,5770715151
2024-01-23,5793614814
2024-01-24,5863840449
2024-01-25,5847047362
2024-01-26,5886740112
2024-01-29,5950859169
2024-01-30,6082150572
2024-01-31,5908113131
2024-02-01,5885213468
2024-02-02,5773768440
2024-02-05,5752395420
2024-02-06,5795141459
2024-02-07,5796668103
2024-02-08,5833307564
2024-02-09,5784454949
2024-02-12,5909639775
2024-02-13,5822621055
2024-02-14,5807354612
2024-02-15,6047037755
2024-02-16,5982918698
2024-02-20,5888266756
2024-02-21,6025664736
2024-02-22,6072990707
2024-02-23,6013451582
2024-02-26,6065357486
2024-02-27,6115736745
2024-02-28,5992078563
2024-02-29,6056197620
2024-03-01,6175275869
2024-03-04,5921852929
2024-03-05,5976812121
2024-03-06,6008871649
2024-03-07,6228708417
2024-03-08,6277561032
2024-03-11,6413432368
2024-03-12,6433278743
2024-03-13,6610369472
2024-03-14,6625635914
2024-03-15,6622582626
2024-03-18,6659222087
2024-03-19,6836312817
2024-03-20,6824099663
2024-03-21,6830206240
2024-03-22,6763033894
2024-03-25,6912645028
2024-03-26,6831732884
2024-03-27,6886692076
2024-03-28,6976764085
2024-04-01,7088209113
2024-04-02,7166067968
2024-04-03,7384378092
2024-04-04,7392011313
2024-04-05,7475976745
2024-04-08,7355371851
2024-04-09,7315679102
2024-04-10,7344685342
2024-04-11,7282092929
2024-04-12,7181334410
2024-04-15,7100422267
2024-04-16,7014930190
2024-04-17,6912645028
2024-04-18,6898905230
2024-04-19,7021036767
2024-04-22,7030196633
2024-04-23,7046989719
2024-04-24,7056149584
2024-04-25,7088209113
2024-04-26,7089735757
2024-04-29,7149274882
2024-04-30,6814939798
2024-05-01,6744714163
2024-05-02,6750820740
2024-05-03,6740134231
2024-05-06,6790513490
2024-05-07,6830206240
2024-05-08,6808833221
2024-05-09,6862265768
2024-05-10,6753874029
2024-05-13,6703494770
2024-05-14,6706548058
2024-05-15,6698914837
2024-05-16,6596629674
2024-05-17,6576783299
2024-05-20,6534037261
2024-05-21,6566096790
2024-05-22,6459231694
2024-05-23,6390532704
2024-05-24,6410379079
2024-05-28,6477551425
2024-05-29,6382899483
2024-05-30,6395112637
2024-05-31,6532510617
2024-06-03,6207335398
2024-06-04,6103523591
2024-06-05,6082150572
2024-06-06,6109630168
2024-06-07,6056197620
2024-06-10,6173749225
2024-06-11,6205808754
2024-06-12,6158482783
2024-06-13,5946279236
2024-06-14,5847047362
2024-06-17,5911166419
2024-06-18,5931012794
2024-06-20,6062304197
2024-06-21,6031771313
2024-06-24,6272981099
2024-06-25,6254661369
2024-06-26,6253134725
2024-06-27,6286720897
2024-06-28,6295880763
2024-07-01,6269927811
2024-07-02,6266874523
2024-07-03,6295880763
2024-07-05,6126423254
2024-07-08,6141689697
2024-07-09,6074517351
2024-07-10,6150849562
2024-07-11,6300460695
2024-07-12,6317253782
2024-07-15,6460758339
2024-07-16,6393585993
2024-07-17,6422592233
2024-07-18,6408852435
2024-07-19,6359999820
2024-07-22,6233288350
2024-07-23,6161536071
2024-07-24,6074517351
2024-07-25,6135583120
2024-07-26,6146269629
2024-07-29,6117263389
2024-07-30,6184435735
2024-07-31,6317253782
2024-08-01,6071464062
2024-08-02,5727969113
2024-08-05,5667369237
2024-08-06,5507953116
2024-08-07,5585551350
2024-08-08,5635761973
2024-08-09,5626632768
