,NEE
2023-03-06,148792560000
2023-03-07,147492625000
2023-03-08,148492575000
2023-03-09,147512624000
2023-03-10,146012699000
2023-03-13,146572671000
2023-03-14,149092545000
2023-03-15,151032448000
2023-03-16,152452377000
2023-03-17,151332433000
2023-03-20,151932403000
2023-03-21,150712464000
2023-03-22,148252587000
2023-03-23,147612619000
2023-03-24,151372431000
2023-03-27,150872456000
2023-03-28,150472476000
2023-03-29,152212389000
2023-03-30,153172341000
2023-03-31,155855760000
2023-04-03,155026740000
2023-04-04,156017520000
2023-04-05,158383260000
2023-04-06,159677340000
2023-04-10,158585460000
2023-04-11,158403480000
2023-04-12,158908980000
2023-04-13,159434700000
2023-04-14,157756440000
2023-04-17,158807880000
2023-04-18,158322600000
2023-04-19,159616680000
2023-04-20,159232500000
2023-04-21,159717780000
2023-04-24,159818880000
2023-04-25,157352040000
2023-04-26,149769540000
2023-04-27,153368700000
2023-04-28,154945860000
2023-05-01,155289600000
2023-05-02,153550680000
2023-05-03,152438580000
2023-05-04,152681220000
2023-05-05,152681220000
2023-05-08,153793320000
2023-05-09,152822760000
2023-05-10,155471580000
2023-05-11,153874200000
2023-05-12,157635120000
2023-05-15,156785880000
2023-05-16,153348480000
2023-05-17,152337480000
2023-05-18,151852200000
2023-05-19,150598560000
2023-05-22,150800760000
2023-05-23,149951520000
2023-05-24,150113280000
2023-05-25,148394580000
2023-05-26,149466240000
2023-05-30,146979180000
2023-05-31,148536120000
2023-06-01,147525120000
2023-06-02,149324700000
2023-06-05,148798980000
2023-06-06,148374360000
2023-06-07,149971740000
2023-06-08,151447800000
2023-06-09,149769540000
2023-06-12,149587560000
2023-06-13,150335700000
2023-06-14,148414800000
2023-06-15,150355920000
2023-06-16,152842980000
2023-06-20,151164720000
2023-06-21,153227160000
2023-06-22,151912860000
2023-06-23,149971740000
2023-06-26,150214380000
2023-06-27,149446020000
2023-06-28,148495680000
2023-06-29,147221820000
2023-06-30,150722460000
2023-07-03,151088094000
2023-07-05,152245935000
2023-07-06,148325526000
2023-07-07,146355165000
2023-07-10,145664523000
2023-07-11,146639547000
2023-07-12,149239611000
2023-07-13,149727123000
2023-07-14,148691160000
2023-07-17,147594258000
2023-07-18,146355165000
2023-07-19,146456730000
2023-07-20,150519330000
2023-07-21,154175670000
2023-07-24,153363150000
2023-07-25,153241272000
2023-07-26,151067781000
2023-07-27,148833351000
2023-07-28,147980205000
2023-07-31,148894290000
2023-08-01,146598921000
2023-08-02,146070783000
2023-08-03,142394130000
2023-08-04,140505021000
2023-08-07,139428432000
2023-08-08,139570623000
2023-08-09,139997196000
2023-08-10,138717477000
2023-08-11,139997196000
2023-08-14,139265928000
2023-08-15,136808054999
2023-08-16,137234628000
2023-08-17,137133063000
2023-08-18,137783079000
2023-08-21,136259604000
2023-08-22,137153375999
2023-08-23,137904957000
2023-08-24,136543986000
2023-08-25,138047148000
2023-08-28,138169026000
2023-08-29,137133063000
2023-08-30,136279917000
2023-08-31,135690840000
2023-09-01,135833031000
2023-09-05,134472060000
2023-09-06,133436097000
2023-09-07,134573625000
2023-09-08,135751779000
2023-09-11,137173689000
2023-09-12,137579949000
2023-09-13,139001859000
2023-09-14,140728464000
2023-09-15,139428432000
2023-09-18,138615912000
2023-09-19,137295567000
2023-09-20,136808054999
2023-09-21,135914283000
2023-09-22,137519010000
2023-09-25,137051811000
2023-09-26,132725142000
2023-09-27,121796748000
2023-09-28,115946604000
2023-09-29,116373177000
2023-10-02,107011800000
2023-10-03,108304560000
2023-10-04,103872240000
2023-10-05,101471400000
2023-10-06,103092480000
2023-10-09,101204640000
2023-10-10,105842160000
2023-10-11,109864080000
2023-10-12,108756000000
2023-10-13,111813480000
2023-10-16,111587760000
2023-10-17,111156840000
2023-10-18,109248480000
2023-10-19,107504280000
2023-10-20,106621920000
2023-10-23,105719040000
2023-10-24,113106240000
2023-10-25,115855920000
2023-10-26,118133640000
2023-10-27,115404480000
2023-10-30,117374400000
2023-10-31,119631600000
2023-11-01,119898360000
2023-11-02,122935320000
2023-11-03,121847760000
2023-11-06,121150080000
2023-11-07,119959920000
2023-11-08,117990000000
2023-11-09,112285440000
2023-11-10,113147280000
2023-11-13,111834000000
2023-11-14,118092600000
2023-11-15,116964000000
2023-11-16,116143200000
2023-11-17,117723240000
2023-11-20,117661680000
2023-11-21,118974960000
2023-11-22,117928440000
2023-11-24,118092600000
2023-11-27,118154160000
2023-11-28,119344320000
2023-11-29,119754720000
2023-11-30,120062520000
2023-12-01,121416840000
2023-12-04,120390840000
2023-12-05,119487960000
2023-12-06,123530400000
2023-12-07,122812200000
2023-12-08,122504400000
2023-12-11,122524920000
2023-12-12,122135040000
2023-12-13,128270520000
2023-12-14,128824560000
2023-12-15,126198000000
2023-12-18,125172000000
2023-12-19,126341640000
2023-12-20,122791680000
2023-12-21,122299200000
2023-12-22,122607000000
2023-12-26,123550920000
2023-12-27,124310160000
2023-12-28,125213040000
2023-12-29,124638480000
2024-01-02,126310855000
2024-01-03,127172485000
2024-01-04,126782700000
2024-01-05,127357120000
2024-01-08,129080380000
2024-01-09,127213515000
2024-01-10,127767420000
2024-01-11,124567080000
2024-01-12,125223560000
2024-01-16,123808025000
2024-01-17,119540905000
2024-01-18,118268975000
2024-01-19,117468890000
2024-01-22,116627775000
2024-01-23,117715070000
2024-01-24,116956015000
2024-01-25,118945970000
2024-01-26,119971720000
2024-01-29,122207855000
2024-01-30,121612920000
2024-01-31,120279445000
2024-02-01,122577125000
2024-02-02,119294725000
2024-02-05,114822455000
2024-02-06,115355845000
2024-02-07,115663570000
2024-02-08,115478935000
2024-02-09,116073870000
2024-02-12,118063825000
2024-02-13,113345375000
2024-02-14,114904515000
2024-02-15,117489405000
2024-02-16,116997045000
2024-02-20,116135415000
2024-02-21,117140650000
2024-02-22,116258505000
2024-02-23,116484170000
2024-02-26,113140225000
2024-02-27,113981340000
2024-02-28,112914560000
2024-02-29,113222285000
2024-03-01,113263315000
2024-03-04,112770955000
2024-03-05,113653100000
2024-03-06,113919795000
2024-03-07,115396875000
2024-03-08,118597215000
2024-03-11,118720305000
2024-03-12,117243225000
2024-03-13,122146310000
2024-03-14,122146310000
2024-03-15,123254120000
2024-03-18,123438755000
2024-03-19,125695405000
2024-03-20,127603300000
2024-03-21,125880040000
2024-03-22,126741670000
2024-03-25,128444415000
2024-03-26,126023645000
2024-03-27,130865185000
2024-03-28,131111365000
2024-04-01,130024070000
2024-04-02,128998320000
2024-04-03,128321325000
2024-04-04,130742095000
2024-04-05,131665270000
2024-04-08,133060290000
2024-04-09,134127069999
2024-04-10,131316515000
2024-04-11,131172910000
2024-04-12,129408620000
2024-04-15,128731625000
2024-04-16,126577550000
2024-04-17,130865185000
2024-04-18,131316515000
2024-04-19,131911450000
2024-04-22,133983465000
2024-04-23,135809300000
2024-04-24,136547840000
2024-04-25,137245350000
2024-04-26,135378484999
2024-04-29,138312130000
2024-04-30,137388955000
2024-05-01,140753415000
2024-05-02,141245775000
2024-05-03,143892210000
2024-05-06,146169375000
2024-05-07,147605425000
2024-05-08,149451775000
2024-05-09,153000870000
2024-05-10,151380185000
2024-05-13,153000870000
2024-05-14,154724130000
2024-05-15,158068075000
2024-05-16,156755115000
2024-05-17,156098635000
2024-05-20,155647305000
2024-05-21,157862925000
2024-05-22,156570480000
2024-05-23,154518980000
2024-05-24,157165415000
2024-05-28,159052795000
2024-05-29,157309020000
2024-05-30,160406785000
2024-05-31,164161030000
2024-06-03,159422065000
2024-06-04,158273225000
2024-06-05,158068075000
2024-06-06,157350050000
2024-06-07,154662585000
2024-06-10,157903955000
2024-06-11,149226110000
2024-06-12,148241390000
2024-06-13,150128770000
2024-06-14,149882590000
2024-06-17,148343965000
2024-06-18,144507660000
2024-06-20,148651690000
2024-06-21,149369715000
2024-06-24,151503275000
2024-06-25,149718470000
2024-06-26,150518555000
2024-06-27,151236580000
2024-06-28,145266715000
2024-07-01,143399850000
2024-07-02,144569205000
2024-07-03,147359245000
2024-07-05,147892635000
2024-07-08,147933665000
2024-07-09,147954180000
2024-07-10,149554350000
2024-07-11,153247050000
2024-07-12,155914000000
2024-07-15,145594955000
2024-07-16,147502850000
2024-07-17,145451350000
2024-07-18,147031005000
2024-07-19,147708000000
2024-07-22,149627250000
2024-07-23,148005775000
2024-07-24,154779025000
2024-07-25,150735600000
2024-07-26,152418650000
2024-07-29,152582850000
2024-07-30,152459700000
2024-07-31,156790475000
2024-08-01,160895475000
2024-08-02,162558000000
2024-08-05,157385700000
2024-08-06,157980925000
2024-08-07,159191900000
2024-08-08,159150850000
2024-08-09,158986650000
