,NYT
2023-03-31,6404080320
2023-04-03,6367843239
2023-04-04,6397491760
2023-04-05,6399138900
2023-04-06,6410668880
2023-04-10,6516085840
2023-04-11,6496320160
2023-04-12,6456788800
2023-04-13,6570441460
2023-04-14,6568794320
2023-04-17,6644562760
2023-04-18,6529262960
2023-04-19,6535851520
2023-04-20,6525968680
2023-04-21,6563852900
2023-04-24,6550675780
2023-04-25,6456788800
2023-04-26,6407374600
2023-04-27,6455141660
2023-04-28,6547381500
2023-05-01,6606678540
2023-05-02,6494673020
2023-05-03,6509497280
2023-05-04,6423846000
2023-05-05,6581971440
2023-05-08,6572088600
2023-05-09,6453494520
2023-05-10,5952763960
2023-05-11,5959352520
2023-05-12,6041709520
2023-05-15,6035120960
2023-05-16,5956058239
2023-05-17,6045003800
2023-05-18,6008766719
2023-05-19,5934645420
2023-05-22,6031826680
2023-05-23,5989001040
2023-05-24,5891819780
2023-05-25,5903349760
2023-05-26,5916526880
2023-05-30,5867112680
2023-05-31,5834169880
2023-06-01,5928056860
2023-06-02,6077946600
2023-06-05,6003825300
2023-06-06,6023590980
2023-06-07,6104300840
2023-06-08,6101006560
2023-06-09,6064769480
2023-06-12,6110889400
2023-06-13,6160303600
2023-06-14,6086182300
2023-06-15,6155362180
2023-06-16,6196540680
2023-06-20,6178422140
2023-06-21,6206423520
2023-06-22,6196540680
2023-06-23,6191599260
2023-06-26,6283839100
2023-06-27,6407374600
2023-06-28,6530910100
2023-06-29,6532557239
2023-06-30,6480687840
2023-07-03,6551452080
2023-07-05,6534995280
2023-07-06,6536640960
2023-07-07,6572845920
2023-07-10,6686397840
2023-07-11,6834509040
2023-07-12,6910210320
2023-07-13,6882233760
2023-07-14,6829572000
2023-07-17,6829572000
2023-07-18,7015533840
2023-07-19,6890462160
2023-07-20,6898690560
2023-07-21,6694626240
2023-07-24,6595885440
2023-07-25,6650192879
2023-07-26,6707791680
2023-07-27,6569554560
2023-07-28,6618924960
2023-07-31,6707791680
2023-08-01,6655129920
2023-08-02,6674878080
2023-08-03,6592594080
2023-08-04,6630444720
2023-08-07,6717665760
2023-08-08,7288716720
2023-08-09,7222889520
2023-08-10,7262385840
2023-08-11,7298590800
2023-08-14,7242637680
2023-08-15,7069841280
2023-08-16,7007305440
2023-08-17,6913501680
2023-08-18,7086298080
2023-08-21,6997431360
2023-08-22,6985911600
2023-08-23,7064904240
2023-08-24,6990848639
2023-08-25,7010596800
2023-08-28,7027053600
2023-08-29,7092880800
2023-08-30,7224535200
2023-08-31,7285425360
2023-09-01,7288716720
2023-09-05,7213015440
2023-09-06,7352898240
2023-09-07,7341378480
2023-09-08,7280488320
2023-09-11,7283779680
2023-09-12,7234409280
2023-09-13,7134022800
2023-09-14,7127440080
2023-09-15,6985911600
2023-09-18,6957935040
2023-09-19,6961226400
2023-09-20,6836154720
2023-09-21,6916793040
2023-09-22,6806532480
2023-09-25,6776910240
2023-09-26,6656775600
2023-09-27,6681460800
2023-09-28,6755516400
2023-09-29,6780201600
2023-10-02,6795720000
2023-10-03,6762795000
2023-10-04,6901080000
2023-10-05,6761148750
2023-10-06,6754563750
2023-10-09,6892848750
2023-10-10,6986685000
2023-10-11,7095337500
2023-10-12,6986685000
2023-10-13,7019610000
2023-10-16,7078875000
2023-10-17,7207282500
2023-10-18,6975161250
2023-10-19,6799012500
2023-10-20,6879678750
2023-10-23,6841815000
2023-10-24,6881325000
2023-10-25,6719992500
2023-10-26,6616278750
2023-10-27,6578415000
2023-10-30,6672251250
2023-10-31,6636033750
2023-11-01,6682128750
2023-11-02,6853338750
2023-11-03,6915896250
2023-11-06,6820413750
2023-11-07,6850046250
2023-11-08,7263255000
2023-11-09,7096983750
2023-11-10,7174357500
2023-11-13,7149663750
2023-11-14,7299472500
2023-11-15,7299472500
2023-11-16,7287948750
2023-11-17,7353798750
2023-11-20,7478913750
2023-11-21,7429526250
2023-11-22,7500315000
2023-11-24,7483852500
2023-11-27,7546410000
2023-11-28,7548056250
2023-11-29,7668232500
2023-11-30,7735728750
2023-12-01,7798286250
2023-12-04,7847673750
2023-12-05,7814748750
2023-12-06,7781823750
2023-12-07,7790055000
2023-12-08,7684695000
2023-12-11,7658355000
2023-12-12,7643538750
2023-12-13,7775238749
2023-12-14,7660001250
2023-12-15,7506900000
2023-12-18,7523362500
2023-12-19,7605675000
2023-12-20,7539825000
2023-12-21,7552995000
2023-12-22,7571103750
2023-12-26,7590858750
2023-12-27,7801578750
2023-12-28,7989251250
2023-12-29,8064978750
2024-01-02,7878952500
2024-01-03,7763714999
2024-01-04,7686341250
2024-01-05,7650123750
2024-01-08,7801578750
2024-01-09,7818041250
2024-01-10,7934925000
2024-01-11,8055101250
2024-01-12,8091318750
2024-01-16,7818041250
2024-01-17,7781823750
2024-01-18,7824626250
2024-01-19,7902000000
2024-01-22,7939863749
2024-01-23,8012298750
2024-01-24,8033700000
2024-01-25,8107781250
2024-01-26,8097903750
2024-01-29,8167046250
2024-01-30,8157168750
2024-01-31,7994190000
2024-02-01,8068271250
2024-02-02,8005713750
2024-02-05,7846027499
2024-02-06,7987605000
2024-02-07,7401540000
2024-02-08,7200697500
2024-02-09,7227037500
2024-02-12,7291241250
2024-02-13,7271486250
2024-02-14,7273132500
2024-02-15,7324166250
2024-02-16,7215513750
2024-02-20,7116738749
2024-02-21,7131555000
2024-02-22,7108507500
2024-02-23,7169418750
2024-02-26,7166126250
2024-02-27,7217160000
2024-02-28,7208928750
2024-02-29,7289595000
2024-03-01,7103568750
2024-03-04,7014671250
2024-03-05,6999855000
2024-03-06,7080521250
2024-03-07,7133201250
2024-03-08,7126616250
2024-03-11,7248438750
2024-03-12,7194112500
2024-03-13,7238561250
2024-03-14,7179296250
2024-03-15,7179296250
2024-03-18,7123323750
2024-03-19,7126616250
2024-03-20,7151310000
2024-03-21,7227037500
2024-03-22,7189173750
2024-03-25,7213867500
2024-03-26,7190820000
2024-03-27,7255023750
2024-03-28,7115092500
2024-04-01,7057473750
2024-04-02,7093691250
2024-04-03,7121677500
2024-04-04,7082167500
2024-04-05,7105214999
2024-04-08,7115092500
2024-04-09,7164480000
2024-04-10,7167772500
2024-04-11,7192466250
2024-04-12,6983392500
2024-04-15,6948821250
2024-04-16,6945528750
2024-04-17,6850046250
2024-04-18,6876386250
2024-04-19,7013025000
2024-04-22,7103568750
2024-04-23,7115092500
2024-04-24,7128262500
2024-04-25,7120031250
2024-04-26,7106861250
2024-04-29,7187527499
2024-04-30,7083813750
2024-05-01,7133201250
2024-05-02,7317581250
2024-05-03,7414710000
2024-05-06,7604352080
2024-05-07,7614230000
2024-05-08,7859531680
2024-05-09,7900689680
2024-05-10,7899043359
2024-05-13,7908921280
2024-05-14,7917152880
2024-05-15,7892458080
2024-05-16,8040626880
2024-05-17,8035687920
2024-05-20,8071906960
2024-05-21,8106479680
2024-05-22,8149284000
2024-05-23,8109772320
2024-05-24,8213490480
2024-05-28,8170686160
2024-05-29,8195380960
2024-05-30,8341903440
2024-05-31,8429158400
2024-06-03,8389646720
2024-06-04,8323793920
2024-06-05,8411048880
2024-06-06,8379768800
2024-06-07,8277696960
2024-06-10,8351781359
2024-06-11,8285928560
2024-06-12,8302391760
2024-06-13,8223368400
2024-06-14,8180564080
2024-06-17,8177271440
2024-06-18,8216783119
2024-06-20,8249709520
2024-06-21,8383061440
2024-06-24,8364951920
2024-06-25,8267819040
2024-06-26,8305684400
2024-06-27,8282635920
2024-06-28,8430804720
2024-07-01,8468670080
2024-07-02,8557571359
2024-07-03,8610253600
2024-07-05,8605314640
2024-07-08,8564156640
2024-07-09,8546047119
2024-07-10,8623424160
2024-07-11,8657996880
2024-07-12,8712325440
2024-07-15,8820982560
2024-07-16,8847323680
2024-07-17,8773239280
2024-07-18,8666228480
2024-07-19,8625070480
2024-07-22,9069576880
2024-07-23,9102503280
2024-07-24,8977382960
2024-07-25,8789702480
2024-07-26,8868725840
2024-07-29,8814397280
2024-07-30,8792995120
2024-07-31,8822628880
2024-08-01,8783117200
2024-08-02,8564156640
2024-08-05,8407994000
2024-08-06,8577470200
2024-08-07,8871996800
2024-08-08,8837443400
2024-08-09,8880223800
