,CVS
2023-03-06,106450510000
2023-03-07,103217350000
2023-03-08,102396230000
2023-03-09,98791000000
2023-03-10,98919300000
2023-03-13,97867240000
2023-03-14,96943480000
2023-03-15,96738200000
2023-03-16,97289890000
2023-03-17,95416710000
2023-03-20,96199340000
2023-03-21,96943480000
2023-03-22,95468030000
2023-03-23,92850710000
2023-03-24,93992580000
2023-03-27,94390309999
2023-03-28,93812960000
2023-03-29,95057470000
2023-03-30,95840100000
2023-03-31,95339730000
2023-04-03,97623470000
2023-04-04,97828750000
2023-04-05,99753250000
2023-04-06,99483820000
2023-04-10,97559320000
2023-04-11,97880070000
2023-04-12,96122360000
2023-04-13,96763860000
2023-04-14,95840100000
2023-04-17,97251400000
2023-04-18,97687620000
2023-04-19,95211429999
2023-04-20,93979750000
2023-04-21,93453720000
2023-04-24,94223520000
2023-04-25,93492210000
2023-04-26,92709580000
2023-04-27,93735980000
2023-04-28,94056730000
2023-05-01,94800870000
2023-05-02,93351080000
2023-05-03,89912640000
2023-05-04,88257570000
2023-05-05,90682440000
2023-05-08,89399440000
2023-05-09,89771510000
2023-05-10,89437929999
2023-05-11,88488510000
2023-05-12,87988140000
2023-05-15,88334550000
2023-05-16,86089300000
2023-05-17,89078690000
2023-05-18,88924730000
2023-05-19,89014540000
2023-05-22,89065860000
2023-05-23,89386610000
2023-05-24,88296059999
2023-05-25,86820610000
2023-05-26,86782120000
2023-05-30,86153450000
2023-05-31,87282490000
2023-06-01,88373040000
2023-06-02,89797170000
2023-06-05,90759420000
2023-06-06,90464330000
2023-06-07,91708840000
2023-06-08,92055250000
2023-06-09,92068080000
2023-06-12,91734500000
2023-06-13,92709580000
2023-06-14,85511950000
2023-06-15,89168500000
2023-06-16,86884760000
2023-06-20,88103610000
2023-06-21,88231910000
2023-06-22,89053030000
2023-06-23,89296800000
2023-06-26,89617550000
2023-06-27,88116440000
2023-06-28,87423620000
2023-06-29,88219080000
2023-06-30,88970310000
2023-07-03,89793990000
2023-07-05,89562330000
2023-07-06,89497980000
2023-07-07,89021790000
2023-07-10,89266320000
2023-07-11,91724490000
2023-07-12,90694890000
2023-07-13,91660140000
2023-07-14,91866060000
2023-07-17,91595790000
2023-07-18,93062970000
2023-07-19,95727060000
2023-07-20,96357690000
2023-07-21,96589350000
2023-07-24,97747650000
2023-07-25,97374420000
2023-07-26,96653700000
2023-07-27,97129890000
2023-07-28,96023070000
2023-07-31,96126030000
2023-08-01,95173650000
2023-08-02,98339670000
2023-08-03,95649839999
2023-08-04,93809430000
2023-08-07,95122170000
2023-08-08,95238000000
2023-08-09,96010200000
2023-08-10,95186519999
2023-08-11,96357690000
2023-08-14,95675580000
2023-08-15,94375710000
2023-08-16,93590640000
2023-08-17,85971600000
2023-08-18,85984470000
2023-08-21,86331960000
2023-08-22,86293350000
2023-08-23,85456800000
2023-08-24,85572630000
2023-08-25,86640839999
2023-08-28,86537880000
2023-08-29,86396310000
2023-08-30,86010210000
2023-08-31,83873790000
2023-09-01,84517290000
2023-09-05,84440070000
2023-09-06,84311370000
2023-09-07,84427200000
2023-09-08,84736080000
2023-09-11,88481250000
2023-09-12,90759240000
2023-09-13,90398880000
2023-09-14,90025650000
2023-09-15,91209690000
2023-09-18,90990900000
2023-09-19,92651130000
2023-09-20,91904670000
2023-09-21,92522430000
2023-09-22,91570050000
2023-09-25,93397589999
2023-09-26,91801710000
2023-09-27,89806860000
2023-09-28,90128610000
2023-09-29,89858339999
2023-10-02,89760720000
2023-10-03,89194000000
2023-10-04,88846240000
2023-10-05,89838000000
2023-10-06,90031200000
2023-10-09,91770000000
2023-10-10,92388240000
2023-10-11,92388240000
2023-10-12,91344960000
2023-10-13,92143520000
2023-10-16,92079120000
2023-10-17,92748880000
2023-10-18,91563920000
2023-10-19,90945680000
2023-10-20,88936400000
2023-10-23,88859120000
2023-10-24,88833360000
2023-10-25,88266640000
2023-10-26,87558240000
2023-10-27,85381520000
2023-10-30,87596880000
2023-10-31,88884880000
2023-11-01,88524240000
2023-11-02,89696320000
2023-11-03,90482000000
2023-11-06,91551040000
2023-11-07,90482000000
2023-11-08,88550000000
2023-11-09,85961120000
2023-11-10,87171840000
2023-11-13,87326400000
2023-11-14,88228000000
2023-11-15,89039440000
2023-11-16,87906000000
2023-11-17,88627280000
2023-11-20,87918880000
2023-11-21,87687040000
2023-11-22,89052320000
2023-11-24,89412960000
2023-11-27,88537120000
2023-11-28,89284159999
2023-11-29,86167200000
2023-11-30,87519600000
2023-12-01,88202240000
2023-12-04,88202240000
2023-12-05,91473760000
2023-12-06,94668000000
2023-12-07,95324880000
2023-12-08,96728800000
2023-12-11,95002880000
2023-12-12,94783920000
2023-12-13,96973520000
2023-12-14,95943120000
2023-12-15,95865840000
2023-12-18,96445440000
2023-12-19,98222880000
2023-12-20,99485120000
2023-12-21,101262560000
2023-12-22,101442880000
2023-12-26,101752000000
2023-12-27,101520159999
2023-12-28,101713360000
2023-12-29,101700479999
2024-01-02,101871000000
2024-01-03,101908800000
2024-01-04,101442600000
2024-01-05,102589200000
2024-01-08,101656800000
2024-01-09,101253600000
2024-01-10,99842400000
2024-01-11,99451800000
2024-01-12,96465600000
2024-01-16,97549200000
2024-01-17,97007400000
2024-01-18,93088800000
2024-01-19,92257200000
2024-01-22,93151800000
2024-01-23,94626000000
2024-01-24,93479400000
2024-01-25,90707400000
2024-01-26,91980000000
2024-01-29,92584800000
2024-01-30,93051000000
2024-01-31,93706200000
2024-02-01,93139200000
2024-02-02,92093400000
2024-02-05,91274400000
2024-02-06,92937600000
2024-02-07,95823000000
2024-02-08,94600800000
2024-02-09,96163199999
2024-02-12,97385400000
2024-02-13,96503400000
2024-02-14,96276600000
2024-02-15,96516000000
2024-02-16,97146000000
2024-02-20,96150600000
2024-02-21,97209000000
2024-02-22,97146000000
2024-02-23,97272000000
2024-02-26,96301800000
2024-02-27,96100200000
2024-02-28,94739400000
2024-02-29,93706200000
2024-03-01,93038400000
2024-03-04,93101400000
2024-03-05,92874599999
2024-03-06,93668400000
2024-03-07,93618000000
2024-03-08,94588199999
2024-03-11,95684400000
2024-03-12,94764599999
2024-03-13,94600800000
2024-03-14,96289200000
2024-03-15,97524000000
2024-03-18,97738199999
2024-03-19,98355600000
2024-03-20,99514800000
2024-03-21,98620200000
2024-03-22,98884800000
2024-03-25,99514800000
2024-03-26,99943199999
2024-03-27,100081800000
2024-03-28,100497600000
2024-04-01,100245600000
2024-04-02,93013199999
2024-04-03,93996000000
2024-04-04,93114000000
2024-04-05,93970800000
2024-04-08,93794400000
2024-04-09,92433600000
2024-04-10,89649000000
2024-04-11,87872400000
2024-04-12,86486400000
2024-04-15,86889599999
2024-04-16,86977800000
2024-04-17,86436000000
2024-04-18,87431400000
2024-04-19,87885000000
2024-04-22,87733800000
2024-04-23,86310000000
2024-04-24,85390200000
2024-04-25,84835800000
2024-04-26,84646800000
2024-04-29,84987000000
2024-04-30,85314599999
2024-05-01,70950600000
2024-05-02,69489000000
2024-05-03,70434000000
2024-05-06,70522200000
2024-05-07,70232400000
2024-05-08,69186600000
2024-05-09,70156800000
2024-05-10,70333200000
2024-05-13,71152200000
2024-05-14,70560000000
2024-05-15,70887600000
2024-05-16,72475200000
2024-05-17,72676800000
2024-05-20,72324000000
2024-05-21,72223200000
2024-05-22,72374400000
2024-05-23,70119000000
2024-05-24,69980400000
2024-05-28,67573800000
2024-05-29,67624200000
2024-05-30,70610400000
2024-05-31,75096000000
2024-06-03,75864600000
2024-06-04,75927600000
2024-06-05,76482000000
2024-06-06,76784400000
2024-06-07,77842800000
2024-06-10,75952800000
2024-06-11,75600000000
2024-06-12,75587400000
2024-06-13,76897800000
2024-06-14,75877200000
2024-06-17,76973400000
2024-06-18,76872600000
2024-06-20,76860000000
2024-06-21,77326200000
2024-06-24,77779800000
2024-06-25,76154400000
2024-06-26,76393800000
2024-06-27,73533600000
2024-06-28,74415600000
2024-07-01,73269000000
2024-07-02,72475200000
2024-07-03,71442000000
2024-07-05,71341200000
2024-07-08,71681400000
2024-07-09,72601200000
2024-07-10,72487800000
2024-07-11,73344600000
2024-07-12,74340000000
2024-07-15,73924200000
2024-07-16,75675600000
2024-07-17,77616000000
2024-07-18,75486600000
2024-07-19,75058200000
2024-07-22,73495800000
2024-07-23,73042200000
2024-07-24,73760400000
2024-07-25,73899000000
2024-07-26,76860000000
2024-07-29,77578200000
2024-07-30,79606800000
2024-07-31,76015800000
2024-08-01,75637800000
2024-08-02,74743200000
2024-08-05,72609360000
2024-08-06,73275040000
2024-08-07,70926320000
2024-08-08,72659600000
2024-08-09,71730160000
