,DE
2018-07-18,45034435000
2018-07-19,45387050000
2018-07-20,44374494999
2018-07-23,43843955000
2018-07-24,45238240000
2018-07-25,45717020000
2018-07-26,46173155000
2018-07-27,45548800000
2018-07-30,44265460000
2018-07-31,46376237000
2018-08-01,45453773000
2018-08-02,45511427000
2018-08-03,45918208000
2018-08-06,46100779000
2018-08-07,46802236000
2018-08-08,46382643000
2018-08-09,44787549000
2018-08-10,43897115000
2018-08-13,43852273000
2018-08-14,44409595000
2018-08-15,43464710000
2018-08-16,43993205000
2018-08-17,45030977000
2018-08-20,45011759000
2018-08-21,46068749000
2018-08-22,45677983000
2018-08-23,45219954000
2018-08-24,46366628000
2018-08-27,46827860000
2018-08-28,46923950000
2018-08-29,46760597000
2018-08-30,45905396000
2018-08-31,46059140000
2018-09-04,45386510000
2018-09-05,46405064000
2018-09-06,46475530000
2018-09-07,47285889000
2018-09-10,47599783000
2018-09-11,47596580000
2018-09-12,47333934000
2018-09-13,47683061000
2018-09-14,47327528000
2018-09-17,47737512000
2018-09-18,47737512000
2018-09-19,48810516999
2018-09-20,49348621000
2018-09-21,48945043000
2018-09-24,48541465000
2018-09-25,48458187000
2018-09-26,48788096000
2018-09-27,48435766000
2018-09-28,48150699000
2018-10-01,48320458000
2018-10-02,49588846000
2018-10-03,50674663000
2018-10-04,50706693000
2018-10-05,50094920000
2018-10-08,49268546000
2018-10-09,48189135000
2018-10-10,47231438000
2018-10-11,46914341000
2018-10-12,47538925999
2018-10-15,47548535000
2018-10-16,48672788000
2018-10-17,48570291999
2018-10-18,47148160000
2018-10-19,46734973000
2018-10-22,46584432000
2018-10-23,44723489000
2018-10-24,42884966999
2018-10-25,43810634000
2018-10-26,42599900000
2018-10-29,41583360000
2018-10-30,42284060000
2018-10-31,43137640000
2018-11-01,44797025000
2018-11-02,45137820000
2018-11-05,45434025000
2018-11-06,46332195000
2018-11-07,47274955000
2018-11-08,46714394999
2018-11-09,46121985000
2018-11-12,46045545000
2018-11-13,46892755000
2018-11-14,46889570000
2018-11-15,46723950000
2018-11-16,47096595000
2018-11-19,45408545000
2018-11-20,44118620000
2018-11-21,45188780000
2018-11-23,45494540000
2018-11-26,47431019999
2018-11-27,47077485000
2018-11-28,48415185000
2018-11-29,47765445000
2018-11-30,49329280000
2018-12-03,51663885000
2018-12-04,48281415000
2018-12-06,49173214999
2018-12-07,46902310000
2018-12-10,46829055000
2018-12-11,46819500000
2018-12-12,47182589999
2018-12-13,47236735000
2018-12-14,47459685000
2018-12-17,46526480000
2018-12-18,47529755000
2018-12-19,46526480000
2018-12-20,46067839999
2018-12-21,45542315000
2018-12-24,43755530000
2018-12-26,45631495000
2018-12-27,46730320000
2018-12-28,46271680000
2018-12-31,47510644999
2019-01-02,47169850000
2019-01-03,45879925000
2019-01-04,48310080000
2019-01-07,49099960000
2019-01-08,49979019999
2019-01-09,49154105000
2019-01-10,50679720000
2019-01-11,50412180000
2019-01-14,50135085000
2019-01-15,50020425000
2019-01-16,50135085000
2019-01-17,50982295000
2019-01-18,52428285000
2019-01-22,50590540000
2019-01-23,50198785000
2019-01-24,50459955000
2019-01-25,51437750000
2019-01-28,49748171000
2019-01-29,51016592000
2019-01-30,51789089000
2019-01-31,52135600000
2019-02-01,52097452000
2019-02-04,52297729000
2019-02-05,52202359000
2019-02-06,52033872000
2019-02-07,51436220000
2019-02-08,51738225000
2019-02-11,51480726000
2019-02-12,52513901000
2019-02-13,51722330000
2019-02-14,51633317999
2019-02-15,50542921000
2019-02-19,49992954000
2019-02-20,50825852000
2019-02-21,51770015000
2019-02-22,52761863000
2019-02-25,52408994000
2019-02-26,52072020000
2019-02-27,52005261000
2019-02-28,52148316000
2019-03-01,51916249000
2019-03-04,52714178000
2019-03-05,51324955000
2019-03-06,50304496000
2019-03-07,50234558000
2019-03-08,50549279000
2019-03-11,50997517999
2019-03-12,50590605999
2019-03-13,50762272000
2019-03-14,50151904000
2019-03-15,50275885000
2019-03-18,50959370000
2019-03-19,51172363000
2019-03-20,50755914000
2019-03-21,50778167000
2019-03-22,49573326000
2019-03-25,50015207000
2019-03-26,50101040000
2019-03-27,50314033000
2019-03-28,50253632000
2019-03-29,50813136000
2019-04-01,51471189000
2019-04-02,51537948000
2019-04-03,51941680999
2019-04-04,52211896000
2019-04-05,52463037000
2019-04-08,52453500000
2019-04-09,50492057000
2019-04-10,50428477000
2019-04-11,50914864000
2019-04-12,51328134000
2019-04-15,51655571000
2019-04-16,52313624000
2019-04-17,52596555000
2019-04-18,53740995000
2019-04-22,53772785000
2019-04-23,53330904000
2019-04-24,52552049000
2019-04-25,51439399000
2019-04-26,52456679000
2019-04-29,52531011000
2019-04-30,52322517000
2019-05-01,51978186000
2019-05-02,51845508000
2019-05-03,52726869000
2019-05-06,50600862000
2019-05-07,49836384000
2019-05-08,49150881000
2019-05-09,49116132000
2019-05-10,49296195000
2019-05-13,46209852000
2019-05-14,46472049000
2019-05-15,45754956000
2019-05-16,46118241000
2019-05-17,42589638000
2019-05-20,42763383000
2019-05-21,43875350999
2019-05-22,43840602000
2019-05-23,43110873000
2019-05-24,43894305000
2019-05-28,43458363000
2019-05-29,44582967000
2019-05-30,44756712000
2019-05-31,44279702999
2019-06-03,45265311000
2019-06-04,46001358000
2019-06-05,46190898000
2019-06-06,46276191000
2019-06-07,46977489000
2019-06-10,47324979000
2019-06-11,47385000000
2019-06-12,47002761000
2019-06-13,47868327000
2019-06-14,47862009000
2019-06-17,48765483000
2019-06-18,50348142000
2019-06-19,50525046000
2019-06-20,51415884000
2019-06-21,51896052000
2019-06-24,52717392000
2019-06-25,52537329000
2019-06-26,52477308000
2019-06-27,52066638000
2019-06-28,52347789000
2019-07-01,52167725999
2019-07-02,52164567000
2019-07-03,52215111000
2019-07-05,51624377999
2019-07-08,51772850999
2019-07-09,51602265000
2019-07-10,50799879000
2019-07-11,50942034000
2019-07-12,52240383000
2019-07-15,52439400000
2019-07-16,52486785000
2019-07-17,51516972000
2019-07-18,51567516000
2019-07-19,52316199000
2019-07-22,52167725999
2019-07-23,53181765000
2019-07-24,52812162000
2019-07-25,52726869000
2019-07-26,53826200999
2019-07-29,53444614000
2019-07-30,53372417000
2019-07-31,51997535000
2019-08-01,50603819000
2019-08-02,49815930000
2019-08-05,47417734000
2019-08-06,47957642000
2019-08-07,47474236000
2019-08-08,48673334000
2019-08-09,48604276000
2019-08-12,46158995000
2019-08-13,46196662999
2019-08-14,44941062999
2019-08-15,45110569000
2019-08-16,46843297000
2019-08-19,47835220999
2019-08-20,47744190000
2019-08-21,48610554000
2019-08-22,48770643000
2019-08-23,46149578000
2019-08-26,47339259000
2019-08-27,47116390000
2019-08-28,47938808000
2019-08-29,49119072000
2019-08-30,48626249000
2019-09-03,47342398000
2019-09-04,47624908000
2019-09-05,49062570000
2019-09-06,49131628000
2019-09-09,49709204000
2019-09-10,51492156000
2019-09-11,51840585000
2019-09-12,51247314000
2019-09-13,51925337999
2019-09-16,51664801000
2019-09-17,51476461000
2019-09-18,51912782000
2019-09-19,51617716000
2019-09-20,51501573000
2019-09-23,51859419000
2019-09-24,52094844000
2019-09-25,51853141000
2019-09-26,52236099000
2019-09-27,52189014000
2019-09-30,52948652000
2019-10-01,51950450000
2019-10-02,51244175000
2019-10-03,51740137000
2019-10-04,52637891000
2019-10-07,52280045000
2019-10-08,51784083000
2019-10-09,52242377000
2019-10-10,52672420000
2019-10-11,53661205000
2019-10-14,53027127000
2019-10-15,54191695999
2019-10-16,53695734000
2019-10-17,54034745999
2019-10-18,54593487999
2019-10-21,54628017000
2019-10-22,54979585000
2019-10-23,54932500000
2019-10-24,54025329000
2019-10-25,54339229000
2019-10-28,54414565000
2019-10-29,54653129000
2019-10-30,54562098000
2019-10-31,54662545999
2019-11-01,55280929000
2019-11-04,56147850000
2019-11-05,56091419999
2019-11-06,55166595000
2019-11-07,55768514999
2019-11-08,55915860000
2019-11-11,56367300000
2019-11-12,55298264999
2019-11-13,55072544999
2019-11-14,54668130000
2019-11-15,54699480000
2019-11-18,54834285000
2019-11-19,54439275000
2019-11-20,53943945000
2019-11-21,55185405000
2019-11-22,54981630000
2019-11-25,55367235000
2019-11-26,55379775000
2019-11-27,53000310000
2019-11-29,52683675000
2019-12-02,51818415000
2019-12-03,51257250000
2019-12-04,51812145000
2019-12-05,51595830000
2019-12-06,51793335000
2019-12-09,52636650000
2019-12-10,53263650000
2019-12-11,53200950000
2019-12-12,54492570000
2019-12-13,54078750000
2019-12-16,54188475000
2019-12-17,54498840000
2019-12-18,54113235000
2019-12-19,54160260000
2019-12-20,54752775000
2019-12-23,54878175000
2019-12-24,54705750000
2019-12-26,54799800000
2019-12-27,55116435000
2019-12-30,54599160000
2019-12-31,54317010000
2020-01-02,55445610000
2020-01-03,55034925000
2020-01-06,55429935000
2020-01-07,54467490000
2020-01-08,55144650000
2020-01-09,55677600000
2020-01-10,54370305000
2020-01-13,54780990000
2020-01-14,54445544999
2020-01-15,54210419999
2020-01-16,55009845000
2020-01-17,55238700000
2020-01-21,54097560000
2020-01-22,53658660000
2020-01-23,53940810000
2020-01-24,53332620000
2020-01-27,51188280000
2020-01-28,51094230000
2020-01-29,50210160000
2020-01-30,50507985000
2020-01-31,49714830000
2020-02-03,49576428000
2020-02-04,51499476000
2020-02-05,52727220000
2020-02-06,52886952000
2020-02-07,52445340000
2020-02-10,52692768000
2020-02-11,53325432000
2020-02-12,53817156000
2020-02-13,53482032000
2020-02-14,52639524000
2020-02-18,52085160000
2020-02-19,51656076000
2020-02-20,51937956000
2020-02-21,55571076000
2020-02-24,53826552000
2020-02-25,52194780000
2020-02-26,52279343999
2020-02-27,50108868000
2020-02-28,49009536000
2020-03-02,51339743999
2020-03-03,49416696000
2020-03-04,51073524000
2020-03-05,49820724000
2020-03-06,51377328000
2020-03-09,46980000000
2020-03-10,48542868000
2020-03-11,45689616000
2020-03-12,40838147999
2020-03-13,43522272000
2020-03-16,37599660000
2020-03-17,39685572000
2020-03-18,35770572000
2020-03-19,37477512000
2020-03-20,34962516000
2020-03-23,34812180000
2020-03-24,39463200000
2020-03-25,40243068000
2020-03-26,43562988000
2020-03-27,42316452000
2020-03-30,44233236000
2020-03-31,43271712000
2020-04-01,41865443999
2020-04-02,43653816000
2020-04-03,42444864000
2020-04-06,44941068000
2020-04-07,44731224000
2020-04-08,45968364000
2020-04-09,45648900000
2020-04-13,43785360000
2020-04-14,43262316000
2020-04-15,42379092000
2020-04-16,40700340000
2020-04-17,43365672000
2020-04-20,43002360000
2020-04-21,41987592000
2020-04-22,42660972000
2020-04-23,42942852000
2020-04-24,43418916000
2020-04-27,43754040000
2020-04-28,44336592000
2020-04-29,46071720000
2020-04-30,45432792000
2020-05-01,43281108000
2020-05-04,41610220000
2020-05-05,42301950000
2020-05-06,41356690000
2020-05-07,42568000000
2020-05-08,42881000000
2020-05-11,42220569999
2020-05-12,40705650000
2020-05-13,39381660000
2020-05-14,39688400000
2020-05-15,39441130000
2020-05-18,43162700000
2020-05-19,42614950000
2020-05-20,44543030000
2020-05-21,44699530000
2020-05-22,44042230000
2020-05-26,46333390000
2020-05-27,48001680000
2020-05-28,47939080000
2020-05-29,47613560000
2020-06-01,46680819999
2020-06-02,47873350000
2020-06-03,49563550000
2020-06-04,50436819999
2020-06-05,52183360000
2020-06-08,52837530000
2020-06-09,51585530000
2020-06-10,50393000000
2020-06-11,47291170000
2020-06-12,48505610000
2020-06-15,48662110000
2020-06-16,49547900000
2020-06-17,48674630000
2020-06-18,48474310000
2020-06-19,48474310000
2020-06-22,48377280000
2020-06-23,48189480000
2020-06-24,47103370000
2020-06-25,48342850000
2020-06-26,46649520000
2020-06-29,48111230000
2020-06-30,49187950000
2020-07-01,49094050000
2020-07-02,49422700000
2020-07-06,50148860000
2020-07-07,49673100000
2020-07-08,49572940000
2020-07-09,49344450000
2020-07-10,49795170000
2020-07-13,51278790000
2020-07-14,53072280000
2020-07-15,53958069999
2020-07-16,54280459999
2020-07-17,55247630000
2020-07-20,54402530000
2020-07-21,54978450000
2020-07-22,54928370000
2020-07-23,55316490000
2020-07-24,54884550000
2020-07-27,55088000000
2020-07-28,55022270000
2020-07-29,56418250000
2020-07-30,55726520000
2020-07-31,55185030000
2020-08-03,55790442000
2020-08-04,55944351000
2020-08-05,57423762000
2020-08-06,56933766000
2020-08-07,57637350000
2020-08-10,59650731000
2020-08-11,60690402000
2020-08-12,60404571000
2020-08-13,59521950000
2020-08-14,60033933000
2020-08-17,60618159000
2020-08-18,60348033000
2020-08-19,60304059000
2020-08-20,60024510000
2020-08-21,62662950000
2020-08-24,64516140000
2020-08-25,64578960000
2020-08-26,66278241000
2020-08-27,65907603000
2020-08-28,65929590000
2020-08-31,65979846000
2020-09-01,68376429000
2020-09-02,68194251000
2020-09-03,66215421000
2020-09-04,66381894000
2020-09-08,66036384000
2020-09-09,67694832000
2020-09-10,67566051000
2020-09-11,67833036000
2020-09-14,68577453000
2020-09-15,67773357000
2020-09-16,67657140000
2020-09-17,69083154000
2020-09-18,69720777000
2020-09-21,67283361000
2020-09-22,68341878000
2020-09-23,67390155000
2020-09-24,68008932000
2020-09-25,68866425000
2020-09-28,69698790000
2020-09-29,69158538000
2020-09-30,69613983000
2020-10-01,68800464000
2020-10-02,70606539000
2020-10-05,71288136000
2020-10-06,71024292000
2020-10-07,72422037000
2020-10-08,73574784000
2020-10-09,73753821000
2020-10-12,74290932000
2020-10-13,74510802000
2020-10-14,74903427000
2020-10-15,74831184000
2020-10-16,75402846000
2020-10-19,74809197000
2020-10-20,75029067000
2020-10-21,74253240000
2020-10-22,74404008000
2020-10-23,75236373000
2020-10-26,73577925000
2020-10-27,71774991000
2020-10-28,70160517000
2020-10-29,71621082000
2020-10-30,70958331000
2020-11-02,72637950000
2020-11-03,75227460000
2020-11-04,73139550000
2020-11-05,77127270000
2020-11-06,77635140000
2020-11-09,78020745000
2020-11-10,79619595000
2020-11-11,78171225000
2020-11-12,77751135000
2020-11-13,78936165000
2020-11-16,81227850000
2020-11-17,80948835000
2020-11-18,80672955000
2020-11-19,80127465000
2020-11-20,81058560000
2020-11-23,81857985000
2020-11-24,81983385000
2020-11-25,80390805000
2020-11-27,82121325000
2020-11-30,82017870000
2020-12-01,79983255000
2020-12-02,81196500000
2020-12-03,79215180000
2020-12-04,79437765000
2020-12-07,79005135000
2020-12-08,79190100000
2020-12-09,79889205000
2020-12-10,79456575000
2020-12-11,80183895000
2020-12-14,79227720000
2020-12-15,82133865000
2020-12-16,81861120000
2020-12-17,82930154999
2020-12-18,84864450000
2020-12-21,83939625000
2020-12-22,84413010000
2020-12-23,83999190000
2020-12-24,84397335000
2020-12-28,83861250000
2020-12-29,83184089999
2020-12-30,83438025000
2020-12-31,84347175000
2021-01-04,83905140000
2021-01-05,85986779999
2021-01-06,91027860000
2021-01-07,93965355000
2021-01-08,92140785000
2021-01-11,92457420000
2021-01-12,94705214999
2021-01-13,94432470000
2021-01-14,94943475000
2021-01-15,92607900000
2021-01-19,92479365000
2021-01-20,94344690000
2021-01-21,95774250000
2021-01-22,95670795000
2021-01-25,93485700000
2021-01-26,92799135000
2021-01-27,88008855000
2021-01-28,91842960000
2021-01-29,90538800000
2021-02-01,91403288000
2021-02-02,94634512000
2021-02-03,94196592000
2021-02-04,96739656000
2021-02-05,96730272000
2021-02-08,99170112000
2021-02-09,98635224000
2021-02-10,98106592000
2021-02-11,98363088000
2021-02-12,97906400000
2021-02-16,99185751999
2021-02-17,97618624000
2021-02-18,93918200000
2021-02-19,103224000000
2021-02-22,105573128000
2021-02-23,105541848000
2021-02-24,108122448000
2021-02-25,108863783999
2021-02-26,109204736000
2021-03-01,112454728000
2021-03-02,109930432000
2021-03-03,107309168000
2021-03-04,105710760000
2021-03-05,109426824000
2021-03-08,110637360000
2021-03-09,110321432000
2021-03-10,112989616000
2021-03-11,114003088000
2021-03-12,115576472000
2021-03-15,117102936000
2021-03-16,116837056000
2021-03-17,118632528000
2021-03-18,118992248000
2021-03-19,116511744000
2021-03-22,116233351999
2021-03-23,111822872000
2021-03-24,112892648000
2021-03-25,114735040000
2021-03-26,116452312000
2021-03-29,115101016000
2021-03-30,116962176000
2021-03-31,117030992000
2021-04-01,116399136000
2021-04-05,117240568000
2021-04-06,117490808000
2021-04-07,117234312000
2021-04-08,117009096000
2021-04-09,117925600000
2021-04-12,118319728000
2021-04-13,118447976000
2021-04-14,119333200000
2021-04-15,119533392000
2021-04-16,119824296000
2021-04-19,119089216000
2021-04-20,115820456000
2021-04-21,117487680000
2021-04-22,115223008000
2021-04-23,117697256000
2021-04-26,119004760000
2021-04-27,119602208000
2021-04-28,118801440000
2021-04-29,117734792000
2021-04-30,116001880000
2021-05-03,116242470000
2021-05-04,118049380000
2021-05-05,117825460000
2021-05-06,121262010000
2021-05-07,122602420000
2021-05-10,121725400000
2021-05-11,119175200000
2021-05-12,116198930000
2021-05-13,117592210000
2021-05-14,119424000000
2021-05-17,119284050000
2021-05-18,114973590000
2021-05-19,111468620000
2021-05-20,110473420000
2021-05-21,111882250000
2021-05-24,111760960000
2021-05-25,112174590000
2021-05-26,111257140000
2021-05-27,112647310000
2021-05-28,112302100000
2021-06-01,113393710000
2021-06-02,110936810000
2021-06-03,111621010000
2021-06-04,110915040000
2021-06-07,110538730000
2021-06-08,110896380000
2021-06-09,108703829999
2021-06-10,106187840000
2021-06-11,106228270000
2021-06-14,104352940000
2021-06-15,105149100000
2021-06-16,104670160000
2021-06-17,102126180000
2021-06-18,102309670000
2021-06-21,105080680000
2021-06-22,106393100000
2021-06-23,108150250000
2021-06-24,109042820000
2021-06-25,108846890000
2021-06-28,108815790000
2021-06-29,108517230000
2021-06-30,109692810000
2021-07-01,110184190000
2021-07-02,109627500000
2021-07-06,108678950000
2021-07-07,109434680000
2021-07-08,106853380000
2021-07-09,108688280000
2021-07-12,110181079999
2021-07-13,109089470000
2021-07-14,107472270000
2021-07-15,107637100000
2021-07-16,106514390000
2021-07-19,104169450000
2021-07-20,108237329999
2021-07-21,109783000000
2021-07-22,109263630000
2021-07-23,110311700000
2021-07-26,110548060000
2021-07-27,109944720000
2021-07-28,109957160000
2021-07-29,111897800000
2021-07-30,112454489999
2021-08-02,110024145000
2021-08-03,113087326000
2021-08-04,111483097000
2021-08-05,112611312000
2021-08-06,113402608000
2021-08-09,114156812000
2021-08-10,116413242000
2021-08-11,119337328000
2021-08-12,119195142000
2021-08-13,118694400000
2021-08-16,118394572999
2021-08-17,116323603000
2021-08-18,114864651000
2021-08-19,110960718000
2021-08-20,108627013000
2021-08-23,112141480000
2021-08-24,113742618000
2021-08-25,116335967000
2021-08-26,117399271000
2021-08-27,117300359000
2021-08-30,117767100000
2021-08-31,116849072999
2021-09-01,116441061000
2021-09-02,118988045000
2021-09-03,120344993999
2021-09-07,114904834000
2021-09-08,114438093000
2021-09-09,112772043999
2021-09-10,112224937000
2021-09-13,111745832000
2021-09-14,110033418000
2021-09-15,111204907000
2021-09-16,109832503000
2021-09-17,107903718999
2021-09-20,105010543000
2021-09-21,104151245000
2021-09-22,105353643999
2021-09-23,108648650000
2021-09-24,107953175000
2021-09-27,108933022000
2021-09-28,109402854000
2021-09-29,108453917000
2021-09-30,103570137000
2021-10-01,105774020000
2021-10-04,104611804000
2021-10-05,104565439000
2021-10-06,104599440000
2021-10-07,106358218999
2021-10-08,106073847000
2021-10-11,102803568999
2021-10-12,102188460000
2021-10-13,101693900000
2021-10-14,101931907000
2021-10-15,102856116000
2021-10-18,102571743999
2021-10-19,106049118999
2021-10-20,106345855000
2021-10-21,105999663000
2021-10-22,105313461000
2021-10-25,109025752000
2021-10-26,105449465000
2021-10-27,104546893000
2021-10-28,108092270000
2021-10-29,105808021000
2021-11-01,110279750000
2021-11-02,109219220000
2021-11-03,105453570000
2021-11-04,107851290000
2021-11-05,109188480000
2021-11-08,110928364000
2021-11-09,109375994000
2021-11-10,108392314000
2021-11-11,109437474000
2021-11-12,110313564000
2021-11-15,111017510000
2021-11-16,111281874000
2021-11-17,108672048000
2021-11-18,109775614000
2021-11-19,106406510000
2021-11-22,107331784000
2021-11-23,107368671999
2021-11-24,113080164000
2021-11-26,110448820000
2021-11-29,107002865999
2021-11-30,106218996000
2021-12-01,104992470000
2021-12-02,107780588000
2021-12-03,107356376000
2021-12-06,108976374000
2021-12-07,111075915999
2021-12-08,110989844000
2021-12-09,111254208000
2021-12-10,110159864000
2021-12-13,108026508000
2021-12-14,107144270000
2021-12-15,105727156000
2021-12-16,107064346000
2021-12-17,106677021999
2021-12-20,104104084000
2021-12-21,107531594000
2021-12-22,106667800000
2021-12-23,107350228000
2021-12-27,107820550000
2021-12-28,107519298000
2021-12-29,106271254000
2021-12-30,105140021999
2021-12-31,105404386000
2022-01-03,107623814000
2022-01-04,114134546000
2022-01-05,114368170000
2022-01-06,115693064000
2022-01-07,116397010000
2022-01-10,116768964000
2022-01-11,116981070000
2022-01-12,115659250000
2022-01-13,116931886000
2022-01-14,116676744000
2022-01-18,118013934000
2022-01-19,115551660000
2022-01-20,112809652000
2022-01-21,111979671999
2022-01-24,111902821999
2022-01-25,113190828000
2022-01-26,114426576000
2022-01-27,115570104000
2022-01-28,114903046000
2022-01-31,115959941151
2022-02-01,116415894161
2022-02-02,115368434543
2022-02-03,114262440418
2022-02-04,113831133517
2022-02-07,114666020447
2022-02-08,120112810457
2022-02-09,121813391953
2022-02-10,121120220147
2022-02-11,120972343495
2022-02-14,119305650399
2022-02-15,121197239237
2022-02-16,120322302380
2022-02-17,117232296509
2022-02-18,113710983737
2022-02-22,108991253933
2022-02-23,103981932352
2022-02-24,105596252468
2022-02-25,106896334698
2022-02-28,110913650407
2022-03-01,110491585796
2022-03-02,115830549080
2022-03-03,117663603410
2022-03-04,120171344965
2022-03-07,113680176102
2022-03-08,112426305324
2022-03-09,113637045411
2022-03-10,116499074777
2022-03-11,119989579913
2022-03-14,121338954361
2022-03-15,119678422792
2022-03-16,119595242175
2022-03-17,125125212801
2022-03-18,127281747307
2022-03-21,130097565219
2022-03-22,131718046862
2022-03-23,132941110004
2022-03-24,133156763454
2022-03-25,134459926449
2022-03-28,133276913234
2022-03-29,127210889745
2022-03-30,128021130566
2022-03-31,127993403694
2022-04-01,128406226014
2022-04-04,128606475647
2022-04-05,127454270068
2022-04-06,126696402227
2022-04-07,126144945546
2022-04-08,128868340551
2022-04-11,128933036586
2022-04-12,129308889743
2022-04-13,131637947009
2022-04-14,134552349356
2022-04-18,135076079165
2022-04-19,134881991059
2022-04-20,134749518225
2022-04-21,130735283280
2022-04-22,124330375798
2022-04-25,118766516772
2022-04-26,117614311193
2022-04-27,118772678299
2022-04-28,118553944085
2022-04-29,116314228962
2022-05-02,115932043000
2022-05-03,118428704000
2022-05-04,120530035000
2022-05-05,116482464000
2022-05-06,114785586000
2022-05-09,110853572999
2022-05-10,110920475000
2022-05-11,110701522999
2022-05-12,110382218000
2022-05-13,111510429000
2022-05-16,113870245000
2022-05-17,116853466000
2022-05-18,112112547000
2022-05-19,110880942000
2022-05-20,95277571000
2022-05-23,101982976000
2022-05-24,102490822999
2022-05-25,104297177000
2022-05-26,105677791000
2022-05-27,109697993000
2022-05-31,108800897999
2022-06-01,107088815000
2022-06-02,109804428000
2022-06-03,109780100000
2022-06-06,110360931000
2022-06-07,111860144000
2022-06-08,107961582000
2022-06-09,105014853000
2022-06-10,101943443000
2022-06-13,98802090000
2022-06-14,99312978000
2022-06-15,100529378000
2022-06-16,96573037000
2022-06-17,98139152000
2022-06-21,100131007000
2022-06-22,96682513000
2022-06-23,90472791000
2022-06-24,94535567000
2022-06-27,95891853000
2022-06-28,94015556000
2022-06-29,91427665000
2022-06-30,91068827000
2022-07-01,91725683000
2022-07-05,88836733000
2022-07-06,87927474000
2022-07-07,92437277000
2022-07-08,92641024000
2022-07-11,90746481000
2022-07-12,90001436000
2022-07-13,90250797999
2022-07-14,89505753000
2022-07-15,90530570000
2022-07-18,90606595000
2022-07-19,94754519000
2022-07-20,95900976000
2022-07-21,96259814000
2022-07-22,94958266000
2022-07-25,98212136000
2022-07-26,97144745000
2022-07-27,99048411000
2022-07-28,100848683000
2022-07-29,104361038000
2022-08-01,101592276000
2022-08-02,100096284000
2022-08-03,101087604000
2022-08-04,102850952000
2022-08-05,103130324000
2022-08-08,103250484000
2022-08-09,103241472000
2022-08-10,105848944000
2022-08-11,108720768000
2022-08-12,110595264000
2022-08-15,109961420000
2022-08-16,111141992000
2022-08-17,109552876000
2022-08-18,110544196000
2022-08-19,111045864000
2022-08-22,111039856000
2022-08-23,112613952000
2022-08-24,114566552000
2022-08-25,116600260000
2022-08-26,113965752000
2022-08-29,114335244000
2022-08-30,110769496000
2022-08-31,109721100000
2022-09-01,109276508000
2022-09-02,108810888000
2022-09-06,108462424000
2022-09-07,109928376000
2022-09-08,110691392000
2022-09-09,111823900000
2022-09-12,112358611999
2022-09-13,109135320000
2022-09-14,108414360000
2022-09-15,107774508000
2022-09-16,106491800000
2022-09-19,108952076000
2022-09-20,106819236000
2022-09-21,105082924000
2022-09-22,103977452000
2022-09-23,100399688000
2022-09-26,99804896000
2022-09-27,100838272000
2022-09-28,103908360000
2022-09-29,102436400000
2022-09-30,100300556000
2022-10-03,103352620000
2022-10-04,108231116000
2022-10-05,106873308000
2022-10-06,106783188000
2022-10-07,106987460000
2022-10-10,108047872000
2022-10-11,109144332000
2022-10-12,108507484000
2022-10-13,110297868000
2022-10-14,107284856000
2022-10-17,108922036000
2022-10-18,111541524000
2022-10-19,111544528000
2022-10-20,109802208000
2022-10-21,115071224000
2022-10-24,115921356000
2022-10-25,117645652000
2022-10-26,117510472000
2022-10-27,118534836000
2022-10-28,119213740000
2022-10-31,117796032000
2022-11-01,115680096000
2022-11-02,114858720000
2022-11-03,117144288000
2022-11-04,117578784000
2022-11-07,118673952000
2022-11-08,120400032000
2022-11-09,118173984000
2022-11-10,121304736000
2022-11-11,120834527999
2022-11-14,121105344000
2022-11-15,121114272000
2022-11-16,120944640000
2022-11-17,122905824000
2022-11-18,123283776000
2022-11-21,122521920000
2022-11-22,123968256000
2022-11-23,130205952000
2022-11-25,131381472000
2022-11-28,131304096000
2022-11-29,131232672000
2022-11-30,131241600000
2022-12-01,131482656000
2022-12-02,132613536000
2022-12-05,130018464000
2022-12-06,130423200000
2022-12-07,131137440000
2022-12-08,131815968000
2022-12-09,129399456000
2022-12-12,130066080000
2022-12-13,130107744000
2022-12-14,130479744000
2022-12-15,127905504000
2022-12-16,128292384000
2022-12-19,128762592000
2022-12-20,129563136000
2022-12-21,131432064000
2022-12-22,129711936000
2022-12-23,130030368000
2022-12-27,129798240000
2022-12-28,128021568000
2022-12-29,127563264000
2022-12-30,127598976000
2023-01-03,126268704000
2023-01-04,126027648000
2023-01-05,123423648000
2023-01-06,126917472000
2023-01-09,127432320000
2023-01-10,130179168000
2023-01-11,129003648000
2023-01-12,129780384000
2023-01-13,130833888000
2023-01-17,130408320000
2023-01-18,126774624000
2023-01-19,121599360000
2023-01-20,122194560000
2023-01-23,121819584000
2023-01-24,124000992000
2023-01-25,123099264000
2023-01-26,125349120000
2023-01-27,124450368000
2023-01-30,124119060000
2023-01-31,124780084000
2023-02-01,126004749000
2023-02-02,119972905000
2023-02-03,119828306000
2023-02-06,121058873000
2023-02-07,120849352000
2023-02-08,120309319000
2023-02-09,120403751000
2023-02-10,123289829000
2023-02-13,122563883000
2023-02-14,120787381000
2023-02-15,121002804000
2023-02-16,118913496000
2023-02-17,127869781000
2023-02-21,126057867000
2023-02-22,125833591000
2023-02-23,125432255000
2023-02-24,123180642000
2023-02-27,124423013000
2023-02-28,123717724000
2023-03-01,123868225000
2023-03-02,124337434000
2023-03-03,126975627999
2023-03-06,125627021000
