,GWW
2023-03-06,35122430000
2023-03-07,34872434000
2023-03-08,35160080000
2023-03-09,34789102000
2023-03-10,34029576000
2023-03-13,33877972000
2023-03-14,34443726000
2023-03-15,33520548000
2023-03-16,34202766000
2023-03-17,33307700000
2023-03-20,33829278000
2023-03-21,34177164000
2023-03-22,33564222000
2023-03-23,33402076000
2023-03-24,33312720000
2023-03-27,33717332000
2023-03-28,33927168000
2023-03-29,33887008000
2023-03-30,33597354000
2023-03-31,34509381000
2023-04-03,34226816999
2023-04-04,32899667999
2023-04-05,32377125000
2023-04-06,32147166000
2023-04-10,32638146000
2023-04-11,32484840000
2023-04-12,32834538000
2023-04-13,32399169000
2023-04-14,32620611000
2023-04-17,33107082000
2023-04-18,33383634000
2023-04-19,33338042999
2023-04-20,33425216999
2023-04-21,33572511000
2023-04-24,33833532000
2023-04-25,33658683000
2023-04-26,33056982000
2023-04-27,34887636000
2023-04-28,34848057000
2023-05-01,34867596000
2023-05-02,34509381000
2023-05-03,34248861000
2023-05-04,33441750000
2023-05-05,33843051000
2023-05-08,33978822000
2023-05-09,34293951000
2023-05-10,34141146000
2023-05-11,34286937000
2023-05-12,34299462000
2023-05-15,33586539000
2023-05-16,33279426000
2023-05-17,33630627000
2023-05-18,34032429000
2023-05-19,34157178000
2023-05-22,33632129999
2023-05-23,33047964000
2023-05-24,32894658000
2023-05-25,33046461000
2023-05-26,33277923000
2023-05-30,32768405999
2023-05-31,32515902000
2023-06-01,32831030999
2023-06-02,33956277000
2023-06-05,33850566000
2023-06-06,34359080999
2023-06-07,34961784000
2023-06-08,35319498000
2023-06-09,35394648000
2023-06-12,36188733000
2023-06-13,36922698000
2023-06-14,36426207000
2023-06-15,37268889000
2023-06-16,36694743000
2023-06-20,36607068000
2023-06-21,37179210000
2023-06-22,36870093000
2023-06-23,36968790000
2023-06-26,37479309000
2023-06-27,38602050000
2023-06-28,38726799000
2023-06-29,39193230000
2023-06-30,39350641000
2023-07-03,39049744000
2023-07-05,39056231000
2023-07-06,38866611000
2023-07-07,38731382000
2023-07-10,39757326000
2023-07-11,39705430000
2023-07-12,38787270000
2023-07-13,38002343000
2023-07-14,38091165000
2023-07-17,38123600000
2023-07-18,37934479000
2023-07-19,38225895000
2023-07-20,38280785000
2023-07-21,38373100000
2023-07-24,38386074000
2023-07-25,38253839000
2023-07-26,38029788000
2023-07-27,36161033000
2023-07-28,36495363000
2023-07-31,36850651000
2023-08-01,36193468000
2023-08-02,36015325000
2023-08-03,36071712000
2023-08-04,35342673000
2023-08-07,35790775000
2023-08-08,35602652000
2023-08-09,35664029000
2023-08-10,35542772000
2023-08-11,35595666000
2023-08-14,35712432000
2023-08-15,35572712000
2023-08-16,35394569000
2023-08-17,35097165000
2023-08-18,35107145000
2023-08-21,35082694000
2023-08-22,34873613000
2023-08-23,35285787000
2023-08-24,35350657000
2023-08-25,35656544000
2023-08-28,35439978000
2023-08-29,35818220000
2023-08-30,36192969000
2023-08-31,35635586000
2023-09-01,35467922000
2023-09-05,34581199000
2023-09-06,34607646000
2023-09-07,34520321000
2023-09-08,34427507000
2023-09-11,34530301000
2023-09-12,34257847000
2023-09-13,34179005000
2023-09-14,34743374000
2023-09-15,34586688000
2023-09-18,34621119000
2023-09-19,34483894000
2023-09-20,34181001000
2023-09-21,34054754000
2023-09-22,34005852000
2023-09-25,34425511000
2023-09-26,34207947000
2023-09-27,34935489000
2023-09-28,34872615000
2023-09-29,34522816000
2023-10-02,34383690000
2023-10-03,34007985000
2023-10-04,34592085000
2023-10-05,34776225000
2023-10-06,35457840000
2023-10-09,35932545000
2023-10-10,35188560000
2023-10-11,35357355000
2023-10-12,36401310000
2023-10-13,36207270000
2023-10-16,36223110000
2023-10-17,36538920000
2023-10-18,35237070000
2023-10-19,34790085000
2023-10-20,34228755000
2023-10-23,33972840000
2023-10-24,33992145000
2023-10-25,33531795000
2023-10-26,34633665000
2023-10-27,34984620000
2023-10-30,35939970000
2023-10-31,36126585000
2023-11-01,36733950000
2023-11-02,37436355000
2023-11-03,38002635000
2023-11-06,37973430000
2023-11-07,38260035000
2023-11-08,38660490000
2023-11-09,38695635000
2023-11-10,39216375000
2023-11-13,39088170000
2023-11-14,39671775000
2023-11-15,39342600000
2023-11-16,39354975000
2023-11-17,39708900000
2023-11-20,40034115000
2023-11-21,39935115000
2023-11-22,40044510000
2023-11-24,40208850000
2023-11-27,40112820000
2023-11-28,38369430000
2023-11-29,38396655000
2023-11-30,38916405000
2023-12-01,39777210000
2023-12-04,39669300000
2023-12-05,39529215000
2023-12-06,39725235000
2023-12-07,39966300000
2023-12-08,39800475000
2023-12-11,40463280000
2023-12-12,40642965000
2023-12-13,40531095000
2023-12-14,41026095000
2023-12-15,40765230000
2023-12-18,41241420000
2023-12-19,41094405000
2023-12-20,40392495000
2023-12-21,40789980000
2023-12-22,40978575000
2023-12-26,41007285000
2023-12-27,41149350000
2023-12-28,40941450000
2023-12-29,41020155000
2024-01-02,40011408000
2024-01-03,39800340000
2024-01-04,40146216000
2024-01-05,40280532000
2024-01-08,40453716000
2024-01-09,40540308000
2024-01-10,40876836000
2024-01-11,41183844000
2024-01-12,41432304000
2024-01-16,41355060000
2024-01-17,41282736000
2024-01-18,42912240000
2024-01-19,42508800000
2024-01-22,43131672000
2024-01-23,43081488000
2024-01-24,42865008000
2024-01-25,43367340000
2024-01-26,43455408000
2024-01-29,44091072000
2024-01-30,45007176000
2024-01-31,44065488000
2024-02-01,45393888000
2024-02-02,47848968000
2024-02-05,46525488000
2024-02-06,46264728000
2024-02-07,46494000000
2024-02-08,46736556000
2024-02-09,47183292000
2024-02-12,46602732000
2024-02-13,46022172000
2024-02-14,46464480000
2024-02-15,46429548000
2024-02-16,46041360000
2024-02-20,46009380000
2024-02-21,46299168000
2024-02-22,47142456000
2024-02-23,47179356000
2024-02-26,47410596000
2024-02-27,47701368000
2024-02-28,47955240000
2024-02-29,47894232000
2024-03-01,48260280000
2024-03-04,48589920000
2024-03-05,48499392000
2024-03-06,48343920000
2024-03-07,48660768000
2024-03-08,47739744000
2024-03-11,47428308000
2024-03-12,47843556000
2024-03-13,47957208000
2024-03-14,48791148000
2024-03-15,48923004000
2024-03-18,48928908000
2024-03-19,49281672000
2024-03-20,49995072000
2024-03-21,50653860000
2024-03-22,50533319999
2024-03-25,49580808000
2024-03-26,49464204000
2024-03-27,50192364000
2024-03-28,50051160000
2024-04-01,49674288000
2024-04-02,49224600000
2024-04-03,49529640000
2024-04-04,48863964000
2024-04-05,49929636000
2024-04-08,49924224000
2024-04-09,49579332000
2024-04-10,49241820000
2024-04-11,47540484000
2024-04-12,47476524000
2024-04-15,47006664000
2024-04-16,47069148000
2024-04-17,46736064000
2024-04-18,46126968000
2024-04-19,46378380000
2024-04-22,46349844000
2024-04-23,47024868000
2024-04-24,47149344000
2024-04-25,46633728000
2024-04-26,45719592000
2024-04-29,45977400000
2024-04-30,45330420000
2024-05-01,45278760000
2024-05-02,45455880000
2024-05-03,45851448000
2024-05-06,46249968000
2024-05-07,46537788000
2024-05-08,46686864000
2024-05-09,47045532000
2024-05-10,47167056000
2024-05-13,46703592000
2024-05-14,46767060000
2024-05-15,47140980000
2024-05-16,46632252000
2024-05-17,46526472000
2024-05-20,46907280000
2024-05-21,47073084000
2024-05-22,47424372000
2024-05-23,46971240000
2024-05-24,47546880000
2024-05-28,46204704000
2024-05-29,44800044000
2024-05-30,44647524000
2024-05-31,45335832000
2024-06-03,43717152000
2024-06-04,43646304000
2024-06-05,43801284000
2024-06-06,43248276000
2024-06-07,43898700000
2024-06-10,44150112000
2024-06-11,44294268000
2024-06-12,45013080000
2024-06-13,45316644000
2024-06-14,44614068000
2024-06-17,45138540000
2024-06-18,45484908000
2024-06-20,45032268000
2024-06-21,45020952000
2024-06-24,45042600000
2024-06-25,44775936000
2024-06-26,44712468000
2024-06-27,44464008000
2024-06-28,44390208000
2024-07-01,44092548000
2024-07-02,45164124000
2024-07-03,45043092000
2024-07-05,44897460000
2024-07-08,45133620000
2024-07-09,44701644000
2024-07-10,44441376000
2024-07-11,44481228000
2024-07-12,45188232000
2024-07-15,46384776000
2024-07-16,48613044000
2024-07-17,47961144000
2024-07-18,47102112000
2024-07-19,46534836000
2024-07-22,46819212000
2024-07-23,46803960000
2024-07-24,45885396000
2024-07-25,46944180000
2024-07-26,47740728000
2024-07-29,47373690000
2024-07-30,47351640000
2024-07-31,47863690000
2024-08-01,46175640000
2024-08-02,46686710000
2024-08-05,46549510000
2024-08-06,46680340000
2024-08-07,46608310000
2024-08-08,47639760000
2024-08-09,47986190000
