,CB
2023-03-03,85799282965
2023-03-06,86197000549
2023-03-07,85674996220
2023-03-08,84253984435
2023-03-09,82389683260
2023-03-10,82194967360
2023-03-13,79535231017
2023-03-14,80376237991
2023-03-15,77637786710
2023-03-16,79485516319
2023-03-17,77389213220
2023-03-20,78545079948
2023-03-21,80492238953
2023-03-22,78731510066
2023-03-23,77061924791
2023-03-24,77285640932
2023-03-27,78267506218
2023-03-28,78532651274
2023-03-29,80065521129
2023-03-30,80131807393
2023-03-31,80096803332
2023-04-03,81128021832
2023-04-04,80624787204
2023-04-05,80843405526
2023-04-06,81177520320
2023-04-10,80859905022
2023-04-11,81705504192
2023-04-12,82179864702
2023-04-13,82546978488
2023-04-14,80756783172
2023-04-17,81759127554
2023-04-18,83194583706
2023-04-19,84353673300
2023-04-20,84130930104
2023-04-21,82988340006
2023-04-24,82732597818
2023-04-25,82984215132
2023-04-26,81825125538
2023-04-27,82097367222
2023-04-28,83140960344
2023-05-01,83380203036
2023-05-02,82703723700
2023-05-03,81581757972
2023-05-04,80628912078
2023-05-05,82056118482
2023-05-08,82357234284
2023-05-09,83107961352
2023-05-10,82691349078
2023-05-11,83070837486
2023-05-12,82608851598
2023-05-15,82518104370
2023-05-16,82332485040
2023-05-17,82056118482
2023-05-18,82761471936
2023-05-19,82984215132
2023-05-22,81755002680
2023-05-23,81029024856
2023-05-24,80051429718
2023-05-25,78615973566
2023-05-26,78409729866
2023-05-30,78413854740
2023-05-31,76640158920
2023-06-01,77423884980
2023-06-02,79346076264
2023-06-05,78917089368
2023-06-06,79040835588
2023-06-07,79440948366
2023-06-08,79032585840
2023-06-09,78846966510
2023-06-12,78599474070
2023-06-13,79152207186
2023-06-14,77894120616
2023-06-15,78892340124
2023-06-16,80410293756
2023-06-20,79721439798
2023-06-21,79989556608
2023-06-22,80492791236
2023-06-23,79709065176
2023-06-26,78694346172
2023-06-27,78269484150
2023-06-28,76277170008
2023-06-29,78001367340
2023-06-30,78854370222
2023-07-03,78747898804
2023-07-05,78264682368
2023-07-06,78711043313
2023-07-07,78432579604
2023-07-10,77023880842
2023-07-11,78670092767
2023-07-12,77920697787
2023-07-13,77806036260
2023-07-14,77122162151
2023-07-17,78489910368
2023-07-18,79034552622
2023-07-19,79112358658
2023-07-20,81651292473
2023-07-21,81823284763
2023-07-24,82122223745
2023-07-25,80066506366
2023-07-26,84313077924
2023-07-27,86487551884
2023-07-28,84349933414
2023-07-31,83707009852
2023-08-01,83219698361
2023-08-02,84173846069
2023-08-03,83088656616
2023-08-04,82277835817
2023-08-07,83137797271
2023-08-08,82343356690
2023-08-09,82310596254
2023-08-10,82560394580
2023-08-11,82625915453
2023-08-14,82584964908
2023-08-15,81643102363
2023-08-16,82732386871
2023-08-17,81917471018
2023-08-18,81860140254
2023-08-21,81921566072
2023-08-22,81532535891
2023-08-23,82425257781
2023-08-24,82380212181
2023-08-25,82568584690
2023-08-28,82216409999
2023-08-29,82691436326
2023-08-30,82621820399
2023-08-31,82257360544
2023-09-01,83248363743
2023-09-05,81925661127
2023-09-06,82695531380
2023-09-07,83547302725
2023-09-08,83813481270
2023-09-11,84501450432
2023-09-12,85295891013
2023-09-13,85942909630
2023-09-14,86806966138
2023-09-15,86897057338
2023-09-18,87679212755
2023-09-19,87744733628
2023-09-20,87535885847
2023-09-21,87015813920
2023-09-22,87257422138
2023-09-25,86909342502
2023-09-26,86802871084
2023-09-27,86663639230
2023-09-28,86925722720
2023-09-29,85250845413
2023-10-02,84046080000
2023-10-03,83439352000
2023-10-04,84563224000
2023-10-05,85821472000
2023-10-06,85328760000
2023-10-09,85711528000
2023-10-10,85377624000
2023-10-11,85585296000
2023-10-12,85243248000
2023-10-13,85894768000
2023-10-16,87148944000
2023-10-17,88008136000
2023-10-18,87613152000
2023-10-19,85735960000
2023-10-20,84693528000
2023-10-23,84094944000
2023-10-24,86098368000
2023-10-25,87812680000
2023-10-26,86770248000
2023-10-27,84921560000
2023-10-30,87018640000
2023-10-31,87393264000
2023-11-01,89710232000
2023-11-02,89013920000
2023-11-03,89091288000
2023-11-06,89400760000
2023-11-07,89152368000
2023-11-08,89180872000
2023-11-09,89107576000
2023-11-10,90577568000
2023-11-13,90398400000
2023-11-14,89400760000
2023-11-15,88859184000
2023-11-16,90398400000
2023-11-17,90654936000
2023-11-20,90870752000
2023-11-21,91738088000
2023-11-22,92300024000
2023-11-24,92450688000
2023-11-27,92984120000
2023-11-28,91615928000
2023-11-29,91652576000
2023-11-30,93423896000
2023-12-01,93110352000
2023-12-04,92890464000
2023-12-05,92385536000
2023-12-06,91330888000
2023-12-07,90858536000
2023-12-08,90768952000
2023-12-11,91404184000
2023-12-12,92462904000
2023-12-13,92071992000
2023-12-14,89791672000
2023-12-15,89612504000
2023-12-18,89710232000
2023-12-19,90321032000
2023-12-20,89099432000
2023-12-21,89592144000
2023-12-22,89897544000
2023-12-26,90426904000
2023-12-27,90679368000
2023-12-28,91387896000
2023-12-29,92027200000
2024-01-02,92138061293
2024-01-03,91757107795
2024-01-04,92117797809
2024-01-05,92279905680
2024-01-08,91672001163
2024-01-09,91311311150
2024-01-10,91286994969
2024-01-11,92283958377
2024-01-12,92219115228
2024-01-16,92292063770
2024-01-17,92502804003
2024-01-18,93224184030
2024-01-19,96178599982
2024-01-22,96859453042
2024-01-23,97406567107
2024-01-24,97905048811
2024-01-25,97755099030
2024-01-26,97767257120
2024-01-29,98387319728
2024-01-30,98549427599
2024-01-31,99291071110
2024-02-01,99270807626
2024-02-02,99975976865
2024-02-05,101013467241
2024-02-06,100373141150
2024-02-07,100057030801
2024-02-08,99023593122
2024-02-09,100186717098
2024-02-12,100510932840
2024-02-13,100028661923
2024-02-14,100555512505
2024-02-15,101747005358
2024-02-16,101682162210
2024-02-20,101524107035
2024-02-21,102111748068
2024-02-22,103522086548
2024-02-23,103753090264
2024-02-26,103278924741
2024-02-27,103291082831
2024-02-28,102768284947
2024-02-29,101994219862
2024-03-01,101568686700
2024-03-04,100612250260
2024-03-05,101058046906
2024-03-06,101540317822
2024-03-07,100839201279
2024-03-08,100835148583
2024-03-11,103343767890
2024-03-12,104458259504
2024-03-13,105455222912
2024-03-14,104409627143
2024-03-15,103866565774
2024-03-18,104413679839
2024-03-19,104754106369
2024-03-20,104766264459
2024-03-21,103874671168
2024-03-22,103550455425
2024-03-25,103590982393
2024-03-26,103781459142
2024-03-27,104762211763
2024-03-28,105017531660
2024-04-01,104316415117
2024-04-02,103886829258
2024-04-03,103258661257
2024-04-04,102221170881
2024-04-05,102492701566
2024-04-08,102598071682
2024-04-09,100519038234
2024-04-10,100506880144
2024-04-11,99100594361
2024-04-12,99619339549
2024-04-15,99064120090
2024-04-16,99376177742
2024-04-17,98695324683
2024-04-18,99449126284
2024-04-19,101402526132
2024-04-22,101925324017
2024-04-23,101268787138
2024-04-24,98484584450
2024-04-25,99680130000
2024-04-26,99473442465
2024-04-29,101001309151
2024-04-30,100766252737
2024-05-01,101289050622
2024-05-02,101418736919
2024-05-03,100725725770
2024-05-06,102148222339
2024-05-07,102107695372
2024-05-08,101978009075
2024-05-09,102954708999
2024-05-10,103278924741
2024-05-13,103257382130
2024-05-14,102697567613
2024-05-15,102620491701
2024-05-16,107451934386
2024-05-17,111265163710
2024-05-20,107151743993
2024-05-21,107500613910
2024-05-22,108490430883
2024-05-23,106721741537
2024-05-24,107403254863
2024-05-28,106543249952
2024-05-29,106092964361
2024-05-30,107561463314
2024-05-31,109861570789
2024-06-03,108165900728
2024-06-04,107423537998
2024-06-05,107151743993
2024-06-06,106993535542
2024-06-07,108401185090
2024-06-10,108591846556
2024-06-11,107062498200
2024-06-12,106705515029
2024-06-13,106774477687
2024-06-14,105253242585
2024-06-17,105764377579
2024-06-18,106701458402
2024-06-20,108100994697
2024-06-21,107338348832
2024-06-24,107954956127
2024-06-25,106806930703
2024-06-26,105476357066
2024-06-27,106295795708
2024-06-28,103476439985
2024-07-01,103370967685
2024-07-02,103675214705
2024-07-03,103070777291
2024-07-05,102433886861
2024-07-08,102628604955
2024-07-09,102770586897
2024-07-10,103979461726
2024-07-11,104656918425
2024-07-12,104798900367
2024-07-15,105553432978
2024-07-16,106141643885
2024-07-17,108502600764
2024-07-18,108583733302
2024-07-19,105423620916
2024-07-22,107057286000
2024-07-23,106515100136
2024-07-24,105216283530
2024-07-25,105851530281
2024-07-26,109270533495
2024-07-29,109934103350
2024-07-30,111940997544
2024-07-31,111536381779
2024-08-01,110035257291
2024-08-02,109780349359
2024-08-05,108971117829
2024-08-06,107296008562
2024-08-07,107510454918
2024-08-08,108930656253
2024-08-09,109351456648
