,BALL
2023-03-06,17622354880
2023-03-07,17229559880
2023-03-08,17443240360
2023-03-09,17185566840
2023-03-10,16509959440
2023-03-13,16472251120
2023-03-14,16648223279
2023-03-15,16371695600
2023-03-16,16377980320
2023-03-17,16176869279
2023-03-20,16258570640
2023-03-21,16550810120
2023-03-22,16550810120
2023-03-23,16506817080
2023-03-24,16645080920
2023-03-27,16544525400
2023-03-28,16748778800
2023-03-29,16937320400
2023-03-30,17056730080
2023-03-31,17335456710
2023-04-03,17326019880
2023-04-04,17064934250
2023-04-05,16728353980
2023-04-06,16555345430
2023-04-10,16369754440
2023-04-11,16479850790
2023-04-12,15963970750
2023-04-13,16284822970
2023-04-14,15737486830
2023-04-17,16108668810
2023-04-18,16335152730
2023-04-19,16426375420
2023-04-20,16234493210
2023-04-21,16385482490
2023-04-24,16445249080
2023-04-25,16275386140
2023-04-26,16118105640
2023-04-27,16580510310
2023-04-28,16728353980
2023-05-01,16869906430
2023-05-02,16470413960
2023-05-03,16438957860
2023-05-04,18640884860
2023-05-05,18433274600
2023-05-08,18150169700
2023-05-09,17939413830
2023-05-10,17813589430
2023-05-11,17958287490
2023-05-12,17678328200
2023-05-15,17794715770
2023-05-16,17536775750
2023-05-17,17423533790
2023-05-18,17319728660
2023-05-19,17175030600
2023-05-22,17061788640
2023-05-23,17225360360
2023-05-24,16888780090
2023-05-25,16762955690
2023-05-26,16926527410
2023-05-30,16360317610
2023-05-31,16092940759
2023-06-01,16240784430
2023-06-02,17124700840
2023-06-05,17027186930
2023-06-06,17184467430
2023-06-07,16633985680
2023-06-08,16740936420
2023-06-09,16539617380
2023-06-12,16766101300
2023-06-13,17086953520
2023-06-14,17130992060
2023-06-15,17140428890
2023-06-16,18379799230
2023-06-20,17615416000
2023-06-21,17454989890
2023-06-22,17725512350
2023-06-23,17555649410
2023-06-26,17624852830
2023-06-27,18090403110
2023-06-28,17819880650
2023-06-29,18153315310
2023-06-30,18335160430
2023-07-03,18432805160
2023-07-05,17846936780
2023-07-06,17720943580
2023-07-07,18098923180
2023-07-10,17648497490
2023-07-11,17698894770
2023-07-12,17868985590
2023-07-13,17752441880
2023-07-14,17727243240
2023-07-17,17629598510
2023-07-18,17695744940
2023-07-19,17954031000
2023-07-20,18089473690
2023-07-21,18139870970
2023-07-24,18253264850
2023-07-25,18650143430
2023-07-26,18728889180
2023-07-27,18278463490
2023-07-28,18505251250
2023-07-31,18486352270
2023-08-01,18294212640
2023-08-02,17979229640
2023-08-03,18606045810
2023-08-04,18212317060
2023-08-07,17982379470
2023-08-08,17724093410
2023-08-09,17399660920
2023-08-10,17906783550
2023-08-11,18083174030
2023-08-14,17846936780
2023-08-15,17484706330
2023-08-16,17169723330
2023-08-17,17450058200
2023-08-18,17188622310
2023-08-21,16706698320
2023-08-22,16539757330
2023-08-23,16498809540
2023-08-24,16618503080
2023-08-25,16574405460
2023-08-28,16530307839
2023-08-29,16961834550
2023-08-30,17138225029
2023-08-31,17150824350
2023-09-01,17302016190
2023-09-05,16911437270
2023-09-06,16672050190
2023-09-07,16155478070
2023-09-08,16407464470
2023-09-11,16382265830
2023-09-12,16341318040
2023-09-13,16026335040
2023-09-14,16561806140
2023-09-15,16278321440
2023-09-18,16209025180
2023-09-19,15922390650
2023-09-20,16366516680
2023-09-21,15875143200
2023-09-22,15604257820
2023-09-25,15525512070
2023-09-26,15166431450
2023-09-27,15191630089
2023-09-28,15172731110
2023-09-29,15679853740
2023-10-02,15531973560
2023-10-03,15364861379
2023-10-04,15535126620
2023-10-05,15046402320
2023-10-06,14545065780
2023-10-09,14485157640
2023-10-10,14582902500
2023-10-11,14500922940
2023-10-12,13826168100
2023-10-13,13898688480
2023-10-16,14185616940
2023-10-17,14368494420
2023-10-18,14239218959
2023-10-19,14239218959
2023-10-20,13917606840
2023-10-23,13501402920
2023-10-24,14494616820
2023-10-25,14333810760
2023-10-26,14819382000
2023-10-27,14838300360
2023-10-30,15106310459
2023-10-31,15181983900
2023-11-01,14992800300
2023-11-02,15399545040
2023-11-03,16149973320
2023-11-06,15919799940
2023-11-07,15796830600
2023-11-08,15762146940
2023-11-09,15336483840
2023-11-10,15390085860
2023-11-13,15323871600
2023-11-14,16061687640
2023-11-15,16386452820
2023-11-16,16354922220
2023-11-17,16509422160
2023-11-20,16698605760
2023-11-21,16947697500
2023-11-22,16897248540
2023-11-24,17114809680
2023-11-27,17073819900
2023-11-28,16935085260
2023-11-29,17285074920
2023-11-30,17433268740
2023-12-01,17764340040
2023-12-04,17868391020
2023-12-05,17739115560
2023-12-06,18085952160
2023-12-07,18038656260
2023-12-08,18133248060
2023-12-11,18155319480
2023-12-12,18041809320
2023-12-13,18587288700
2023-12-14,18647196840
2023-12-15,18423329580
2023-12-18,18117482760
2023-12-19,18095411340
2023-12-20,17562544200
2023-12-21,17887309380
2023-12-22,18035503200
2023-12-26,18164778660
2023-12-27,18259370460
2023-12-28,18271982700
2023-12-29,18136401120
2024-01-02,17945851000
2024-01-03,17589957500
2024-01-04,17841917500
2024-01-05,18074980500
2024-01-08,18005691500
2024-01-09,17974196500
2024-01-10,18046635000
2024-01-11,17838768000
2024-01-12,17750582000
2024-01-16,17473426000
2024-01-17,17205718500
2024-01-18,17275007500
2024-01-19,17489173500
2024-01-22,17747432500
2024-01-23,17867113500
2024-01-24,17596256500
2024-01-25,17911206500
2024-01-26,18027738000
2024-01-29,17952150000
2024-01-30,17807273000
2024-01-31,17463977500
2024-02-01,18711179500
2024-02-02,18733226000
2024-02-05,18415126500
2024-02-06,18030887500
2024-02-07,18421425500
2024-02-08,18626143000
2024-02-09,18635591500
2024-02-12,19060774000
2024-02-13,18840309000
2024-02-14,19526900000
2024-02-15,19602488000
2024-02-16,19555245500
2024-02-20,19489106000
2024-02-21,19422966500
2024-02-22,19407219000
2024-02-23,19807205500
2024-02-26,19646581000
2024-02-27,19719019500
2024-02-28,19785159000
2024-02-29,20163099000
2024-03-01,20244986000
2024-03-04,20320574000
2024-03-05,20106408000
2024-03-06,20175697000
2024-03-07,20528441000
2024-03-08,20556786500
2024-03-11,20764653500
2024-03-12,20629225000
2024-03-13,20566235000
2024-03-14,20367816500
2024-03-15,20181996000
2024-03-18,20402461000
2024-03-19,20352069000
2024-03-20,20550487500
2024-03-21,20638673500
2024-03-22,20855989000
2024-03-25,20944175000
2024-03-26,20931576999
2024-03-27,21145743000
2024-03-28,21215032000
2024-04-01,21366208000
2024-04-02,21233929000
2024-04-03,21019763000
2024-04-04,20783550500
2024-04-05,20934726500
2024-04-08,20978819500
2024-04-09,21215032000
2024-04-10,21029211500
2024-04-11,20896932500
2024-04-12,20635524000
2024-04-15,20352069000
2024-04-16,20084361500
2024-04-17,20137903000
2024-04-18,20267032500
2024-04-19,20456002500
2024-04-22,20607178500
2024-04-23,20629225000
2024-04-24,20531590500
2024-04-25,20613477500
2024-04-26,21983510000
2024-04-29,22273264000
2024-04-30,21911071499
2024-05-01,21504786000
2024-05-02,21413450500
2024-05-03,21602420500
2024-05-06,21700055000
2024-05-07,21797689499
2024-05-08,22011855500
2024-05-09,21923669500
2024-05-10,21781942000
2024-05-13,21816586500
2024-05-14,22055948500
2024-05-15,22213423500
2024-05-16,22115789000
2024-05-17,22081144500
2024-05-20,22074845500
2024-05-21,22144134500
2024-05-22,22084294000
2024-05-23,21592972000
2024-05-24,21693756000
2024-05-28,21246526999
2024-05-29,20956773000
2024-05-30,21624467000
2024-05-31,21866978500
2024-06-03,21939417000
2024-06-04,21763045000
2024-06-05,22043350500
2024-06-06,21980360500
2024-06-07,21564626500
2024-06-10,21542580000
2024-06-11,21372507000
2024-06-12,21145743000
2024-06-13,20855989000
2024-06-14,20789849500
2024-06-17,20925278000
2024-06-18,19608787000
2024-06-20,19032428500
2024-06-21,19104867000
2024-06-24,19394621000
2024-06-25,19337930000
2024-06-26,19104867000
2024-06-27,19237146000
2024-06-28,18903299000
2024-07-01,18755272500
2024-07-02,18805664500
2024-07-03,18906448500
2024-07-05,18783618000
2024-07-08,18871804000
2024-07-09,18537957000
2024-07-10,18673385500
2024-07-11,19054475000
2024-07-12,19148960000
2024-07-15,19246594500
2024-07-16,19558395000
2024-07-17,19501704000
2024-07-18,19435564500
2024-07-19,19224548000
2024-07-22,19309584500
2024-07-23,19750514500
2024-07-24,19545797000
2024-07-25,19542647500
2024-07-26,19920587500
2024-07-29,19917438000
2024-07-30,19561264250
2024-07-31,19740640270
2024-08-01,19960221260
2024-08-02,20028260440
2024-08-05,19384980920
2024-08-06,19576727700
2024-08-07,19468483550
2024-08-08,19545800800
2024-08-09,19267458700
