,VTRS
2023-03-06,13059150000
2023-03-07,12902825000
2023-03-08,12698400000
2023-03-09,12181325000
2023-03-10,12025000000
2023-03-13,11820575000
2023-03-14,11844625000
2023-03-15,11423750000
2023-03-16,11423750000
2023-03-17,11339575000
2023-03-20,11351600000
2023-03-21,11604125000
2023-03-22,11303500000
2023-03-23,11063000000
2023-03-24,11219325000
2023-03-27,11387675000
2023-03-28,11459825000
2023-03-29,11459825000
2023-03-30,11495900000
2023-03-31,11534380000
2023-04-03,11522390000
2023-04-04,11426470000
2023-04-05,11750200000
2023-04-06,11894080000
2023-04-10,11810150000
2023-04-11,11882090000
2023-04-12,11774180000
2023-04-13,11894080000
2023-04-14,11834130000
2023-04-17,11882090000
2023-04-18,11846120000
2023-04-19,11786170000
2023-04-20,11606320000
2023-04-21,11570350000
2023-04-24,11186670000
2023-04-25,11006820000
2023-04-26,10910900000
2023-04-27,11102740000
2023-04-28,11186670000
2023-05-01,11222640000
2023-05-02,10934880000
2023-05-03,10958860000
2023-05-04,10814980000
2023-05-05,11126720000
2023-05-08,11774180000
2023-05-09,11678260000
2023-05-10,11498410000
2023-05-11,11222640000
2023-05-12,11126720000
2023-05-15,11234630000
2023-05-16,10970850000
2023-05-17,11150700000
2023-05-18,11234630000
2023-05-19,11186670000
2023-05-22,11354530000
2023-05-23,11078760000
2023-05-24,10826970000
2023-05-25,10826970000
2023-05-26,10922890000
2023-05-30,11006820000
2023-05-31,10970850000
2023-06-01,11006820000
2023-06-02,11186670000
2023-06-05,11186670000
2023-06-06,11402490000
2023-06-07,11642290000
2023-06-08,11414480000
2023-06-09,11246620000
2023-06-12,11270600000
2023-06-13,11546370000
2023-06-14,11702240000
2023-06-15,11918060000
2023-06-16,12337709999
2023-06-20,12217810000
2023-06-21,12121890000
2023-06-22,12049950000
2023-06-23,11702240000
2023-06-26,11810150000
2023-06-27,11810150000
2023-06-28,11654280000
2023-06-29,11882090000
2023-06-30,11971010000
2023-07-03,11863055000
2023-07-05,11887045000
2023-07-06,11803080000
2023-07-07,11827070000
2023-07-10,11911035000
2023-07-11,12294875000
2023-07-12,12282880000
2023-07-13,12342854999
2023-07-14,12186920000
2023-07-17,12006995000
2023-07-18,12210910000
2023-07-19,12510785000
2023-07-20,12558765000
2023-07-21,12570760000
2023-07-24,12738690000
2023-07-25,12486795000
2023-07-26,12570760000
2023-07-27,12390835000
2023-07-28,12474800000
2023-07-31,12630735000
2023-08-01,12258890000
2023-08-02,12510785000
2023-08-03,12534775000
2023-08-04,12702705000
2023-08-07,13194500000
2023-08-08,13374425000
2023-08-09,13506370000
2023-08-10,13386420000
2023-08-11,13614325000
2023-08-14,13422405000
2023-08-15,13386420000
2023-08-16,13434400000
2023-08-17,13602330000
2023-08-18,13506370000
2023-08-21,13494375000
2023-08-22,13386420000
2023-08-23,13194500000
2023-08-24,13134525000
2023-08-25,13158515000
2023-08-28,13146520000
2023-08-29,13194500000
2023-08-30,13194500000
2023-08-31,12894625000
2023-09-01,12942604999
2023-09-05,12738690000
2023-09-06,12138940000
2023-09-07,11995000000
2023-09-08,12126945000
2023-09-11,12006995000
2023-09-12,11839065000
2023-09-13,11695125000
2023-09-14,11791085000
2023-09-15,11719115000
2023-09-18,11779090000
2023-09-19,11863055000
2023-09-20,11851060000
2023-09-21,11623155000
2023-09-22,11563180000
2023-09-25,11659140000
2023-09-26,11659140000
2023-09-27,11503205000
2023-09-28,11767095000
2023-09-29,11827070000
2023-10-02,12061005000
2023-10-03,11580965000
2023-10-04,11640970000
2023-10-05,11628969000
2023-10-06,11592966000
2023-10-09,11592966000
2023-10-10,11544962000
2023-10-11,11628969000
2023-10-12,11352946000
2023-10-13,11196933000
2023-10-16,11364947000
2023-10-17,11316943000
2023-10-18,11244937000
2023-10-19,11172931000
2023-10-20,11160930000
2023-10-23,10704892000
2023-10-24,10932911000
2023-10-25,10764897000
2023-10-26,10788899000
2023-10-27,10524877000
2023-10-30,10608884000
2023-10-31,10680890000
2023-11-01,10704892000
2023-11-02,10716893000
2023-11-03,11124927000
2023-11-06,11052921000
2023-11-07,10956913000
2023-11-08,11064922000
2023-11-09,10872906000
2023-11-10,11040920000
2023-11-13,10740895000
2023-11-14,11064922000
2023-11-15,11232936000
2023-11-16,11004917000
2023-11-17,11340945000
2023-11-20,11364947000
2023-11-21,11256938000
2023-11-22,11244937000
2023-11-24,11316943000
2023-11-27,11208934000
2023-11-28,10968914000
2023-11-29,10956913000
2023-11-30,11016918000
2023-12-01,11244937000
2023-12-04,11616968000
2023-12-05,11532961000
2023-12-06,11628969000
2023-12-07,11712976000
2023-12-08,11796983000
2023-12-11,11796983000
2023-12-12,11844987000
2023-12-13,12157013000
2023-12-14,12469039000
2023-12-15,12325027000
2023-12-18,12121010000
2023-12-19,12469039000
2023-12-20,12541045000
2023-12-21,12781065000
2023-12-22,12781065000
2023-12-26,12853071000
2023-12-27,12925077000
2023-12-28,13021085000
2023-12-29,12997083000
2024-01-02,13669139000
2024-01-03,13645137000
2024-01-04,13861155000
2024-01-05,14377198000
2024-01-08,14053171000
2024-01-09,13921160000
2024-01-10,14521210000
2024-01-11,14485207000
2024-01-12,14017168000
2024-01-16,14101175000
2024-01-17,13753146000
2024-01-18,13525127000
2024-01-19,13681140000
2024-01-22,13969164000
2024-01-23,14125177000
2024-01-24,14065172000
2024-01-25,14089174000
2024-01-26,14317193000
2024-01-29,14257188000
2024-01-30,14173181000
2024-01-31,14125177000
2024-02-01,14245187000
2024-02-02,14221185000
2024-02-05,13897158000
2024-02-06,14269189000
2024-02-07,14089174000
2024-02-08,13873156000
2024-02-09,14017168000
2024-02-12,14341195000
2024-02-13,14365197000
2024-02-14,14485207000
2024-02-15,15385282000
2024-02-16,15673306000
2024-02-20,15889324000
2024-02-21,15913326000
2024-02-22,16033336000
2024-02-23,16237353000
2024-02-26,16117343000
2024-02-27,15877323000
2024-02-28,14749228999
2024-02-29,14845237000
2024-03-01,15109259000
2024-03-04,14833236000
2024-03-05,14737228000
2024-03-06,14641220000
2024-03-07,14797233000
2024-03-08,14713226000
2024-03-11,14365197000
2024-03-12,14473206000
2024-03-13,14461205000
2024-03-14,14185182000
2024-03-15,14329194000
2024-03-18,14113176000
2024-03-19,14245187000
2024-03-20,14257188000
2024-03-21,14413201000
2024-03-22,14209184000
2024-03-25,14197183000
2024-03-26,13921160000
2024-03-27,14197183000
2024-03-28,14329194000
2024-04-01,14329194000
2024-04-02,14329194000
2024-04-03,14425202000
2024-04-04,14113176000
2024-04-05,14161180000
2024-04-08,14101175000
2024-04-09,14185182000
2024-04-10,14053171000
2024-04-11,13885157000
2024-04-12,13597133000
2024-04-15,13585132000
2024-04-16,13345112000
2024-04-17,13321110000
2024-04-18,13345112000
2024-04-19,13501125000
2024-04-22,13501125000
2024-04-23,13633136000
2024-04-24,13861155000
2024-04-25,13765147000
2024-04-26,13885157000
2024-04-29,14137178000
2024-04-30,13885157000
2024-05-01,13957163000
2024-05-02,13921160000
2024-05-03,14137178000
2024-05-06,14127264000
2024-05-07,14007744000
2024-05-08,14115312000
2024-05-09,13410144000
2024-05-10,13338432000
2024-05-13,13577472000
2024-05-14,13314528000
2024-05-15,13230864000
2024-05-16,13171104000
2024-05-17,13123296000
2024-05-20,13230864000
2024-05-21,13099392000
2024-05-22,13003776000
2024-05-23,12585456000
2024-05-24,12442032000
2024-05-28,12418128000
2024-05-29,12322512000
2024-05-30,12525696000
2024-05-31,12669120000
2024-06-03,12645216000
2024-06-04,12585456000
2024-06-05,12537648000
2024-06-06,12453984000
2024-06-07,12513744000
2024-06-10,12561552000
2024-06-11,12716928000
2024-06-12,12704976000
2024-06-13,12418128000
2024-06-14,12155184000
2024-06-17,12083472000
2024-06-18,12011760000
2024-06-20,12262752000
2024-06-21,12513744000
2024-06-24,12513744000
2024-06-25,12322512000
2024-06-26,12465936000
2024-06-27,12525696000
2024-06-28,12704976000
2024-07-01,12657168000
2024-07-02,12465936000
2024-07-03,12406176000
2024-07-05,12334464000
2024-07-08,12681072000
2024-07-09,12908160000
2024-07-10,13015728000
2024-07-11,13374288000
2024-07-12,13434048000
2024-07-15,13147200000
2024-07-16,13601376000
2024-07-17,14151168000
2024-07-18,14067504000
2024-07-19,14151168000
2024-07-22,13947984000
2024-07-23,13744800000
2024-07-24,13983840000
2024-07-25,14055552000
2024-07-26,14438016000
2024-07-29,14222880000
2024-07-30,14497776000
2024-07-31,14414112000
2024-08-01,14294592000
2024-08-02,14187024000
2024-08-05,13769116000
2024-08-06,13518985000
2024-08-07,13530896000
2024-08-08,14412310000
2024-08-09,14031158000
