,LEN
2018-07-26,17188551420
2018-07-27,17051121540
2018-07-30,16975862320
2018-07-31,17103475780
2018-08-01,16930052360
2018-08-02,16625743340
2018-08-03,16844976719
2018-08-06,16936596640
2018-08-07,17342342000
2018-08-08,17430689780
2018-08-09,17489588300
2018-08-10,17466683320
2018-08-13,16615926920
2018-08-14,16684641860
2018-08-15,16435959219
2018-08-16,16517762719
2018-08-17,16547211980
2018-08-20,16730451820
2018-08-21,17427417640
2018-08-22,17188551420
2018-08-23,16920235940
2018-08-24,16867881700
2018-08-27,17152557880
2018-08-28,17214728540
2018-08-29,17240905660
2018-08-30,16962773760
2018-08-31,16830727450
2018-09-04,16847014200
2018-09-05,17107602200
2018-09-06,17048969900
2018-09-07,16459389550
2018-09-10,16511507150
2018-09-11,16667859950
2018-09-12,17009881700
2018-09-13,17052227250
2018-09-14,17110859550
2018-09-17,16664602599
2018-09-18,16876330350
2018-09-19,16739521650
2018-09-20,16521279200
2018-09-21,16329095550
2018-09-24,15961015000
2018-09-25,15918669450
2018-09-26,15602706500
2018-09-27,15335603800
2018-09-28,15208567150
2018-10-01,15361662599
2018-10-02,15234625950
2018-10-03,15061986400
2018-10-04,14557097150
2018-10-05,14586413300
2018-10-08,14801398400
2018-10-09,14433317850
2018-10-10,14241134200
2018-10-11,14107582850
2018-10-12,14055465250
2018-10-15,14019634400
2018-10-16,14364913500
2018-10-17,14032663800
2018-10-18,13817678700
2018-10-19,13299760050
2018-10-22,12824186950
2018-10-23,13257414500
2018-10-24,12651547400
2018-10-25,13091289650
2018-10-26,13612465650
2018-10-29,13358392350
2018-10-30,14019634400
2018-10-31,14000090299
2018-11-01,14345369400
2018-11-02,14097810800
2018-11-05,14459376650
2018-11-06,14325825299
2018-11-07,13996832950
2018-11-08,13648296500
2018-11-09,13648296500
2018-11-12,13250899800
2018-11-13,13439826100
2018-11-14,13553833350
2018-11-15,12876304550
2018-11-16,13371421750
2018-11-19,13508230450
2018-11-20,13726472900
2018-11-21,13934943300
2018-11-23,13921913900
2018-11-26,13954487400
2018-11-27,13964259450
2018-11-28,14293251800
2018-11-29,14019634400
2018-11-30,13730815469
2018-12-03,14013593790
2018-12-04,13216673070
2018-12-06,13644053940
2018-12-07,13496238000
2018-12-10,13213459680
2018-12-11,13004589330
2018-12-12,13232740020
2018-12-13,13145978489
2018-12-14,12921041190
2018-12-17,12859986780
2018-12-18,13178112390
2018-12-19,13184539170
2018-12-20,13136338320
2018-12-21,12519367440
2018-12-24,12230162340
2018-12-26,12680036940
2018-12-27,12692890500
2018-12-28,12670396770
2018-12-31,12580421850
2019-01-02,12840706440
2019-01-03,12708957450
2019-01-04,13242380190
2019-01-07,13618346820
2019-01-08,13782229710
2019-01-09,14874782310
2019-01-10,14514882630
2019-01-11,14913342989
2019-01-14,14524522800
2019-01-15,14743033320
2019-01-16,14575937040
2019-01-17,14389560420
2019-01-18,14171049900
2019-01-22,13981459890
2019-01-23,14029660739
2019-01-24,14418480930
2019-01-25,14318865840
2019-01-28,14306012280
2019-01-29,14765527050
2019-01-30,14910129600
2019-01-31,15237895380
2019-02-01,15151133850
2019-02-04,15000104520
2019-02-05,15074012489
2019-02-06,14807301120
2019-02-07,14842648410
2019-02-08,14791234170
2019-02-11,14778380610
2019-02-12,15620288790
2019-02-13,15478899630
2019-02-14,15501393360
2019-02-15,15713477100
2019-02-19,15867719820
2019-02-20,15729544050
2019-02-21,15816305580
2019-02-22,16147284750
2019-02-25,15951267960
2019-02-26,15893426940
2019-02-27,15694196760
2019-02-28,15369385419
2019-03-01,15065072870
2019-03-04,15247660400
2019-03-05,14776776770
2019-03-06,14703101100
2019-03-07,15231643950
2019-03-08,15289303169
2019-03-11,15539159790
2019-03-12,15555176240
2019-03-13,15398215030
2019-03-14,15382198580
2019-03-15,15289303169
2019-03-18,15330945940
2019-03-19,14924128110
2019-03-20,14805606380
2019-03-21,15238050530
2019-03-22,15324539360
2019-03-25,15872301950
2019-03-26,15923554590
2019-03-27,16551399430
2019-03-28,15939571040
2019-03-29,15724950610
2019-04-01,15667291389
2019-04-02,15651274940
2019-04-03,15955587490
2019-04-04,16237477010
2019-04-05,16554602720
2019-04-08,16432877700
2019-04-09,16090125669
2019-04-10,16285526360
2019-04-11,16432877700
2019-04-12,16327169130
2019-04-15,16381625060
2019-04-16,16464910600
2019-04-17,16628278389
2019-04-18,16948607389
2019-04-22,16685937610
2019-04-23,16804459340
2019-04-24,16858915270
2019-04-25,16516163240
2019-04-26,16666717870
2019-04-29,16708360639
2019-04-30,16666717870
2019-05-01,16673124450
2019-05-02,16772426440
2019-05-03,16730783669
2019-05-06,16609058650
2019-05-07,16577025750
2019-05-08,16378421770
2019-05-09,16586635620
2019-05-10,16612261940
2019-05-13,16487333630
2019-05-14,16897354750
2019-05-15,16951810680
2019-05-16,17188854140
2019-05-17,17019079770
2019-05-20,16596245490
2019-05-21,16750003410
2019-05-22,16580229040
2019-05-23,16362405320
2019-05-24,16628278389
2019-05-28,16436080990
2019-05-29,16192630950
2019-05-30,16115751990
2019-05-31,15796994979
2019-06-03,16032391200
2019-06-04,16350494200
2019-06-05,16582709390
2019-06-06,16757666040
2019-06-07,16973976080
2019-06-10,16789476340
2019-06-11,16627243810
2019-06-12,16569985270
2019-06-13,16884907240
2019-06-14,17034415650
2019-06-17,16862640030
2019-06-18,16697226470
2019-06-19,16569985270
2019-06-20,16773571189
2019-06-21,16334589050
2019-06-24,16353675229
2019-06-25,15338926660
2019-06-26,15125797650
2019-06-27,15405728290
2019-06-28,15415271380
2019-07-01,15294392240
2019-07-02,15443900650
2019-07-03,15657029660
2019-07-05,15358012840
2019-07-08,15354831810
2019-07-09,15068539110
2019-07-10,15402547260
2019-07-11,15154426920
2019-07-12,15205323400
2019-07-15,15046271900
2019-07-16,15195780310
2019-07-17,14896763490
2019-07-18,14874496280
2019-07-19,14718625810
2019-07-22,14632738000
2019-07-23,14588203580
2019-07-24,14877677310
2019-07-25,15192599280
2019-07-26,15151245890
2019-07-29,15262581939
2019-07-30,15412090350
2019-07-31,15132159710
2019-08-01,15427995500
2019-08-02,15262581939
2019-08-05,15119435590
2019-08-06,15329383570
2019-08-07,15860615580
2019-08-08,16178718580
2019-08-09,15908331030
2019-08-12,15669753780
2019-08-13,15994218840
2019-08-14,15717469229
2019-08-15,15431176530
2019-08-16,15666572750
2019-08-19,15914693090
2019-08-20,16207347850
2019-08-21,16401390680
2019-08-22,16541356000
2019-08-23,16290054630
2019-08-26,16235977120
2019-08-27,16064201500
2019-08-28,16035572229
2019-08-29,16290054630
2019-08-30,16223253000
2019-09-03,16062467680
2019-09-04,16319868960
2019-09-05,16225697760
2019-09-06,16323008000
2019-09-09,16461125760
2019-09-10,16731083200
2019-09-11,16950816000
2019-09-12,17132880320
2019-09-13,16831532480
2019-09-16,16743639360
2019-09-17,16668302400
2019-09-18,16997901600
2019-09-19,16884896160
2019-09-20,16982206400
2019-09-23,17230190560
2019-09-24,17327500800
2019-09-25,17440506240
2019-09-26,17443645280
2019-09-27,17176826880
2019-09-30,17531538400
2019-10-01,17490730880
2019-10-02,18149929280
2019-10-03,18366523040
2019-10-04,18674148960
2019-10-07,18623924320
2019-10-08,18564282560
2019-10-09,18526614080
2019-10-10,18473250400
2019-10-11,18369662080
2019-10-14,18514057920
2019-10-15,18749485920
2019-10-16,19201507680
2019-10-17,19163839200
2019-10-18,19371015840
2019-10-21,19154422080
2019-10-22,19339625440
2019-10-23,19358459680
2019-10-24,19452630880
2019-10-25,19402406240
2019-10-28,18918994080
2019-10-29,18667870880
2019-10-30,18893881760
2019-10-31,18708678400
2019-11-01,19110475520
2019-11-04,18617646240
2019-11-05,18319437440
2019-11-06,18589394880
2019-11-07,17983560160
2019-11-08,18143651200
2019-11-11,18510918880
2019-11-12,18369662080
2019-11-13,18617646240
2019-11-14,18752624960
2019-11-15,18630202400
2019-11-18,18846796160
2019-11-19,18721234560
2019-11-20,18749485920
2019-11-21,18551726400
2019-11-22,18451277120
2019-11-25,18655314720
2019-11-26,18975496800
2019-11-27,18755764000
2019-11-29,18724373600
2019-12-02,18317997180
2019-12-03,18339782090
2019-12-04,18308660790
2019-12-05,18610537400
2019-12-06,18283763750
2019-12-09,18486052200
2019-12-10,18402024690
2019-12-11,18585640360
2019-12-12,18069026780
2019-12-13,18143717900
2019-12-16,18084587430
2019-12-17,17804495730
2019-12-18,17502619120
2019-12-19,17191406120
2019-12-20,17627104320
2019-12-23,17315891320
2019-12-24,17673786270
2019-12-26,17434152260
2019-12-27,17427928000
2019-12-30,17347012620
2019-12-31,17362573270
2020-01-02,17368797530
2020-01-03,17574198110
2020-01-06,18065914650
2020-01-07,17782710820
2020-01-08,17922756670
2020-01-09,17953877970
2020-01-10,18585640360
2020-01-13,18843947150
2020-01-14,19180057190
2020-01-15,19541064270
2020-01-16,19665549470
2020-01-17,19634428170
2020-01-21,20210172220
2020-01-22,20468479010
2020-01-23,20935298510
2020-01-24,20739234320
2020-01-27,20941522770
2020-01-28,21094017140
2020-01-29,21094017140
2020-01-30,20932186380
2020-01-31,20652094680
2020-02-03,20745458580
2020-02-04,20421797060
2020-02-05,21150035479
2020-02-06,21209165950
2020-02-07,21470584870
2020-02-10,21809807040
2020-02-11,22164589860
2020-02-12,21896946680
2020-02-13,21710218880
2020-02-14,21893834550
2020-02-18,21822255560
2020-02-19,21921843720
2020-02-20,22105459390
2020-02-21,21987198450
2020-02-24,21523491080
2020-02-25,20680103850
2020-02-26,20172826659
2020-02-27,19603306870
2020-02-28,18778592420
2020-03-02,19310317260
2020-03-03,19809881520
2020-03-04,20549976720
2020-03-05,19951733100
2020-03-06,19288731150
2020-03-09,17068445550
2020-03-10,18301937550
2020-03-11,16470201929
2020-03-12,14314674660
2020-03-13,14086478640
2020-03-16,11323456560
2020-03-17,10783803810
2020-03-18,9534893160
2020-03-19,9747670530
2020-03-20,10509351840
2020-03-23,9050747550
2020-03-24,10978078800
2020-03-25,12553864830
2020-03-26,13081182660
2020-03-27,12415096980
2020-03-30,12322585080
2020-03-31,11779848600
2020-04-01,10709794289
2020-04-02,10305825660
2020-04-03,10296574470
2020-04-06,12094389060
2020-04-07,12106723980
2020-04-08,13371053280
2020-04-09,13815110400
2020-04-13,12751223550
2020-04-14,13266206460
2020-04-15,12279412860
2020-04-16,12612455700
2020-04-17,13238452890
2020-04-20,12328752539
2020-04-21,12381175950
2020-04-22,12661795380
2020-04-23,12720386250
2020-04-24,13223034240
2020-04-27,13987799280
2020-04-28,15270630960
2020-04-29,16417778520
2020-04-30,15440236110
2020-05-01,15252128580
2020-05-04,15239793660
2020-05-05,15760944030
2020-05-06,15748609110
2020-05-07,15677683320
2020-05-08,16655225730
2020-05-11,16343769000
2020-05-12,15690018240
2020-05-13,15085607160
2020-05-14,15033183750
2020-05-15,15616008720
2020-05-18,17453911800
2020-05-19,18018234390
2020-05-20,17746866150
2020-05-21,18194007000
2020-05-22,18530133570
2020-05-26,19048200210
2020-05-27,20041161270
2020-05-28,18560970870
2020-05-29,18644231580
2020-06-01,18576584460
2020-06-02,18598206690
2020-06-03,19605184830
2020-06-04,18866940120
2020-06-05,19679318190
2020-06-08,19354984740
2020-06-09,19215984690
2020-06-10,19299384720
2020-06-11,17674628580
2020-06-12,18301673250
2020-06-15,19614451500
2020-06-16,19750362660
2020-06-17,19602095940
2020-06-18,19120229100
2020-06-19,18588940020
2020-06-22,18897829020
2020-06-23,18900917910
2020-06-24,18236806560
2020-06-25,18459206640
2020-06-26,18224451000
2020-06-29,18826784550
2020-06-30,19033740180
2020-07-01,18465384420
2020-07-02,18585851130
2020-07-06,19132584660
2020-07-07,19203629130
2020-07-08,20247673950
2020-07-09,19537229250
2020-07-10,20158096140
2020-07-13,19324095840
2020-07-14,20476251810
2020-07-15,21103296479
2020-07-16,21563541090
2020-07-17,21498674400
2020-07-20,21267007650
2020-07-21,21112563150
2020-07-22,21909496770
2020-07-23,21646941120
2020-07-24,21557363310
2020-07-27,22558163670
2020-07-28,21739607820
2020-07-29,22450052520
2020-07-30,22326496920
2020-07-31,22348119150
2020-08-03,22734230400
2020-08-04,22465496970
2020-08-05,22721874840
2020-08-06,22638474810
2020-08-07,22623030360
2020-08-10,23012230500
2020-08-11,22724963729
2020-08-12,22947363810
2020-08-13,23036941620
2020-08-14,22935008250
2020-08-17,23806075229
2020-08-18,23836964130
2020-08-19,23725764090
2020-08-20,23765919660
2020-08-21,24513431040
2020-08-24,24325008750
2020-08-25,24087164220
2020-08-26,23830786350
2020-08-27,23413786200
2020-08-28,23453941770
2020-08-31,23130453359
2020-09-01,24153733240
2020-09-02,24227928760
2020-09-03,23281935880
2020-09-04,22759475760
2020-09-08,22682188760
2020-09-09,23430326920
2020-09-10,23340674000
2020-09-11,23952787040
2020-09-14,24422692000
2020-09-15,23464333200
2020-09-16,24388685720
2020-09-17,24156824720
2020-09-18,24478338640
2020-09-21,23727109000
2020-09-22,24685467800
2020-09-23,23581809440
2020-09-24,23971335920
2020-09-25,23711651600
2020-09-28,24620546720
2020-09-29,24413417560
2020-09-30,25251208640
2020-10-01,25637643640
2020-10-02,25925151280
2020-10-05,25662375480
2020-10-06,24935877680
2020-10-07,24864773640
2020-10-08,25971523480
2020-10-09,25990072359
2020-10-12,25952974600
2020-10-13,25668558440
2020-10-14,25758211359
2020-10-15,26178652640
2020-10-16,26178652640
2020-10-19,25517075920
2020-10-20,25748936920
2020-10-21,24759663320
2020-10-22,23662187920
2020-10-23,24197013960
2020-10-26,23192282960
2020-10-27,22416321480
2020-10-28,22360674840
2020-10-29,22134996800
2020-10-30,21711464040
2020-11-02,22416321480
2020-11-03,22991336760
2020-11-04,24571083040
2020-11-05,24336130560
2020-11-06,23368497320
2020-11-09,21764019200
2020-11-10,23291210320
2020-11-11,23563260560
2020-11-12,22873860520
2020-11-13,23371588800
2020-11-16,23421052480
2020-11-17,23405595079
2020-11-18,23643639040
2020-11-19,23587992400
2020-11-20,23421052480
2020-11-23,24184648040
2020-11-24,23659096440
2020-11-25,23816761920
2020-11-27,24023891079
2020-11-30,23442257200
2020-12-01,22629534600
2020-12-02,22002224000
2020-12-03,23306288400
2020-12-04,22830397600
2020-12-07,23587496600
2020-12-08,22403950000
2020-12-09,22369957800
2020-12-10,22339055800
2020-12-11,22484295200
2020-12-14,23077613600
2020-12-15,22827307400
2020-12-16,22957095800
2020-12-17,24706149000
2020-12-18,24981176800
2020-12-21,24570180200
2020-12-22,24826666800
2020-12-23,24279701399
2020-12-24,24854478600
2020-12-28,24208626800
2020-12-29,24088109000
2020-12-30,24112830600
2020-12-31,23556594600
2021-01-04,22950915400
2021-01-05,22777864199
2021-01-06,22648075800
2021-01-07,23389723800
2021-01-08,22678977800
2021-01-11,23448437600
2021-01-12,23667841800
2021-01-13,23590586800
2021-01-14,23179590200
2021-01-15,23667841800
2021-01-19,24177724800
2021-01-20,25503420600
2021-01-21,25834072000
2021-01-22,26149272400
2021-01-25,26782763400
2021-01-26,26578810200
2021-01-27,26279060800
2021-01-28,26053476200
2021-01-29,25695013000
2021-02-01,26022574199
2021-02-02,26282151000
2021-02-03,26402668800
2021-02-04,26844567400
2021-02-05,28108459199
2021-02-08,29424884400
2021-02-09,28735769800
2021-02-10,28945903400
2021-02-11,29220931200
2021-02-12,28609071600
2021-02-16,27286466000
2021-02-17,26961995000
2021-02-18,26693147600
2021-02-19,27026889199
2021-02-22,26260519600
2021-02-23,26452112000
2021-02-24,26652975000
2021-02-25,24845208000
2021-02-26,25639389400
2021-03-01,25514561800
2021-03-02,26067480270
2021-03-03,24952376540
2021-03-04,24841175060
2021-03-05,26558620140
2021-03-08,27219651160
2021-03-09,27315407990
2021-03-10,28294598800
2021-03-11,28106174070
2021-03-12,27154783630
2021-03-15,27815814650
2021-03-16,27401898029
2021-03-17,31182748350
2021-03-18,29233633520
2021-03-19,29381902160
2021-03-22,29965709930
2021-03-23,29418969320
2021-03-24,29236722450
2021-03-25,30623652020
2021-03-26,31769645050
2021-03-29,30781187450
2021-03-30,31439129540
2021-03-31,31269238390
2021-04-01,31948802990
2021-04-05,32362719610
2021-04-06,32421409279
2021-04-07,31936447270
2021-04-08,31593576040
2021-04-09,32594389360
2021-04-12,32390519980
2021-04-13,32044559820
2021-04-14,31828334720
2021-04-15,31791267560
2021-04-16,32705590840
2021-04-19,32124872000
2021-04-20,30920189300
2021-04-21,31500908140
2021-04-22,31120969750
2021-04-23,31463840980
2021-04-26,32066182330
2021-04-27,31948802990
2021-04-28,31883935460
2021-04-29,32446120720
2021-04-30,32001314800
2021-05-03,32724124420
2021-05-04,33051551000
2021-05-05,32606745080
2021-05-06,32649990100
2021-05-07,33375888650
2021-05-10,33348088279
2021-05-11,31954980850
2021-05-12,29693884090
2021-05-13,30490828029
2021-05-14,30799721029
2021-05-17,30299314370
2021-05-18,29514726150
2021-05-19,29298501050
2021-05-20,29434413970
2021-05-21,29218188870
2021-05-24,29354101790
2021-05-25,29882308820
2021-05-26,30521717330
2021-05-27,30564962350
2021-05-28,30583495930
2021-06-01,30268656000
2021-06-02,29607969600
2021-06-03,29183901120
2021-06-04,29684793600
2021-06-07,29426664960
2021-06-08,29463540480
2021-06-09,28855094400
2021-06-10,28006957440
2021-06-11,28498631040
2021-06-14,28283523840
2021-06-15,28440244800
2021-06-16,28068416640
2021-06-17,29085566400
2021-06-18,30167248320
2021-06-21,29992089600
2021-06-22,30268656000
2021-06-23,29801566080
2021-06-24,29890681920
2021-06-25,29835368640
2021-06-28,30240999360
2021-06-29,30489909120
2021-06-30,30529857600
2021-07-01,31276586880
2021-07-02,31156741440
2021-07-06,30677359680
2021-07-07,31387213440
2021-07-08,30259437120
2021-07-09,30400793280
2021-07-12,30323969280
2021-07-13,29438956800
2021-07-14,29601823680
2021-07-15,29764690560
2021-07-16,29488124159
2021-07-19,29549583360
2021-07-20,30268656000
2021-07-21,30913977600
2021-07-22,30763402560
2021-07-23,31608466560
2021-07-26,31132157760
2021-07-27,31464037440
2021-07-28,31006166400
2021-07-29,32717805120
2021-07-30,32312174400
2021-08-02,32527281600
2021-08-03,32969787840
2021-08-04,32401290240
2021-08-05,32404363200
2021-08-06,31974148800
2021-08-09,31891178880
2021-08-10,32487333120
2021-08-11,33446096640
2021-08-12,33003590400
2021-08-13,33240208320
2021-08-16,33421512960
2021-08-17,32133942719
2021-08-18,31961856960
2021-08-19,31891178880
2021-08-20,32364414719
2021-08-23,32097067200
2021-08-24,32892963840
2021-08-25,33258646080
2021-08-26,32656345920
2021-08-27,33175676159
2021-08-30,33144946560
2021-08-31,32325849780
2021-09-01,32711434420
2021-09-02,32389109760
2021-09-03,31813745180
2021-09-07,31440210060
2021-09-08,30419013240
2021-09-09,30190072360
2021-09-10,30045478120
2021-09-13,29949081960
2021-09-14,29699054420
2021-09-15,29656881100
2021-09-16,30199109500
2021-09-17,30509384640
2021-09-20,29611695400
2021-09-21,29452039260
2021-09-22,29542410659
2021-09-23,29976193380
2021-09-24,30111750480
2021-09-27,29973181000
2021-09-28,28982107980
2021-09-29,29021268920
2021-09-30,28219975840
2021-10-01,28226000600
2021-10-04,27801255020
2021-10-05,27668710300
2021-10-06,28090443500
2021-10-07,28334446280
2021-10-08,28271186300
2021-10-11,28165753000
2021-10-12,28476028140
2021-10-13,28632671900
2021-10-14,29620732540
2021-10-15,29256234560
2021-10-18,30162960940
2021-10-19,30081626680
2021-10-20,30792548360
2021-10-21,30551557960
2021-10-22,30274419000
2021-10-25,30217183780
2021-10-26,30259357100
2021-10-27,30039453360
2021-10-28,30205134260
2021-10-29,30102713340
2021-11-01,30464198940
2021-11-02,30120787620
2021-11-03,30699164580
2021-11-04,30545533200
2021-11-05,31416111020
2021-11-08,31458284340
2021-11-09,32431283080
2021-11-10,31651076659
2021-11-11,32057747960
2021-11-12,32602988740
2021-11-15,32202342200
2021-11-16,32557803040
2021-11-17,33250650440
2021-11-18,33476578940
2021-11-19,33566950340
2021-11-22,33199439980
2021-11-23,33347046600
2021-11-24,33060870500
2021-11-26,32244515520
2021-11-29,32307775500
2021-11-30,30877346500
2021-12-01,31911980099
2021-12-02,33246422300
2021-12-03,33014217599
2021-12-06,33740224700
2021-12-07,33749042599
2021-12-08,33901886200
2021-12-09,33960672200
2021-12-10,34363356300
2021-12-13,33258179500
2021-12-14,32670319500
2021-12-15,33240543700
2021-12-16,31879647800
2021-12-17,31109551200
2021-12-20,31100733300
2021-12-21,31956069600
2021-12-22,33023035500
2021-12-23,32934856500
2021-12-27,33352237100
2021-12-28,33654985000
2021-12-29,34125273000
2021-12-30,33875432500
2021-12-31,34142908800
2022-01-03,32864313300
2022-01-04,33078882200
2022-01-05,32570383300
2022-01-06,31765015099
2022-01-07,30260093500
2022-01-10,30577537900
2022-01-11,31665078900
2022-01-12,31726804200
2022-01-13,31903162200
2022-01-14,31791468800
2022-01-18,29775109000
2022-01-19,28470059800
2022-01-20,28102647300
2022-01-21,28014468300
2022-01-24,29395939300
2022-01-25,28790443500
2022-01-26,27379579500
2022-01-27,26962198900
2022-01-28,27458940600
2022-01-31,28249612300
2022-02-01,28126161700
2022-02-02,28664053600
2022-02-03,27873381900
2022-02-04,26541879000
2022-02-07,27050377900
2022-02-08,27564755400
2022-02-09,28317216200
2022-02-10,27035681400
2022-02-11,26906352200
2022-02-14,26627118700
2022-02-15,27006288400
2022-02-16,27047438600
2022-02-17,26256766900
2022-02-18,26286159900
2022-02-22,25304433700
2022-02-23,24199256900
2022-02-24,25789418200
2022-02-25,26697661900
2022-02-28,26055762600
2022-03-01,26189114300
2022-03-02,26684834750
2022-03-03,26058661550
2022-03-04,25841240300
2022-03-07,24136657700
2022-03-08,24278706250
2022-03-09,25365812500
2022-03-10,25536850550
2022-03-11,25096210149
2022-03-14,24159849300
2022-03-15,25009241650
2022-03-16,25658606450
2022-03-17,25884724550
2022-03-18,26826883300
2022-03-21,25574536900
2022-03-22,25606425350
2022-03-23,24603388650
2022-03-24,24316392600
2022-03-25,23997508100
2022-03-28,23919236450
2022-03-29,24855597300
2022-03-30,24394664250
2022-03-31,23530777150
2022-04-01,23867055350
2022-04-04,23861257450
2022-04-05,22864018650
2022-04-06,21872577750
2022-04-07,21646459650
2022-04-08,21718933400
2022-04-11,22124786399
2022-04-12,22179866450
2022-04-13,22603113150
2022-04-14,22255239150
2022-04-18,22037817900
2022-04-19,23061147250
2022-04-20,23136519950
2022-04-21,22907502900
2022-04-22,22316117100
2022-04-25,23075642000
2022-04-26,22385691900
2022-04-27,21971142050
2022-04-28,22782848050
2022-04-29,22174068550
2022-05-02,22577022600
2022-05-03,22956785050
2022-05-04,24185939850
2022-05-05,22843726000
2022-05-06,22768353300
2022-05-09,22403085600
2022-05-10,21962445200
2022-05-11,20669513500
2022-05-12,21559491150
2022-05-13,22252340200
2022-05-16,21855184050
2022-05-17,22472660400
2022-05-18,20988398000
2022-05-19,21066669650
2022-05-20,21579783800
2022-05-23,21495714250
2022-05-24,20869541050
2022-05-25,21953748350
2022-05-26,22875614450
2022-05-27,23530777150
2022-05-31,23120747250
2022-06-01,22942119670
2022-06-02,23091936350
2022-06-03,23103460710
2022-06-06,23354115540
2022-06-07,23397331890
2022-06-08,22800946260
2022-06-09,22668416120
2022-06-10,21449715050
2022-06-13,20170511090
2022-06-14,19919856260
2022-06-15,19870877730
2022-06-16,18580149410
2022-06-17,18620484670
2022-06-21,18914355850
2022-06-22,19493454940
2022-06-23,20372187390
2022-06-24,20723680370
2022-06-27,20740966910
2022-06-28,20092721660
2022-06-29,20063910760
2022-06-30,20331852129
2022-07-01,21492931400
2022-07-05,22296755510
2022-07-06,22077792670
2022-07-07,22386069300
2022-07-08,22584864510
2022-07-11,22674178300
2022-07-12,22556053610
2022-07-13,22702989200
2022-07-14,22339971860
2022-07-15,22498431810
2022-07-18,22259301340
2022-07-19,22861449150
2022-07-20,22809589530
2022-07-21,23647986720
2022-07-22,23936095720
2022-07-25,23512575490
2022-07-26,23348353360
2022-07-27,24080150220
2022-07-28,24546886800
2022-07-29,24489265000
2022-08-01,24555530070
2022-08-02,23624938000
2022-08-03,23786279040
2022-08-04,24604508600
2022-08-05,24411475570
2022-08-08,24970407030
2022-08-09,24278945430
2022-08-10,25146153520
2022-08-11,25284445840
2022-08-12,25431381430
2022-08-15,25376640720
2022-08-16,25373759629
2022-08-17,24837876890
2022-08-18,24676535850
2022-08-19,24155058560
2022-08-22,23696965250
2022-08-23,23656629990
2022-08-24,24143534200
2022-08-25,24460454100
2022-08-26,23143795970
2022-08-29,23019909100
2022-08-30,22737562280
2022-08-31,22256186900
2022-09-01,22267681380
2022-09-02,22376878940
2022-09-06,21994687480
2022-09-07,22385499800
2022-09-08,22532054420
2022-09-09,22937234839
2022-09-12,23164250820
2022-09-13,21330881260
2022-09-14,21103865280
2022-09-15,21213062839
2022-09-16,21779165980
2022-09-19,22549296140
2022-09-20,22092390560
2022-09-21,21816523040
2022-09-22,22250439660
2022-09-23,22146989339
2022-09-26,21178579400
2022-09-27,21112486140
2022-09-28,22264807760
2022-09-29,21543529140
2022-09-30,21422837100
2022-10-03,22460213920
2022-10-04,23250459420
2022-10-05,22945855700
2022-10-06,23034937920
2022-10-07,22445845820
2022-10-10,22465961160
2022-10-11,22460213920
2022-10-12,21986066620
2022-10-13,21873995440
2022-10-14,21109612520
2022-10-17,21405595380
2022-10-18,22089516940
2022-10-19,20773398980
2022-10-20,20511899560
2022-10-21,21100991660
2022-10-24,21391227280
2022-10-25,22586653200
2022-10-26,22641251980
2022-10-27,22833784520
2022-10-28,23575178480
2022-10-31,23190113400
2022-11-01,23454486440
2022-11-02,22988960000
2022-11-03,22701598000
2022-11-04,22876888820
2022-11-07,22773438500
2022-11-08,22348142740
2022-11-09,22566537860
2022-11-10,25402800800
2022-11-11,25296476860
2022-11-14,24638417880
2022-11-15,25216015500
2022-11-16,24842444900
2022-11-17,24451632580
2022-11-18,24342435020
2022-11-21,23977485280
2022-11-22,24460253440
2022-11-23,24845318520
2022-11-25,24822329560
2022-11-28,24526346700
2022-11-29,24828076800
2022-11-30,25125879420
2022-12-01,25220283840
2022-12-02,25260334200
2022-12-05,24988563900
2022-12-06,24573756600
2022-12-07,25460586000
2022-12-08,25583597820
2022-12-09,25317549000
2022-12-12,25460586000
2022-12-13,25915443660
2022-12-14,25981240679
2022-12-15,26973917460
2022-12-16,26376022800
2022-12-19,25775267400
2022-12-20,25460586000
2022-12-21,25909722179
2022-12-22,26044176960
2022-12-23,25924025880
2022-12-27,25946911800
2022-12-28,25317549000
2022-12-29,25938329580
2022-12-30,25889697000
2023-01-03,26313086520
2023-01-04,26779387140
2023-01-05,26828019720
2023-01-06,27365838840
2023-01-09,27259991460
2023-01-10,27626166179
2023-01-11,28201174920
2023-01-12,28364237100
2023-01-13,28269832679
2023-01-17,28258389720
2023-01-18,27909379440
2023-01-19,27377281800
2023-01-20,27660495060
2023-01-23,27900797220
2023-01-24,28347072660
2023-01-25,28332768960
2023-01-26,28613121480
2023-01-27,28781905140
2023-01-30,28384262280
2023-01-31,29293977600
2023-02-01,29949087060
2023-02-02,30918877920
2023-02-03,29983415940
2023-02-06,29388382020
2023-02-07,29614380480
2023-02-08,28844841420
2023-02-09,28856284380
2023-02-10,29150940600
2023-02-13,29909036700
2023-02-14,29771721179
2023-02-15,29608659000
2023-02-16,28979296200
2023-02-17,28347072660
2023-02-21,27397306980
2023-02-22,27566090640
2023-02-23,27792089100
2023-02-24,27417332160
2023-02-27,27434496600
2023-02-28,27562193400
2023-03-01,27248792400
2023-03-02,27368454600
2023-03-03,27810065100
2023-03-06,27687553800
2023-03-07,27587835300
2023-03-08,28228882800
2023-03-09,28089276900
2023-03-10,27744535800
2023-03-13,28194693600
2023-03-14,28710380700
