,IRM
2023-03-06,15994336960
2023-03-07,15635863300
2023-03-08,15691237280
2023-03-09,15393966440
2023-03-10,14959717860
2023-03-13,15350250140
2023-03-14,15230758920
2023-03-15,15175384940
2023-03-16,15178299360
2023-03-17,14656618180
2023-03-20,14886857360
2023-03-21,14924744820
2023-03-22,14621645140
2023-03-23,14438036680
2023-03-24,14703248900
2023-03-27,14633302820
2023-03-28,14595415360
2023-03-29,14854798740
2023-03-30,15093781180
2023-03-31,15440460749
2023-04-03,15469643250
2023-04-04,15347076750
2023-04-05,15052333500
2023-04-06,15259529250
2023-04-10,15282875250
2023-04-11,15606801000
2023-04-12,15802323750
2023-04-13,15688512000
2023-04-14,15396687000
2023-04-17,15522171750
2023-04-18,15387932250
2023-04-19,15676839000
2023-04-20,15635983500
2023-04-21,15732285749
2023-04-24,15863607000
2023-04-25,15834424500
2023-04-26,15717694500
2023-04-27,16044538500
2023-04-28,16120413000
2023-05-01,16158350250
2023-05-02,15956991000
2023-05-03,16099985250
2023-05-04,16237143000
2023-05-05,16456011750
2023-05-08,16339281750
2023-05-09,16277998500
2023-05-10,16292589750
2023-05-11,16114576500
2023-05-12,16076639250
2023-05-15,16242979499
2023-05-16,15860688750
2023-05-17,16129167750
2023-05-18,16099985250
2023-05-19,16155432000
2023-05-22,16062048000
2023-05-23,15965745750
2023-05-24,15598046250
2023-05-25,15673920750
2023-05-26,15635983500
2023-05-30,15583455000
2023-05-31,15589291500
2023-06-01,15510498750
2023-06-02,16117494750
2023-06-05,16202124000
2023-06-06,16260489000
2023-06-07,16447257000
2023-06-08,16292589750
2023-06-09,16362627750
2023-06-12,16450175250
2023-06-13,16453093500
2023-06-14,16552314000
2023-06-15,16680716999
2023-06-16,16563987000
2023-06-20,16181696250
2023-06-21,16210878750
2023-06-22,16006601250
2023-06-23,15749795250
2023-06-26,15942399750
2023-06-27,16266325500
2023-06-28,16187532750
2023-06-29,16388891999
2023-06-30,16599849360
2023-07-03,16731315960
2023-07-05,17011778040
2023-07-06,17023463960
2023-07-07,16929976600
2023-07-10,17169537960
2023-07-11,17102343920
2023-07-12,17338983800
2023-07-13,17268868280
2023-07-14,17385727480
2023-07-17,17902829440
2023-07-18,18063510840
2023-07-19,18180370040
2023-07-20,18110254520
2023-07-21,18081039720
2023-07-24,18156998200
2023-07-25,18133626360
2023-07-26,18238799640
2023-07-27,17844399840
2023-07-28,17692482880
2023-07-31,17937887200
2023-08-01,18048903440
2023-08-02,18008002720
2023-08-03,17470450400
2023-08-04,17797656160
2023-08-07,17946651640
2023-08-08,17753833960
2023-08-09,17797656160
2023-08-10,17821028000
2023-08-11,17666189560
2023-08-14,17590231080
2023-08-15,17432471160
2023-08-16,17315611960
2023-08-17,17108186880
2023-08-18,17268868280
2023-08-21,17108186880
2023-08-22,17394491920
2023-08-23,17838556880
2023-08-24,17686639920
2023-08-25,17870693160
2023-08-28,18127783400
2023-08-29,18297229240
2023-08-30,18507575800
2023-08-31,18563083920
2023-09-01,18583534280
2023-09-05,18487125440
2023-09-06,18703314960
2023-09-07,18595220200
2023-09-08,18311836640
2023-09-11,18408245480
2023-09-12,18449146200
2023-09-13,18422852880
2023-09-14,18644885360
2023-09-15,18361501800
2023-09-18,18425774360
2023-09-19,18419931400
2023-09-20,18536790600
2023-09-21,18028453080
2023-09-22,18081039720
2023-09-25,17934965720
2023-09-26,17493822240
2023-09-27,17233810520
2023-09-28,17490900760
2023-09-29,17368198600
2023-10-02,17150883760
2023-10-03,16729931440
2023-10-04,16864402320
2023-10-05,16750394400
2023-10-06,16978410240
2023-10-09,17332127120
2023-10-10,17446135040
2023-10-11,17782312240
2023-10-12,17685844000
2023-10-13,17627378400
2023-10-16,18027867760
2023-10-17,18033714320
2023-10-18,17536756720
2023-10-19,17466598000
2023-10-20,17311664160
2023-10-23,17264891680
2023-10-24,17437365200
2023-10-25,17063185360
2023-10-26,17253198560
2023-10-27,17019336160
2023-10-30,17039799120
2023-10-31,17267814960
2023-11-01,17440288480
2023-11-02,17349666800
2023-11-03,18051254000
2023-11-06,17612762000
2023-11-07,17297047760
2023-11-08,17402285840
2023-11-09,17209349360
2023-11-10,17375976320
2023-11-13,17276584800
2023-11-14,18089256640
2023-11-15,18179878320
2023-11-16,18133105840
2023-11-17,18191571440
2023-11-20,18480976160
2023-11-21,18431280400
2023-11-22,18501439120
2023-11-24,18478052880
2023-11-27,18592060800
2023-11-28,18627140160
2023-11-29,18498515840
2023-11-30,18752841200
2023-12-01,19144560720
2023-12-04,19352113600
2023-12-05,19290724720
2023-12-06,19287801440
2023-12-07,19173793520
2023-12-08,19132867600
2023-12-11,19264415200
2023-12-12,19425195600
2023-12-13,19831531520
2023-12-14,20009851600
2023-12-15,19854917760
2023-12-18,19971848959
2023-12-19,20091703440
2023-12-20,19884150560
2023-12-21,20185248400
2023-12-22,20278793360
2023-12-26,20424957360
2023-12-27,20533118720
2023-12-28,20638356800
2023-12-29,20457113440
2024-01-02,20091157980
2024-01-03,19385640120
2024-01-04,19485173760
2024-01-05,19540795500
2024-01-08,19921365300
2024-01-09,19654966440
2024-01-10,19666676280
2024-01-11,19394422500
2024-01-12,19681313580
2024-01-16,19426624560
2024-01-17,19128023640
2024-01-18,19303671240
2024-01-19,19575925020
2024-01-22,19646184060
2024-01-23,19874525940
2024-01-24,19616909460
2024-01-25,20032608780
2024-01-26,19777919760
2024-01-29,19824759120
2024-01-30,19982841960
2024-01-31,19766209920
2024-02-01,20281442880
2024-02-02,20234603520
2024-02-05,20038463700
2024-02-06,20187764160
2024-02-07,19854033719
2024-02-08,20070665760
2024-02-09,20091157980
2024-02-12,20149707180
2024-02-13,19619836920
2024-02-14,19774992300
2024-02-15,20240458440
2024-02-16,19900873080
2024-02-20,20029681320
2024-02-21,20061883380
2024-02-22,21106986600
2024-02-23,21964732380
2024-02-26,22064266020
2024-02-27,21663204000
2024-02-28,22061338560
2024-02-29,23021545440
2024-03-01,23721208380
2024-03-04,23106441780
2024-03-05,23001053219
2024-03-06,23548488240
2024-03-07,23718280920
2024-03-08,23820742020
2024-03-11,23621674740
2024-03-12,23674369020
2024-03-13,23448954600
2024-03-14,22848825300
2024-03-15,23012763060
2024-03-18,23326001280
2024-03-19,23399187780
2024-03-20,23469446820
2024-03-21,23691933780
2024-03-22,23261597160
2024-03-25,22883954820
2024-03-26,22819550700
2024-03-27,23460664440
2024-03-28,23481156660
2024-04-01,23285016840
2024-04-02,23053747500
2024-04-03,23188410660
2024-04-04,23039110200
2024-04-05,23021545440
2024-04-08,23050820040
2024-04-09,23185483200
2024-04-10,22157944740
2024-04-11,22427271060
2024-04-12,22254550920
2024-04-15,21909110640
2024-04-16,21871053660
2024-04-17,21999861900
2024-04-18,21786157320
2024-04-19,21985224600
2024-04-22,22204784100
2024-04-23,22424343600
2024-04-24,22889809740
2024-04-25,22617555960
2024-04-26,22693669920
2024-04-29,22825405620
2024-04-30,22693669920
2024-05-01,22863462600
2024-05-02,22541442000
2024-05-03,22049628719
2024-05-06,22482892800
2024-05-07,22717089600
2024-05-08,22845897840
2024-05-09,23299654140
2024-05-10,23352348420
2024-05-13,22948358940
2024-05-14,23574835380
2024-05-15,24104705640
2024-05-16,24005172000
2024-05-17,23943695340
2024-05-20,24034446600
2024-05-21,24254006100
2024-05-22,23700716160
2024-05-23,23208902880
2024-05-24,23487011580
2024-05-28,23273307000
2024-05-29,22945431480
2024-05-30,23314291440
2024-05-31,23621674740
2024-06-03,23633384580
2024-06-04,23756337900
2024-06-05,24104705640
2024-06-06,24836570640
2024-06-07,25021000620
2024-06-10,25498176600
2024-06-11,25565508180
2024-06-12,25556725800
2024-06-13,25694316420
2024-06-14,25767502920
2024-06-17,25840689420
2024-06-18,25966570200
2024-06-20,26004627180
2024-06-21,26013409560
2024-06-24,26080741140
2024-06-25,25919730840
2024-06-26,25893383700
2024-06-27,26115870660
2024-06-28,26235896520
2024-07-01,26256388740
2024-07-02,26595974100
2024-07-03,26868227880
2024-07-05,26815533600
2024-07-08,27187321020
2024-07-09,27263434980
2024-07-10,27854781900
2024-07-11,27670351920
2024-07-12,28071413940
2024-07-15,28639341180
2024-07-16,29268745080
2024-07-17,29046258120
2024-07-18,28642268640
2024-07-19,28771076880
2024-07-22,29312656980
2024-07-23,29549781240
2024-07-24,28367087400
2024-07-25,28367087400
2024-07-26,28835481000
2024-07-29,29181463200
2024-07-30,29712408600
2024-07-31,30084950400
2024-08-01,32132463600
2024-08-02,31296444600
2024-08-05,30604162200
2024-08-06,31226043000
2024-08-07,30964970400
2024-08-08,31495915800
2024-08-09,31809789600
