,SEE
2023-03-06,6941297000
2023-03-07,6814489000
2023-03-08,6854837000
2023-03-09,6795755999
2023-03-10,6523407000
2023-03-13,6478736000
2023-03-14,6530612000
2023-03-15,6451357000
2023-03-16,6451357000
2023-03-17,6354810000
2023-03-20,6439829000
2023-03-21,6480177000
2023-03-22,6256822000
2023-03-23,6151629000
2023-03-24,6167480000
2023-03-27,6256822000
2023-03-28,6291405999
2023-03-29,6376425000
2023-03-30,6398040000
2023-03-31,6615630999
2023-04-03,6628215000
2023-04-04,6615210000
2023-04-05,6790055000
2023-04-06,6772715000
2023-04-10,6736590000
2023-04-11,6775605000
2023-04-12,6677345000
2023-04-13,6797280000
2023-04-14,6735145000
2023-04-17,6829070000
2023-04-18,6769825000
2023-04-19,6829070000
2023-04-20,6818955000
2023-04-21,6804505000
2023-04-24,6759710000
2023-04-25,6696130000
2023-04-26,6629660000
2023-04-27,6803060000
2023-04-28,6934555000
2023-05-01,6917215000
2023-05-02,6167260000
2023-05-03,6077670000
2023-05-04,6041545000
2023-05-05,6147030000
2023-05-08,6287195000
2023-05-09,6161480000
2023-05-10,6100790000
2023-05-11,6096455000
2023-05-12,6129690000
2023-05-15,6201940000
2023-05-16,5986635000
2023-05-17,6042990000
2023-05-18,6095010000
2023-05-19,6119575000
2023-05-22,6106570000
2023-05-23,6080560000
2023-05-24,5912940000
2023-05-25,5811790000
2023-05-26,5794450000
2023-05-30,5746765000
2023-05-31,5469325000
2023-06-01,5477994999
2023-06-02,5739540000
2023-06-05,5704860000
2023-06-06,5782890000
2023-06-07,5826240000
2023-06-08,5618160000
2023-06-09,5580590000
2023-06-12,5618160000
2023-06-13,5709195000
2023-06-14,5654285000
2023-06-15,5688965000
2023-06-16,5842135000
2023-06-20,5745320000
2023-06-21,5625385000
2023-06-22,5626830000
2023-06-23,5499670000
2023-06-26,5612380000
2023-06-27,5680295000
2023-06-28,5584925000
2023-06-29,5686075000
2023-06-30,5780000000
2023-07-03,5836355000
2023-07-05,5680295000
2023-07-06,5820460000
2023-07-07,5915830000
2023-07-10,6050215000
2023-07-11,6197605000
2023-07-12,6307425000
2023-07-13,6449035000
2023-07-14,6423025000
2023-07-17,6420135000
2023-07-18,6472155000
2023-07-19,6639775000
2023-07-20,6641220000
2023-07-21,6638330000
2023-07-24,6654225000
2023-07-25,6752485000
2023-07-26,6677345000
2023-07-27,6680235000
2023-07-28,6644110000
2023-07-31,6592090000
2023-08-01,6482270000
2023-08-02,6498165000
2023-08-03,6408575000
2023-08-04,6427360000
2023-08-07,6369560000
2023-08-08,5764105000
2023-08-09,5712085000
2023-08-10,5631165000
2023-08-11,5518455000
2023-08-14,5415860000
2023-08-15,5281475000
2023-08-16,5089290000
2023-08-17,5110965000
2023-08-18,4979470000
2023-08-21,4934675000
2023-08-22,4936119999
2023-08-23,4946235000
2023-08-24,5053165000
2023-08-25,5090735000
2023-08-28,5180325000
2023-08-29,5293035000
2023-08-30,5333494999
2023-08-31,5355170000
2023-09-01,5388405000
2023-09-05,5236680000
2023-09-06,5125415000
2023-09-07,4856645000
2023-09-08,4907220000
2023-09-11,4866760000
2023-09-12,4902885000
2023-09-13,4965020000
2023-09-14,5116744999
2023-09-15,5073395000
2023-09-18,4975135000
2023-09-19,4873985000
2023-09-20,4788730000
2023-09-21,4602325000
2023-09-22,4538745000
2023-09-25,4700585000
2023-09-26,4628335000
2023-09-27,4586430000
2023-09-28,4699140000
2023-09-29,4748270000
2023-10-02,4745380000
2023-10-03,4544525000
2023-10-04,4609550000
2023-10-05,4427480000
2023-10-06,4319105000
2023-10-09,4401470000
2023-10-10,4506955000
2023-10-11,4475165000
2023-10-12,4295985000
2023-10-13,4269975000
2023-10-16,4330665000
2023-10-17,4330665000
2023-10-18,4248300000
2023-10-19,4194835000
2023-10-20,4197725000
2023-10-23,4129809999
2023-10-24,4374015000
2023-10-25,4452045000
2023-10-26,4452045000
2023-10-27,4462160000
2023-10-30,4550305000
2023-10-31,4449155000
2023-11-01,4398580000
2023-11-02,4780060000
2023-11-03,5002590000
2023-11-06,4849420000
2023-11-07,4808960000
2023-11-08,4845085000
2023-11-09,4704920000
2023-11-10,4673130000
2023-11-13,4567645000
2023-11-14,4832080000
2023-11-15,4850865000
2023-11-16,4790175000
2023-11-17,4811850000
2023-11-20,4856645000
2023-11-21,4817630000
2023-11-22,4774280000
2023-11-24,4846530000
2023-11-27,4788730000
2023-11-28,4741045000
2023-11-29,4791619999
2023-11-30,4823410000
2023-12-01,4921670000
2023-12-04,4840750000
2023-12-05,4580650000
2023-12-06,4733820000
2023-12-07,4944790000
2023-12-08,4885545000
2023-12-11,4860980000
2023-12-12,4775725000
2023-12-13,5022820000
2023-12-14,5236680000
2023-12-15,5158650000
2023-12-18,5202000000
2023-12-19,5280030000
2023-12-20,5119635000
2023-12-21,5298815000
2023-12-22,5285810000
2023-12-26,5319045000
2023-12-27,5251130000
2023-12-28,5342165000
2023-12-29,5277140000
2024-01-02,5336667000
2024-01-03,5155542000
2024-01-04,5252625000
2024-01-05,5346810000
2024-01-08,5320728000
2024-01-09,5264217000
2024-01-10,5217849000
2024-01-11,5329422000
2024-01-12,5297544000
2024-01-16,5251176000
2024-01-17,5009193000
2024-01-18,5009193000
2024-01-19,5101929000
2024-01-22,5178726000
2024-01-23,5267115000
2024-01-24,5159889000
2024-01-25,5262768000
2024-01-26,5338116000
2024-01-29,5281605000
2024-01-30,5188869000
2024-01-31,5006295000
2024-02-01,5141052000
2024-02-02,5072949000
2024-02-05,5036724000
2024-02-06,5030928000
2024-02-07,5074398000
2024-02-08,5088888000
2024-02-09,5171481000
2024-02-12,5309136000
2024-02-13,5172930000
2024-02-14,5203358999
2024-02-15,5297544000
2024-02-16,5227992000
2024-02-20,5293197000
2024-02-21,5216400000
2024-02-22,5138154000
2024-02-23,5300442000
2024-02-26,5227992000
2024-02-27,5075847000
2024-02-28,4938192000
2024-02-29,5052663000
2024-03-01,5036724000
2024-03-04,5009193000
2024-03-05,5116419000
2024-03-06,5152644000
2024-03-07,5193216000
2024-03-08,5283054000
2024-03-11,5419260000
2024-03-12,5316381000
2024-03-13,5327973000
2024-03-14,5212053000
2024-03-15,5233788000
2024-03-18,5171481000
2024-03-19,5183073000
2024-03-20,5155542000
2024-03-21,5216400000
2024-03-22,5135256000
2024-03-25,5171481000
2024-03-26,5203358999
2024-03-27,5348258999
2024-03-28,5390280000
2024-04-01,5341014000
2024-04-02,5184522000
2024-04-03,4896171000
2024-04-04,4816476000
2024-04-05,4732433999
2024-04-08,4835313000
2024-04-09,4946886000
2024-04-10,4820823000
2024-04-11,4857048000
2024-04-12,4665780000
2024-04-15,4642596000
2024-04-16,4570146000
2024-04-17,4510737000
2024-04-18,4560003000
2024-04-19,4564350000
2024-04-22,4587534000
2024-04-23,4561452000
2024-04-24,4596228000
2024-04-25,4544064000
2024-04-26,4599126000
2024-04-29,4610718000
2024-04-30,4561452000
2024-05-01,4651290000
2024-05-02,5061357000
2024-05-03,5096133000
2024-05-06,5185971000
2024-05-07,5267115000
2024-05-08,5361300000
2024-05-09,5430852000
2024-05-10,5458383000
2024-05-13,5523588000
2024-05-14,5596038000
2024-05-15,5619222000
2024-05-16,5646753000
2024-05-17,5633712000
2024-05-20,5516343000
2024-05-21,5548221000
2024-05-22,5506200000
2024-05-23,5419260000
2024-05-24,5394627000
2024-05-28,5387382000
2024-05-29,5327973000
2024-05-30,5461281000
2024-05-31,5632263000
2024-06-03,5732244000
2024-06-04,5804694000
2024-06-05,5749632000
2024-06-06,5743836000
2024-06-07,5604732000
2024-06-10,5581548000
2024-06-11,5525037000
2024-06-12,5562711000
2024-06-13,5514894000
2024-06-14,5304789000
2024-06-17,5303340000
2024-06-18,5285952000
2024-06-20,5209155000
2024-06-21,5213502000
2024-06-24,5290299000
2024-06-25,5181624000
2024-06-26,5142501000
2024-06-27,5097582000
2024-06-28,5041071000
2024-07-01,4943988000
2024-07-02,4943988000
2024-07-03,5016438000
2024-07-05,4894722000
2024-07-08,5007744000
2024-07-09,4929498000
2024-07-10,5017887000
2024-07-11,5116419000
2024-07-12,5194665000
2024-07-15,5156991000
2024-07-16,5333769000
2024-07-17,5339565000
2024-07-18,5272911000
2024-07-19,5110623000
2024-07-22,5225094000
2024-07-23,5204808000
2024-07-24,5194665000
2024-07-25,5284503000
2024-07-26,5461281000
2024-07-29,5478669000
2024-07-30,5475771000
2024-07-31,5513445000
2024-08-01,5423607000
2024-08-02,5267115000
2024-08-05,5045418000
2024-08-06,5048316000
2024-08-07,4981662000
2024-08-08,5181092000
2024-08-09,4825584000
