,DTE
2023-03-06,22437520000
2023-03-07,21897800000
2023-03-08,22109980000
2023-03-09,21986380000
2023-03-10,21522880000
2023-03-13,22015220000
2023-03-14,22140880000
2023-03-15,22447820000
2023-03-16,22499320000
2023-03-17,22050240000
2023-03-20,22330400000
2023-03-21,21895740000
2023-03-22,21419880000
2023-03-23,21147960000
2023-03-24,21990500000
2023-03-27,21772140000
2023-03-28,21887500000
2023-03-29,22235640000
2023-03-30,22390140000
2023-03-31,22565240000
2023-04-03,22451940000
2023-04-04,22394260000
2023-04-05,23098780000
2023-04-06,23453100000
2023-04-10,23399540000
2023-04-11,23465460000
2023-04-12,23426320000
2023-04-13,23315080000
2023-04-14,23273880000
2023-04-17,23216200000
2023-04-18,23080240000
2023-04-19,23238860000
2023-04-20,23354220000
2023-04-21,23420140000
2023-04-24,23554040000
2023-04-25,23650860000
2023-04-26,23271820000
2023-04-27,23370700000
2023-04-28,23156460000
2023-05-01,23269760000
2023-05-02,22989600000
2023-05-03,22995780000
2023-05-04,23212080000
2023-05-05,23352160000
2023-05-08,23278000000
2023-05-09,23343920000
2023-05-10,23477820000
2023-05-11,23290360000
2023-05-12,23370700000
2023-05-15,23226500000
2023-05-16,22713560000
2023-05-17,22474600000
2023-05-18,22433400000
2023-05-19,22363360000
2023-05-22,22435460000
2023-05-23,22486960000
2023-05-24,22346880000
2023-05-25,22039940000
2023-05-26,21941060000
2023-05-30,21926640000
2023-05-31,22165600000
2023-06-01,22095560000
2023-06-02,22429280000
2023-06-05,22530220000
2023-06-06,22575540000
2023-06-07,22917500000
2023-06-08,23065820000
2023-06-09,22954580000
2023-06-12,22898960000
2023-06-13,23144100000
2023-06-14,23267700000
2023-06-15,23465460000
2023-06-16,23508720000
2023-06-20,23317140000
2023-06-21,23405720000
2023-06-22,23265640000
2023-06-23,22660000000
2023-06-26,22763000000
2023-06-27,22798020000
2023-06-28,22447820000
2023-06-29,22505500000
2023-06-30,22664120000
2023-07-03,22917500000
2023-07-05,23175000000
2023-07-06,22901020000
2023-07-07,22657940000
2023-07-10,22557000000
2023-07-11,22835100000
2023-07-12,23238860000
2023-07-13,23366580000
2023-07-14,23267700000
2023-07-17,22795960000
2023-07-18,22517860000
2023-07-19,22915440000
2023-07-20,23304780000
2023-07-21,23714720000
2023-07-24,23692060000
2023-07-25,23780640000
2023-07-26,23869220000
2023-07-27,23554040000
2023-07-28,23395420000
2023-07-31,23545800000
2023-08-01,23308900000
2023-08-02,23296540000
2023-08-03,22552880000
2023-08-04,22223280000
2023-08-07,22202680000
2023-08-08,22278900000
2023-08-09,22311860000
2023-08-10,22099680000
2023-08-11,22225340000
2023-08-14,21947240000
2023-08-15,21504340000
2023-08-16,21578500000
2023-08-17,21601160000
2023-08-18,21751540000
2023-08-21,21588800000
2023-08-22,21623820000
2023-08-23,21685620000
2023-08-24,21516700000
2023-08-25,21613520000
2023-08-28,21623820000
2023-08-29,21656780000
2023-08-30,21576440000
2023-08-31,21296280000
2023-09-01,21049080000
2023-09-05,20754500000
2023-09-06,20783340000
2023-09-07,21055260000
2023-09-08,21147960000
2023-09-11,21222120000
2023-09-12,21407520000
2023-09-13,21846300000
2023-09-14,21988440000
2023-09-15,21996680000
2023-09-18,22042000000
2023-09-19,21914280000
2023-09-20,21976080000
2023-09-21,21854540000
2023-09-22,21879260000
2023-09-25,21765960000
2023-09-26,21044960000
2023-09-27,20711240000
2023-09-28,20317780000
2023-09-29,20451680000
2023-10-02,19705036614
2023-10-03,20090924335
2023-10-04,20039335067
2023-10-05,19438835994
2023-10-06,19636938781
2023-10-09,19932029391
2023-10-10,20090924335
2023-10-11,20189975728
2023-10-12,19814405861
2023-10-13,20196166440
2023-10-16,20313789970
2023-10-17,20332362107
2023-10-18,20039335067
2023-10-19,19962982951
2023-10-20,19944410815
2023-10-23,19804088007
2023-10-24,20161085739
2023-10-25,20210611435
2023-10-26,20295217834
2023-10-27,19998063653
2023-10-30,19874249411
2023-10-31,19888694406
2023-11-01,19936156532
2023-11-02,20390142086
2023-11-03,20672851272
2023-11-06,20361252096
2023-11-07,20332362107
2023-11-08,20334425677
2023-11-09,20326171395
2023-11-10,20340616389
2023-11-13,20152831456
2023-11-14,20996831872
2023-11-15,21062866134
2023-11-16,21322876043
2023-11-17,21378592452
2023-11-20,21227951790
2023-11-21,21308431048
2023-11-22,21597330946
2023-11-24,21743844465
2023-11-27,21638602360
2023-11-28,21671619491
2023-11-29,21490025269
2023-11-30,21483834557
2023-12-01,22321644261
2023-12-04,22371169958
2023-12-05,22010045086
2023-12-06,22148304323
2023-12-07,22125605045
2023-12-08,22412441372
2023-12-11,22717849836
2023-12-12,22682769134
2023-12-13,23384383172
2023-12-14,23200725380
2023-12-15,22678641993
2023-12-18,22662133427
2023-12-19,22862299785
2023-12-20,22563082033
2023-12-21,22645624861
2023-12-22,22620862013
2023-12-26,22734358401
2023-12-27,22635307008
2023-12-28,22783884098
2023-12-29,22752930538
2024-01-02,23062466143
2024-01-03,22901507628
2024-01-04,22808646947
2024-01-05,22833409795
2024-01-08,23012940446
2024-01-09,22895316916
2024-01-10,22870554068
2024-01-11,22290690701
2024-01-12,22461967069
2024-01-16,22204020732
2024-01-17,21814005869
2024-01-18,21636538789
2024-01-19,21568440956
2024-01-22,21440499573
2024-01-23,21558123102
2024-01-24,21122709685
2024-01-25,21419863866
2024-01-26,21376528881
2024-01-29,21428118148
2024-01-30,21576695239
2024-01-31,21754162319
2024-02-01,22177194312
2024-02-02,21684000915
2024-02-05,21444626714
2024-02-06,21504470264
2024-02-07,21712890905
2024-02-08,21508597406
2024-02-09,21545741678
2024-02-12,21952265106
2024-02-13,21539550966
2024-02-14,21735590183
2024-02-15,22239101433
2024-02-16,22245292146
2024-02-20,22212275014
2024-02-21,22525937761
2024-02-22,22084333631
2024-02-23,22379424241
2024-02-26,21913057263
2024-02-27,22148304323
2024-02-28,22307199267
2024-02-29,22358788534
2024-03-01,22309262837
2024-03-04,22658006286
2024-03-05,22697214129
2024-03-06,23062466143
2024-03-07,23248187506
2024-03-08,23281204637
2024-03-11,23308031056
2024-03-12,22880871921
2024-03-13,22918016194
2024-03-14,22573399887
2024-03-15,22385614953
2024-03-18,22591972023
2024-03-19,22792138381
2024-03-20,22707531982
2024-03-21,22523874190
2024-03-22,22468157781
2024-03-25,22373233529
2024-03-26,22107032909
2024-03-27,22967541891
2024-03-28,23140881829
2024-04-01,22849918361
2024-04-02,22924206906
2024-04-03,22752930538
2024-04-04,22608480589
2024-04-05,22513556337
2024-04-08,22596099165
2024-04-09,22672451280
2024-04-10,22005917944
2024-04-11,21900675839
2024-04-12,21925438687
2024-04-15,21774798026
2024-04-16,21296049624
2024-04-17,21723208758
2024-04-18,21972900813
2024-04-19,22404187089
2024-04-22,22724040548
2024-04-23,22724040548
2024-04-24,23019131158
2024-04-25,22934524759
2024-04-26,22600226306
2024-04-29,22870554068
2024-04-30,22765311962
2024-05-01,22973732603
2024-05-02,23093419703
2024-05-03,23266759642
2024-05-06,23213106804
2024-05-07,23388510313
2024-05-08,23675346641
2024-05-09,24005517953
2024-05-10,23790940000
2024-05-13,23753860000
2024-05-14,23644680000
2024-05-15,23914540000
2024-05-16,24056680000
2024-05-17,24019600000
2024-05-20,23968100000
2024-05-21,24139080000
2024-05-22,23702360000
2024-05-23,23084360000
2024-05-24,23269760000
2024-05-28,23278000000
2024-05-29,22859820000
2024-05-30,23226500000
2024-05-31,24005180000
2024-06-03,23945440000
2024-06-04,24005180000
2024-06-05,23595240000
2024-06-06,23389240000
2024-06-07,23139980000
2024-06-10,23203840000
2024-06-11,23430440000
2024-06-12,23201780000
2024-06-13,23183240000
2024-06-14,23100840000
2024-06-17,22816560000
2024-06-18,22777420000
2024-06-20,22890720000
2024-06-21,22847460000
2024-06-24,23236800000
2024-06-25,22664120000
2024-06-26,22752700000
2024-06-27,22917500000
2024-06-28,22868060000
2024-07-01,22478720000
2024-07-02,22536400000
2024-07-03,22503440000
2024-07-05,22612620000
2024-07-08,22456060000
2024-07-09,22386020000
2024-07-10,22470480000
2024-07-11,23315080000
2024-07-12,23582880000
2024-07-15,23304780000
2024-07-16,23628200000
2024-07-17,24172040000
2024-07-18,24036080000
2024-07-19,23914540000
2024-07-22,24262470000
2024-07-23,23991300000
2024-07-24,24407370000
2024-07-25,24465330000
2024-07-26,24465330000
2024-07-29,24655770000
2024-07-30,24970410000
2024-07-31,24949710000
2024-08-01,25539660000
2024-08-02,25510680000
2024-08-05,24589530000
2024-08-06,24647490000
2024-08-07,24860700000
2024-08-08,24817230000
2024-08-09,24821370000
