,NTRS
2023-03-02,19350966870
2023-03-03,19773586158
2023-03-06,19842287815
2023-03-07,19282265213
2023-03-08,19328066318
2023-03-09,18093518351
2023-03-10,17679226537
2023-03-13,17115040198
2023-03-14,17960278773
2023-03-15,17614688617
2023-03-16,17824957326
2023-03-17,17015110514
2023-03-20,17548068827
2023-03-21,18164301877
2023-03-22,17441893538
2023-03-23,17325308908
2023-03-24,17369028144
2023-03-27,17675062800
2023-03-28,17687554011
2023-03-29,18124746377
2023-03-30,18060208456
2023-03-31,18299196075
2023-04-03,18214064220
2023-04-04,18064564377
2023-04-05,18176689259
2023-04-06,18008501935
2023-04-10,18218216993
2023-04-11,18675022069
2023-04-12,18461154238
2023-04-13,18525522226
2023-04-14,18255591954
2023-04-17,17798786878
2023-04-18,17854849319
2023-04-19,18062487990
2023-04-20,17827856292
2023-04-21,17711578636
2023-04-24,17883918733
2023-04-25,16229038525
2023-04-26,15880205558
2023-04-27,15994406827
2023-04-28,16229038525
2023-05-01,15994406827
2023-05-02,15491921243
2023-05-03,15199150717
2023-05-04,14866928843
2023-05-05,15163852143
2023-05-08,15161775756
2023-05-09,14979053725
2023-05-10,14827477496
2023-05-11,14642679078
2023-05-12,14520172263
2023-05-15,14709123453
2023-05-16,14462033435
2023-05-17,14972824565
2023-05-18,15134782729
2023-05-19,14991512046
2023-05-22,15163852143
2023-05-23,15147241049
2023-05-24,14815019175
2023-05-25,14904303804
2023-05-26,15078720288
2023-05-30,15194997943
2023-05-31,14933373218
2023-06-01,15165928529
2023-06-02,15610275285
2023-06-05,15437935188
2023-06-06,15689177980
2023-06-07,15734858488
2023-06-08,15460775442
2023-06-09,15537601750
2023-06-12,15280129798
2023-06-13,15520990657
2023-06-14,15417171321
2023-06-15,15705789074
2023-06-16,15512685110
2023-06-20,15242754838
2023-06-21,15147241049
2023-06-22,14898074644
2023-06-23,14800484468
2023-06-26,14904303804
2023-06-27,15022657846
2023-06-28,14954137085
2023-06-29,15230296517
2023-06-30,15348578013
2023-07-03,15601144309
2023-07-05,15360999306
2023-07-06,15162258614
2023-07-07,15385841893
2023-07-10,15263699176
2023-07-11,15483142023
2023-07-12,15450018575
2023-07-13,15770901983
2023-07-14,14737864429
2023-07-17,14588808910
2023-07-18,14843445421
2023-07-19,16826711909
2023-07-20,16474775267
2023-07-21,16302947377
2023-07-24,16474775267
2023-07-25,16220138755
2023-07-26,16530671086
2023-07-27,16389896430
2023-07-28,16574145613
2023-07-31,16586566906
2023-08-01,16607269061
2023-08-02,16588637122
2023-08-03,16729411778
2023-08-04,16613479708
2023-08-07,16737692640
2023-08-08,16476845482
2023-08-09,16354702766
2023-08-10,16516179578
2023-08-11,16543092380
2023-08-14,16296736730
2023-08-15,15930308580
2023-08-16,15841289312
2023-08-17,15930308580
2023-08-18,15886834053
2023-08-21,15772972199
2023-08-22,15373420600
2023-08-23,15605284740
2023-08-24,15605284740
2023-08-25,15458299437
2023-08-28,15636337973
2023-08-29,15743989181
2023-08-30,15756410474
2023-08-31,15748129612
2023-09-01,16000695908
2023-09-05,15822657372
2023-09-06,15801955216
2023-09-07,15640478404
2023-09-08,15814376510
2023-09-11,15957221382
2023-09-12,14874498654
2023-09-13,14886919948
2023-09-14,15207803356
2023-09-15,15054607406
2023-09-18,14855866715
2023-09-19,14584668479
2023-09-20,14464595977
2023-09-21,14396278865
2023-09-22,14373506494
2023-09-25,14330031967
2023-09-26,14276206363
2023-09-27,14170625371
2023-09-28,14327961752
2023-09-29,14383857571
2023-10-02,13986572800
2023-10-03,13776279399
2023-10-04,13708243299
2023-10-05,13745353900
2023-10-06,13908228199
2023-10-09,13848438900
2023-10-10,13963894100
2023-10-11,14091719499
2023-10-12,13834006999
2023-10-13,13899981400
2023-10-16,14194804499
2023-10-17,14557663700
2023-10-18,13594849800
2023-10-19,13504135000
2023-10-20,13252607600
2023-10-23,13231990600
2023-10-24,13102103500
2023-10-25,13001080200
2023-10-26,13390741500
2023-10-27,13100041800
2023-10-30,13425790400
2023-10-31,13588664700
2023-11-01,13788649600
2023-11-02,14452516999
2023-11-03,14710229499
2023-11-06,14497874399
2023-11-07,14332938400
2023-11-08,14297889499
2023-11-09,14308198000
2023-11-10,14576219000
2023-11-13,14633946600
2023-11-14,15223592800
2023-11-15,15438009600
2023-11-16,15388528800
2023-11-17,15541094600
2023-11-20,15637994499
2023-11-21,15578205200
2023-11-22,15699845500
2023-11-24,15743141200
2023-11-27,15716339100
2023-11-28,15813239000
2023-11-29,16138987600
2023-11-30,16338972500
2023-12-01,16551327600
2023-12-04,16652350900
2023-12-05,16650289200
2023-12-06,16631733900
2023-12-07,16464736200
2023-12-08,16574006300
2023-12-11,16664721100
2023-12-12,16588438199
2023-12-13,17081184499
2023-12-14,17716188100
2023-12-15,17617226500
2023-12-18,17646090300
2023-12-19,17701756200
2023-12-20,17130665300
2023-12-21,17277046000
2023-12-22,17285292800
2023-12-26,17369822500
2023-12-27,17435796900
2023-12-28,17516203200
2023-12-29,17396624600
2024-01-02,17366863230
2024-01-03,16898262820
2024-01-04,16853244440
2024-01-05,17080382630
2024-01-08,17225669220
2024-01-09,17256363570
2024-01-10,17219530350
2024-01-11,17074243760
2024-01-12,17149956490
2024-01-16,17039456830
2024-01-17,16971929260
2024-01-18,16556532390
2024-01-19,16603597060
2024-01-22,16658846890
2024-01-23,16626106250
2024-01-24,16550393520
2024-01-25,16736605910
2024-01-26,16697726399
2024-01-29,16636337700
2024-01-30,16546300940
2024-01-31,16296653560
2024-02-01,16227079700
2024-02-02,16448079020
2024-02-05,16112487459
2024-02-06,16001987800
2024-02-07,16190246480
2024-02-08,16057237630
2024-02-09,16296653560
2024-02-12,16646569149
2024-02-13,15852608630
2024-02-14,16173876160
2024-02-15,16534023200
2024-02-16,16360088550
2024-02-20,16290514690
2024-02-21,16347810810
2024-02-22,16366227420
2024-02-23,16673170920
2024-02-26,16615874800
2024-02-27,16734559620
2024-02-28,16664985760
2024-02-29,16806179770
2024-03-01,16914633140
2024-03-04,17301381950
2024-03-05,17426205640
2024-03-06,16632245120
2024-03-07,16763207680
2024-03-08,16740698490
2024-03-11,16769346550
2024-03-12,16558578680
2024-03-13,16724328170
2024-03-14,16421477250
2024-03-15,16669078339
2024-03-18,16769346550
2024-03-19,16828688959
2024-03-20,17209298900
2024-03-21,17700408500
2024-03-22,17503964660
2024-03-25,17567399650
2024-03-26,17724963980
2024-03-27,17956194750
2024-03-28,18195610680
2024-04-01,18097388760
2024-04-02,17919361530
2024-04-03,17993027970
2024-04-04,17714732530
2024-04-05,17757704620
2024-04-08,18009398290
2024-04-09,18031907480
2024-04-10,17477362890
2024-04-11,17379140970
2024-04-12,17154049070
2024-04-15,17129493589
2024-04-16,16280283240
2024-04-17,16622013670
2024-04-18,16658846890
2024-04-19,16667032050
2024-04-22,17094706660
2024-04-23,17225669220
2024-04-24,17250224700
2024-04-25,17074243760
2024-04-26,17061966020
2024-04-29,17098799240
2024-04-30,16859383310
2024-05-01,16994438450
2024-05-02,17086521500
2024-05-03,17315705980
2024-05-06,17397557580
2024-05-07,17323891140
2024-05-08,17520334980
2024-05-09,17757704620
2024-05-10,17741334300
2024-05-13,17575584810
2024-05-14,17655390120
2024-05-15,17690177050
2024-05-16,17522381270
2024-05-17,17497825790
2024-05-20,17282965340
2024-05-21,17311613400
2024-05-22,17168373100
2024-05-23,16955558940
2024-05-24,17047641990
2024-05-28,16795948320
2024-05-29,16724328170
2024-05-30,16963744100
2024-05-31,17237946960
2024-06-03,17109030690
2024-06-04,17072197470
2024-06-05,16953512649
2024-06-06,16935096040
2024-06-07,16838920410
2024-06-10,16939188620
2024-06-11,16337579360
2024-06-12,17100845529
2024-06-13,16918725720
2024-06-14,16707957850
2024-06-17,16795948320
2024-06-18,16963744100
2024-06-20,16812318640
2024-06-21,16935096040
2024-06-24,17088567790
2024-06-25,16791855740
2024-06-26,16898262820
2024-06-27,16890077660
2024-06-28,17184743420
2024-07-01,17154049070
2024-07-02,17235900670
2024-07-03,17270687600
2024-07-05,17010808770
2024-07-08,16963744100
2024-07-09,17174511970
2024-07-10,17475316600
2024-07-11,17774074940
2024-07-12,18269277120
2024-07-15,18366664040
2024-07-16,18452052560
2024-07-17,17516844960
2024-07-18,17531076380
2024-07-19,17380629940
2024-07-22,17716084840
2024-07-23,17575803700
2024-07-24,17575803700
2024-07-25,17886861880
2024-07-26,18181655580
2024-07-29,18012911600
2024-07-30,18084068700
2024-07-31,18023076900
2024-08-01,17665278846
2024-08-02,17258666374
2024-08-05,16768698345
2024-08-06,16894748211
2024-08-07,16862219213
2024-08-08,16976070706
2024-08-09,17136682632
