,HOG
2023-03-06,6709445120
2023-03-07,6664170240
2023-03-08,6350167040
2023-03-09,6033242880
2023-03-10,5806868480
2023-03-13,5647676160
2023-03-14,5749909760
2023-03-15,5732384000
2023-03-16,5635992320
2023-03-17,5441748480
2023-03-20,5484102400
2023-03-21,5701713920
2023-03-22,5532298240
2023-03-23,5301542400
2023-03-24,5224136960
2023-03-27,5329291520
2023-03-28,5323449600
2023-03-29,5326370560
2023-03-30,5425683200
2023-03-31,5445429580
2023-04-03,5527175560
2023-04-04,5303449720
2023-04-05,5335000800
2023-04-06,5234611000
2023-04-10,5386629840
2023-04-11,5429654040
2023-04-12,5357947040
2023-04-13,5264727940
2023-04-14,5320659400
2023-04-17,5369420160
2023-04-18,5428219900
2023-04-19,5403839520
2023-04-20,5342171500
2023-04-21,5392366400
2023-04-24,5459770980
2023-04-25,5356512900
2023-04-26,5291976600
2023-04-27,5271898640
2023-04-28,5320659400
2023-05-01,5281937620
2023-05-02,5223137880
2023-05-03,5102670120
2023-05-04,4910495360
2023-05-05,5082592160
2023-05-08,5112709100
2023-05-09,5078289739
2023-05-10,4901890520
2023-05-11,4933441600
2023-05-12,4828749380
2023-05-15,4735530280
2023-05-16,4546223800
2023-05-17,4722623020
2023-05-18,4801500720
2023-05-19,4659520860
2023-05-22,4660955000
2023-05-23,4705413340
2023-05-24,4636574620
2023-05-25,4703979200
2023-05-26,4728359580
2023-05-30,4592116280
2023-05-31,4461609540
2023-06-01,4493160620
2023-06-02,4714018180
2023-06-05,4645179460
2023-06-06,4891851540
2023-06-07,5066816620
2023-06-08,4996543760
2023-06-09,4837354220
2023-06-12,4774252060
2023-06-13,5012319300
2023-06-14,4919100200
2023-06-15,4959256120
2023-06-16,4926270900
2023-06-20,4871773580
2023-06-21,4891851540
2023-06-22,4831617660
2023-06-23,4791461739
2023-06-26,4848827340
2023-06-27,4894719820
2023-06-28,4911929500
2023-06-29,5000846180
2023-06-30,4986510620
2023-07-03,5147959700
2023-07-05,5088478460
2023-07-06,4919948280
2023-07-07,4928445600
2023-07-10,5019083680
2023-07-11,5092727120
2023-07-12,5079981140
2023-07-13,5106889320
2023-07-14,5096975780
2023-07-17,4997840380
2023-07-18,5084229800
2023-07-19,5203192280
2023-07-20,5183365200
2023-07-21,5281084380
2023-07-24,5282500600
2023-07-25,5281084380
2023-07-26,5334900740
2023-07-27,5339149400
2023-07-28,5483603840
2023-07-31,5468025420
2023-08-01,5455279440
2023-08-02,5377387340
2023-08-03,5323570980
2023-08-04,5317906100
2023-08-07,5040326980
2023-08-08,5031829660
2023-08-09,5006337700
2023-08-10,5026164780
2023-08-11,4853385940
2023-08-14,4922780720
2023-08-15,4745753220
2023-08-16,4682023320
2023-08-17,4636704280
2023-08-18,4761331640
2023-08-21,4725926140
2023-08-22,4659363800
2023-08-23,4755666760
2023-08-24,4700434180
2023-08-25,4750001880
2023-08-28,4758499200
2023-08-29,4816564220
2023-08-30,4772661400
2023-08-31,4779742500
2023-09-01,4844888620
2023-09-05,4747169440
2023-09-06,4897288760
2023-09-07,4745753220
2023-09-08,4748585660
2023-09-11,4611212320
2023-09-12,4740088340
2023-09-13,4765580300
2023-09-14,4868964360
2023-09-15,4724509920
2023-09-18,4646617820
2023-09-19,4649450260
2023-09-20,4653698920
2023-09-21,4626790740
2023-09-22,4616877200
2023-09-25,4672109780
2023-09-26,4558812180
2023-09-27,4589969019
2023-09-28,4665028680
2023-09-29,4682023320
2023-10-02,4474196000
2023-10-03,4388313600
2023-10-04,4367535600
2023-10-05,4159755600
2023-10-06,4190230000
2023-10-09,4209622800
2023-10-10,4269186400
2023-10-11,4274727200
2023-10-12,4143133200
2023-10-13,4130666400
2023-10-16,4197156000
2023-10-17,4259490000
2023-10-18,4155600000
2023-10-19,4126510800
2023-10-20,4169452000
2023-10-23,4126510800
2023-10-24,4048939600
2023-10-25,3992146400
2023-10-26,3734499200
2023-10-27,3625068400
2023-10-30,3584897600
2023-10-31,3719262000
2023-11-01,3781596000
2023-11-02,3857782000
2023-11-03,4005998400
2023-11-06,3846700400
2023-11-07,3809300000
2023-11-08,3825922400
2023-11-09,3709565600
2023-11-10,3690172800
2023-11-13,3745580800
2023-11-14,3985220400
2023-11-15,4155600000
2023-11-16,4107118000
2023-11-17,4155600000
2023-11-20,4181918800
2023-11-21,4137592400
2023-11-22,4180533600
2023-11-24,4224860000
2023-11-27,4187459600
2023-11-28,4155600000
2023-11-29,4155600000
2023-11-30,4154214800
2023-12-01,4339831600
2023-12-04,4418788000
2023-12-05,4253949200
2023-12-06,4332905600
2023-12-07,4500514800
2023-12-08,4446492000
2023-12-11,4483892400
2023-12-12,4471425600
2023-12-13,4611330800
2023-12-14,4936852800
2023-12-15,4913304400
2023-12-18,4773399200
2023-12-19,4880059600
2023-12-20,4792792000
2023-12-21,4971482800
2023-12-22,4974253200
2023-12-26,5073987600
2023-12-27,5144632800
2023-12-28,5159870000
2023-12-29,5103076800
2024-01-02,4939395610
2024-01-03,4721621210
2024-01-04,4676705240
2024-01-05,4799203340
2024-01-08,4789675710
2024-01-09,4657649980
2024-01-10,4706649220
2024-01-11,4653566710
2024-01-12,4641316900
2024-01-16,4633150360
2024-01-17,4575984580
2024-01-18,4605928560
2024-01-19,4652205620
2024-01-22,4599123110
2024-01-23,4614095100
2024-01-24,4525624250
2024-01-25,4575984580
2024-01-26,4580067850
2024-01-29,4687593960
2024-01-30,4521540980
2024-01-31,4416737050
2024-02-01,4543318420
2024-02-02,4653566710
2024-02-05,4611372920
2024-02-06,4649483440
2024-02-07,4701204860
2024-02-08,4751565190
2024-02-09,5015616650
2024-02-12,5174864180
2024-02-13,5007450110
2024-02-14,5018338830
2024-02-15,5138114750
2024-02-16,5151725650
2024-02-20,5113615130
2024-02-21,5110892950
2024-02-22,5100004230
2024-02-23,5002005750
2024-02-26,5000644660
2024-02-27,4924423620
2024-02-28,4954367600
2024-02-29,4936673430
2024-03-01,4946201060
2024-03-04,4991117030
2024-03-05,5351805880
2024-03-06,5253807400
2024-03-07,5319139720
2024-03-08,5236113230
2024-03-11,5310973180
2024-03-12,5451165450
2024-03-13,5441637820
2024-03-14,5513775590
2024-03-15,5580469000
2024-03-18,5543719570
2024-03-19,5641718050
2024-03-20,5794160130
2024-03-21,5980629460
2024-03-22,5922102590
2024-03-25,5905769510
2024-03-26,5818659750
2024-03-27,5942518940
2024-03-28,5953407660
2024-04-01,5927546950
2024-04-02,5864936810
2024-04-03,5830909560
2024-04-04,5736994350
2024-04-05,5728827810
2024-04-08,5877186620
2024-04-09,5836353920
2024-04-10,5626746060
2024-04-11,5526025400
2024-04-12,5404888390
2024-04-15,5321861900
2024-04-16,5282390290
2024-04-17,5163975460
2024-04-18,5149003470
2024-04-19,5177586360
2024-04-22,5306889910
2024-04-23,5408971660
2024-04-24,5368138960
2024-04-25,4522902070
2024-04-26,4729787750
2024-04-29,4796481160
2024-04-30,4680788510
2024-05-01,4679427420
2024-05-02,4767898270
2024-05-03,4770620450
2024-05-06,4846841490
2024-05-07,4859091300
2024-05-08,4830508410
2024-05-09,4642677990
2024-05-10,4721621210
2024-05-13,4788314620
2024-05-14,4910812720
2024-05-15,4932590160
2024-05-16,4819619690
2024-05-17,4816897510
2024-05-20,4780148080
2024-05-21,4757009550
2024-05-22,4848202580
2024-05-23,4785592440
2024-05-24,4792397890
2024-05-28,4733871020
2024-05-29,4630428180
2024-05-30,4784231350
2024-05-31,4883590920
2024-06-03,5027866460
2024-06-04,4762453910
2024-06-05,4810092060
2024-06-06,4679427420
2024-06-07,4678066330
2024-06-10,4652205620
2024-06-11,4589595480
2024-06-12,4571901310
2024-06-13,4512013350
2024-06-14,4426264680
2024-06-17,4566456950
2024-06-18,4629067090
2024-06-20,4525624250
2024-06-21,4582790030
2024-06-24,4630428180
2024-06-25,4514735530
2024-06-26,4577345670
2024-06-27,4546040600
2024-06-28,4565095860
2024-07-01,4403126150
2024-07-02,4351404730
2024-07-03,4414014870
2024-07-05,4339154920
2024-07-08,4332349470
2024-07-09,4332349470
2024-07-10,4390876340
2024-07-11,4630428180
2024-07-12,4679427420
2024-07-15,4789675710
2024-07-16,4944839970
2024-07-17,4923062530
2024-07-18,4887674190
2024-07-19,4712093580
2024-07-22,4808730970
2024-07-23,4621391680
2024-07-24,4518664440
2024-07-25,4854862680
2024-07-26,4913563960
2024-07-29,5042973600
2024-07-30,5119018440
2024-07-31,5002950000
2024-08-01,4869538000
2024-08-02,4774815480
2024-08-05,4770813120
2024-08-06,4770813120
2024-08-07,4692100040
2024-08-08,4812170840
2024-08-09,4724118920
