,CVX
2023-03-03,312054007200
2023-03-06,314342958150
2023-03-07,310294730850
2023-03-08,308327368050
2023-03-09,303635964450
2023-03-10,302046940650
2023-03-13,300230913450
2023-03-14,304108888200
2023-03-15,290942691000
2023-03-16,291869621550
2023-03-17,288180816300
2023-03-20,292418213100
2023-03-21,301365930450
2023-03-22,295236838650
2023-03-23,292304711400
2023-03-24,295217921700
2023-03-27,298225716750
2023-03-28,301706435550
2023-03-29,304298057700
2023-03-30,307192351050
2023-03-31,304646641400
2023-04-03,317324691750
2023-04-04,315625571600
2023-04-05,317193990200
2023-04-06,313030212250
2023-04-10,314225197850
2023-04-11,315961661300
2023-04-12,317081960300
2023-04-13,321320424850
2023-04-14,321973932600
2023-04-17,319135841800
2023-04-18,318388975800
2023-04-19,318687722200
2023-04-20,317137975250
2023-04-21,315774944800
2023-04-24,320181454200
2023-04-25,315532213350
2023-04-26,309912046700
2023-04-27,311723196750
2023-04-28,314766675700
2023-05-01,312264674600
2023-05-02,298821086600
2023-05-03,292827486950
2023-05-04,291688516300
2023-05-05,299138504650
2023-05-08,297962190700
2023-05-09,297103294800
2023-05-10,293312949850
2023-05-11,291688516300
2023-05-12,292435382300
2023-05-15,293518338000
2023-05-16,286628499150
2023-05-17,290736262150
2023-05-18,287562081650
2023-05-19,289840022950
2023-05-22,284630632600
2023-05-23,292864830250
2023-05-24,293649039550
2023-05-25,288589022400
2023-05-26,287692783200
2023-05-30,285900304800
2023-05-31,281232392300
2023-06-01,284107826400
2023-06-02,291763202900
2023-06-05,290362829150
2023-06-06,290885635350
2023-06-07,298428981950
2023-06-08,297327354600
2023-06-09,296617831900
2023-06-12,293761069450
2023-06-13,295964324150
2023-06-14,293312949850
2023-06-15,295534876200
2023-06-16,293630367900
2023-06-20,286945917200
2023-06-21,289186515200
2023-06-22,285004065600
2023-06-23,282595422750
2023-06-26,287562081650
2023-06-27,286665842450
2023-06-28,289261201800
2023-06-29,291725859600
2023-06-30,294396028050
2023-07-03,294134093230
2023-07-05,292450226530
2023-07-06,286032823440
2023-07-07,288539913860
2023-07-10,290467005750
2023-07-11,295836669560
2023-07-12,298680533320
2023-07-13,294695382130
2023-07-14,287342497540
2023-07-17,287080562720
2023-07-18,287660561250
2023-07-19,289419266470
2023-07-20,292618613200
2023-07-21,296903118470
2023-07-24,302759232660
2023-07-25,304143745280
2023-07-26,301861170420
2023-07-27,298717952580
2023-07-28,297239891810
2023-07-31,306201804580
2023-08-01,303657294900
2023-08-02,298848919990
2023-08-03,298736662210
2023-08-04,298063115530
2023-08-07,299148274070
2023-08-08,298699242950
2023-08-09,299092145180
2023-08-10,300906979290
2023-08-11,307118576450
2023-08-14,306894060890
2023-08-15,297932148120
2023-08-16,296790860690
2023-08-17,298886339250
2023-08-18,301037946700
2023-08-21,300027626680
2023-08-22,297557955520
2023-08-23,297950857750
2023-08-24,295499896220
2023-08-25,297707632560
2023-08-28,299746982230
2023-08-29,299279241480
2023-08-30,299690853340
2023-08-31,301412139300
2023-09-01,307399220900
2023-09-05,311440500980
2023-09-06,311758564690
2023-09-07,311777274320
2023-09-08,312843723230
2023-09-11,306388900880
2023-09-12,312095338030
2023-09-13,310954050600
2023-09-14,312881142490
2023-09-15,311515339500
2023-09-18,312862432860
2023-09-19,312825013600
2023-09-20,311870822470
2023-09-21,309064377970
2023-09-22,311103727640
2023-09-25,315650167730
2023-09-26,313947591400
2023-09-27,320009511520
2023-09-28,319167578170
2023-09-29,315481781060
2023-10-02,310009879960
2023-10-03,310735854820
2023-10-04,303494720960
2023-10-05,305095588600
2023-10-06,301986927020
2023-10-09,310344945280
2023-10-10,310009879960
2023-10-11,299883461400
2023-10-12,300125453020
2023-10-13,305393424440
2023-10-16,307887799600
2023-10-17,311964427660
2023-10-18,314440188080
2023-10-19,314775253400
2023-10-20,310549707420
2023-10-23,299101642320
2023-10-24,291599902100
2023-10-25,290147952380
2023-10-26,288063101500
2023-10-27,268703771900
2023-10-30,271942736660
2023-10-31,271272606019
2023-11-01,268015026519
2023-11-02,276912872240
2023-11-03,274772177140
2023-11-06,273636678000
2023-11-07,268815460340
2023-11-08,265073897600
2023-11-09,264217619560
2023-11-10,266097708299
2023-11-13,268052256000
2023-11-14,270006803700
2023-11-15,270956155440
2023-11-16,263901168980
2023-11-17,268908534040
2023-11-20,268759616120
2023-11-21,268126714960
2023-11-22,268666542420
2023-11-24,269727582600
2023-11-27,268722386640
2023-11-28,270863081739
2023-11-29,267884723340
2023-11-30,267307666400
2023-12-01,269560049940
2023-12-04,269671738380
2023-12-05,265930175640
2023-12-06,265315889220
2023-12-07,265111127079
2023-12-08,268629312940
2023-12-11,268703771900
2023-12-12,265260045000
2023-12-13,269187755140
2023-12-14,279090796820
2023-12-15,278011141900
2023-12-18,278625428320
2023-12-19,282273917360
2023-12-20,279686468500
2023-12-21,280542746540
2023-12-22,281175647700
2023-12-26,283707252340
2023-12-27,282776515340
2023-12-28,278792960980
2023-12-29,277657461840
2024-01-02,275398513960
2024-01-03,280649288410
2024-01-04,277572518820
2024-01-05,277093500800
2024-01-08,275435361500
2024-01-09,268434328899
2024-01-10,266223476500
2024-01-11,267660530560
2024-01-12,271326860790
2024-01-16,264731151130
2024-01-17,263680996240
2024-01-18,261285906140
2024-01-19,262059704480
2024-01-22,262520298730
2024-01-23,261783347930
2024-01-24,266997274839
2024-01-25,273721950890
2024-01-26,274772105779
2024-01-29,274661563160
2024-01-30,276577635240
2024-01-31,271621641110
2024-02-01,272469134529
2024-02-02,280483474480
2024-02-05,280649288410
2024-02-06,280686135950
2024-02-07,280280813010
2024-02-08,283836600620
2024-02-09,278272622080
2024-02-12,280188694160
2024-02-13,277461976200
2024-02-14,278217350770
2024-02-15,284573551420
2024-02-16,284886755510
2024-02-20,283726058000
2024-02-21,286379080880
2024-02-22,286360657110
2024-02-23,284942026820
2024-02-26,284555127650
2024-02-27,280336084320
2024-02-28,280667712180
2024-02-29,280059727770
2024-03-01,281533629370
2024-03-04,274293087760
2024-03-05,275601175430
2024-03-06,273279780410
2024-03-07,275195852490
2024-03-08,276135464760
2024-03-11,280041304000
2024-03-12,279838642530
2024-03-13,283523396530
2024-03-14,286858098900
2024-03-15,286581742350
2024-03-18,286323809570
2024-03-19,288553085740
2024-03-20,284739365350
2024-03-21,285310502220
2024-03-22,284942026820
2024-03-25,288276729190
2024-03-26,286065876790
2024-03-27,288055643950
2024-03-28,290616547980
2024-04-01,293085333160
2024-04-02,294374997060
2024-04-03,295590965880
2024-04-04,296051560130
2024-04-05,297728123200
2024-04-08,297120138790
2024-04-09,298465074000
2024-04-10,299699466590
2024-04-11,298262412530
2024-04-12,292864247920
2024-04-15,290340191430
2024-04-16,287926677560
2024-04-17,288147762800
2024-04-18,290303343890
2024-04-19,294780320000
2024-04-22,298317683840
2024-04-23,300031094450
2024-04-24,301357605890
2024-04-25,304508070560
2024-04-26,305631920530
2024-04-29,306442566410
2024-04-30,297120138790
2024-05-01,294098640510
2024-05-02,296125255210
2024-05-03,295240914250
2024-05-06,299017787100
2024-05-07,299699466590
2024-05-08,299459957580
2024-05-09,304821274650
2024-05-10,305502954140
2024-05-13,303126287810
2024-05-14,301431300970
2024-05-15,300399569850
2024-05-16,296788510930
2024-05-17,299699466590
2024-05-20,296880629780
2024-05-21,294725048690
2024-05-22,290303343890
2024-05-23,289142646380
2024-05-24,290634971750
2024-05-28,293011638080
2024-05-29,289068951300
2024-05-30,291574584020
2024-05-31,299017787100
2024-06-03,290100682420
2024-06-04,287650321010
2024-06-05,285531587460
2024-06-06,287281845610
2024-06-07,287558202160
2024-06-10,288774170980
2024-06-11,288313576730
2024-06-12,284131380940
2024-06-13,281588900680
2024-06-14,281091458890
2024-06-17,282233732630
2024-06-18,282491665410
2024-06-20,288589933280
2024-06-21,286084300560
2024-06-24,293509079870
2024-06-25,291943059420
2024-06-26,287318693150
2024-06-27,288000372640
2024-06-28,288184610340
2024-07-01,288368848040
2024-07-02,288792594750
2024-07-03,288718899670
2024-07-05,284297194870
2024-07-08,284334042410
2024-07-09,281846833460
2024-07-10,285807944010
2024-07-11,286047453020
2024-07-12,286655437430
2024-07-15,291169261080
2024-07-16,290671819290
2024-07-17,297046443710
2024-07-18,298409802690
2024-07-19,293214299550
2024-07-22,289234765230
2024-07-23,283891871930
2024-07-24,285697401390
2024-07-25,290248072580
2024-07-26,290800785680
2024-07-29,288516238200
2024-07-30,291349607940
2024-07-31,292992865740
2024-08-01,278660006040
2024-08-02,271228829100
2024-08-05,264126303720
2024-08-06,261515349659
2024-08-07,260018159220
2024-08-08,263815910580
2024-08-09,264728831580
