,SLM
2023-03-13,2958338250
2023-03-14,3016297530
2023-03-15,2984902920
2023-03-16,3047692140
2023-03-17,2895549030
2023-03-20,2893134060
2023-03-21,3013882560
2023-03-22,2897964000
2023-03-23,2760310710
2023-03-24,2721671190
2023-03-27,2767555620
2023-03-28,2784460410
2023-03-29,2876229270
2023-03-30,2948678370
2023-03-31,2912405790
2023-04-03,2928860060
2023-04-04,2914756400
2023-04-05,3069896660
2023-04-06,3034637510
2023-04-10,3062844830
2023-04-11,3161570450
2023-04-12,3159219840
2023-04-13,3232088750
2023-04-14,3366073520
2023-04-17,3396631450
2023-04-18,3408384500
2023-04-19,3460097920
2023-04-20,3429539990
2023-04-21,3448344870
2023-04-24,3431890600
2023-04-25,3387229010
2023-04-26,3445994260
2023-04-27,3589381470
2023-04-28,3530616220
2023-05-01,3507110120
2023-05-02,3349619250
2023-05-03,3264997290
2023-05-04,3276750340
2023-05-05,3361372300
2023-05-08,3467149750
2023-05-09,3535317440
2023-05-10,3504759510
2023-05-11,3535317440
2023-05-12,3540018660
2023-05-15,3591732080
2023-05-16,3565875370
2023-05-17,3617588790
2023-05-18,3688107090
2023-05-19,3596433300
2023-05-22,3608186350
2023-05-23,3610536960
2023-05-24,3601134520
2023-05-25,3652847940
2023-05-26,3763326610
2023-05-30,3688107090
2023-05-31,3587030860
2023-06-01,3617588790
2023-06-02,3819741250
2023-06-05,3876155889
2023-06-06,3977232120
2023-06-07,4073607129
2023-06-08,4078308350
2023-06-09,3974881510
2023-06-12,3927869310
2023-06-13,3974881510
2023-06-14,3944323580
2023-06-15,3941972970
2023-06-16,3883207720
2023-06-20,3866753450
2023-06-21,3871454669
2023-06-22,3812689419
2023-06-23,3737469900
2023-06-26,3758625390
2023-06-27,3789183320
2023-06-28,3810338810
2023-06-29,3871454669
2023-06-30,3690278400
2023-07-03,3726457600
2023-07-05,3617920000
2023-07-06,3563651200
2023-07-07,3620181200
2023-07-10,3665405200
2023-07-11,3728718799
2023-07-12,3762636800
2023-07-13,3760375600
2023-07-14,3710629200
2023-07-17,3730980000
2023-07-18,3794293600
2023-07-19,3789771200
2023-07-20,3737763600
2023-07-21,3730980000
2023-07-24,3767159200
2023-07-25,3724196399
2023-07-26,3676711200
2023-07-27,3556867600
2023-07-28,3565912400
2023-07-31,3658621600
2023-08-01,3651837999
2023-08-02,3568173600
2023-08-03,3561390000
2023-08-04,3525210800
2023-08-07,3565912400
2023-08-08,3504860000
2023-08-09,3477725600
2023-08-10,3382755200
2023-08-11,3418934400
2023-08-14,3348837200
2023-08-15,3271956400
2023-08-16,3238038400
2023-08-17,3233516000
2023-08-18,3253866800
2023-08-21,3235777200
2023-08-22,3174724800
2023-08-23,3235777200
2023-08-24,3244822000
2023-08-25,3231254800
2023-08-28,3244822000
2023-08-29,3274217600
2023-08-30,3231254800
2023-08-31,3219948800
2023-09-01,3310396800
2023-09-05,3276478800
2023-09-06,3233516000
2023-09-07,3158896400
2023-09-08,3217687600
2023-09-11,3224471200
2023-09-12,3201859200
2023-09-13,3161157600
2023-09-14,3222210000
2023-09-15,3224471200
2023-09-18,3181508400
2023-09-19,3195075600
2023-09-20,3195075600
2023-09-21,3093321600
2023-09-22,3084276800
2023-09-25,3109150000
2023-09-26,3068448400
2023-09-27,3039052800
2023-09-28,3057142400
2023-09-29,3079754400
2023-10-02,3017988480
2023-10-03,2962182480
2023-10-04,2933163360
2023-10-05,2968879200
2023-10-06,2946556800
2023-10-09,2948789040
2023-10-10,2975575920
2023-10-11,2975575920
2023-10-12,3017988480
2023-10-13,2922002160
2023-10-16,2951021280
2023-10-17,3035846400
2023-10-18,3002362800
2023-10-19,2966646960
2023-10-20,2933163360
2023-10-23,2913073200
2023-10-24,2901912000
2023-10-25,2899679760
2023-10-26,2937627840
2023-10-27,2859499440
2023-10-30,2937627840
2023-10-31,2901912000
2023-11-01,3002362800
2023-11-02,3189870960
2023-11-03,3301482960
2023-11-06,3310411920
2023-11-07,3339431040
2023-11-08,3285857280
2023-11-09,3281392800
2023-11-10,3319340880
2023-11-13,3321573120
2023-11-14,3350592240
2023-11-15,3357288960
2023-11-16,3214425600
2023-11-17,3227819040
2023-11-20,3218890080
2023-11-21,3113974800
2023-11-22,3205496640
2023-11-24,3209961120
2023-11-27,3151922880
2023-11-28,3221122320
2023-11-29,3221122320
2023-11-30,3355056720
2023-12-01,3511313520
2023-12-04,3535868160
2023-12-05,3558190560
2023-12-06,3547029360
2023-12-07,3629622240
2023-12-08,3763556640
2023-12-11,3799272480
2023-12-12,3763556640
2023-12-13,3986780640
2023-12-14,4102857120
2023-12-15,4073838000
2023-12-18,4060444560
2023-12-19,4167592080
2023-12-20,4151966400
2023-12-21,4212236880
2023-12-22,4210004640
2023-12-26,4265810640
2023-12-27,4305990960
2023-12-28,4303758720
2023-12-29,4268042880
2024-01-02,4238599680
2024-01-03,4084308480
2024-01-04,4084308480
2024-01-05,4108554240
2024-01-08,4086512640
2024-01-09,3993937920
2024-01-10,4077696000
2024-01-11,4106350080
2024-01-12,4086512640
2024-01-16,4128391680
2024-01-17,4119575040
2024-01-18,4086512640
2024-01-19,4185699839
2024-01-22,4260641279
2024-01-23,4229783040
2024-01-24,4231987200
2024-01-25,4377461760
2024-01-26,4377461760
2024-01-29,4445790720
2024-01-30,4531752960
2024-01-31,4381870080
2024-02-01,4295907840
2024-02-02,4256232959
2024-02-05,4247416320
2024-02-06,4236395519
2024-02-07,4207741440
2024-02-08,4298112000
2024-02-09,4320153600
2024-02-12,4377461760
2024-02-13,4320153600
2024-02-14,4443586560
2024-02-15,4465628160
2024-02-16,4447994880
2024-02-20,4465628160
2024-02-21,4357624320
2024-02-22,4339991040
2024-02-23,4335582720
2024-02-26,4309132800
2024-02-27,4412728320
2024-02-28,4522936320
2024-02-29,4591265280
2024-03-01,4562611200
2024-03-04,4633144320
2024-03-05,4595673600
2024-03-06,4551590400
2024-03-07,4637552640
2024-03-08,4558202880
2024-03-11,4586856960
2024-03-12,4626531840
2024-03-13,4648573440
2024-03-14,4595673600
2024-03-15,4527344640
2024-03-18,4520732160
2024-03-19,4549386240
2024-03-20,4652981760
2024-03-21,4765393920
2024-03-22,4708085760
2024-03-25,4705881600
2024-03-26,4659594240
2024-03-27,4760985600
2024-03-28,4802864640
2024-04-01,4701473280
2024-04-02,4664002560
2024-04-03,4708085760
2024-04-04,4641960960
2024-04-05,4677227520
2024-04-08,4736739840
2024-04-09,4688248320
2024-04-10,4608898560
2024-04-11,4628736000
2024-04-12,4555998720
2024-04-15,4567019520
2024-04-16,4553794560
2024-04-17,4536161280
2024-04-18,4580244480
2024-04-19,4648573440
2024-04-22,4699269120
2024-04-23,4833722880
2024-04-24,4871193600
2024-04-25,4833722880
2024-04-26,4827110400
2024-04-29,4767598080
2024-04-30,4670615040
2024-05-01,4683840000
2024-05-02,4734535680
2024-05-03,4851356160
2024-05-06,4778618880
2024-05-07,4767598080
2024-05-08,4796252160
2024-05-09,4835927040
2024-05-10,4800660480
2024-05-13,4736739840
2024-05-14,4701473280
2024-05-15,4630940160
2024-05-16,4644165120
2024-05-17,4664002560
2024-05-20,4555998720
2024-05-21,4633144320
2024-05-22,4540569600
2024-05-23,4551590400
2024-05-24,4624327680
2024-05-28,4520732160
2024-05-29,4527344640
2024-05-30,4611102720
2024-05-31,4730127360
2024-06-03,4675023360
2024-06-04,4648573440
2024-06-05,4615511040
2024-06-06,4578040320
2024-06-07,4533957120
2024-06-10,4582448640
2024-06-11,4432565760
2024-06-12,4571427840
2024-06-13,4549386240
2024-06-14,4414932480
2024-06-17,4505303040
2024-06-18,4520732160
2024-06-20,4555998720
2024-06-21,4589061120
2024-06-24,4626531840
2024-06-25,4553794560
2024-06-26,4527344640
2024-06-27,4520732160
2024-06-28,4582448640
2024-07-01,4564815360
2024-07-02,4604490240
2024-07-03,4602286080
2024-07-05,4483261440
2024-07-08,4551590400
2024-07-09,4562611200
2024-07-10,4575836160
2024-07-11,4785231360
2024-07-12,4829314560
2024-07-15,5049730560
2024-07-16,5223859200
2024-07-17,5179776000
2024-07-18,5146713600
2024-07-19,5054138880
2024-07-22,5105307680
2024-07-23,5144714000
2024-07-24,5175363360
2024-07-25,5035252000
2024-07-26,4976142520
2024-07-29,4938925440
2024-07-30,4991467200
2024-07-31,4967385560
2024-08-01,4840409640
2024-08-02,4562376160
2024-08-05,4406940120
2024-08-06,4363155320
2024-08-07,4365344560
2024-08-08,4476995800
2024-08-09,4514212880
